Review ID,Review Content,Review Score,Review Time
944233523,"We had a memorable staycation at Jpark. It was our baby girl's birthday and she had a marvelous time. 
As a family that loves to travel together, we have tried almost all the good beach resorts in Lapu-lapu city, Cebu. There are negative things we noticed immediately upon arriving at the resort. One, most of the areas in the resort needs maintenance and cleaning. The pools looked clean but the drains were really dirty. However, the pros to Jpark are more than enough to make your stay great! We stayed in a big room with a King bed at the new Jpark Tower. Even with a kingsize bed, chair with stool, baby cot/crib AND and extra bed the room was still very spacious. Big enough for our infant to crawl around when we stayed in the room. We are impressed with the room size however, as with the rest of the resort, it also needs maintenance. We did not have hot water for showering but its not a big deal. What the Resort have that overly compensates for its shortcomings is the CUSTOMER SERVICE and their FOOD. They have a good variety of good food with reasonable prices. We ate at our favorite Nonki and Maru restaurants and tried their chinese Ching Hai restaurant. We have breakfast at Abalone and snacks at Aquos and before we left ate at the Coral restaurant. They all have tasty and good for value foods. But the best part about this resort is their customer service. Most of their staff were accommodating and non-discriminating between foreigners and locals. However some staff were above standard and made the extra effort to make our stay as enjoyable as possible. Miss Jomarie at the reception front desk made us feel welcome right from our arrival. She listened to all our requests and did all that she can to accommodate. Kevin at the infinity pool was also noteworthy. As simple as offering to help inflate our baby floaters gave us more time to enjoy playing with our kids. And before we left, Bingbong of the Abalone restaurant left an unforgetable impression to our family and made us think we want to come back just to eat at the Coral Restaurant. He and Mario gave Excellent service and Bingbong later offered the kids to a fishfeeding experience. He took our family photos with enthusiasm and when we said thank you his response was unforgettable. He said ""No, i should be the one to thank you because you chose Jpark Resort"". Amazing! 

The thing also worth mentioning is the Pororo Park. Aside from being ridiculously expensive (2,000 pesos for 2 hours), i felt that it was not worth the extra spend with all the fun things we can do outside (the weather was amazing) instead of indoors.",4,2024-03-28
939519517,"JPark was amazing. We have a 4 yr old and a 7 yr old and their minds were blown by the water park. It was fun, well-maintained and very safe and well-staffed by lifeguards. The hotel itself was beautiful and very impressive. The staff was knowledgeable and helpful and the food was excellent (both in the Abalone and Naku restaurants). It was a wonderful time and I would totally recommend it.",5,2024-02-23
933971714,"The rooms were dated. Service was poor as well. We arrived late and when we got to the room, there were no towels. We had to call housekeeping to send up towels and repeatedly call because it look long.  During breakfast, the buffet is crowded and tables can be left messy, they also look long to tidy up the tables. 

The only redeeming thing about this property are the pools and the nightly show by the pool.",3,2024-01-14
932912195,"Take all the other reviews for what they are. For a “5 start” resort it was terrible. Probably really good and convenient for families with kids however, I had no hot water for the entire 5 nights I stayed there, the internet didn’t work meaning I couldn’t work from the room and because the tv is connected to the internet, that didn’t work either. You’re basically paying top dollar for a bed to sleep in (which mine also had stained sheets). The room smelt damp and needed a refurb. Everything is also twice the price. ",2,2024-01-08
931116913,"Recently visited a charming resort nestled amid lush greenery and serene landscapes. The hospitality was exceptional, with attentive staff and a welcoming atmosphere. The well-appointed rooms offered stunning views, and the amenities, including a spa and pool, added to the overall relaxation. Dining options were diverse, showcasing local flavors and international cuisine. A perfect retreat for those seeking a blend of luxury and tranquility.",4,2023-12-26
930254345,"I have stayed at JPark 3 times over the last 5 years. Most recently with my wife and kids.

At a high level it looks like the perfect resort to stay at with kids. The problem is the place is going downhill fast and the owners are not doing proper maintenance.

We had three rooms this weekend and all of them smelled terrible like mildew or mold or something. The kind of smell that hits you in the face when you walk in the room.

The resort clearly needs new carpet.

The TVs in the room are very small and the system it uses is ancient and not a good experience.

The WiFi was terrible. Unusable.

I went back to my room at midnight one night and couldn't get in my own room. The key card wouldn't work. I had to go to the front desk to get a new key. With amazing Filipino hospitality they even walked me back to my room to assist me. 

We then figured out about 30 minutes later that the problem was my hotel room door didn't properly close. The key card wouldn't work because the door wasn't actually locked. The only way to lock the door was to slam it hard. The door jam didn't line up. The poor guy helping me from the front desk couldn't even figure out what was wrong.

One of the best things about JPark is the nice hot shower. That is something that is hard to find in the Philippines. Sadly, the faucet in the same bathroom was leaking and needed to be replaced. Maintenance not being performed.

The pool is one thing that is functional but you can see paint fading due to lack of upkeep. The pools are excellent and probably the only reason they are in business.

The buffet is a strength for the resort but it is pretty expensive for the Philippines. It's around $30 a person. Overall the food was great.

Pororo Park is about $30 for you and all the real rides and attractions were for whatever reason closed when I was there. Basically we got a playground, trampoline, some building blocks, a water table, and slide for $30. It did keep my son busy for an hour so I still consider it a win.

There is no beach at JPark. There is some sand and then rocks in the water. Don't expect any sort of good beach experience at JPark. Go somewhere else or island hopping if you want a dream beach experience.

When we went before the D Thrones ride on cars were one of my favorite parts. Now they best summarize the entirety of JPark.

They are all broken and no longer available. The amusing part is there are still signs all over the grounds about them. They are too lazy to fix or replace them and then too lazy to at least take the signs down about them.

JPark could be a 5 star resort. Right now it is exactly O.K. and honestly only in business because it doesn't have any real competition. It's super popular for Korean tourists for some reason.

The management team needs to get it together and do proper maintenance. ",3,2023-12-19
926834381,"Stay 4 night for family vacation, we book 2 Mactan suite..
Pro
- room rate is reasonable
- room is spacious 
- service is above average
- staff are very kind & respectful
- hotel pool & water park is great for kids 
- lots of activities available ( go cart/pororo park/beach etc)

Ok (ish)
- Breakfast is available is diff restaurant, no need for long wait at their main cafe
- Breakfast menu seem to cater their Korean guest but am fine with it

Con
- cleanliness & maintenance is a issue in water park 
- daily housekeeping is good but room bathroom fixtures need some repairs & cleaning
- room service food is average at most, as is expensive with food court quality taste. 
- restaurant outside of the hotel are not recommended
- Spa is way overpriced, an obvious cash grab on foreign tourists 

Overall, we enjoyed our stayed/ vacation, kids love the activity is just a pain to look for quality/delicious food both within & outside of the hotel ",3,2023-11-21
918768006,"Please avoid staying here overnight. The pools are really good. I would suggest day use. However do not stay here overnight. It is overpriced for what you get. You have to pay for everything other than the pool - mini golf, billiards, table tennis etc. Our shower only has cold water. You can imagine how much fun that was with a 2 year old. The lift is really slow and even when I was holding down the ‘door open’ button, it still closed on our daughters fingers, causing her to cry. The staff are nice but some discriminate against the locals. Rooms are old and carpets are dirty. The food is overpriced and tastes really bad. The beach is shelly - advise to wear flip flops or crocs. Can’t believe this is a 5 star resort. It’s 3 at best. ",1,2023-09-27
918447272,"Its the arguably the best resort on Mactan Island, Cebu for family with kids that are early teens or younger.
It caters mainly to Korean tourists.
The restaurants at the hotel are ok.
Includes breakfast for 2 adults, kids pay half price.",4,2023-09-25
914923212,"As 5 star hotel they have failed their standard terribly! Beddings were full of stains even when changed the 2nd time. Their room sofas were full of stains too. Bathroom curtains were full of moulds and looked dirty. When u sit on the toilet bowl and you will  see at eye level the underneath of the bathroom sink we’re full of black slimy moulds. I have to call the maintenance team to clean it, but they couldn’t since it has been there for too long already that it was to hard for them to remove it. Staff in the kitchen or restaurant servers needs proper training for hygiene and proper handling of food and kitchen materials such as plates,  utensils glasses etc. The price we pay is doesn’t much to my expectation with the room I’m staying. We were like 7 families there and each of my family has the same experience. ",1,2023-09-05
909905864,"While we had initially looked forward to a comfortable and enjoyable stay, our experience took a distressing turn due to an unfortunate incident involving our 4-year-old daughter. In the morning after, we discovered that our child had sustained numerous insect bites, particularly on her face. 

Upon reflection, we strongly suspect that the source of these insect bites might have been the pillow in the room. Our daughter had placed her face on the pillow during her sleep, and the fact that the majority of the bites were concentrated on her face lends credence to this suspicion. We are deeply concerned about the cleanliness and hygiene standards within the room, especially given the severity of the issue and the potential health risks associated with insect bites.",2,2023-08-13
908993264,"Stayed from 22nd to 24th July.

This is a fantastic resort, built especially for families. The grounds are very well maintained, and there's plenty to do. 

We only sampled the buffet breakfast, but that was amazing. So much to choose from!

The rooms are clean and bright. I stayed in a deluxe sea view room, and my family stayed in a large family room. I have to say that I thought the family room looked better, although it lacked the sea view.

All in all we thoroughly enjoyed our time at Jpark, and I'd definitely recommend it.",5,2023-08-09
905850523,"We celebrated my grandma's 80th birthday there and had a really great time. The villas were very comfortable and spacious which was nice, especially for my grandparents. JPark was a really great choice for this intimate family celebration and we'll definitely be coming back.",5,2023-07-27
905216821,"Disappointed that this hotel was listed as a 5 star property. I will begin with the check in process. It was quick. We got our room fairly fast but I wasn’t pleased when I went for a swim & ordered a drink at the swim up bar &  my rm# & name  wasn’t given the option to do room charge as form of payment. In my wet swim suit attire I had to walk to the front desk to ask why. I was then told by the front desk receptionist that the reason why was I had to  pay a 9,000 PHP charge on our account to proceed. This wasn’t even communicated to me. And that was when my frustration grew. If we knew this we would’ve saved ourselves the embarrassment & waste of time at the pool bar. I mean after all a 5 star property would offer that experience as a courtesy, speaking of the room charge that is. It was embarrassing. The property could use a face lift at that. Including our Pool Villa. It smelled like a public toilet the whole time. I even called the front desk to have someone spray the bathroom so it wouldn’t smell like feces or a cesspool of a sewer. The decor of the pool was also a let down as some faux grass boards were missing but without it that detail showed sub par contracting work. It just screamed negligence in addition to the moss forming on the door corners. The concept of the pool villa was cool but for 5 minutes and I would honestly recommend it for 1 night only to experience a private pool. The upkeep or the feeling of this room to feel stress free & clean isn’t worth it. We ordered IRD a couple of times (we stayed from here 7/19- 7/22) and when asked a room service staff member if they could pick up the dirty dishes after we ate they told me “maybe if it’s not raining”. This is unacceptable. Another night we ordered from Nonki, the Japanese Restaurant apart of the resort and due to a private function take out was the only option. But when our family of 4 was done eating we had to put all the garbage outside of our room because we had bags worth of trash not picked up. We heard the street cats digging into the bags in the middle of the night.  
I really wanted to have a great experience here with my family however it was the opposite. I recommend not taking the pool Villa for more than 1x night. You’re better off getting a clean smelling room. Over all I’d say JPark is definitely a novelty resort for kids but don’t expect 5 star service. Expect 3.5 and you won’t be disappointed. The Pororo Park is great for small children, my 7 month old enjoyed it as well as my 4 year old but best to enjoy when the 3h window begins at 1500 php per kid. I hope this place improves. I won’t be returning though.",2,2023-07-24
905143155,"2nd time at jpark.  My kids contracted hand foot mouth disease starting with my toddler who only went to pororo park and the water park. After reading other reviews it seems like it happens quite often here. Most likely from pororo park. Emailed reservations about it over a week ago. No reply. Very disappointing from a supposedly 5 star hotel which it definitely is not thus the 1 star. Management should look into their customer service or rather lack of it. 

Lifeguards on the red swirling slide  and the blue slide were also not careful and hit my daughter on the head twice. 

Facilities need upkeep. Wave pool and other slides not working. 

Water is overpriced. 110 for a small bottle of regular bottled water. More expensive than shang mactan. 

",1,2023-07-24
904379106,Fun resort full of water activities and near to the ocean. It was a little hard to get to though need better roads. We arrived at night and had a difficult time finding it. Once inside its OK with OK food.,5,2023-07-20
904031331,"My wife and I and 3 young daughters just had the best holiday at Jpark. From check-in to check-out everything was great! The staff was friendly, the service was very good and the food was excellent. My wife and I joked that we'd come back for the food alone but don't tell the kids that! (I especially liked the 'Kalbi Jim' beef shank stew). Everything was clean and well maintained. If you're looking for a place to go where the whole family will have a good time you'd be hard pressed to find anything better than Jpark.",5,2023-07-18
902389147,"They exceeded my expectations. Check in and out was easy. Food was good. Price is practical. Staff were friendly and accommodating. Waterpark is great. I liked the live performers by the pool.
However, beach is not that good. It was rocky, but swimming was fine. ",5,2023-07-12
899998801,"I stayed there on business, by recommendation from my Philippine colleagues. It turned out to be a good choice, although the visitors are mainly on vacation. Transfer from the airport was pre-booked and worked flawlessly when I approached the Jpark booth at the airport. The rooms are good and clean. Hint: go to breakfast early. The restaurant is great, but it gets a bit crowded after 7 am. Some pools are closed by 6 pm, but the main pool still is open for a relaxing swim after work. The choice of restaurants is great, I liked the ""Havana by the Sea"" with a beautiful view and live music. Outside the resort there are some more restaurants (simpler and cheaper) and a supermarket. I was very pleased with my stay and consider to return. Remarkable: staff is very friendly and helpful.",5,2023-07-03
898526998,"From check in, stay, room service, and up to the check out, I did not feel any hassle. 

JPark really made me feel valued especially that their market are foreign tourists. As a local tourists, it’s a little intimidating that you will be surrounded with foreign tourists. 

I had an experience before that I was discriminated in this certain resort here in Cebu where they thought I was just a random person (not a hotel guest) who is exploring the place. 

JPark is definitely a go to resort for the family since there is a waterpark for the kids and a clear white sand beach for the adults.",5,2023-06-28
897116511,You made my family outing and  husband's birthday a fab one. We will definitely remember this even and great location forever. Hope you will have more towels during high seasons. We are looking forward to more discount coupons that we can avail for our longer staycation.,4,2023-06-22
894579032,"Great resort to take your kids!

Good: Lots of activities to do. The waterpark was fun for the kids. My 11-year old loved the slides. 

Breakfast food was ok, more impressive though was despite the resort being fully booked, there were more than enough tables for the guests.

Restaurant food were good but like any hotel resorts, price is on the high end. I actually loved the Japanese restaurant just outside the main Jpark building. 

Room was nice. Nothing special but bust comfortable enough to get your rest after a whole day of swimming and playing.

Pororo Park was fun for the kids, but quite a pain on the parents’ pockets…I think they can lower the cost a bit and then lessen the time spent (instead of 3 hours maybe just 2).

Needs improvement: Towels! Only resort I’ve been to where there are always lack of beach/pool towels for the guests. One time we went there around 7:30am (pool opens at 7am) and the towels were not ready yet!

Rooms have no bidets. 

Overall, it was a fun family trip for us! The kids loved it and enjoyed the activities the resort offered!",4,2023-06-11
893930224,"We stayed here 4 days and 3 nights here for the children's birthday trip. Our booking is a package for their Mactan Suite with breakfast, spa, cocktails at the Hacana By The Bay and discounts for other amenities. Prior arrival, I made sure during reservation that a birthday set-up will be prepared in the room ( to suprise my children and make them feel special for their birthday vacation), to my suprise, as per Reservation, they do not offer such thing ( taje note, I am a hotelier mysrlf and all hotels have different birthday set-up to make guest feel special during their stay) Jpark is a 5 star waterpark resort so I guess i expected a lot. Anyway, I then just ask for a cake which i will pay,to be placed in the room before we arrive. Arrival, room is not ready due to high occupancy, so I reminded the Front office regarding the set-up i made with the Reservation. When the room is finally ready, the cake i arranged was not there. I made a follow up in their Call Center at around 3 30pm and was tild to wait for a feedback. Hours passed, no call was returned to me. We are preparing to leave to meet the family for a dinner outside the resort. Then we heard a knock and when i opened tge door, there was a delivery of a cake. I asked the waiter on who ordered the cake, he answered that it is complimentary to our room. Now im confused, the suprise cake was never arranged as agreed, the cake i followed up never got clarified for hours, now, complinentary cake? I have to discuss it with the management to clear things out. Gladly, Mr,Ryan Garcia ( Duty Manager) was there to hwar my confusion and complaints. He gave me rhe assurance that it will be discussed and investigated.  Thanks ro him our firsr visit and first night  in the resort didn't end up tragic and disappointing.
Fast forward to the rest of our stay. The kids enjoyed the slides and Amazon ricer a lot. But you must be prepared to be early even if the slides opens at 10am . Towels are already lying on the pool beds when you get there late.  Breakfast is a feast but again, you have to be prepared to line up and see a lot of people. They do have very high occupancy during our stay,especially with korean groups. The room we had waa very spacious because we booked a suite, we noticed some dirt issues in the barhroom but aside thatbthe room was comfortable enough. We also had a spa at Cara Spa which me and my husband enjoys a lot, it is an high-end facility where you will feel like a queen and king with their service and facility. 

Cuatomer Service, front office 3/5 ( lacks communication skills and empathy) , call center 2/5 (all calls i made that needed call back never happened cake, water dipper) Restaurant 5/5 (they are cery friendly and helps all guest as possible)

Overall, 3.5/5 for our entire stay, it ciuld have been worse if not for Mr. Rran. I wished we couls thank him personally but was not able to. Will we come back? Possibly,because the kids had fun but we are hoping they will be able to improve on all the lapses they had. ",4,2023-06-07
892599765,"1. Pools look neglected and not well maintained, it's full of dried leaves and plastics as well. I saw some algae at corners of the pool and some odd stuffs at bottom.
2. The room is dusty and smells weird. Me and my kids started to sneeze and cough few moments we enter the room.
3. During the room cleaning, we are asked they first if we want the bedsheet to be changed which is I think should be automatically changed. No sweeping or vacuuming of the floor was done.
4. There's no food menu in the room. We have to call and follow up every 20 mins for the menu to be sent. The food is good and fast.
5. We call for an extra towel on the first day for the kids but nothing was sent. We request again on the second day and made follow every 20 mins finally they sent it.
6. There are some activities that has to be paid by cash on the spot and don't allow us to charge to our room. It's a bit troublesome to bring lots of cash around the resort. I don't understand what is the purpose of our deposit.
7.  The shower drain is always clogged we have to call staff to fix it every time.  We have to follow up every 20 mins before someone comes to fix it.  We have to put our shower time on hold because of that.",1,2023-05-30
892133244,"One of the most wonderful place that u could have relax and  enjoy lots of the activities 
The hotel slightly old but still in very good ship and well maintained with all means 
The stuff are so friendly and very kind and give the maximum support 
In overall I got on love with their smiles",5,2023-05-27
890308387,"3rd time visiting this property and it was terrible. We used our “voucher” in the Cabanas  during the visit. When my Mom order some foods, she was decline that they can’t serve foods from other outlets and was only offered the pica2x. I was shocked since our previous visit we ordered the same foods and it was served in the cabanas. 

When I arrived, they only ordered the pica2x. So I asked one of the servers that we will order our usual foods that we like. I told them that we are in Cabana 1 and we would like to request for a staff to take our orders in the Cabana. I presumed they are busy since it is Mother’s Day today so my sister went to Abalone to order. My sister was told that they can only offer take out orders even if they are told we are staying in the Cabana. 

After 1 hour, no one approached us if the foods were ready to pick up. When I went to the towel counter thats the time I was informed that our order was ready to pick up. When I arrived in Abalone, I asked the cashier what time the foods were ready and she said it was ready 15 minutes ago. I asked them why they did not informed me and she just answered she called the towel counter but the staff there did not do anything. I asked her if they can send some glass of water in the cabana and she just said to ask one of the staff near the pool. So they can’t even assist me with my request. Where is the service here?. (They are not busy when I arrived since 80% of the tables were empty!)

When we started eating, they prepared plastic spoon and fork in the take away plastic. No plates!. What is this, Fast Food service?!. No initiative to provide us a better plates, and utensils when they know we are in the Cabana. 

They lack training. No follow through, No Initiative, and No Genuine care. To think today is Mother’s Day. I spoke to their F&B Manager and told him everything. Our previous visit was very good compared to our visit today is 1 out of 10. He insisted to give a service recovery but thats not the purpose why I requested for a manager. He was persistent so I requested for a glass of ice instead. 

Be consistent with your service. Hopefully when we visit again (IF), there is an improvement done. ",1,2023-05-14
886450970,The coffee and cocktails at Aqus bar is awwwwesome! 🤩 There has been a dramatic change of the beverages since we have been here last January.. It has improved much! Love coming back and hang out at the poolside.. Chillin with great drinks. ,5,2023-04-16
884476150,"This isn’t the newest hotel in the area but you have the water park and the little Pororo activity center which my kids absolutely enjoyed. Kids can probably spend days just enjoying the water park without wanting to go anywhere else.

The room we got was a little dated but comfy nonetheless. Staff were all incredibly helpful. Lots of Korean guests so it seems they made a point of serving authentic and delicious Korean food too.",4,2023-04-02
883288835,"They advertise promotional offers, however they rarely answer their telephones which is Jpark's preferred method of contact. If you do get to speak to a staff member they are unhelpful and fob you off. We tried sending messeges but they get ignored, we didn't hear back from the majority of our messages. Why bother advertising a promotional offer if you are not willing to follow through and take the business? Very poor customer service.",1,2023-03-23
882274137,"This is the best hotel so far I have visited in Cebu. Staff are very professional and courteous. We stayed there for two nights to celebrate my daughter's 6th birthday. Facilities are very nice. We enjoyed playing and swimming.

To the staff of Coral by the Sea especially Michael , thank you for making my daughter's birthday memorable. Keep up the great work.

To the staff of Abalone restaurant, thank you very much for your help! Always keep up the great work. We appreciate it a lot.

One thing hopefully the resort can add to their rooms - maybe add a bidet? :)

Overall. highly recommended resort. Will visit again soon! Thanks!",5,2023-03-15
881617808,"It is a really good resort whit many restaurants and pools that are good !
The water slides are cool and good!
The breakfast is so delicious too !
The staff is really friendly  with you all the time if you need help they will help you directly !",5,2023-03-10
881513126,"Best hotel and resort for kids. Will definitely come back.

Services are excellent. They respond rightaway to our requests. 

If you are going to stay here, make sure to have more time because there are so many activities that your kids will enjoy! ",5,2023-03-09
880739810,This might be the best hotel in town for familys but for us it was quite nice as well. This place have their own waterpark with lots of great places to eat. We had a good time there and the service was top notch. We wanna come back next time we are in Cebu. ,5,2023-03-02
879901030,"I filled so excellent service. Thank Micheal in coral restorant for your service. He was very kind and My familly so happy.^^ And food was good. Pasta was delicious. Hotel in resort is clean and stream pool was funny.
",5,2023-02-24
879379067,"We booked this resort as a 6-night family holiday with our 3yr old daughter.

This is a huge resort with a beautiful waterpark and quite a few things to do.

Check-in was fast and easy. The desk clerk even allowed my wife to physically see some rooms so we could choose the one that best suited our needs.

We got a 1 bedroom sea-view room that had plenty of space complete with a small balcony and an area to hang our wet swimsuits and towels.

The room was clean and well-furnished.
The kitchen area had a sink, kettle, and a countertop to eat lunch if you ordered room service.
Off to the side is a half bath, great for not having to go into the bedroom to use the toilet.

The bedroom was large with a walk-through closet and separate toilet area as well as a separate oversize bathtub and shower area.
The water pressure was excellent, so having a nice warm shower after swimming all day was comforting.

There are a few different restaurants to choose from, but be cautious as the prices on the menu won't be the same on your bill. There are added taxes and surcharges so be sure to watch out for them and inquire immediately to your server or restaurant manager.

The Coral restaurant right on the ocean is calming and has beautiful views, the perfect setting for a nice dinner. The food was of good quality as well.

The staff was ALL friendly and nice, with no issues at all.

The breakfast buffet is huge and offers a lot of different dishes and drinks.

There is a small entertainment in the evenings beside the main pool consisting of fire dancers and 2 female singers.

There are a lot of stores and restaurants outside the resort, just walk out the gate and there are all over the place.

The waterpark has areas for all ages. Since our daughter is 3, we stayed around the kiddie area where there are many slides and water activities. She also loved the river rafts, that went in a circle and had fun getting wet from all the sprinkles throughout the course.

There is a casino on the site but the minimum bet is $20usd chips.

We had a very good time and would highly recommend this to other families that are looking for a nice relaxing holiday.

",5,2023-02-20
877867292,"Good
- Food from restaurant are always good
- The resort employees are pleasant and eager to assist you right away.
- Few, yet sturdy and relaxing hammocks 
- Waterpark looks fun

Just Okay
- The pool is not very deep, most likely for safety reasons, but it is still enjoyable.
- The beach sand area is too small, not advisable to use on peak days

PS: They use to call this ""Imperial Palace"", they change it to JPark, I find the old name better though.
 ",5,2023-02-07
876832928,"If you want to experience what a foreign 5-star resort feels like, look no further. Check-in at the JPark Island Resort and immerse yourself to a world-class facility and pampered services. The staff are friendly and will provide you with the service of utmost quality, were their goal is to satisfy each and every guest that walks on their front door.",5,2023-01-30
876172816,"The hotel is old and with a lot of problems… no friendly staff, terrible food inside the restaurant and outside.. the worst pizza and pasta, sandwiches and seafood in my life! Food frozen and disgusted! One night without electricity and water for 20 minutes when I was under the shower. Nobody came to check or talk with us! The facility’s for the kids is expensive and in very bad conditions! No maintenance! Absolutely don’t came in this place! The rooms are old and dirty!",1,2023-01-24
875683104,"Just visited the pastry corner of Jpark 

A lot of unique, symptous and delicious sections of bread and pasty.

We are met by their pastry chef RhamJe who is very accommodating and friendly to us.

Good Job chef you did an excellent bread and pastries. 

Jpark will be so proud of you . 

",5,2023-01-19
873021710,"We stayed with our two year old and four year old child at Jpark resort. We brought our kids to Pororo Park and a few days after they developed Hand, Foot and Mouth disease. I think the park was not properly cleaned, hence the viral infection that the kids got.",3,2022-12-28
