Review Provider,Review ID,Review Content,Review Score,Review Time,normalized_score,Hotel,cleaned_content,label
Agoda,816039414,"All the staff were friendly and helpful. The rooms are a little outdated but well maintained. Food options are great even the buffet had great options. Walking distance to IT Park.  4 min ride to Ayala Mall. If you don’t need the beach this is a great option. I stayed in the Junior Suite. 
 
 ",9.2,2024-06-07T10:45:00+07:00,0.8999999999999999,waterfront_hotel_and_casino,staff friendly helpful room little outdated well maintain food option great even buffet great option walk distance park min ride ayala mall dont need beach great option stay junior suite,1
Agoda,815990158,"We stayed here overnight because the venue of our company’s year-end party was here. Although we requested a room on a higher floor through our Agoda booking, it seemed our request was overlooked. Additionally, the windows in our room were so dirty that the view outside was barely visible, suggesting they aren't cleaned regularly. Finally, the breakfast buffet offered very limited choices.
 
 ",8.0,2024-06-06T06:28:00+07:00,0.75,waterfront_hotel_and_casino,stay overnight venue company yearend party although request room higher floor agoda book seem request overlook additionally window room dirty view outside barely visible suggest arent clean regularly finally breakfast buffet offer limit choice,1
Agoda,815786976,"The hotel's location is excellent,  especially if going to the American consulate in Cebu. The breakfast buffet is amazingly delicious. The staff is awesome. The hotel's casino has ATMs, which is very convenient when you need cash.  My family would definitely stay there again in the future 
 
 ",9.2,2024-06-04T07:59:00+07:00,0.8999999999999999,waterfront_hotel_and_casino,hotel location excellent especially go american consulate cebu breakfast buffet amazingly delicious staff awesome hotel casino atm convenient need cash family would definitely stay future,1
Agoda,812498786,"They were fully booked during our stay. Long queue lines for check-in. It took us an hour. There were only 4 elevators, 2 of them were not working. We had to wait for several minutes to get into an elevator, several instances. You cannot adjust the room temperature. You have to call reception and they'll send a staff to adjust it for you. Air-conditioning is not that good even after being adjusted. I'd say 7/10.
 
 ",9.2,2024-05-31T07:02:00+07:00,0.8999999999999999,waterfront_hotel_and_casino,fully book stay long queue line checkin take u hour elevator work wait several minute get elevator several instance adjust room temperature call reception theyll send staff adjust airconditioning good even adjust id say,1
Agoda,810427025,"We made the reservation for my parents to celebrate belated Mother’s Day and early Father’s Day.  I emailed the hotel and they beautifully had fruits and chocolates upon arrival to their room. My parents loved the room and the delicious breakfast, and staff friendliness. We definitely recommend staying at this lovely hotel.
 
 ",8.4,2024-05-29T08:00:00+07:00,0.8,waterfront_hotel_and_casino,make reservation parent celebrate belated mother day early father day email hotel beautifully fruit chocolate upon arrival room parent love room delicious breakfast staff friendliness definitely recommend stay lovely hotel,1
Agoda,810407668,"Old rooms, building. Cockroaches seen in the rooms, manager was hesitant to change us to another room as cockroaches landed on the bed. Had to call the second time and manager came to investigate. Not worth the price. Fair breakfast. Nothing amazing.  Will not come back 
 
 ",2.0,2024-05-29T02:23:00+07:00,0.0,waterfront_hotel_and_casino,old room build cockroach see room manager hesitant change u another room cockroach land bed call second time manager come investigate worth price fair breakfast nothing amaze come back,0
Agoda,810261736,"Good place , slightly dated as in no smart tv , older shower heads etc but good
 
 ",8.0,2024-05-27T07:14:00+07:00,0.75,waterfront_hotel_and_casino,good place slightly date smart tv older shower head etc good,1
Agoda,810190719,"Full of lady boys in the lobby trying to hit on customers. They did not put clean bed sheets on and then thy tried to scam me out of 11,000 php for washing the sheets after I had to wait nearly an hour in the checkout line.
 
 ",2.8,2024-05-26T10:51:00+07:00,0.09999999999999998,waterfront_hotel_and_casino,full lady boy lobby try hit customer put clean bed sheet thy try scam php wash sheet wait nearly hour checkout line,0
Agoda,810188976,"We stayed two nights here and never did we get a good wifi in our room. Though they did advise us that in the business lounge it was faster however, we needed to work in a quiet place so we had no choice but to stay in our room and use mobile data.
 
 ",7.6,2024-05-26T10:35:00+07:00,0.7,waterfront_hotel_and_casino,stay two night never get good wifi room though advise u business lounge faster however need work quiet place choice stay room use mobile data,1
Agoda,810029407,"Old , bathroom rods  are scary rusty, seems like a haunted hotel. But food is nice... 
 
 ",4.4,2024-05-24T10:41:00+07:00,0.30000000000000004,waterfront_hotel_and_casino,old bathroom rod scary rusty seem like haunt hotel food nice,0
Agoda,809954589,"Except for the staff and food, everything else was stressful. The check in and check out took forever. No bidet. Too many events during our stay which made it worse. Like using the elevators. Took forever. Everything was slow and old. Will never stay there again. 
 
 ",4.4,2024-05-23T11:14:00+07:00,0.30000000000000004,waterfront_hotel_and_casino,except staff food everything else stressful check check take forever bidet many event stay make worse like use elevator take forever everything slow old never stay,0
Agoda,809927278,"It is a good location.
A bit old infrastructure,a little touch up/renovation needed.
Lobby lounge staff are polite.
Miss Gretchen (LL supervisor) very accommodating.
Pool bar staff friendly and happy people.
 
 ",7.2,2024-05-23T05:27:00+07:00,0.65,waterfront_hotel_and_casino,good location bite old infrastructurea little touch uprenovation need lobby lounge staff polite miss gretchen supervisor accommodate pool bar staff friendly happy people,1
Agoda,787790746,"We stayed during the prom night of my daughter.  My kids enjoyed the buffet breakfast with friends who also stayed overnight.
 
 ",8.8,2024-05-21T08:18:00+07:00,0.8500000000000001,waterfront_hotel_and_casino,stay prom night daughter kid enjoy buffet breakfast friend also stay overnight,1
Agoda,808429830,"I don’t know where to start. Checking in took more than 2 hours because they were slow and the strange rule of IDeing every guest in the room. It was a painful process because there was an event at that time and so the line was super long.  It’s like every day, there’s a convention/seminar of some sort. There wasn’t enough receptionist to accommodate the guests. The staff was nice. It was just the process that would make you cry from frustration. 
During our stay, our key stopped working and so we had to stand in line again to get another key. It took about 20-30 minutes just to get a new key. What the heck. 
There’s no bidet, either. 
It’s just old. 
 
 ",3.2,2024-05-20T12:49:00+07:00,0.15000000000000002,waterfront_hotel_and_casino,dont know start check take hour slow strange rule ideing every guest room painful process event time line super long like every day there conventionseminar sort wasnt enough receptionist accommodate guest staff nice process would make cry frustration stay key stop work stand line get another key take minute get new key heck there bidet either old,0
Agoda,805513058,"Nice clean place. Location is at the center of the city. Staff are friendly. Facilities are satisfactory. No bidet in toilets, TV is still the old cable style, bathtub is too narrow it's difficult to stand while taking a shower. Generally, it's value for money. 
 
 ",8.4,2024-05-17T01:08:00+07:00,0.8,waterfront_hotel_and_casino,nice clean place location center city staff friendly facility satisfactory bidet toilet tv still old cable style bathtub narrow difficult stand take shower generally value money,1
Agoda,803723705,"All are good but maybe the breakfast can still be improved in terms of quality. I do not mind adding a few more money if it would mean a more sumptuous brekky 
 
 ",10.0,2024-05-14T08:09:00+07:00,1.0,waterfront_hotel_and_casino,good maybe breakfast still improve term quality mind add money would mean sumptuous brekky,1
Agoda,803465866,"I was surprised when they charged me with the dried mangoes and bottled water.

It was insulting that they did not initially believe that there was no dried mangoes in the mini bar upon checkin in the room. 

In front of you, that the receptionist  had to confirm and call their people if there was a dried mango or not in the mini bar. 

It took awhile to confirm and decided to not charge
me and just waived it. She returned still the full 1k security deposit but the receipt that she had me signed was 800 pesos and still in the record there was a charge of 200 pesos for the dried mango which we did not even get from the mini bar. 

There was no true confirmation, it seems like we just waived it but just still sign this receipt. 

I hate it when u are accused
and there
was
no confirmation that it was their facilities who made an incompetency of not refilling their mini bars and resulted in charging customers of a mistake made by their personnel. 

There was not even an apology provided when she returned my full 1k deposit. It seems like she did not believe me as a customer. 

Wrongl customer service
 
 ",7.6,2024-05-11T12:11:00+07:00,0.7,waterfront_hotel_and_casino,surprise charge dry mango bottle water insult initially believe dry mango mini bar upon checkin room front receptionist confirm call people dry mango mini bar take awhile confirm decide charge waive return still full k security deposit receipt sign peso still record charge peso dry mango even get mini bar true confirmation seem like waive still sign receipt hate u accuse confirmation facility make incompetency refill mini bar result charge customer mistake make personnel even apology provide return full k deposit seem like believe customer wrongl customer service,1
Agoda,803272590,"For 4100 pesos a night, I did not expect the hotel room I stayed at to be like 2 star hotel. 

1. There is a cockroach crawling in the toilet
2. Carpet looks dirty
3. The bed is so itchy that I did not get any sleep coz I have been scratching all night
4. No bidet
5. Bathroom is not clean enough for 4100 a night room
6. Windows have bird poop

It is not 5 star hotel, too expensive for what it is supposed to worth. For the money being charged, the hotel should do something about the rooms. I don’t know when was the last time the bed or the carpet has been vacuumed. I am not very sensitive person but the room I stayed it triggered my allergic rhinitis. 


 
 ",5.6,2024-05-08T10:44:00+07:00,0.44999999999999996,waterfront_hotel_and_casino,peso night expect hotel room stay like star hotel cockroach crawl toilet carpet look dirty bed itchy get sleep coz scratch night bidet bathroom clean enough night room window bird poop star hotel expensive suppose worth money charge hotel something room dont know last time bed carpet vacuum sensitive person room stay trigger allergic rhinitis,0
Agoda,803239355,"I always wonder how waterfront looked like in the inside. I always thought it was a nice palace for royalties. I visited for a few days but I guess they put me on the old rooms which was a little dangerous since the shower was very high and at risk for slipping and fall. No USB charging capabilities and obviously need to have upgrades.
 
 ",8.4,2024-05-08T02:15:00+07:00,0.8,waterfront_hotel_and_casino,always wonder waterfront look like inside always think nice palace royalty visit day guess put old room little dangerous since shower high risk slip fall usb charge capability obviously need upgrade,1
Agoda,803228507,"Waterfront hotel is located in very convenient location by the Cebu IT Park and other city center businesses. The US Consulate is located outside on the lower level.
The room was very large with king bed(very comfortable)  and nice sitting area. Bathroom with a bathtub/shower, nice size. Staff was very friendly and helpful, always with nice smile. I very highly recommend this hotel and would stay here when I come back to Cebu!
 
 ",9.6,2024-05-07T08:42:00+07:00,0.95,waterfront_hotel_and_casino,waterfront hotel locate convenient location cebu park city center business u consulate locate outside lower level room large king bedvery comfortable nice sit area bathroom bathtubshower nice size staff friendly helpful always nice smile highly recommend hotel would stay come back cebu,1
Agoda,800647835,"I chose this hotel because it’s the closest to my Nephew’s wedding venue. The hotel was clean and the facilities were great. The staff at the reception, housekeeping, and the room service were all very helpful and efficient with their work. However, the reservations team were not very attentive and sensitive to my needs. I requested an early check-in on the day that I was booked because I had to have my hair and make-up done for the wedding but was just told in the email to just rock up early on the day and  my request would be considered depending on the availability of the room. They could have given me a definite answer which is either yes or no.
 
 ",9.6,2024-05-02T11:04:00+07:00,0.95,waterfront_hotel_and_casino,choose hotel closest nephew wed venue hotel clean facility great staff reception housekeep room service helpful efficient work however reservation team attentive sensitive need request early checkin day book hair makeup do wed tell email rock early day request would consider depend availability room could give definite answer either yes,1
Agoda,799854644,"I just have to say that the Philippines staff are just incredibly friendly. From the cleaners, service, restaurant to casino staff. It's just nice to be around people like that. Thank you very much! <3
 
 ",10.0,2024-05-01T09:59:00+07:00,1.0,waterfront_hotel_and_casino,say philippine staff incredibly friendly cleaner service restaurant casino staff nice around people like thank much,1
Agoda,799564583,"A good place for those who loves casino but is the accommodation is now outdated. There better options around the area.
 
 ",6.0,2024-05-01T01:57:00+07:00,0.5,waterfront_hotel_and_casino,good place love casino accommodation outdated better option around area,0
Agoda,798082661,"During my recent stay at the hotel, several issues marred what could have otherwise been a satisfactory experience. Despite my booking specifying a king-size bed, I was provided a smaller size, and the staff did not address this issue satisfactorily when I raised it. The Wi-Fi service was almost non-existent in my room, and the only solution offered was to use the equally poor connection in the lobby.The advertised soundproof rooms were anything but, as I could clearly hear housekeeping staff and other guests in the hallways. Additionally, the lack of a business center and advertised shuttle service to the airport were significant inconveniences, forcing me to print documents at the front desk—where they charged a fee per page—and arrange my own transportation to the airport.The gym facilities were unsafe; a missing knob replaced with tape on equipment resulted in a minor injury. This lack of attention to detail and the overall management's indifference to resolving issues significantly detracted from the overall quality of my stay.
 
 ",4.4,2024-04-29T03:41:00+07:00,0.30000000000000004,waterfront_hotel_and_casino,recent stay hotel several issue mar could otherwise satisfactory experience despite book specify kingsize bed provide smaller size staff address issue satisfactorily raise wifi service almost nonexistent room solution offer use equally poor connection lobbythe advertise soundproof room anything could clearly hear housekeep staff guest hallway additionally lack business center advertise shuttle service airport significant inconvenience force print document front deskwhere charge fee per pageand arrange transportation airportthe gym facility unsafe miss knob replace tape equipment result minor injury lack attention detail overall management indifference resolve issue significantly detract overall quality stay,0
Agoda,798013725,"I had to book 2 days in a row for 2 different bookings because it would be cheaper. Front desk helped and we were able to keep the same room. 
 
 ",10.0,2024-04-28T08:07:00+07:00,1.0,waterfront_hotel_and_casino,book day row different book would cheaper front desk help able keep room,1
Agoda,798002851,"Me and my son enjoyed our stay immensely...thanks to all! 
Room service...gym... outdoor pool.... buffet...lobby dining....our room was clean and comfortable....
 
 ",10.0,2024-04-28T06:11:00+07:00,1.0,waterfront_hotel_and_casino,son enjoy stay immenselythanks room servicegym outdoor pool buffetlobby diningour room clean comfortable,1
Agoda,798001346,"The room had a king size bed. Room was clean. I had issues with the aircon when first arriving but with a quick call to housekeeping they were able to fix the issue in a timely manner. The location is ideal and walking distance to the mall. The gym was very big and complete. 
 
 ",10.0,2024-04-28T05:44:00+07:00,1.0,waterfront_hotel_and_casino,room king size bed room clean issue aircon first arrive quick call housekeep able fix issue timely manner location ideal walk distance mall gym big complete,1
Agoda,797852958,"Travelled with family of four, two adults and two kids, The beds provided was too small. We added additional bed with extra cost.  Room was outdated and the furnitures. Besides that everything was good, staff was excellent and helpfull.
 
 ",8.0,2024-04-26T01:54:00+07:00,0.75,waterfront_hotel_and_casino,travel family four two adult two kid bed provide small add additional bed extra cost room outdated furniture besides everything good staff excellent helpfull,1
Agoda,797853588,"Very friendly people in the hotel! They upgraded us to executive room!
Place is very clean.
Will be back again soon :)
 
 ",10.0,2024-04-26T01:53:00+07:00,1.0,waterfront_hotel_and_casino,friendly people hotel upgrade u executive room place clean back soon,1
Agoda,797777714,"I recommend this hotel to my friends. Thank you to one of the staff even though she’s busy she assist me to print my docs that I badly needed right away, some are not helping
 
 ",7.2,2024-04-25T12:49:00+07:00,0.65,waterfront_hotel_and_casino,recommend hotel friend thank one staff even though shes busy assist print doc badly need right away help,1
Agoda,797276308,"walls were crumbling, bathroom door face bottoms rusting. The staff, service and food were outstanding!! We stayed in an Embassy room, which afforded us the opportunity to enjoy the Embassy. An assortment of horderves and spirits, free of charge.
 
 ",8.0,2024-04-20T11:09:00+07:00,0.75,waterfront_hotel_and_casino,wall crumble bathroom door face bottom rust staff service food outstanding stay embassy room afford u opportunity enjoy embassy assortment horderves spirit free charge,1
Agoda,796615836,"Extremely bad experience staying in this hotel due to no Wifi connection. The hotel offer to change to another room however the issue remain same.Internet connection in the room is terrible. 
Long queue at reception which only 2 staffs are working and took at least 30mins or more just to get check in or ask for room card access.

Hotel itself located isolatedly . Location is not stratergic , still need to take grab to move around 

I wont recommend to stay here with this budget
 
 ",4.4,2024-04-20T08:16:00+07:00,0.30000000000000004,waterfront_hotel_and_casino,extremely bad experience stay hotel due wifi connection hotel offer change another room however issue remain sameinternet connection room terrible long queue reception staff work take least min get check ask room card access hotel locate isolatedly location stratergic still need take grab move around wont recommend stay budget,0
Agoda,796886723,"I have always been a fan of the hotel here in Cebu. The staff are great and very helpful, the area is clean, buffet is also good, room is also great. The CR is also good though it's not as modern as the newer hotels in town (but everything is already there). 

Will still go back here if I have the opportunity.
 
 ",10.0,2024-04-20T03:50:00+07:00,1.0,waterfront_hotel_and_casino,always fan hotel cebu staff great helpful area clean buffet also good room also great cr also good though modern newer hotel town everything already still go back opportunity,1
Agoda,795669868,"My room had no WiFi and also very poor mobile reception, extremely old furniture, everything was super slow … check out took 40 mins waiting in the queue.
 
 ",4.4,2024-04-19T11:54:00+07:00,0.30000000000000004,waterfront_hotel_and_casino,room wifi also poor mobile reception extremely old furniture everything super slow check take min wait queue,0
Agoda,795849073,"I think Waterfront needs a little bit of renovation. The toilet easily get clog. Windows are dirty and carpet floor is too old. The dinner buffet was not worth it. The food looks like left over from lunch. They are expensive but  we didn’t really enjoy it. The staff though are very attentive and polite. Thank you. 
 
 ",6.0,2024-04-19T05:59:00+07:00,0.5,waterfront_hotel_and_casino,think waterfront need little bite renovation toilet easily get clog window dirty carpet floor old dinner buffet worth food look like leave lunch expensive didnt really enjoy staff though attentive polite thank,0
Agoda,794780835,"Nice hotel. I booked for a junior suite and a superior room.  Great rooms. I just wish there was a bidet in the superior room’s bathroom. The junior suite has it.
 
 ",10.0,2024-04-18T07:32:00+07:00,1.0,waterfront_hotel_and_casino,nice hotel book junior suite superior room great room wish bidet superior room bathroom junior suite,1
Agoda,794773319,"Location is great. The gym has complete equipment. The rooms are clean and nice. Check-out time is at 12noon,  which gives you one more hour, as compared to other many hotels, where checking out time is usually 11am.
 
 ",10.0,2024-04-18T07:27:00+07:00,1.0,waterfront_hotel_and_casino,location great gym complete equipment room clean nice checkout time noon give one hour compare many hotel check time usually,1
Agoda,794714755,"Some rooms need upgrade.  Food served in breakfast buffet are almost the same everyday during our 5 days stay.
 
 ",7.2,2024-04-18T03:14:00+07:00,0.65,waterfront_hotel_and_casino,room need upgrade food serve breakfast buffet almost everyday day stay,1
Agoda,793206339,"Stayed here with my fiancee for a night for our appointment to Cebu consulate/embassy which is located at the ground floor of the hotel. A convenient place to stay.
 
 ",10.0,2024-04-16T04:43:00+07:00,1.0,waterfront_hotel_and_casino,stay fiancee night appointment cebu consulateembassy locate grind floor hotel convenient place stay,1
Agoda,793137489,"Kinda near big malls, but not super convenient. Staff is super nice. The area is affected by a sewage stench though. But the rooms are fine.
 
 ",8.4,2024-04-16T03:36:00+07:00,0.8,waterfront_hotel_and_casino,kinda near big mall super convenient staff super nice area affect sewage stench though room fine,1
