Review ID,Review Content,Review Score,Review Time
823303623,"Super nice hotel
 
 ",10.0,2024-06-22T07:37:00+07:00
823302049,"The hotel wants a commission if you bring outside food or drinks into the room. This seems a bit excessive
 
 ",7.6,2024-06-22T07:16:00+07:00
823147612,"Our stay was fantastic. The hotel's prime location, top-notch facilities, and impeccable cleanliness made our visit truly memorable. The staff were incredibly helpful and the waterfront view was breathtaking. We particularly enjoyed the pool and the amenities provided. Overall, it was an exceptional experience.
 
 ",10.0,2024-06-21T08:42:00+07:00
820505981,"Classic
 
 ",9.6,2024-06-19T12:36:00+07:00
821108087,"Nice 
 
 ",9.2,2024-06-19T05:36:00+07:00
821108059,"Overall okay
 
 ",9.2,2024-06-19T05:35:00+07:00
819945032,"Our room was great and their service was spectacular. Highly recommend. 
 
 ",10.0,2024-06-18T12:35:00+07:00
819790876,"This hotel has outdated facilities - specifically the toilet. WiFi has very poor coverage inside the rooms. Staff barely attended to our concerns. Better to book other hotels nearby. 
 
 ",4.8,2024-06-18T07:02:00+07:00
818761457,"The hotel is an older hotel whch is fine the lobby areas are pretty well kept as this is whats on show but behind the scenes it was a different story in the room. Very poorly maintained, old and quite dingy . The armoire that housed the tv was broken, with cracked wood and chipped paint all over. How Housekeeping or Engineering cant see this is beyond me or the hotel does not want to spend the money for repair but a simple paint job would have improved it immensly .. We checked out after 2 days as the water was COLD the entire stay so cold showers were the go and bathroom fixtures were tired and worn. Ordered in the lobby bar what was detailed as Nachos but was just nacho chips and salsa.. Would have been much better to detail as that on the menu to avoid dissapointment . It was around Christmas time we stayed (yes this review is a bit late) and you can see a lot of time and effort was put into the decrations and the large Christmas tree which we must say was excellent and a lot of time, effort & money was put in. ..If half as much effort was put into maintaining the rooms as the public ""SHOW"" areas then the review would be lot better sorry to say.. Also unfortunatley our room was directly overlooking a truck junk yard which in 3 decades of travelling the globe was probably the worst view i have ever had.. While i assume this is out of hotels reach to fix they should at least try and work out something with the owners of the that property to clean it up (maybe a Barter Deal or something similiar ) and at least if you are placed overlooking this shocking view it would have been nice to be  be forewarned or upgraded .. Sorry to say but short of the Xmas decorations beng spectacular the rest of the stay was far from that.  
 
 ",5.2,2024-06-17T08:30:00+07:00
817754118,"The staff is very accommodating and the place is very nice and relaxing
 
 ",8.8,2024-06-16T12:05:00+07:00
817368581,"Overall Excellent 
 
 ",9.6,2024-06-16T04:42:00+07:00
816671916,"Nice and pleasure hotel to getaway and relax. the lobby,restaurant staffs are very friendly and polite.
 
 ",10.0,2024-06-15T08:19:00+07:00
816656565,"Facility is very old.
 
 ",6.8,2024-06-15T04:19:00+07:00
816583921,"The staff really put this place over the top for me and made it my place to stay in Cebu 
 
 ",8.8,2024-06-14T04:39:00+07:00
816530803,"I is a good old hotel very classy all good as hotel and function centres.
But the room are dated dangous  old style shower baths gloss tiles on floors very slippery .Bath old style  no flat base slippery when washing hair,tiles cracked toilet running all the time.
At time of booking required room with shower not shower bath .
 Iwas here 4 year ago  was here 4 ago .
On booking explained to them the troubles last time  shower bath ,slippery tiles ,toilets leaking ,,bad smells in rooms assured things have been iimproved well it still the same.
I have damaged hip and knee and find it impossible to shower in this bath room..
I was party of a wedding party which was at you hotel.
 but as of now I will never come here again there so many newer hotels available that would cater  for my needs who I will choose in the future.
 
 ",6.8,2024-06-13T11:31:00+07:00
816535661,"We booked Superior room, when  i checked the Toilet there’s no Videt,  i know this is a petty or minor problem in a Hotel, but for me it was big deal
Already, because of “Hygiene” right? Then i called the front desk if we could possibly transfer to other room , infairmess to them ( thanks to Jericho ) he told me can and he gave us a De luxe room with no additonal charge. 
 
 ",9.2,2024-06-13T11:31:00+07:00
816437151,"The location is good and accessible. The staff are friendly. Had a great stay.
 
 ",10.0,2024-06-12T08:25:00+07:00
816425712,"Waking distance to all.. Prestige lobby. Casino good. Late hour food. 
 
 ",8.0,2024-06-12T05:59:00+07:00
816406645,"Excellent large room with plenty of choices of Resturant’s. 
 
 ",10.0,2024-06-11T11:08:00+07:00
816405774,"Good location, excellent service and accommodation
 
 ",9.2,2024-06-11T10:41:00+07:00
816312227,"They upgraded our room! Had a great stay but hopefully they'll renovate there pool.
 
 ",9.2,2024-06-10T03:54:00+07:00
816190050,"I love it 10/10  for all  food, room, staff, location .. back cebu this oct and we stay in this hotel again..keep it up❤️❤️❤️ highly recommended
 
 ",10.0,2024-06-09T09:41:00+07:00
766016406,"good
 
 ",10.0,2024-06-08T10:47:00+07:00
816039414,"All the staff were friendly and helpful. The rooms are a little outdated but well maintained. Food options are great even the buffet had great options. Walking distance to IT Park.  4 min ride to Ayala Mall. If you don’t need the beach this is a great option. I stayed in the Junior Suite. 
 
 ",9.2,2024-06-07T10:45:00+07:00
815941763,"I booked 2 rooms but they charged 3 rooms on my card
 
 ",6.0,2024-06-06T07:12:00+07:00
815941646,"I booked 2 rooms but they charged 3 rooms on my card
 
 ",6.0,2024-06-06T07:11:00+07:00
815990158,"We stayed here overnight because the venue of our company’s year-end party was here. Although we requested a room on a higher floor through our Agoda booking, it seemed our request was overlooked. Additionally, the windows in our room were so dirty that the view outside was barely visible, suggesting they aren't cleaned regularly. Finally, the breakfast buffet offered very limited choices.
 
 ",8.0,2024-06-06T06:28:00+07:00
815891686,"Over all experience is good
 
 ",10.0,2024-06-05T12:44:00+07:00
815891765,"Nice place to return
 
 ",10.0,2024-06-05T12:44:00+07:00
815898573,"nice
 
 ",10.0,2024-06-05T02:23:00+07:00
815810413,"ReviewI’m 
 
 ",10.0,2024-06-04T12:23:00+07:00
815786976,"The hotel's location is excellent,  especially if going to the American consulate in Cebu. The breakfast buffet is amazingly delicious. The staff is awesome. The hotel's casino has ATMs, which is very convenient when you need cash.  My family would definitely stay there again in the future 
 
 ",9.2,2024-06-04T07:59:00+07:00
815786653,"Wonderful place great food. Can get spendy if you are not carefull
 
 ",10.0,2024-06-04T07:43:00+07:00
815821732,"Absolutely Gorgeous 
 
 ",9.2,2024-06-04T02:47:00+07:00
815818101,"Clean place but a bit outdated. Wifi doesnt work after 11pm.
 
 ",8.8,2024-06-04T01:56:00+07:00
815135992,"Great stay. Breakfast good.
 
 ",9.2,2024-06-03T02:15:00+07:00
812498786,"They were fully booked during our stay. Long queue lines for check-in. It took us an hour. There were only 4 elevators, 2 of them were not working. We had to wait for several minutes to get into an elevator, several instances. You cannot adjust the room temperature. You have to call reception and they'll send a staff to adjust it for you. Air-conditioning is not that good even after being adjusted. I'd say 7/10.
 
 ",9.2,2024-05-31T07:02:00+07:00
812498567,"Centrally located and nice breakfast.
As always the staff are awesome and  very helpful. 
 
 ",8.4,2024-05-31T06:47:00+07:00
811788654,"Fabulous 
 
 ",10.0,2024-05-30T10:58:00+07:00
811088315,"The stay is comfortable
 
 ",8.0,2024-05-30T07:09:00+07:00
810427025,"We made the reservation for my parents to celebrate belated Mother’s Day and early Father’s Day.  I emailed the hotel and they beautifully had fruits and chocolates upon arrival to their room. My parents loved the room and the delicious breakfast, and staff friendliness. We definitely recommend staying at this lovely hotel.
 
 ",8.4,2024-05-29T08:00:00+07:00
810407806,"would not recommend. Old building. Travellers deserve better. 
 
 ",3.6,2024-05-29T02:24:00+07:00
810407668,"Old rooms, building. Cockroaches seen in the rooms, manager was hesitant to change us to another room as cockroaches landed on the bed. Had to call the second time and manager came to investigate. Not worth the price. Fair breakfast. Nothing amazing.  Will not come back 
 
 ",2.0,2024-05-29T02:23:00+07:00
810398060,"It was a good place. Very convenient
 
 ",8.4,2024-05-28T10:08:00+07:00
810347069,"Location is really good but rooms are a bit old already. 
 
 ",7.2,2024-05-28T07:25:00+07:00
810333501,"Staffs are efficient when it comes to customer service. Hotel is clean. Will visit again.
 
 ",10.0,2024-05-28T03:56:00+07:00
810261736,"Good place , slightly dated as in no smart tv , older shower heads etc but good
 
 ",8.0,2024-05-27T07:14:00+07:00
810190719,"Full of lady boys in the lobby trying to hit on customers. They did not put clean bed sheets on and then thy tried to scam me out of 11,000 php for washing the sheets after I had to wait nearly an hour in the checkout line.
 
 ",2.8,2024-05-26T10:51:00+07:00
810188976,"We stayed two nights here and never did we get a good wifi in our room. Though they did advise us that in the business lounge it was faster however, we needed to work in a quiet place so we had no choice but to stay in our room and use mobile data.
 
 ",7.6,2024-05-26T10:35:00+07:00
810029407,"Old , bathroom rods  are scary rusty, seems like a haunted hotel. But food is nice... 
 
 ",4.4,2024-05-24T10:41:00+07:00
809954589,"Except for the staff and food, everything else was stressful. The check in and check out took forever. No bidet. Too many events during our stay which made it worse. Like using the elevators. Took forever. Everything was slow and old. Will never stay there again. 
 
 ",4.4,2024-05-23T11:14:00+07:00
809981255,"Stayed here for 3 nights and it was a very pleasant place indeed.
 
 ",10.0,2024-05-23T06:58:00+07:00
809927278,"It is a good location.
A bit old infrastructure,a little touch up/renovation needed.
Lobby lounge staff are polite.
Miss Gretchen (LL supervisor) very accommodating.
Pool bar staff friendly and happy people.
 
 ",7.2,2024-05-23T05:27:00+07:00
787790746,"We stayed during the prom night of my daughter.  My kids enjoyed the buffet breakfast with friends who also stayed overnight.
 
 ",8.8,2024-05-21T08:18:00+07:00
809684968,"Good
 
 ",8.0,2024-05-21T04:59:00+07:00
809811938,"Excellent experience 
 
 ",8.0,2024-05-21T01:16:00+07:00
808429830,"I don’t know where to start. Checking in took more than 2 hours because they were slow and the strange rule of IDeing every guest in the room. It was a painful process because there was an event at that time and so the line was super long.  It’s like every day, there’s a convention/seminar of some sort. There wasn’t enough receptionist to accommodate the guests. The staff was nice. It was just the process that would make you cry from frustration. 
During our stay, our key stopped working and so we had to stand in line again to get another key. It took about 20-30 minutes just to get a new key. What the heck. 
There’s no bidet, either. 
It’s just old. 
 
 ",3.2,2024-05-20T12:49:00+07:00
808694556,"It's OK, but there are better options available
 
 ",5.6,2024-05-20T07:51:00+07:00
808521368,"Okey over all
 
 ",10.0,2024-05-20T04:18:00+07:00
805913117,"Love this hotel. We will definitely come back!
 
 ",10.0,2024-05-17T09:50:00+07:00
805831931,"Best recommended . Always feel at home. Excellent service received.
 
 ",10.0,2024-05-17T06:26:00+07:00
805513058,"Nice clean place. Location is at the center of the city. Staff are friendly. Facilities are satisfactory. No bidet in toilets, TV is still the old cable style, bathtub is too narrow it's difficult to stand while taking a shower. Generally, it's value for money. 
 
 ",8.4,2024-05-17T01:08:00+07:00
804272014,"Reasonable prices offer
 
 ",8.0,2024-05-16T03:23:00+07:00
803803377,"Our stay was great.
 
 ",10.0,2024-05-15T09:56:00+07:00
803803201,"Our stay was great. 
 
 ",10.0,2024-05-15T09:55:00+07:00
803785935,"Need experience personnel at reception, waited almost an hour to get our room.
 
 ",8.0,2024-05-15T05:49:00+07:00
803723705,"All are good but maybe the breakfast can still be improved in terms of quality. I do not mind adding a few more money if it would mean a more sumptuous brekky 
 
 ",10.0,2024-05-14T08:09:00+07:00
803722078,"We have a nice experience in this hotel for 2 days...
 
 ",9.2,2024-05-14T07:44:00+07:00
803706258,"Aesthetic and antique experience
 
 ",8.0,2024-05-14T03:01:00+07:00
803646730,"The hotel is quite old. 
 
 ",6.0,2024-05-13T08:03:00+07:00
803566604,"Plenty  choices local and international 
 
 ",7.6,2024-05-12T09:31:00+07:00
803465866,"I was surprised when they charged me with the dried mangoes and bottled water.

It was insulting that they did not initially believe that there was no dried mangoes in the mini bar upon checkin in the room. 

In front of you, that the receptionist  had to confirm and call their people if there was a dried mango or not in the mini bar. 

It took awhile to confirm and decided to not charge
me and just waived it. She returned still the full 1k security deposit but the receipt that she had me signed was 800 pesos and still in the record there was a charge of 200 pesos for the dried mango which we did not even get from the mini bar. 

There was no true confirmation, it seems like we just waived it but just still sign this receipt. 

I hate it when u are accused
and there
was
no confirmation that it was their facilities who made an incompetency of not refilling their mini bars and resulted in charging customers of a mistake made by their personnel. 

There was not even an apology provided when she returned my full 1k deposit. It seems like she did not believe me as a customer. 

Wrongl customer service
 
 ",7.6,2024-05-11T12:11:00+07:00
702260774,"Location is strategic, however there are some facilities needing renovation.
 
 ",6.8,2024-05-11T05:40:00+07:00
803366660,"The cr in the room do not have bidet. Even the cr in the lobby don’t have bidet too. 
 
 ",7.2,2024-05-09T11:55:00+07:00
803355970,"Awesome
 
 ",10.0,2024-05-09T10:10:00+07:00
803340203,"Best hotel
 
 ",10.0,2024-05-09T06:29:00+07:00
803272590,"For 4100 pesos a night, I did not expect the hotel room I stayed at to be like 2 star hotel. 

1. There is a cockroach crawling in the toilet
2. Carpet looks dirty
3. The bed is so itchy that I did not get any sleep coz I have been scratching all night
4. No bidet
5. Bathroom is not clean enough for 4100 a night room
6. Windows have bird poop

It is not 5 star hotel, too expensive for what it is supposed to worth. For the money being charged, the hotel should do something about the rooms. I don’t know when was the last time the bed or the carpet has been vacuumed. I am not very sensitive person but the room I stayed it triggered my allergic rhinitis. 


 
 ",5.6,2024-05-08T10:44:00+07:00
803272574,"My wife and I enjoyed our stay and the location is very convenient to all that Cebu City has to offer.
 
 ",10.0,2024-05-08T10:38:00+07:00
803239355,"I always wonder how waterfront looked like in the inside. I always thought it was a nice palace for royalties. I visited for a few days but I guess they put me on the old rooms which was a little dangerous since the shower was very high and at risk for slipping and fall. No USB charging capabilities and obviously need to have upgrades.
 
 ",8.4,2024-05-08T02:15:00+07:00
803228507,"Waterfront hotel is located in very convenient location by the Cebu IT Park and other city center businesses. The US Consulate is located outside on the lower level.
The room was very large with king bed(very comfortable)  and nice sitting area. Bathroom with a bathtub/shower, nice size. Staff was very friendly and helpful, always with nice smile. I very highly recommend this hotel and would stay here when I come back to Cebu!
 
 ",9.6,2024-05-07T08:42:00+07:00
803178716,"Easy to access!
 
 ",9.6,2024-05-07T07:47:00+07:00
802429869,"Staff was exceptional! Amazing breakfast buffet. Comfortable bed. 
 
 ",10.0,2024-05-04T12:35:00+07:00
802276651,"We enjoyed our stay and we're very satisfied. We are looking forward to chilling again here.
 
 ",10.0,2024-05-04T08:21:00+07:00
802253986,"Good 
 
 ",8.0,2024-05-04T07:17:00+07:00
801334342,"Gd location but hotel is old
 
 ",7.6,2024-05-03T10:13:00+07:00
800995938,"We enjoyed our stay in this hotel. Thumbs up!
 
 ",9.6,2024-05-02T11:18:00+07:00
800647835,"I chose this hotel because it’s the closest to my Nephew’s wedding venue. The hotel was clean and the facilities were great. The staff at the reception, housekeeping, and the room service were all very helpful and efficient with their work. However, the reservations team were not very attentive and sensitive to my needs. I requested an early check-in on the day that I was booked because I had to have my hair and make-up done for the wedding but was just told in the email to just rock up early on the day and  my request would be considered depending on the availability of the room. They could have given me a definite answer which is either yes or no.
 
 ",9.6,2024-05-02T11:04:00+07:00
799854644,"I just have to say that the Philippines staff are just incredibly friendly. From the cleaners, service, restaurant to casino staff. It's just nice to be around people like that. Thank you very much! <3
 
 ",10.0,2024-05-01T09:59:00+07:00
799564583,"A good place for those who loves casino but is the accommodation is now outdated. There better options around the area.
 
 ",6.0,2024-05-01T01:57:00+07:00
799474667,"the Hotel is the classic one but its really nice
 
 ",10.0,2024-04-30T11:27:00+07:00
798082661,"During my recent stay at the hotel, several issues marred what could have otherwise been a satisfactory experience. Despite my booking specifying a king-size bed, I was provided a smaller size, and the staff did not address this issue satisfactorily when I raised it. The Wi-Fi service was almost non-existent in my room, and the only solution offered was to use the equally poor connection in the lobby.The advertised soundproof rooms were anything but, as I could clearly hear housekeeping staff and other guests in the hallways. Additionally, the lack of a business center and advertised shuttle service to the airport were significant inconveniences, forcing me to print documents at the front desk—where they charged a fee per page—and arrange my own transportation to the airport.The gym facilities were unsafe; a missing knob replaced with tape on equipment resulted in a minor injury. This lack of attention to detail and the overall management's indifference to resolving issues significantly detracted from the overall quality of my stay.
 
 ",4.4,2024-04-29T03:41:00+07:00
798069417,"Worth the money. Friendly staff. Yummy breakfast 
 
 ",10.0,2024-04-28T11:24:00+07:00
798018090,"lovely hotel for an affordable price
 
 ",10.0,2024-04-28T08:40:00+07:00
798013725,"I had to book 2 days in a row for 2 different bookings because it would be cheaper. Front desk helped and we were able to keep the same room. 
 
 ",10.0,2024-04-28T08:07:00+07:00
798002851,"Me and my son enjoyed our stay immensely...thanks to all! 
Room service...gym... outdoor pool.... buffet...lobby dining....our room was clean and comfortable....
 
 ",10.0,2024-04-28T06:11:00+07:00
798001346,"The room had a king size bed. Room was clean. I had issues with the aircon when first arriving but with a quick call to housekeeping they were able to fix the issue in a timely manner. The location is ideal and walking distance to the mall. The gym was very big and complete. 
 
 ",10.0,2024-04-28T05:44:00+07:00
797852958,"Travelled with family of four, two adults and two kids, The beds provided was too small. We added additional bed with extra cost.  Room was outdated and the furnitures. Besides that everything was good, staff was excellent and helpfull.
 
 ",8.0,2024-04-26T01:54:00+07:00
797853588,"Very friendly people in the hotel! They upgraded us to executive room!
Place is very clean.
Will be back again soon :)
 
 ",10.0,2024-04-26T01:53:00+07:00
797777714,"I recommend this hotel to my friends. Thank you to one of the staff even though she’s busy she assist me to print my docs that I badly needed right away, some are not helping
 
 ",7.2,2024-04-25T12:49:00+07:00
797845179,"Good experience
 
 ",9.6,2024-04-25T08:36:00+07:00
797701951,"Recommend this hotel
 
 ",10.0,2024-04-23T11:13:00+07:00
797494642,"Place was great. 
 
 ",10.0,2024-04-21T09:24:00+07:00
797276780,"so hard without a bidet
 
 ",8.8,2024-04-20T11:18:00+07:00
797276746,"So hard without a bidet
 
 ",8.8,2024-04-20T11:17:00+07:00
797276308,"walls were crumbling, bathroom door face bottoms rusting. The staff, service and food were outstanding!! We stayed in an Embassy room, which afforded us the opportunity to enjoy the Embassy. An assortment of horderves and spirits, free of charge.
 
 ",8.0,2024-04-20T11:09:00+07:00
796615836,"Extremely bad experience staying in this hotel due to no Wifi connection. The hotel offer to change to another room however the issue remain same.Internet connection in the room is terrible. 
Long queue at reception which only 2 staffs are working and took at least 30mins or more just to get check in or ask for room card access.

Hotel itself located isolatedly . Location is not stratergic , still need to take grab to move around 

I wont recommend to stay here with this budget
 
 ",4.4,2024-04-20T08:16:00+07:00
796886723,"I have always been a fan of the hotel here in Cebu. The staff are great and very helpful, the area is clean, buffet is also good, room is also great. The CR is also good though it's not as modern as the newer hotels in town (but everything is already there). 

Will still go back here if I have the opportunity.
 
 ",10.0,2024-04-20T03:50:00+07:00
795669868,"My room had no WiFi and also very poor mobile reception, extremely old furniture, everything was super slow … check out took 40 mins waiting in the queue.
 
 ",4.4,2024-04-19T11:54:00+07:00
795849073,"I think Waterfront needs a little bit of renovation. The toilet easily get clog. Windows are dirty and carpet floor is too old. The dinner buffet was not worth it. The food looks like left over from lunch. They are expensive but  we didn’t really enjoy it. The staff though are very attentive and polite. Thank you. 
 
 ",6.0,2024-04-19T05:59:00+07:00
794834151,"I love Waterfront
 
 ",10.0,2024-04-18T10:16:00+07:00
794834050,"Exactly what a businessman / entrepreneur needs. 
 
 ",10.0,2024-04-18T10:15:00+07:00
794825803,"They got everything you need, and location-wise, it's central to the malls, clubs and restaurants in the city. 
 
 ",10.0,2024-04-18T10:13:00+07:00
794780835,"Nice hotel. I booked for a junior suite and a superior room.  Great rooms. I just wish there was a bidet in the superior room’s bathroom. The junior suite has it.
 
 ",10.0,2024-04-18T07:32:00+07:00
794773319,"Location is great. The gym has complete equipment. The rooms are clean and nice. Check-out time is at 12noon,  which gives you one more hour, as compared to other many hotels, where checking out time is usually 11am.
 
 ",10.0,2024-04-18T07:27:00+07:00
794773542,"Amazing experience.
 
 ",9.2,2024-04-18T07:13:00+07:00
794714755,"Some rooms need upgrade.  Food served in breakfast buffet are almost the same everyday during our 5 days stay.
 
 ",7.2,2024-04-18T03:14:00+07:00
794070611,"A fitness gym is a very plus to us 
 
 ",10.0,2024-04-17T12:04:00+07:00
793206339,"Stayed here with my fiancee for a night for our appointment to Cebu consulate/embassy which is located at the ground floor of the hotel. A convenient place to stay.
 
 ",10.0,2024-04-16T04:43:00+07:00
793137489,"Kinda near big malls, but not super convenient. Staff is super nice. The area is affected by a sewage stench though. But the rooms are fine.
 
 ",8.4,2024-04-16T03:36:00+07:00
791653520,"Seamless check-in and check out process. Love the breakfast buffet. 
 
 ",10.0,2024-04-13T08:17:00+07:00
791679257,"Too old hotel 
 
 ",6.0,2024-04-13T01:42:00+07:00
791587311,"I think with the amount I paid, I can book better hotels
 
 ",6.0,2024-04-12T10:15:00+07:00
791610769,"This Hotel and Casino has to be one of the best bargains out there.  We have stayed in many hotels in manila over the last few years and I have to say this is right at the top of our recommends! The staff are so very eager to assist you in whatever you might need or want, the rooms are super clean and well-appointed with just the right number of furnishings. The shower and bathroom are well cleaned and and everything works as designed. The beds are soooo, comfortable, and the A/C is very quiet. And the breakfast buffet is second to none, out-land dish selections and everything is cooked to perfection. treat yourself on this fabulist breakfast. No need to hail a taxi they are right there at the front entrance. I know this is getting lengthy, but we can't say enough about this wonderful hotel.
 
 ",10.0,2024-04-12T04:06:00+07:00
791517526,"Room is a bit old fashioned compared to newer hotels. Comfort room has no bidet (Asian users). Pool is a bit unmaintained and there are broken tiles in the edge that might hurt when you touch it, though it's clean & not crowded in their pool area. They do allow food deliveries like Foodpanda & Grab if you're into budget dining 
 
 ",7.2,2024-04-11T12:06:00+07:00
791493107,"Excellent 
 
 ",10.0,2024-04-11T07:25:00+07:00
791341411,"• Waited for our room for almost 2 hours after check-in time
• The receptionists instead of assisting all guests were just gossiping with each other
• People lining up for check-in were as pissed as us due to the slowness of the receptionists
 
 ",4.8,2024-04-09T06:45:00+07:00
791379597,"Waterfront Hotel was best for accommodating a family, given that the place is big and clean and the staff are very professional. I highly recommend this place as it is also near to shopping malls.
 
 ",8.0,2024-04-09T03:38:00+07:00
791330860,"Good
 
 ",7.6,2024-04-09T03:19:00+07:00
791279959,"Very convenient for appointments at the u.s.  consulate.   The hotel is very nice but the room was dated.  Not nearly as modern as the work they put into the lobby.  The breakfast buffet was good but the dinner buffet cost too much.  It was cheaper to take a cab to TGIF to eat and a cab back.  I would only stay again for another appointment at the consulate. 
 
 ",8.8,2024-04-08T10:22:00+07:00
791257308,"It doesnt live up to its name. Its an old hotel lacking upgrades
 
 ",6.4,2024-04-08T05:47:00+07:00
791244598,"Rooms much improved and nice since last stay years ago.  Hotel interior and staff is very good.  I would never eat there again though. We had at the Chinese Restaurant horrible food. I ordered the fried sweet and sour pork.  Was Pork Rinds with bottled sweet and sour sauce dumped on it.  Horrible food,  but hotel was nice. 
 
 ",8.0,2024-04-08T02:02:00+07:00
791193533,"The building is very old, not much facilities. But the breakfast is very good. 
 
 ",7.6,2024-04-07T10:11:00+07:00
791211814,"We had a lovely stay, my parents enjoyed everything especially the breakfast buffet. 
 
 ",10.0,2024-04-07T01:58:00+07:00
791152715,"Somewhat dated older casino hotel, not near any water, but swimming pool is huge.  Must take taxi to nearby shopping malls, but 5 minutes walk to Cebu I.T. Park, many fast food there.
 
 ",7.6,2024-04-06T09:09:00+07:00
790966464,"Lots of resto nearby and accessible to all
 
 ",8.4,2024-04-05T11:11:00+07:00
791056595,"Our stay was great. 
 
 ",8.8,2024-04-05T11:08:00+07:00
790985724,"One of the best hotel that we experience while we are in Cebu...highly recommended for all 
 
 ",8.4,2024-04-04T11:24:00+07:00
790969273,"This hotel is too rundown now and the AC doesn’t work we couldn’t sleep it was so warm on the 18th floor. 
Give it a miss there are newer better hotels around Cebu City . 
The pool area is a joke and needs a revamp 
 
 ",4.4,2024-04-04T08:05:00+07:00
790006395,"My recent stay at the Waterfront Cebu City Hotel and Casino was absolutely fantastic! The value for money was exceptional, with top-notch facilities and a prime location. The cleanliness of the property was impeccable, and the staff was incredibly friendly and helpful. The hotel's facilities were outstanding, providing everything I needed for a comfortable stay. Overall, I had a wonderful experience and would highly recommend this hotel to anyone visiting Cebu City.
 
 ",10.0,2024-04-03T04:37:00+07:00
787379819,"The carpets all pver the hallway badly needed to be changed please..thelower floor roons needs to be renovated (rusty br door hinges )
 
 ",7.6,2024-04-02T02:56:00+07:00
785999208,"The best hotel in Cebu City.  
 
 ",10.0,2024-04-01T12:45:00+07:00
784744594,"staff was friendly. restaurant ok room huge
 
 ",6.0,2024-04-01T01:34:00+07:00
784675213,"huge room but out dated furniture, ac is good, large cr, near ayala block. food was good
 
 ",6.0,2024-04-01T01:33:00+07:00
783489702,"The stay at the hotel was mostly good except for bad things like shutting 3 of the 4 elevators down to save money. Not fun to have to take the stairs to leave the hotel.  Also a deposit at the front desk of 4000 pesos was unheard of as well.  Also i replaced water we used out of the small fridge and they decided to charge me 120 peso per bottle which was 240 for the 2 bottles we drank but replaced.  Exactly the same bottled water company but not the waterfront logo on it.  120 pesos for a 10 peso bottle is both seriously inflated and corrupt. Anyway the ending of the stay is als the end of me ever staying there again
 
 ",7.2,2024-03-31T09:05:00+07:00
783436475,"I arrived on the 25 th March 2024 check in so long 2 receptionists , second day of my arrival black out no generator no electricity 26 match 2024 from t1am to 6 am blazing hot in the Rome , I’ve asked for trousers hangers as there was none they keep giving me plastic hangers I’ve asked them for the  ones with clips for my suit trousers spoke to housekeeping they brought 5 with a piece of paper including bathrobe for me to sign as a loan I spoke to to the Duty manager Lea S. I  told her it’s part of the wardrobe ridiculous to ask guest to treat it this way, she profusely apologised. Next 27-28 March , 2024 11pm-6am no  hot water for shower etc. this is my person experience. Housekeeping very good, staff are friendly. Location is good. Hotel very Dated. 

 
 ",6.0,2024-03-31T06:54:00+07:00
783671656,"It was a wonderful experience. I had a great time!
 
 ",10.0,2024-03-31T03:15:00+07:00
