Review Provider,Review ID,Review Content,Review Score,Review Time
Booking.com,741404860,"
 The kids liked the pool
 Not worth it AT ALL",4.0,2023-11-07T03:29:34+07:00
Booking.com,734193925,"
 Waterpark for kids
 ",10.0,2023-10-28T15:05:13+07:00
Booking.com,728256992,"
 everything
 i think there was a problem with the air conditioner, the room was very hot",9.0,2023-10-12T15:02:29+07:00
Booking.com,728256996,"
 Lot of amusements
 WIFI not working. They didnt even fix it. Theres nothing, utensils, microwave on the room.",5.0,2023-10-09T06:45:45+07:00
Booking.com,728256994,"
 
 Untrained staff",5.0,2023-10-03T10:12:28+07:00
Booking.com,721510623,"
 Breakfast and pool area
 The room was very dated and and smelled.  In need of a major update!",5.0,2023-09-29T11:07:07+07:00
Booking.com,721510635,"
 Overall sites
 ",7.0,2023-09-24T22:26:10+07:00
Booking.com,721510609,"
 We like the pools and the slides and enjoyed our bfast. Room service also took so long.
 JPark and really very big and a lot of rooms, one of our room which is the kids room are not cleaned properly and experience electricial problem and asked the staff to transfer the kids to another room.",8.0,2023-09-18T16:16:12+07:00
Booking.com,714181787,"
 rooms, restaurants, water park
 none",9.0,2023-09-14T04:43:29+07:00
Booking.com,703852921,"
 Buffet breakfast & the playhouse was good ( this trip was meant for the kid anyway). At least he had fun.
 for the amount  you paid, it's not worth it.",8.0,2023-08-28T03:26:27+07:00
Booking.com,703852966,"
 Staff were perfect, dealt with every question and request perfectly. Polite beyond required.

Resort was unimaginably clean. 

Food served in restaurants was very good.
 Resort prices which can't be helped.
Pororo land is separate and no discount for staying there. Also, pororo was disappointing, overpriced, some parts were not available.",9.0,2023-08-26T08:10:46+07:00
Booking.com,678736183,"
 The waterpark was great. My family especially the kids had a great time in the water, the slides and the beach.
 The rooms. I took 3 rooms for my family, 2 suites and 1 deluxe room. The rooms don’t have enought towels, hand towels, soap and toiletries. They are very stingy on that part. The deluxe room they gave us had stains on the carpet floor and it wasn’t well cleaned. We asked for another room and we had to get mad before they transferred us to another room.",7.0,2023-07-10T13:41:42+07:00
Booking.com,678736148,"
 
 Room was really overpriced. They didn't provide any towels until I asked them for it. Instant coffee. And quite dirty main swimming pool. Way too many people. Not worth this price.",8.0,2023-07-09T12:25:05+07:00
Booking.com,671283412,"
 The staff, service and friendliness.
 Maintenance problems, balcony screen doors that fell off the ledge when I tried to slide it open and I had to grab and reinstall the screen door myself. Luckily this screen door did not fall on my family members.  There was a door metal plate (next to the bolt) that was improperly placed and whose sharp edge was protruding which nearly cut my wife's finger. The metal was being held by regular plastic tape! Evidently your staff did a bad job of placing the metal plate 
  In room 806, the second entry key card did not work half of the time. I had to call front desk multiple times for help. This problem went on until we checked out.
   I didn't know how to operate your 2 TV remotes and I could not find the instructions for the remotes. I had to call help desk for help.",9.0,2023-06-28T19:05:28+07:00
Booking.com,671283400,"
 Most of it!
 Not fair, it says food outside not allowed to bring inside the hotel room but most korean guests brought bags of bags of food from outside! The security seems okay with them. Maybe if there is rule should be for everyone.",10.0,2023-06-27T17:06:59+07:00
Booking.com,664060508,"
 waterpark is always a plus for kids
 The CR of our room had an unpleasant smell, maybe due to plumbing issues or exhaust.

Also, the room has no outside view as it was blocked (3rd floor).",7.0,2023-06-13T05:11:54+07:00
Booking.com,664060500,"
 staff
activities 
para sailing
ocean views
balcony
food choices
gym
spa
 the bathroom was very inadequate. The tub/shower was two feet high and hard to get in and out of. the water was lukewarm at best with very little pret. the towels were old like sandpaper. the water didn’t drain well around the top of the tub and spilled on the floor making it slippery getting out. 

there were no scales or water hose by the toilet like many  Philippines hotels. 

the breakfast buffet had so many people, including many kids, every day making it hard to get a table and many rude people not caring where everyone was walking around them. The great staff was the only thing that made breakfast bearable.",7.0,2023-06-10T06:15:33+07:00
Booking.com,664060516,"
 The property has everything for the family. My kids love the waterpark and the beach is also very nice. This is a great resort for family as there are a lot of activity for each and everyone. Will definitely recommend this resort.
 everything is good in JPark",10.0,2023-06-06T12:40:20+07:00
Booking.com,664060476,"
 The experience in the Jpark was fantistic. The whole staffs were very frienly and kind. they were all willing to solve demandings.  Our family wants to visit and enjoy the vacation at Jpark again.
 I think The Pororo kids cafe was a little bit expensive .",10.0,2023-06-05T02:53:13+07:00
Booking.com,657460830,"
 The water park was fun. And the resort was beautiful. Many different restaurants to choose from.
 Everything was very expensive. The drinks including soft drinks and juice weren't included with the price of the buffet. I wasn't told ahead of time that the drinks weren't included in the buffet.",8.0,2023-05-28T17:07:28+07:00
Booking.com,657460840,"
 great selection at breakfast  . fast service on meals at pool side  . fair prices drinks little bit expensive when drinking beer    great  pools and crystal clear water . since  water view too great for familys with kids
 booz prices a bit steep . cost of laundry service very expensive",10.0,2023-05-21T06:20:37+07:00
Booking.com,651074930,"
 The service and hospitality of every crew and staff
 The location of our room. It was too far from the main pool.",10.0,2023-05-16T07:40:48+07:00
Booking.com,651074955,"
 We enjoyed the waterpark, the kids had fun and didn't want to hop out.
 Food and drinks were expensive.",10.0,2023-05-13T23:41:33+07:00
Booking.com,651074946,"
 Water park and staff
 Cold showers and tv would not work. Only three or four star hotel definitely not five-star very disappointing for the money I paid",6.0,2023-05-13T21:01:58+07:00
Booking.com,651074944,"
 The waterpark was fantastic. Outside of our room the resort was 5 star. The food and restaurants were great.
 The room was dated and the second bed (which our 2 boys were sharing) was very small, so not very family friendly for a family resort.  The hot water took so long to come through each time that we thought there was none. Would have been nice not having to pay extra for additional activities ie big chess, mini golf, snorkelling etc, but nice to have them there.",6.0,2023-05-12T06:47:40+07:00
Booking.com,651074986,"
 Everything was average. I expected more from the price I paid.
 Room looked very normal. Food was also normal.",5.0,2023-05-08T03:31:40+07:00
Booking.com,651074958,"
 location, very helpful and friendly staff
 a bit outdated and crowded",8.0,2023-05-07T10:43:31+07:00
Booking.com,651074901,"
 the staffs very courteous and helpful. kudos to all.
 the breakfast buffet is so crowded",8.0,2023-05-02T15:58:41+07:00
Booking.com,651074964,"
 Close to airport
 Overpriced, not all kids attractions covered in accommodation price,",5.0,2023-05-02T10:34:49+07:00
Booking.com,644571161,"
 We had a great time there. All employees was good. 
They were always wearing smiles and said hello. 
I loved it.
 Too expensive I thought",8.0,2023-04-21T17:20:01+07:00
Booking.com,633830185,"
 The pool facilities and staff were very good.
 it’s very run down for the price and star ratings. Bedrooms and bathrooms are old fashioned and a lot of things need replacing like shower curtain/carpets etc. We were disappointed we didn’t get sea view rooms for the price we paid too.",7.0,2023-04-15T08:08:24+07:00
Booking.com,633830201,"
 fast service. friendly staff. It has a lot of facilities. 
Their garden view deluxe room is better than the ocean view deluxe room.
 The bathroom of their ocean view deluxe room is not good and convenient because toilet bowl has no vidette. Bathtub and toilet bowl without vidette is not a good combination",10.0,2023-04-10T06:46:03+07:00
Booking.com,633830182,"
 Great pools and entertainment by the pool
 Food is too expensive and theres additional cost for kids club. No signs for our rooms",9.0,2023-04-07T11:06:54+07:00
Booking.com,633830153,"
 I love the ambiance, facilities, helpful staff and cleanliness.
 ",8.0,2023-04-05T22:30:45+07:00
Booking.com,627185966,"
 The room is clean. Pools are great for small children but not so much for teenagers. The staffs are nice and polite. Food is okay.
 I wish they disclose that people with eyeglasses cannot do the waterslides. Way overprice for something that other resorts can offer. Not worth the price if you are not doing the waterslides.",4.0,2023-03-21T17:09:50+07:00
Booking.com,627185849,"
 The swimming pool was good
The breakfast was not bad
There were many contents to enjoy
 It's well organized, but the facilities look old
be inferior in quality to the price
I don't want to come back",7.0,2023-03-21T14:02:51+07:00
Booking.com,627185952,"
 Our stay was awesome except it was raining every single day and we have a cabana which is we never enjoy it because of the rain, I hope they give us something because when we check in our first day it was raining already the whole time we are there the weather is not cooperating, it’s not the Jpark’s fault but I hope they will think to make our stay more memorable we never had time to enjoy the pool because it was raining, but over all it was good.
 I hope that was not raining the whole time we’re there 😏",8.0,2023-03-15T14:09:10+07:00
Booking.com,627185935,"
 about the service and facilities
 there was a wrapper of condom under the bed",10.0,2023-03-13T07:09:11+07:00
Booking.com,627185788,"
 Water park your kids will surely love. The staffs were super friendly and helpful. The food was great. We loved the seafood platter at the Coral Restaurant. My kids had so much fun. The room is clean and spacious. The whole resort is clean and spacious. 

We have an extra booking outside booking.com the pororo suite, best room ever specially for kids.
 This is an honest review from a person who've been to different beach resorts here in the Philippines. Their beach is not good. If you're looking for a good beach, jpark is not for you. Water park, pools and everything is great, but not their beach.",9.0,2023-03-13T06:57:30+07:00
Booking.com,627186012,"
 massive and plenty of amenities
 rooms are smells and looks old, from carpets to cabinetries",9.0,2023-03-10T09:32:11+07:00
Booking.com,627185833,"
 Breakfast, pool activities, staff
 ",9.0,2023-03-03T13:41:50+07:00
Booking.com,597832500,"
 Waterpark was great for kids to play
 The room was not ready for check in. Had to wait until 4:30",4.0,2023-02-21T19:44:25+07:00
Booking.com,597832456,"
 Grate place to stay I have fun like ever and also the staff was generous. I want to came back again. I love it
 i like everything",10.0,2023-02-21T02:42:55+07:00
Booking.com,597832497,"
 very big with lots of pools and good restaurants
 far too expensive",8.0,2023-02-05T11:31:48+07:00
Booking.com,597832488,"
 Everything
 Room w/ nice view
Entertainment 
Food
Service",10.0,2023-02-04T17:58:58+07:00
Booking.com,597832515,"
 friendly staff
pool
 ",10.0,2023-02-04T14:26:48+07:00
Booking.com,594214453,"
 All-inclusive resort that is great for a family with young kids.  Great selection of food for the breakfast buffet.
 would be great to have a charging station with a usb port for the phone/ipads/electrical gadgets in the room",8.0,2023-01-18T05:04:50+07:00
Booking.com,581578081,"
 Facilities good.
 Fact that one bedroomed apartments for 3/4 did not include sofa beds and children aged 5 and 12 were expected to share small double bed with parents",7.0,2023-01-02T15:16:59+07:00
Booking.com,581578117,"
 Breakfast were not good at all. I never seen any hotel breakfast without cheese and slice of ham. Food tast was not so bad but the quality was not so good.
 Most of staff who works at the Jpark were nice, but some staff at the front desk were horrible. Especially when we check in. I dont think they treat the customers with respect.  I can feel that they just think the customer as stupid Korean who doesn't know how to speak English but will spend money. We stay at Jpark for 7 days. We found out there is another swimming pool behind building G right before we leave. It wasn't even on the map. We were so pissed off. Nobody told us about the swimming pool even when we check in. The weather was windy and cold for first 4 days stays at Jpark. If we knew there was warm water swimming pool it would be really great. It is so shame on Jpark.",5.0,2023-01-01T06:15:46+07:00
Booking.com,581577954,"
 fast room service many facilities
 breakfast service chaotic",8.0,2022-12-23T17:20:32+07:00
Booking.com,581578102,"
 The staff was very friendly and professional. The spa was the highlight of the trip as far as adult things go. Our daughter (2yo) was having the time of her life at the pool and slides.
 The facility is not properly maintained, the pools are all cracked and need to be repainted/sealed the Jay Park Island sign is basically gone from the top of the building which makes me think that it was put together unsafely. The pororo Park was disgusting my daughter didn't mind but the water play area had so much debris the entire kids indoor experience was very unsanitary. It  was 28 USD for me to go with my daughter to Porroro Park and it was absolutely not worth it. A lot of the activities were either broken or poorly maintained. 

The check-in experience was horrible. I reserved our room with a king bed one month prior and it wasn't ready at our 3:00 p.m. check-in time they tried to ""upgrade"" us to a villa which seemed great but we were in that room for less than 5 minutes because it smelled and there was mold in the bathroom. We ended up getting the room that we actually paid for and finally checked in at about 4:20 p.m.. 

The food was terrible as far as good healthy selections go, an exception to this was the Chinese restaurant which we ate at twice, the Korean restaurant was also pretty good. Coral and the j lounge and the pool lounge restaurant all basically have the same menu and are very overpriced for what it is. I ordered tacos and my wife ordered caprese salad. The tacos were sloppy with most of it being different sauces with very little meat. The caprese salad seem to have had a pesto sauce on it that tasted like cut grass. Even when we ordered pancit, the flavor was there but the ingredients were not fresh. 

The bartenders were very slow and the entire staff seemed overwhelmed and not prepared for the amount of people that were there. They were, however, friendly and professional.",6.0,2022-12-23T08:10:07+07:00
Booking.com,581577950,"
 The restaurants had very nice food and the facilities also had something for everyone
 ",9.0,2022-12-21T14:24:24+07:00
Booking.com,581578126,"
 The children loved the water slides and the playground. The food was amazing and affordable.
 It was just disappointing that the kids club didn't allow us to leave our children to be supervised, despite quite a fee for the club.",10.0,2022-12-20T14:55:04+07:00
Booking.com,581577958,"
 the personnel was really helpful, respectful and friendly.
 the waterpark could use a update or cleaning",8.0,2022-12-15T08:09:53+07:00
Booking.com,581578099,"
 restaurant by the ocean had great food
slides were fun
 very old and small rooms",6.0,2022-12-11T14:35:03+07:00
Booking.com,581578067,"
 Entire facility is clean and it is my daughter's fave resort because it has a lot of pool and amenities.
 If the parking area is full the other part of the parking is a bit far which for me is a little bit of an inconvenient for me most especially i have a kid with me.",10.0,2022-12-08T12:30:10+07:00
Booking.com,581578113,"
 Facilities are great for family. One of the best  is the service from most staffs. Staffs greet by placing their hands on their chest & bow. Such a great touch of a wonderful service coming from the heart. My wife loves the SPA they have great options to choose & service and skills of their therapists were really commendable. Carlo from Coral Seafood was such an awesome guy & Chai Hing restaurant is worth dining too. The sea in front is clean and clear. The buffet was massive and they change their menus daily.
 Kiddy pool area where floor paints already peeled off, it might be good to upgrade. Common toilets and changing rooms are so smelly.",10.0,2022-12-08T10:31:30+07:00
Booking.com,572203720,"
 room was modern and breakfast buffet was amazing
 other rooma need to be updated (Bldg A and B)",9.0,2022-11-23T14:42:25+07:00
Booking.com,572203694,"
 The resort was much better than I anticipated. 
Staff very helpful.
Coral restaurant for dinner was the best.
 Everything was great.",10.0,2022-11-14T01:46:13+07:00
Booking.com,572203597,"
 The hotel was really beautiful and and fantastic as well as Maktan island in general.
 No real issue.",10.0,2022-11-13T07:32:08+07:00
Booking.com,572203559,"
 We love the Water Park my kids they really love it and the beach , the breakfast was very good ! All staff have a good value over all We love JPark maybe soon we will come back ~ thanks
 ",8.0,2022-11-07T21:24:19+07:00
Booking.com,572203580,"
 stuff was nice.
 It was not beautiful resort that did not have enough plants and flowers in the entire outdoor space. The coconut juice was never available even though there are lots of fresh coconuts selling right outside of the hotel. No hot shower in the room. The odor inside the room that even children have noticed.",4.0,2022-11-05T15:34:15+07:00
Booking.com,572203724,"
 the fact that it has a water park, it’s clean and the rooms are spacious.
 The water park needs a little repainting.",10.0,2022-11-05T06:27:23+07:00
Booking.com,572203682,"
 The check in staff are accommodating.
 ",8.0,2022-10-29T03:57:07+07:00
Booking.com,572203718,"
 The room, place, amenities, and their staff are very friendly.
 Not enough drinking water supply, no flush hose in the toilet.",9.0,2022-10-27T06:47:52+07:00
Booking.com,572203572,"
 lots of facilities, ride on D’thrones we’re great, customer service was fantastic, cara spa was absolutely stunning, breakfast was good. cannot fault customer service and the lobby was stunning.
 the pools need to be deep cleaned and re-painted as paint is peeling and could become dangerous and they need to be maintained. beach not safe for children. air conditioning was below average. spa bath in room was plugged up on purpose so it couldn’t be used. electrics In room need upgrading.",7.0,2022-10-20T02:58:34+07:00
Booking.com,572203712,"
 We stayed in a family suite as a treat for our kids after a month of travel in the Philippines. This was the only 5 star resort we stayed in.... And it felt like it. Very grand, the options at the buffet breakfast were over and above anything we had seen. The waterpark, was, of course the highlight for our kids aged 8, 10 &11. In 24 hours we spent almost every waking moment here. So fun!
 ",10.0,2022-10-18T00:27:21+07:00
Booking.com,572203678,"
 water park and food was good perfect fun days for us and our 2 year old
 nothing to bad to write about",9.0,2022-10-16T00:05:50+07:00
Booking.com,572203669,"
 the staff very friendly and respectful to guest, breakfast buffet is awesome.
 nothing",10.0,2022-10-12T15:19:21+07:00
Booking.com,566241416,"
 Fantastic place for young kids. A number of swimming pools that cater for babies, toddlers and older kids with lots of pool beds that had shade. The pool bar was also great, and you could order food as well. The food options were great, there are a number of restaurant options with good food and service. Also the nighttime entertainment was excellent too. We had a great time.
 It was a bit annoying that you had to pay extra for the Pororo play area and also for the Segway cars. Also the pools probably need a bit of maintenance as some of the paint at the bottom was peeling off. The decor in the rooms was a bit dated too but that didn’t really matter as the rooms was spotless and the beds were comfortable. Location was not the best if you want to go out at night (in Cebu for example) as it about a 15 minute drive from Cebu. But if you’ve got small kids it’s perfect as you can have dinner at the resort each night.",9.0,2022-10-10T02:43:14+07:00
Booking.com,566241405,"
 Hotel is dated, especially the waterpark.  Needs a huge revamp.  This hotel was much better than the Shangri-la Mactan which we left early.
Motorised watersports were expensive.   We tried the banana boating and my kids & I were totally bored - was not an exciting ride at all.
For the price of the venue, the outdoor activities should be free, ie. mini golf, go-karts, etc.
 ",7.0,2022-10-09T22:53:20+07:00
Booking.com,566241483,"
 Staff is wonderful, have anything you need or ask for, very polite and professional.

Location was great, secluded resort yet outside you are near everything

The family room was excellent - very large sized and a nice comfortable feel
 Hotel and pool a little outdated",9.0,2022-09-29T13:22:49+07:00
Booking.com,566241394,"
 the waterpark for the kids and adult.
 ",8.0,2022-09-26T04:04:34+07:00
Booking.com,566241474,"
 the amenities are the best
 none",9.0,2022-09-21T11:32:07+07:00
Booking.com,566241389,"
 the amenities the best…
 none",9.0,2022-09-21T11:29:46+07:00
Booking.com,566241481,"
 I loved the breakfast buffet selection! The staffs were extra helpful, attentive, and nice. There were plenty of kids around the hotel but it did not bother us. The place is massive and has plenty of things to do for everybody. I particularly enjoyed the morning walk around the property after a restful sleep at our unit. We saw one of the best sunrises in the Philippines on our balcony.
 We did not like the first room that was assigned to us. It was very outdated and had no views to be wowed at, except looking at the back sides of the property. After calling the front desk and request for an upgraded location and view, we were quite satisfied.",9.0,2022-09-09T20:26:31+07:00
Booking.com,566241464,"
 facilities were all good! service was very good too!
 it’s far from the city (Cebu) but good that it’s near the airport.  it’s a bit pricey but the place and room is good",8.0,2022-09-09T05:18:15+07:00
Booking.com,566241451,"
 hospitable staff
 nothing all good",9.0,2022-09-07T17:39:59+07:00
Booking.com,566241409,"
 I like the atmosphere of the hotel, facilities such as the pool where there's an option of different things to explore.
 ",9.0,2022-09-02T22:41:44+07:00
Booking.com,566241385,"
 cleanliness
 delayed on check in time",8.0,2022-08-29T04:22:17+07:00
Booking.com,566241478,"
 The Park Activities where good
 Expected to have better service for the over priced resort but the staff where lazy and incompetent",4.0,2022-08-24T07:10:30+07:00
Booking.com,566241466,"
 staff are excellent
 some restaurants were closed, room smelled of cigarettes and was damp dry loud music and noise at times some bathroom fixtures were not working or broken",4.0,2022-08-23T14:02:28+07:00
Booking.com,533754091,"
 the water park is so beautiful that my families love it. but it is too overpriced, room rate is so expensive unless if you book it ahead for 3 months . the room that we had was very small, facilities were too old even the shower tub was leaking so when you take a shower,  water just leak towards the bathroom floor. 

it is too far from the city that u have to pay extra way more money just to get out. 

overall, we had a great time in this resort.  staffs were so kind and friendly.
 ",8.0,2022-08-14T17:08:18+07:00
Booking.com,533754133,"
 The staff were great and always helpful. The beds were comfy and the room spacious
 The breakfast buffet could’ve used a but more filipino touch to it. And it would’ve been better if it varied from day to day. 

There was a significant stench whenever you open the tap. Must’ve been from the old piping but the entire bathroom would smell coz of it.",5.0,2022-08-09T16:14:17+07:00
Booking.com,533754076,"
 Breakfast it was ok. More on Filipino food.
Location is quite a bit far and traffic is horrid!
 We wish waiting  staff could be more attentive  and pay more attention of the guests, we’ve waited over 30mins for our son fruit shake.  
Because we ordered 3 drinks on the buffet area (dinner time ) they give us one by one and last drink is fresh fruit shake,
so many staffs but  no one could bother to follow up until we could remind them.",8.0,2022-08-08T14:59:44+07:00
Booking.com,533754058,"
 Good swimming pools, Good staff & Frindley. Good resturant at the beach, Coral , and especially Del was so frindley and helpfull
 Not all restaurants are open. Maybe because of the Covid",9.0,2022-07-30T04:36:38+07:00
Booking.com,533754115,"
 i love the pool, the room and the staffs

we didn’t have the hard time to check-in and we feel so welcome
 just the breakfast buffet is not my favorite. i hope they can improve with the meal",9.0,2022-07-29T07:10:52+07:00
Booking.com,533754061,"
 Lots of activities
 Pororonpark should include with hotel",10.0,2022-07-24T18:21:31+07:00
Booking.com,533754073,"
 breakfast grate more than super
 ",10.0,2022-07-22T12:51:27+07:00
Booking.com,533754070,"
 The breakfast was good. The service and staff were great! I love our server who went out of his way to inflate a couple of our kids floaties.  Also, the servers around the pools, the bar and the golf carts were so respectful and very prompt.  I think its the people who worked at the facility that won me over.
 Some of the ameneties were outdated.  I think with the price, we could have gotten more for our money!",8.0,2022-07-22T01:08:41+07:00
Booking.com,533754088,"
 Five star hotel only in books. Destination is really managed poorly which is giving a terrible experience. i wouldn’t go back there even it was for free. The room was not clean and especially the bathroom, the pool was in a terrible and shabby condition as well as all most of the hotel’s common areas. You had to pay for almost all the hotel facilities (even for the table tennis and snooker). I reached there after 10 hours travel at 12:00 noon with my 4 year old daughter and the lady in reception asked me to pay another 500 pesos for early check in although I had informed them previously and the room was ready. Note that in my all other stays in other 5* hotels in Cebu I was never asked to pay. There is a general feeling that the hotel is abandoned and not proper care is given to keep the visitors happy and feel welcomed.
 didn’t like anything",3.0,2022-07-21T09:53:16+07:00
Booking.com,533754121,"
 Worth the price😎
 During breakfast hrs, not enough tables to accomodate and some guests are waiting in line and we even didn't had our bfast so we just wait for other restaurant to open and we dine our brunch thr, although i also work in the same field i know how it burdens it is. But everything is perfect during our stay. The staff are very friendly, they always greet us everytime we crossways. I will not hesitate to come back soon😊😊😊",9.0,2022-07-18T03:50:16+07:00
Booking.com,533754097,"
 spacious rooms, clinic available, staff was amazing, restful,
 room smelled like cigarettes, a bit run down, loud due to events, not all restaurants were open,",7.0,2022-07-17T13:28:01+07:00
Booking.com,533754127,"
 
 hot water didn’t work all the time
my family took a shower by cold water..
one of my family is pregnant.. she couldn’t take a shower during staying periods",5.0,2022-07-07T16:15:22+07:00
Booking.com,521472486,"
 loved the amenities for kids.  staff, namely the ladies in the breakfast area and the spa staff were incredible.
 the rooms were incredibly dated, the wifi was poor and the cleaning staff missed our room twice.",6.0,2022-07-03T15:10:23+07:00
Booking.com,521472442,"
 kids and good place have family bonding
 our room was not that cold and outside road was bumpy",9.0,2022-07-03T09:53:48+07:00
Booking.com,521472494,"
 near the ocean and multuple pools
 for the expensive price they need to upgrade on their rooms like the lighting in the bathroom were not the same color and some bulbs weren’t working.",7.0,2022-06-29T00:38:12+07:00
Booking.com,521472458,"
 the cart service to and from Villa door. The waterparkwas great
 additional charges that had to be paid for some of the facilities - ie mini golf, electric cars, indoor kids theme park etc. They should have been included for those paying the considerable amount to stay in Villas.",8.0,2022-06-25T18:20:28+07:00
Booking.com,521472514,"
 Spacious rooms and comfortable beds with great ocean view!
 It’s a bit pricey",10.0,2022-06-24T15:23:10+07:00
Booking.com,521472462,"
 The kids enjoyed the 3 swimming pools and the big slides, and we enjoyed having a drink in the bar on the beach at night...
 Building G where we had our rooms is a bit ""far away"", though there is a covered, open gallery to go to the restaurant and pool area. The beach is mundane but of course you are right in the ""city"", no unexplored wildness was expected... The access is not as easy as you would think from a quick look at a map - it may take 30 minutes for the taxi just to go around the airport, the popular districts to be crossed have very narrow, unmaintained streets...",10.0,2022-06-23T06:48:49+07:00
Booking.com,521472502,"
 has all the water entertainment for kids
 they don’t have hose for washing inside the toilets . they provide only tissue . Muslim will suffer like me",8.0,2022-06-20T22:18:47+07:00
