Opinion,Classification
"Fantastic pools and children's facilities,Breakfast selection, room comfort, staff friendliness,We had a very enjoyable stay at this hotel. The staff were all super friendly and attentive and did not seem like anything was too much trouble. The breakfast selection, like all Shangri-La's I have stayed in is second to none in my opinion though I did find that the breakfast room was far too small for the size of the hotel. I understand that you can pay extra to stay in the Ocean Wing and have more room but considering the rooms are not cheap anyway, we opted against this and I believe that given that you are paying decent money for a hotel in the Philippines, it should be much larger for those paying to a stay in the regular rooms. This was really only a minor problem on the Sunday as we were checking out and wanted to get some additional time round the pool (which is so comfortable and relaxing) and had to wait a while for a table so I would not advise this to deter anyone from going for this reason. The children's facilities for all ages are extremely well catered for so I would definitely recommend this for families. We do not have children and still had an amazing time though I must add it was off peak, I can imagine it being fairly noisy during peak times with lots of children. y",Comfort & Facilities:Food
"Very Relaxing Family Holiday,Beach Pools Buffet Breakfast,This was our 7th year in a row to do this trip on October. It is an easy direct flight from Hong Kong on Cathay Pacific. We had an adjoining room with my parents which was nice. The view from the balcony facing the Ocean is amazing and we loved the buffet breakfast and pools. We had a favorite spot on the beach under the cabanas on the far left part of the beach as you face the ocean. The kids loved the activities like the water slide, beach toys, fish feeding, hermit crab racing, kids club, mini golf, and more. We will be back!",Comfort & Facilities:Location:Food
"relax & enjoy,great breakfast, frendly & attentive staff, great snorkeling beach,everything charge inculde the transfer from the airport,200peso/pp , not worth paying if more then 2 person..taxi cost only 300peso from airport. and must provide the agoda acknowledgment if not they will charge you for 45peso to print..",Value for money:Staff
"Great resort hotel.,Beach, kids facilities, marine life,Great hotel and you could happily not leave the hotel. My advice is not to bother as getting anywhere in Philippines is a nightmare due to overcrowded roads. Took 1.5 hours to travel 20 km's. The hotel is absolutely superb but as seasoned travellers to Thailand we were sorely disappointed by Cebu. It just does not live up to the hype.",Comfort & Facilities
"luxury hotel to stay with a private beach,nice staff, great breakfast buffet, comfortable room,Good! I just booked the stay after my arrival. Staff there still let me to use business centre there before confirm my booking. They were really helpful and let us have early check-in and late check-out at nearly 6pm due to the typhoon. Also, great breakfast buffet with a wide variety of food!!",Food:Staff
"great resort hotel for couples and for families,luxurious room, nice amenities, great attentive staff,we had a good family vacation, the only problem was -- we should have stayed longer!",Comfort & Facilities:Staff:Location
"Great vacation hotel for the family,Staffs are very friendly and attentive. Everyone greets you with a smile. Great big pools, child friendly with several lifeguards. Breakfast/dinner is great - lots of choices. Beach is great too!,I have no complains, on praises - Shangri-la resort has exceeded my expectations - value for my money. We were offered a special family vacation package by Annais (thank you) - including buffet dinner, unlimited laundry and free use of non motorized activities in the beach (ex. snorkeling, kayak) and it was really worth it. Everyone really enjoyed this vacation. Thanks.",Staff:Food:Value for money
"fantastic resort,swimming pool. beach, friendly staffs,It was the best resort ever in Mactan. So far I have stayed in many resorts in Mactan. Shangrila is very well maintained fantastic resort. Fantastic swimming pool which is 2.3m deep and very nice beach where a lot of fishes are playing. I would come again.",Location:Comfort & Facilities
"Expensive but good enough for a getaway,Beach, kid friendly, and efficient shuttle service,If you are looking for a relaxing weekend, this is not the place. If you are thinking of a kid friendly resort with lots of activities for them, then this would be for you. Place is absolutely swarming with families and the mad crowd of people during breakfast doesn't help either. The shuttle service to the malls are efficient and I would suggest going there to pick up snacks or dinner as eating at the hotel is very pricey! Spent 2100 php for one to have the dinner buffet which did not have anything spectacular to eat sadly. Service at Tides is really hit or miss as you may never get a drink unless you flag someone down. The cooks were very nice and cooked everything to your liking. The beach was clean and can get really crowded late morning. The lounge band was terrific and the Wave bar was quite nice.",Food:Comfort & Facilities:Staff
"Wonderful - it is our 7th October break in a row,beach, pool, breakfast,I love this resort and the staff. The kids love the pools, water slide, kids club, splash pad,mini golf, beach, snorkeling, fish feeding, etc. I love the room and comfy loungers, the view, the breakfast, and how convenient everything is.",Comfort & Facilities:Location:Food
"Very relaxing with good quality food ,Swimming Food Staff,Pleasant surroundings with wonderful Food . As a Food- Expert , it draws me there in the knowledge of leaving satisfied",Food:Staff
"Luxurious beach resort,Luxury, Beach, Activities,The resort is extremely well maintained and the views are spectacular. We used the ocean view deluxe room and enjoyed our stay very much. The resort offers a wide range of activities such as diving, wake boarding etc. and ofcourse the gear is all prepared and ready for use. The restaurants offer a wide variety of foods and drinks and tastes very good too!",Food:Location
"best family holidays resort,swimming pool. nice buffet. friendly staff,Great super nice . My kids had a great time. Nice swimming pools. Recommend to family with kids",Staff:Comfort & Facilities
"beautiful beach and kids friendly,the beach, swimming pools and kids meals,It was our second visit there and it didn't disappoint. Kids loved playing in the pools and the water slide. We ate at the resort every day and kids loved kids' meals. Staff were friendly and helpful. Mango daiquiri was delicious. We went to the town and the Lapu Lapu garden was pretty enough.",Comfort & Facilities:Staff:Location
"Excellent facilities, food and friendly staff,1. Friendly and efficient staff. 2. Wide menu with very good food. 3. Excellent facilities (room, pools, beach, restaurants, bars and business centre),Check-in and check-out were fast and efficient and the staff were all very friendly and efficient. We up-graded to ""all-inclusive"" as there were no restaurants in the vicinity. Both the buffet breakfast and buffet dinner were very good, a wide selection with changes on a regular basis. We used the gym and the business centre and were very pleased with the facilities and assistance given by the staff. The pools and beach were very clean and there was good snorkelling with plenty of fish to view",Staff:Food:Comfort & Facilities
"breath taking panoramic view from our balcony..,the entire resort speaks for itself.. everything is there, you'll only need to go out during your sightseeing tour otherwise enjoy the activities lined up for you within the hotel..,when my husband and i checked into our room, we didn't quite like it.. there was no view.. then we had lunch at tides.. we talked and decided to upgrade our room.. we were transferred to the highest floor of the main building where the view was really amazing! we were so happy. there's one thing though, while we were going back to our first room from lunch we were surprised because they were doing some renovation sort of maintenance to the rooms at the entire floor which has not commenced yet at the time we checked in. it was sooooo dusty and it seems as if we were the only occupants there. we didn't mind it already as we have already arranged for room upgrade. but my point is that they could have at least informed us or rather checked us at a different room in the first place. (the resort did not seem to be full during our stay) well anyway, the resort is beautiful. the staff are very good. they are very polite, attentive and communicates well with their customers especially Mr Johnard of Tides.. thank you very much.",Staff:Comfort & Facilities
"Acceptable,Beaches, Guest services, Gym,It is acceptable in terms of environment, but improvements have to be made in the dining and transportation services. The food taste bad in both of the main restaurant (tides and tea of spring) The beaches are very nice without much garbage. The shuttle bus charged 150 peso per person and it was not spacious enough. It was far far away from cebu centre (ayala and SM malls) It takes more than 45 minutes. the interiors of the shangri-la were below average in terms of 5 star hotels, it seems to me that they don't put money in maintainance.",Food:Location:Value for money
"My stay was good, nice people, polite and helpfull,Friendly, helpfull and polite staff,My stay was good. I enjoyed but as a 5 star resort there should been more activities and entertainment to be offered. There was no any special welcome for the guest to feel taken care.I have stayed in most of the Shangrila Resort in South East Asia. I found there is more improvement to be done by the hotel management in Cebu if there are interested to attract more toriest to Shangrila resort in Cebu.",Staff:Location:Food
"Relaxing, good food and good snorkeling,Service, Beach/Snorkeling and Breakfast,We had a very nice stay at the Shangri-La hotel. Although it is quite a family hotel we had a good relaxing stay as a couple and joined in a few of the activities eg snorkeling and mini golf on offer. Large grounds, private beach and comfortable rooms.",Food:Comfort & Facilities:Location
"It is an amazing stay in the hotel,Staff, Beach Snorkelling, Air,Amazing stay , good experience with ShangriLa. Will come back definitely",Location:Staff
"friendly Staff, awesome seaview, great food,child friendly amenities, great food and The Chi spa was great!,The Chi spa was great! Great resort with friendly staff, very clean rooms, big pools, water sports, delicious food, and a relaxing spa. My wife and I loved the free breakfast buffet at the Tides, really great food! We will definitely go back again.",Food:Staff:Comfort & Facilities
"Relaxing, fun,Nice beach, great gardens,attentive staff,Great except quality of entertainment ( singers) are not consistent.",Comfort & Facilities
"Clean Resort Hotel, But location is a bit far,Rooms are good, Nice pool and staff,Clean rooms and good resort atmosphere. Staffs are friendly. Pools are good as there are multiple pools. Location is far from town and you will have no other choice but to eat in the hotel. Food is expensive, but you have choice. Beach has all the usual sports activities, but it is small and not than clean. Spa is hard to book as there are they did not match the spa capacity to the hotel capacity. Shopping at the hotel is very expensive as you cannot go elsewhere to shop unless you go all the way into the city.",Location:Food:Value for money
"one of the best places for family bonding,aqua-fun areas; friendly-attentive staff; ""the place itself""",Staff:Location
"fantastics stay with beautiful beach,comfortable, relax & friendly staff,thoroughly enjoyed it, best place for relaxation and family fun",Comfort & Facilities:Staff:Food
"One of the Best,the Beach, Swimming and Snorkling, Service",Location
"Heavenly Resort in the Philippines,Pools, Breakfast Buffet, Friendly Staff,I went to this resort for my honeymoon. If you are looking for a nice resort with friendly staff, very clean rooms, big pools, water sports, delicious food, and a relaxing spa, this is the place for you! If you want to travel a lot outside of the resort, this may not be the best place for you, though. Mostly, activities finished around 6 PM and there didn't seem to be much of a nightlife. It was very child-friendly, so seemed to be a great place for families. I loved the free breakfast buffet at the Tides! With booking through agoda, I got a free breakfast buffet every morning. As for the restaurants, I found the Tides breakfast and dinner buffet to be amazing! We also ate at Tea of Spring, which wasn't as expensive as other places and had fantastic food and service. I was disappointed by Acqua. The Coves restaurant on the beach was OK. The ambiance was fantastic and the view of the ocean was very romantic, but the food was just middling for the price. It was better to visit for cocktails. We visited the SM Mall, just a relaxing 45 minute shuttle away. There were so many stores! It was a busy and uncomfortable shopping experience, but I got what I needed to get done there. Kultura is a great place for souvenirs. We went at lunch and we could hardly find any restaurants with seating. The surprising thing about the mall was the lack of bathroom facilities-- Long lines for the women's bathroom. The Chi spa was great! We purchased the Romantic Getaway package. It was the best part of the trip and well worth the money. If you stay on the resort, you will enjoy your stay, but if you leave the resort, be prepared to be disappointed by the public facilities. At the airport, you have to pay 550 pesos per person as an airport fee. While check in and check out times were reasonable, I wish they would improve their public facilities.",Food:Comfort & Facilities
"The best hotel in Philippines,Staff are very friendly, lots of activities for adults and kids - some of them are even free of charge, Good varieties of food,It is a very good hotel for everyone, especially for families. It was our third time to stay in this hotel. We were always pleased with the services and food provided as well as the activities which we enjoyed very much. We will definitely go back again.",Food:Staff
"Wonderful holidays in Shangri-la.,Good staff,nice pool and wonderful view from the room.",Comfort & Facilities:Location
"wonderful stay in Shangri-La,hospitality ,beautiful beach, delicious food,I had a great experience in Shangri-La's resort. it was 2nd time for visit. All staffas are amazingly kind and always smile to customers. and breakfast in Tides are very good except some bakery. I don't think the beach is very beautiful but defintely can say it it the most beautiful beach in Cebu. better than other hotels. I highly recommend you to stay Shngri-la in Cebu .",Food:Location
"Relaxing, buffet breakfast, nice pools,swimming pools, breakfast, clean room,A bit far from the city, though you can actually spend your time just staying in the hotel. A lot of things to do.. due to limited time I was not able to try their water sports activity. Nice breakfast.",Food:Location
"A great hotel, we were spoilt rotten!,hotel surroundings, super friendly staff, great service,We were a group of 6 girls and was greeted by a guest services officer immediately on arrival. Mechelle was very attentive and helpful - she gave us quite a few tips on where to go, etc. The staff were all very friendly and we could not fault any of them. Service was superb, especially the free fresh fruits when lounging by the pool and beach.",Staff:Food
"Good and enjoyable stay,Great and enjoyable stay........................,Great and enjoyable stay..................................................",
"Superb Beach Setting,Beach, Gardens, Pools,Shangri-La Mactan enjoys a stunning beach-front location with one of the nicest beaches I have ever seen. When swimming there are even schools of fish right up to the shore! The pools and gardens are beautiful - great design and perfectly maintained. Shangri-La Mactan also has great restaurants with international standard food. Of course all of this comes at international prices - don't expect it to be less expensive because it is the Philippines! Only area to fault Shangri-La Mactan is the room - it seemed a bit tired, and things did not work. Day 1 spent 90 minutes waiting for the in-room safe to be fixed. Day 2 the toilet stopped working, and after being fixed Day 3 is stopped working again. Holiday time is very valuable and when paying the price of the Shangri-La I don't expect to have to spend time calling and waiting while things are fixed.",Value for money:Food:Location
"super nice hotel,pool kids friendly staff was very good,It was wonderful time and I'm going back again. very relaxing place.I dont't need to worry about the safety of my kids very safety place for young kids.",Staff:Comfort & Facilities:Cleanliness
"Fun / Relaxing / Beautiful Location,Beach is AMAZING / Abundant Water Activities / Comfortable Resort,We had a great stay at the Shangri-La's Mactan Resort. We arrived early (5am) and they arranged airport transportation which was great. Understandably, our room wasn't ready so we had to kill some time by the beach. We drifted asleep on the comfortable beach chairs staring at the beautiful sun rise off the ocean...not a bad start to our trip! We spent the next few days enjoying the beautiful and clean beach. We went snorkeling right off the beach, rented jet skis, etc. Breakfast and restaurants were good but can be crowded. In fact, the only drawback was the noisy tourists. Rooms were a bit older and can use an update, but was still clean and comfortable. STAY HERE FOR THE BEACH!",Comfort & Facilities:Location:Food
"Everything was great! Nothing to complain about!,Friendly staff, Clean room, wonderful coral reef,The Shangri-La branded hotels are always the best and this one at Mactan of course didn't disappoint me. We had a wonderful vacation at the hotel that we were very much impressed by all the friendly and helpful staffs. We love the beach and the pool at the Ocean Wing. The ""Snorkeling Safari"" at the beach was one of the highlights during my vacation! Will love to go back for another short vacation.",Staff:Location
"elegance, amazing view, great foods,friendly staff, beaches, hotel interior is very modern,my family had great time roaming around this hotel. taking a lot of pictures wverywhere turned out cool! everytime we meet staff? they always smile and great us! very welcoming! nice room very clean and oh my goodness the foods!!!! very very good. beaches are paradise",Staff:Location:Comfort & Facilities
"Relaxing, comfortable, happy,Massive grounds with lots of activities, fast internet, comfortable rooms,Our stay was truly lovely. We arrived early and were given an early check-in card because our room was not yet available. The card was meant to give us access to guest-only areas, but instead we requested for a tour of the grounds and were happily obliged. Everything was lush and green and felt tranquil despite the number of guests present. Our room was airy and spacious, although not very centrally located. It was always a few minutes' walk everywhere because the place is so big. Still, we were happy. The staff were also very considerate of my requests, which went a long way in making our stay the best. They even gave us a very thoughtful and decadent ""Happy Birthday"" brownie. The beach was lovely although the sand was not fine. We saw a lot of fish even in shallow waters and had a blast just relaxing. The beach staff were very attentive, providing towels and setting up canopies. The buffet breakfast was massive and chaotic at times. I don't know if my expectations were overly high, but the food was just... good. Nothing mind-blowing in terms of flavor but quite overwhelming when it came to variety. We had a great pizza by the poolside, which we enjoyed very much. For our last day we had lunch at Tea of Spring and the dim sum was good but felt underwhelming. Overall we had a lovely joint birthday celebration/vacation. I'd definitely return to Shangri-La Mactan.",Food:Comfort & Facilities:Location
"excellent,staff, cleanness and variities of food,Excellent in all aspects, excellent facilities. excellent food, excellent staff",Staff:Food:Location
"PARADISE.,beach, efficient service, all-around fun for kids and adults alike!,I stayed in Mactan Shang with my husband and kids for my birthday week-end. It is a 5-minute drive from the airport so we arrived in the hotel a tad early. The hotel was gracious enough to allow us to use the facilities while we waited for our room so that no time was wasted. Our room (deluxe) was spacious enough to fit 3 adults and 2 kids. Room-service was fast and efficient. The hotel gave us bottled water for free. And the staff's favorite expression is ""certainly"" and true enough, they gave us all that we asked for without hesitation! The pools are big and heavily guarded by attentive life-guards. We did not, however, spend too much time in the pool as we chose to enjoy the hotel's beach which is a marine sanctuary. Without having to swim too far, one can swim with and feed the fishies near the shore. My kids loved every minute of it. They have snorkeling gear for rent. We also tried other water activities like the jetski, banana boat--they were a bit pricey but totally worth it! As for the food, we loved their chinese restaurant (Tea of Spring) best. Tides was okay, too. The others were nothing great. If you would like to try cebuano seafood, head to the nearby Sutokil restaurants--reasonable and oh so yummy! Mactan Shang is a haven for families with young kids, it is truly a paradise.",Comfort & Facilities:Food:Staff
"relaxing and fun. ,fun, comfort, attentive staff,Stay in shangrila is an experience of a life time. My 2 teen-agers and myself felt very much secured and comfortable from the very first contact With the staff at the airport. A smiling staff that met us at the lobby and a very effective welcome gesture at the inchecking desk. The room was superb. I would recommend it to aeveryone i know. The service is fenomenal, have no inch to complain. We felt that we made use of Our time and stay very memorable and With lots of fun.",Staff:Comfort & Facilities
"It is fun to stay.,Room, beach, pool!,The staff is well trained, the room is comfortable. The pool and beach is in good condition. We can see fishes even water is only at waist line. The entire hotel is well maintained. Outside of the gate is not so well developed.",Comfort & Facilities:Location:Staff
"Shangri-La Mactan is topnotch for young children,The water slide and Adventure Zone for my four year old; the gardens for my 1 year old toddler,It was wonderful. My wife and I were incredibly happy to see our pre-schooler and toddler enjoy themselves with the big gardens, the water slide for kids, and the Adventure Zone. We also slept very well with the very comfortable bed; the air in the room seemed very clean; and the bathroom amenities were luxurious.",Comfort & Facilities:Location
"Never fails to impress,great staff, impressive service , decent beach front,its been a few years since our last visit and the Mactan Shangri-La still lived up to my high expectations. The quality of service and the disposition of the staff was simply impressive - going out of their way to delight comes naturally and is the norm. This is world class stuff. Proud to be pinoy!",Staff:Food
"a very comfortable hotel with good facilities,Comfy hotel with a very good spa, big pool and wonderful beach,I think my stay is wonderful, it is a good hotel with all kind of services that you need. i love the beach very much as the water is clear and there is a lot of fish underwater. You can simply snorkeling at the private beach if you love to watch fish. The Chi Spa is also good though i think it is a bit expensive but the service is good",Comfort & Facilities:Food:Location
"Very nice hotel with private beach area,Private beach, great scuba diving spots, good food,We enjoyed our stay at the shangri la. It's a little pricey but you do get what you pay for. The only thing I didn't like as much was the constant screaming children. However we were able to find a beach location farther away from the families. So it was a nice and relaxing trip. The scuba diving was great!",Location:Comfort & Facilities
"It is a good memory in my life!,Adventage location,Great food, Fast serveice,The Sheraton Nha Trang Hotel & Spa has a adventage location,transportation is very convenicent for sightseeing and shopping.Moreover the service people are so sensetive and helpful.When our familys had been in stuck,they give us first aid.Otherwise,the breakfast and the dinner are so great.In a word,we have a good memory in your hotel in these days.We would like to come back in the furture.",Food:Staff:Location
"Clean hotel with friendly staff,Staff, Beach and swimming pool",Staff:Cleanliness:Comfort & Facilities
"it was good,staff, pools and beach",Comfort & Facilities
"5 star service,Facilities, staff and food,We had a great stay and we did an early checkin and was granted by the helpful receptionist. The rooms were very nice and i am very particular with the bathrooms and it was nice. I will be back for sure.",Staff:Comfort & Facilities
"Should have gone here years ago!,Beach, Room, Snorkelling",Comfort & Facilities
"convenient location no need to leave hotel,location, breakfast and staff,good enjoyable",Location:Food
"Just Great,Kind people, Beautiful Sights and Wonderful Foods",Location:Food
"The best beach hotel,Comfort, food, hospitality,Definately the best hotel in Cebu. It's worth money to stay in the hotel in every way. I just wish they would have more kinds of foods like Shangri-la Makati.",Food:Location
"Accomodating staff. Child friendly. Great beach,Child friendly. Wifi every where. Great beach.",Staff:Internet
"Child friendly, relaxing, wifi zone,Our room was upgraded without extra charge... Nice view. Warm pool. Very relaxing. Clean and well mentained resort facilities and rooms.White sand with lots of water activities. Wifi everywhere.",Comfort & Facilities:Location:Internet
"beautiful beach, , relaxing ambiance,beautiful beach, great food and fist class accommodations,the room accommodations were superb, with first class amenities, everything was well thought of which made our stay more than pleasant that you wouldn't even want to leave the premises. the white sand beach and clear waters were a sight to behold and the swimming pool was a joy to the kids. the well manicured gardens was relaxing. the food in the outlets were delicious and priced reasonably. the staff were all friendly, attentive and helpful.",Food:Comfort & Facilities:Staff
"GREAT Vacation ever!,Ambiance, super pleasant staff, nice fish sanctuary",Staff
"Great resort!,Resort is very near the airport, with great facilities and friendly staff. Beach and reef is a great plus, aside from pools and pitch and putt golf course.",Staff:Comfort & Facilities:Location
"Kudos Hotel,View ,Location,Design,Awesome very comfortable and relax",Comfort & Facilities
"They have the most attentive Duty Manager ,they listen, deliver & meet your needs then again ""YOU HAVE TO TELL THEM"" about the issues or else you will be miserable & very unhappy of your stay especially the money that you just payed your stay.,It started very rough, full of disappointment until I decided to let them know to correct the problem. The Duty Manager & the housekeeping supervisor made it very special for us then. We cannot thank them enough it came out to be the most memorable vacation & 15th wedding anniversary that me & my husband had. We will definitely stay there again if we have the budget for it. Thanks Shangri-La Cebu.",Staff
"Great ,Clean ,good service ,good beach,Great and comfortable people are friendly and nice.",Staff:Cleanliness:Comfort & Facilities
"Nice location fit for family vacation, ,Excellent service, clean room, perfect for family summer vacation",Staff:Location:Comfort & Facilities
"very great and comforting especially the ambience ,food and service,i love shangrila",Comfort & Facilities:Food
"fantastic, awesome, great family bonding,family oriented, easy access, non-commercial, friendly staff,me and my 2 boys had a great time during our overnight stay. we had our dinner by the beach in cowrie cove bar, we find the setting romantic, waiters and the chef are very friendly and the food is really extra special. we will refer this to our friends and have them experienced an atmosphere that is so cool and relaxing.",Staff:Food:Location
"Not bad , but not impressive,None , it's expensive",Value for money
"Loved the trip the kids enjoyed the kiddie pool. ,Great swimming pools, white beach and lots of activities",Comfort & Facilities
"Great Vacation Hotel,Staff , Ambiance, Pool",Comfort & Facilities
"Very relaxing....,Free wifi....free shuttle to malls...good service...",Staff
"Lovely place,Location,Beach and pools",Comfort & Facilities
"Luxury hotel in Mactan,Location, Breakfast",Food:Location
"Fun, comfortable with a ton of activities,Friendly, English speaking staff. Private beach with tons of activities. Acqua the Italian restaurant",Food:Comfort & Facilities:Staff
"it was good. but hotel food was not that good.,clean, close to airport, friendly",Food:Location
"Best Hotel resort,Very nice beach, staff and facilities,Very nice experience, i definitely will go back. I had really fun and best summer getaway i had.",Location:Comfort & Facilities
"the hotel is great, highly recommended,food, spacious room and friendly staff,our stay is great. will visit again and invite more friends",Staff:Comfort & Facilities
"Family friendly hotel,swimming pools, breakfast, close to beach",Food:Comfort & Facilities:Location
"very very awesome,, sobra kaming narelax... ,the staff, the restuarants and the beach...",Staff
"nice and relaxing,good location, near the beach,, family friendly",Location
"My kids love it!,comfort, premium, plenty of activities,The stay was enjoyable since my kids love all the activities available for them.",Food
"Great hot,Complete Amenities. Very friendly and attentive staff. Activites available for both children and adults.",Staff:Comfort & Facilities
"It was wonderful, would love to be back again.,Kid friendly, clean, peaceful, beautiful,Its good. There was a confusion at first before I booked online, clarified few things with a Shangri La rep but was given wrong information. My stay, was superb. My daughter, me and my brother love the place so much. If money and time is no issue... I would stay few days more!",Staff:Location
"rlaxing after a long trip,airport shuttle, good breakfast, & friendly staff",Staff:Food
"Relaxing and enjoyable.,A lot of activities, friendly staff, nice garden and big area.,Had enjoyed our stay and would certainly be back again...",Staff:Location:Food
"relexing and quality stay,Superb enviornment, superb restaurant, spacious garden",Food:Location
"Great Hotel,I loved the beach, swimming pool and big garden. There were also indoor facilities such as billiard table.",Comfort & Facilities
"THERE'S NOTHING LIKE SHANGRILA,SERVICE, WHITE SAND BEACH, BIG COMFORTABLE BEDS,Shangrila Mactan has always been one of my favorite hotel. Service is world class, food is great, rooms are big. Our stay was very memorable and relaxing. We'll always come back because there's nothing like it...",Comfort & Facilities:Food:Location
"Luxury Resort Hotel in a prime position,Beach,restuarants, comfortable bed,We had a great stay. Check in was tedious, and involved, as I was holidaying with my wife but had inadvertently only booked for one person. I advised this, and although I'd sent an email to Agoda to amend this, the receptionist could find no record of this being passed onto them. I advised I was happy to pay for extra breakfast., as the room was the same.Although she didnt agree to this, when the final bill came, that was all er paid.Only negative for me was the volume of screaming kids around, and the lack of control their parents have over them.",Staff:Value for money:Comfort & Facilities
"for sure we will coming back,beach, breakfast and pool,i think this will be our greatest holiday with my family staying at this hotel. for sure we will coming back to spend more nights.",Food
"Great vacation for families,Beach, staff, rooms were all great, staffs are friendly and accomodating",Staff
"comfortable refresh resort,beautiful garden , beach and many programs,Amazing place.. beautiful garden, beach and swimming pool... but little boring",Comfort & Facilities:Location
"Fantastic relaxing and superb,People were amnazing, food was excellent, service was 5 star,I was so impressed with the hotel I will return soon",Food:Staff
"Serene Relaxation,Location, nice gardens,privatebeach",Location:Comfort & Facilities
"Greate service !! will go again,good sercive/ nice pool/ good food,They have two buildings which are main wing and ocean wing . I ‘d like to recommend ocean wing. It’s newer and better view. Overall service was great. And I liked their private beach the most.",Location
"Great Hotel,Nice and clean beach hotel, place for relaxing and water activities,I would recommend to any one to have experience in this hotel. Great place for couples or families. One stop place, at the same time is not too far from city. Fantastic service, food and location. Nice beach many swimming pools for different age people. Place for relax and enjoy !",Comfort & Facilities:Location:Food
"Very relaxing weekend!,easy access, nice beach & pool, great kids club,We had a wonderful relaxing weekend. The kids loved the kids club and we enjoyed the pool. Restauants were great. We did not leave the resort all weekend. Only negative is that it is VERY expensive.",Comfort & Facilities
"Nice quiet rooms,Good Food,I was here on business and did not have any time for the beach but I did go for a run on the hotel trail and the road. It was a good run. The rooms are quiet and cool for sleeping. There are a lot of families here so bring your kids.",Comfort & Facilities:Location:Food
"Homiest Service in the World!,Every bit possible,They treat everyone equally and by royalty. They render their services across the board and make you feel at home. Good place for kids to play around too. My little girl contracted a fever towards the latter part of the vacation and they had nurses who tended to her 24/7. Absolutely worth every penny.",Staff:Value for money
"Lovelyl Hotel but Smal Rooms,Many activities to do, and lots of restaurants to choose from.,This place is a great little resort for families. There was a lot of kids here. The service was friendly, but the room was small. There is a range of activities to do in the sea and all around the spacious land outside. Its fun to do the golfing, and table tennis. The pool is not too large and is filled with kids. Overall a fun place for a few nights.",Comfort & Facilities:Food:Location
"Integrated Resort with guaranteed quality,Pool, beach, resort complex,We stayed in Shangri-la Resort for only one night. Due to flight schedule, we arrived the resort in the early morning around 5am. We had notified the resort and requested for early check in. However, facilitation could only be made until we upgrade our rooms to ocean wing suite. The upgrade fee was unreasonable in which we had to pay more than that if we just booked an ocean wing suite originally. The pool and beach was super awesome. The view was great. You can easily found tropical fishes just along the coast. But, surely if you aim at snorkelling, you should take an island hopping in Balicasag, Bohol. The staff were well-trained and attentive. Every staff will greet you with smile even you just pass by.",Staff
"A tropical dream comes true,First-class Hotel that really deserves five stars (spacious and clean room, excellent breakfast buffet, wonderful tropical garden with diverse pools),During our holidays staff members were at all times helpful and very friendly. The first room we got - located on the 9th floor (top floor) with view to the garden and parking lot- was noisy because of the generators running all night long on the the roof. The next day we got a new and refurbished room to the lovely pool and garden side with a grand sea view, all without any extra charge. We have been to many snorkeling sides (Key West,Red Sea and Thailand), but we made a top choice with the Shangri-La. The beach is full of fishes swimming around ones feet. The Beach is very clean, towels and sun chairs are included. The spa area ""chi"" is one of the most beautiful SPA we have ever seen. The setting is build in form of Japanese temple and villas with little water pools, koi fishes and flowers. Everything is very clean, neatly kept and decent (men and women separated, except for couple treatment). We enjoyed our breakfast buffet in the ""Tides"" Restaurant. They offer a huge variety of warm and cold Asian meals as well as continental breakfast. Fruits and sweets of different kinds are served as well. Everything is very freshly made and of excellent taste. The Italian Restaurant is located at the ocean wing of the hotel and offers a quite and more private atmosphere. The pizza is excellent and satisfies two persons whereas the pasta meals are small in portion although excellent in taste. This place we really recommend.",Food:Location:Comfort & Facilities
"Love the beachfront and the food,beachfront, food,loved our stay at shangri-la mactan. the beachfront was nice, there was always someone ready to help you with drinks or even just setting up your towels etc. the food st tides was great. there was just one complaint with the room which was probably a smoking room so it smelled like a used ashtray even after they've sprayed deodorizer. it was a nice room though with a huge balcony so we decided to keep it.",Comfort & Facilities:Food:Cleanliness
"Great Exprience,Good services very pampered,This is my frist time staying in shangrila and I love & my family enjoyed it so much. Priceless moments to stay",Staff:Location
"Best hotel ever,Excellent food, staff, beach, activities, grounds,Not much to complain about here. The staff is excellent, they were always very helpful and spoke english very well. The food was amazing. The breakfast buffet has plenty of delicious and fresh food, and they have several restaurants on the grounds to choose from. The beach was great, plenty of cabanas and places to lay out with some nice snorkeling in the water. The hotel has plenty of activities they organize many of them offered for free. The pitch and put golf course was a lot of fun and they have the best miniature golf I have seen at a hotel.",Food:Location:Staff
"Lovely Hotel ,everything you need is right there,The most gorgeous hotel I've ever been to. Nice room, nice view, nice food. Everything is nice",Comfort & Facilities:Location:Food
"Great beach, amenities and friendly staff,Great beach, restaurants and bars with superb ambiance,We are overall very satisfied with our stay. A little disappointment was even when we specified 3 adults in a bedroom, they were not able to give an extra bed when we arrived. There was a minor incident with my mom in the beach and the nurses and staff were very helpful. We love the beach for its variety of fish available without going too far. Food and ambiance of all restaurants are great. Great location for family and honeymooners.",Location:Food:Staff
"The best hotel in Mactan City,Very nice beach and clean.,I enjoyed every moment of our stay in this hotel. We felt so pampered and secure area.",Comfort & Facilities
