Opinion,Classification
"My third time to stay here and ALWAYS the same kind of Exceptional service!
Whenever one stays in Shangri-la, it is the BEST hotel, bar none.
Service is superb, they accommodate everything you need.
Food is exceptional and you are sure to be sated all the time.
The POOL! Simply the best quality of water and design.
Private beach as well.
Speedboat service only Shangri-la can provide in Boracay.
Shuttle service to station 2 ( central spot ) is well provided.
What more can you ask for!",Staff:Comfort & Facilities:Food
"We were on a four day reconnaissance mission ahead of a rather important wedding next year. Perhaps, therefore, we were assessing the Shangri-La in Boracay a little more carefully than we might have done in other circumstances.

Unfailingly polite and helpful was every single member of staff. They say the Philippines is a land of smiles and it certainly was on this occasion.

We arrived at the Caticlan airstrip, were met by hotel staff and taken to the Shangri-La jetty for our speedboat trip across the channel to Boracay. Alas, sea conditions meant that we had to leave from another beach a few miles along the coast and then land on the north side of Boracay. A minor inconvenience and not even the Shangri-la can control Mother Nature.

Check-in was painless and we were lucky enough to be upgraded to a deluxe sea view room in the Timog wing. Excellent room amenities and a splendid view over the beach and towards the rocky outcrop separating the hotel's private beach from the one below us.

Restaurants include the Vintana where we had four massive breakfast buffet sessions and dinner on two occasions. A very good selection of Philippino and other Asian dishes plus all the usual white man's food and, of course, refreshingly cold San Mig. Service absolutely excellent.

We tried the Chi Spa for a 60 minute massage, taking advantage of a 1,500 peso discount voucher. Our therapists were both very good. On day two, we tried the hotel's main swimming pool which, to our pleasant surprise, was salt water not chlorinated. On days three and four, the sea was calmer so we went swimming there instead.

One particularly onerous task involved sampling some food for the wedding next year. Everything was of the highest quality and we have no doubt that the guests will appreciate everything.

We went back to the mainland and, unfortunately, reality after a superb four day break.",Food:Staff:Comfort & Facilities
"Having just returned from the Shangri-La in Boracay it is easy to say that this hotel has got it nailed. From the way the staff collect you at the airport, to the refreshments on arrival at the port, to the amazing speedboat ride to the island and to the greeting you receive once at the hotel. The setting for the resort is out of this world....a true piece of paradise. The rooms, decor, food, pool, beach just to name a few are absolutely stunning. The staff are amazing and can not do enough for you....a smile and a friendly hello goes a long way...and visa versa. I would definitely recommend this hotel to anyone who needs a little bit of paradise in their lifes. The only negative thing was we had to unfortunately leave as with all holidays they eventually come to an end.",Staff:Comfort & Facilities:Food
"Stayed in this hotel at room 413 from May 31 to June 3, 2014.
Approximatelly GBP 1000 were blocked as guarantee on our credit card at check in, which is a common practice.
The problem is that two weeks later, the amount has not been released by the hotel because they still have not notified the credit card issuing bank. My credit card issuer has a policy that reverses the funds immediatelly upon receiving a hotel guarrantee cancellation (which is supposed to happen at check out).
The most annoying part is that I have to keep calling the hotel, explaining my problem. Every single incompetent person I spoke to, gave me a different explanation for the delay, but, two weeks on the amount has not been reversed. I believe you all understand how annoying this can get. This is not a nice holiday end.",Value for money:Staff
"First of all... I just want to say.. Ya whatever. Its worth the $ to stay here. If you are going to Boracay this is the only place to stay. Its the best place thats for sure.

The moment you land and get into the airport they are already greeting you with a sign so they can help you.... If I can remember ""Butch Ramos"" was the guy that helped us and he was helpful all the way and super nice.

Then you take a Van to the private Shangri La waiting area where the staff their are very attentive with a smile and give you some welcome drinks.

Usually you take their private jet boat straight to the resort but when we arrive the waves were rough so we had to take a Van to the backside of the island and take a different way.

Whatever it worked out and we arrived at the Shangri La. First class staff all the way. Everybody smiles and says Hi. I noticed that every single staff was nice and said Hi, good morning, good afternoon... I give props to the management because I can tell the leader ship is strong.

I must also mention that we did have the Seaview Suite that was very spacious and a nice view. They also provided us with our own Butler... Joyce! We didnt have to use her much but she did a great job and was very attentive to us. Thanks Joyce!

Getting to the main part of Boracay they had a shuttle van that drops you off into the center of the harsh tourist area and they pick you up to... At the pickup/drop off point their is a sign that says Shangri La so the guest have a easy time to find it... Not only that... They have like a liason staff working there making sure the guests are ok and he was very attentive. I remembered his name. Jomar... He did a great job making sure everybody was ok and answered any questions or concerns. I hope he gets recognized and that their is a chance for advancement within the Shangri La organization because I thought he was a great part of the experience.

Anyways to wrap up this review... The infinity pool is great, the gym facilities are first class, the spa is amazing... I have stayed at a lof of places but I will say that so far... Shangri La Boracay is the best place overall for what type of place it is... Service and Ambience just everything... Very good. Breakfast buffett = Best i have ever had anywhere. Bar none. Amazing.

I know this is a Shangri La review but I will also say that Fairmont Makati I enjoyed great service to... So if you do come to Manila and Boracay... These are the places to stay with out a doubt!

Hope my reviews help!",Staff:Comfort & Facilities:Food
"I recently stayed at the Shangri La on Boracay and it was the most wonderful experience I have had ever had. I cannot fault the resort at all. From the moment we stepped off the plane in Boracay to the moment we stepped back on that plane we were treated like stars. The service was impeccable. I cannot fault it in any way. The staff were super friendly and always happy to help in any aspect they could. The resort was kept immaculate and was so beautiful and clean. There was a great selection of restaurants and the food was of a very high standard. My family (consisting of 2 adults and 2 kids under 10) were so impressed with our stay at Shangri La Boracay. Every aspect of our trip was made perfect by the staff. The location is just breathtaking. You have to see it to believe it really! Wonderful holiday, great resort. Kids activities were held regularly throughout the day and the Adventure Zone was enjoyed by my 2 children and the staff in the Adventure Zone were also very friendly.",Staff:Food:Location
"My girlfriend and I stayed here for 5 nights in May. We booked a Deluxe Seaview Room (number 637), which happened to be a corner room on the highest floor – great views!

This is a beautiful world-class hotel, with the best location in all of Boracay. Genuine smiles and warmth from the staff – who provided great service.

Highlights:

Breakfast, wow! Amazing selection of incredible food… the best hotel breakfast service I have ever experienced.

Swimming pools – beautifully designed and great to watch the sunsets from.

Rima Restaurant – unfortunately we only discovered this secluded restaurant on the final night of our stay. Amazing food and incredible service!

A couple of minor criticisms:

When we first arrived, no welcome drinks or cold face towels were offered. Yet other guests who arrived at the same time as us, were catered for - I guess we weren’t noticed.

Also, 2-3 times the orders we made at the Alon Beach Bar were quite slow in arriving and possibly forgotten about on one occasion.

But these flaws were minor and didn’t lessen our amazing experience - we can’t wait to return!",Food:Location:Staff
"We went at a very busy time (the week right before school started in the Philippines) but even with so many people, the service and everything was excellent! We went to D-mall and to the station 1 beach which does have the best sand, but honestly the privacy of the beach at Shangri-la is farrrrr better than sharing a beach with finer sand. Me and my girlfriend actually preferred just staying on the resort, secluded and away from all the crowds/messiness at D-mall. At night time, you can enjoy the sunset with live music, its quiet and relaxing versus cramming in with other people at the stations. Breakfast buffet was amazingly good, they had everything! But if you go late, you would have to wait, but just for max 5 minutes. Worthy of a 5 star rating and more. The shuttle to D-mall however was sometimes annoying if you didn't catch the timing, but we only left the resort just for Dinner (as the restaurants at the resort were quite expensive). Besides that, you pretty much do not have to leave the resort (unless you want to do water activities at a cheaper price). Place is perfect for families/couples. Our room was the Deluxe Seaview Room, highly recommended, clean/spacious and what a nice view to wake up to! If you go to Boracay, might as well make it worth your while and stay at this hotel!",Food:Value for money:Location
"Relative to hotels ive stayed in elsewhere in the world, excellent value for the attentiveness of staff and facilities. Staff throughout the hotel knew us by name. And if youre looking for a quiet stay in Boracay with occasional access to party areas on the island, this hotel is the way to do it",Staff:Comfort & Facilities
"There is no doubt that the landscaping, beachfront (albeit small) and architecture are impressive. The pool area lay-out offers more shaded areas compared to Shangri-La Cebu or Shangri-La Rasa Ria resorts. They have more complimentary amenities for adults and children but where they are lacking is in the area of food service. Their menu offering for casual dining is rather plain and ordinary. Their service wait staff are reluctant to take the service to the next level - that of delighting customers.
We ordered a Margherita pizza from Cielo. Cielo claims that they serve gourmet oven-baked pizza - and what we were served was an ordinary cheese pizza. It looked like it came from Pizza Hut ( no basil leaves nor tomato slices, no buffalo mozzarella) we asked for a replacement and their Italian chef came to our table, he explained that what we got was indeed a Margherita pizza. The motto of their Italian chef by the way is ""I make sure that we...serve them as they should be."" I'm quite certain that they do not serve the Margherita pizza that way in Naples. So they took our pizza, and it was recycled and sent to our table as the same pizza with added basil leaves, tomato and buffalo mozzarella on top. For a luxury resort that charges US$ 350-500/night, you would expect a higher level of service. We were not expecting that the kitchen would be too cheap (or lazy) to make a fresh pizza.

On another incident, we wanted to take our lunch at the Lobby lounge, but wanted one of the items from Vintana, but we were denied of this option saying that they cannot bring one of the menu items from another restaurant (though they can set up lunch or dinner anywhere you want at the resort or offer room service).",Food:Value for money:Comfort & Facilities
"My girlfriend and I spent a week at Shangri-La and it was truly outstanding. The hotel staff go out of their way to ensure your stay is memorable. Dive center staff - awesome, Pool attendants - amazing, butler and staff - best without question, Hotel manager - ensures you are well taken care of, SPA - heavenly, Pools/private beach - perfect, Villa - private secluded....private cell phones to reach out for assistance...Food - fantastic. If you need paradise .... this is it! I ran out of stars and inserted heavenly!",Staff:Comfort & Facilities
"My wife and I stayed at Shangri-la Boracay for 4 nights and we were blown away by the quality of the hotel amenities and the impeccable service. This is one of rarer instance where the saying ""you get what you pay for"" actually held true. The attention to detail is apparent throughout and they spared no expense in making the resort appear to be part of the landscape as opposed to the typical concrete blocks that are all over Boracay nowadays.

From the moment we landed in Caticlan we were met by Shangri-la staff who took care of our luggage and transfer to the port 5 minutes away. They had a lounge at the port where we were served refreshments while waiting for the resort's private speedboat to ferry us to Boracay.

Check-in was a breeze and we got the deluxe sea view room that we booked. The room was on the top floor of the southern building and had an amazing view of the semi-private beach (split with the resort next door). The room was clean, cool and is well appointed. The balcony had two lounge chairs were you can lay down and admire the white sand beach and turquoise waters below. Waking up to that view every morning was wonderful.

They give you free water in the rooms daily as well as a small basket of fresh fruits. Housekeeping was on task and a turn down service was offered every night. The complimentary bottle of wine our first night was greatly appreciated. There is fast and free wireless internet everywhere in the resort. I was even able to Skype with family while laying on the beach! The breakfast buffet was good with a good mix of Filipino, Chinese and Continental food. We also spent a good deal of time in their private beach and around their amazing infinity pool that overlooks the beach. You are only 15 minutes away via the free hotel shuttles from the hustle and bustle of D'Mall and station 2.

Do not miss: watching the sunset at Solana bar and a nice seafood dinner at Sirena. Ask for the special dinners - we missed a seafood dinner buffet right on the beach on our last night.

The only bad thing about staying at Shangri-la is you wouldn't ever want to stay at another resort in Boracay.",Food:Value for money:Comfort & Facilities
"We just spent a week at the Shang Boracay. Having stayed at beach resorts from Brazil to the Gulf of Thailand, this is by far the best in terms of service, architectural beauty, comfort and attention to details. The entire resort, which is quite large, sits on the high Northwestern tip of Boracay Island. As such, it is far removed from the heavy crowds and overall tackiness of White Beach Center and D-Mall. The grounds, architectural detail, and art work found in the open air public spaces as well as the superbly appointed guest rooms are outstanding. Nothing has been spared in advance of the overall concept of refined luxury. For example, one expects to find high thread count bed linens in a five star property, but a feather weight comforter that warms without weighing one down? Rare, but the difference in comfort is unmistakable.

Others have already written here about the amazingly high level of service here, and it is indeed outstanding. On so many occasions staff here went out of their way to accommodate our needs. For example, staff don't just meet guests at the Caliclan airport, they retrieve bags from the belt. On return, they take care of everything, including check in! Many times staff anticipated our needs and took action even before we expressed them.

The only downside during our stay was the food service. Breakfasts here can be a bit bland. Further, we tried all the restaurants here, including the signature Rima, and found them all rather underwhelming, especially considering the prices charged. Anyone staying here should consider taking the resort vans to Central White Beach for better and more reasonably priced dinners. Of the restaurants here, we found the Serena seafood restaurant to be somewhat better than the others.

Room tip: Go for a sea view room at minimum and if price is not a concern, book a tree top or pool villa.

Overall, while we have stayed at several other resorts on Boracay, none even come close to the Shangri-la. It is simply the best by a wide margin.",Food:Staff:Value for money
"We traveled in a large group (18 pax, including children and elderly). The staff professionally attended to our needs from arrival to departure. They billeted us in adjacent rooms (we didn't request ahead).

This is the second visit for my family. We love the pool and the beach. The swimming areas never feel crowded. We appreciate that the entertainment facilitates were free (adventure zone and game center).

Suggest though that they provide more shuttles or lessen interval between pick ups to station 2 (D Mall) during peak travel season as the queue builds up, not easy waiting for families with children.",Comfort & Facilities:Staff
"Stayed at the Shangri-La for five days - fantastic experience, so well looked after nothing was a problem for the staff. The resort had everything you could need, while it is up there in price it was great not having to pay for extras like snorkel and goggles or wifi. I would highly recommend a holiday at Boracay Shangri-La and will one day return hopefully with our entire family.",Staff:Value for money
"When we arrive in Caticlan waiting are, hotel staffs are very warm in welcoming us. Hotel's speedboat was on time on brining us to the island. Check-in was a breeze. Everyone in the hotel are very friendly.

It was an excellent vacation with the family. We will definitely comeback in the near future.",Staff
"The resort is amazing! The room is really world class as well as the amenities they have. They have really good infinity pool, relaxing garden and very nice entertainment center. The spa was amazing. Everything in the resort is relatively expensive but worth the money if you wanna experience world class service. I love it here and will definitely recommend it to all.",Comfort & Facilities:Value for money
"Phenomenal resort! If you're looking for a peaceful and relaxing atmosphere, this is the place. Very friendly staff, beautiful rooms, beaches and swimming pools. It is isolated from the stations (bars, restaurants, shops) but they do offer a complimentary shuttle to the central area of the busyness which is very convenient. Also, they were very helpful and made our arrival/exit experience with the airport very easy.",Staff:Location:Comfort & Facilities
"I absolutely loved this resort. The employees were genuinely friendly even though some guests were snobby and annoying. The workers make shangri-la the best resort to stay when I vacation around the world. The seaview room on 5th floor was jaw dropping. Easy access to dmall, nice swimming pool, and lovely private beach. I wanted to permanently stay forever. It's nice to stay in station 1 after the loud crowd in station 2. Words cannot describe this beautiful place with the best employees. I have never stayed anywhere better!",Comfort & Facilities
"I was there for new years with my family. Everything about the hotel and spa was amazing. From the second they pick you up on their private boat to the second they drop you off, everything was perfect. All i did was relax. I did not have to think once on this trip. Everything I wanted was taking care of. The service of the staff matched the incredible views. Will go back again and again. Nothing beats this place on the island.",Staff:Comfort & Facilities
Overall stay was awesome! Jet boat to resort from dock was sweet and saved a bunch of the travel headache! Food was some of the best I've ever tasted and I will definitely be returning. Staff was great and was there to assist in every way possible! Great overall trip and I will be returning...,Staff:Food
"They took care of our single thoughts. They think ahead of us, just to find out how to make our stay memorable. The staff are just AMAZING. Trust me, you will NEVER complain about the price you paid after staying with SHANGRILA BORACAY. We are club marriott member and we do travel a lot, mostly in ASEAN",Staff:Value for money
"If your view of heaven is white sandy beaches, glorious sunsets and being treated like royalty - this is the place to be! Their service personnel compares to none. Upon setting foot on their beach, a resort staff automatically approaches you with bottles of water, towels and the most welcoming smile in all of Boracay! The pool area feels like your living your dream! Hotel facilities are also top-notch. Their gym, studio, sauna and jacuzzi were clean and very well maintained. I especially liked the yoga classes being in the afternoon. We also spent some time in their activity/recreational center where some of my younger cousins played board games with the super nice hotel staff. And have I mentioned the sunset? its WOW!",Staff:Comfort & Facilities
"We were never crazy about going to Boracay, because of how it had changed since the early '80s but this Shangri-La changed out opinion. It is environmentally snuggled into the hillside without too much visible impact,and their beach is secluded and not crowded. Of course, if you want to go to d'Mall area, there is a bus leaving every hour and at certain times every half hour. (We were here in May, and it was quite hot, so the timing of the bus can be important for some people).

The service, especially in the restaurants was excellent, much better than Shangri-La Makati or Ortigas, and the food was also fresh (and local) and tasty with different options to the normal. The morning buffet has just about everything you can want, including ice cream. All the staff speak excellent English so communication is not a problem.

The rooms are Shangri-La quality, clean and nicely appointed. From what we could tell almost all the rooms have good views. We did tour the villas, and they are beautiful with private pools or the tree-top villas apparently have hot tubs.

The only issue we had was the A/C would shutoff during the night (not sure if this because of a change over in generator power, or some other reason.

The pickup from the airport to the hotel and then back, went smoothly and the boat ride very nice and fast with an overview of the Boracay beach area.

We also used the Spa, and the hot stone massage was wonderful.

A very memorable and pleasant experience all the way around.",Food:Comfort & Facilities:Location
"If I will go back to Boracay, I would prepare to stay again at Shangri-la Boracay Resort & Spa. You can't find any other place like Shangri-la Resort starting with the crew, facilities and food, it's excellent.:) It's an awesome and amazing place to stay. Thank you Shangri-la Boracay for the great place to stay. God bless and more power.",Food:Comfort & Facilities
"The best hotel in Boracay!
We stayed with my fiancee in Shangri La only for four days unfortunately, if we had more time we would stay there forever.... Very profesional meeting of guests, organised, what makes you feel more special than other tourists at the airport. We arrived in the afternoon, so we had an express check in. The personel is excellet, they anticipated always our needs on the beach, at the pool, at the restaurant, everywere tou are met and greeted! Beautiful teritory! You gave to stay there minimum 10 days to manage to see all the breathtaking sunsets from numerous places in Shangri La. Is very clean and green. We had a feeling that the big, romantic pool, the see is only ours, everything seems to be so privat, so unbilievable and peaceful...
The seafood in Sirena is fresh and very well done! You have always fresh fruits in your room...
We went to see the white beach in station 1 , where the Willy's Rock is, and there are lots of restaurants, hotels, but is so noisy and crowded, that one visit there was enough, we went back to out secluded, privat Shangri La!
All the money that you pat there, for accommodation, service, food is worthy ! You will not find anywere in Boracay this type of luxurious treatment ! We stayed in many 5 star hotels around the world, and we usually dont go back to the same place, but Shangri La in Boracay made us to dream about our return there... We loved it... Thank you ShangriLa for the unforgetable experience and thousands of photos !",Food:Comfort & Facilities:Location
"Most Shangri-La properties have very good hotel facilities but I was very impressed with the service of all staff at this location. Every part of the hotel was a pleasant & relaxing experience (breakfast, beach, pool, housekeeping, bar, transfers, etc.....). Beyond this, the effort they made to locate my delayed/lost luggage and help with missing necessities was much appreciated and I am sure I would not have received my bag by the second day (or ever) if not for their help. To contrast SL customer service vs. the rude/indifferent PAirlines staff for something that was not even their fault was like night & day. Sometimes you really do get what you pay for. Shangri-La has certainly earned future business from me at this location and others in the future. I highly recommend the hotel to everyone for any occasion.",Staff:Comfort & Facilities:Food
"We had our annual family vacation in Shangri-la Boracay. From the moment we arrive in caticlan airport, we were greeted and assisted by the staff of the resort. They took care of everything. Lounge at the seaport was excellent, had a cold refreshing towel and cold dalandan juice. As soon as we arrived at the jettyport of the resort, buggys were waiting for us and we were brought directly to our rooms. Chec-in and check-out in our rooms. We were greeted by Mr. Arif, the resort manager, who was all around the resort, restos, beach making sure that everything was in order. He always made sure that whatever we requested was given to us, amazing and excellent service. Our butler, Michael was probably the best thing in the resort. If you want a relaxing vacation, with no worries, Shangri-la Boracay should be the place. Will definitely be back.",Staff:Food
A fantastic place and service! Great staff! The breakfast buffet was very good and food was amazing! I would definitely stay there again and advise everyone to stay there! It supposed to be the best hotel in boracay and from my experience I can just agree on it!,Food:Staff
"We are a family of 5, with two teenage children aged 13 and 15. We chose to stay in a Premier Family room (which could fit all of us as it had two queen beds), but when we checked-in, we were still required to pay for extra person fee. We did not need an extra bed, they should have just charged us for the breakfast for our children. We do not find it reasonable as well as safe to allow children aged 13 and 15 to be in a separate room on their own, that's is why we chose the more expensive Premier Family room so we can all be together. I do not mean to nag but for a 5-star resort, this type of child policy is ridiculous. And to charge us additional upon check-in, it is absurd.

Other than that, I give five stars to the resorts beauty, cleanliness and staff around the pool.",Comfort & Facilities:Value for money
