Opinion,Classification
"Lovely stay at the club floor,Pool area was great. Breakfast was great, although because it was the holidays one had to get up extra early to get a good table because there were many people staying in the hotel. Bed and pillows were comfy. The location can't be beat. Staff at the club floor were nice and hospitable. Lovely bonus: New Year's Eve mass at the ballroom.,Carpets were getting moldy. Time to renovate the garden wing!",Food:Comfort & Facilities:Location
"Lovely stay at the club floor,Pool area was great. Breakfast was great, although because it was the holidays one had to get up extra early to get a good table because there were many people staying in the hotel. Bed and pillows were comfy. The location can't be beat. Staff at the club floor were nice and hospitable. Lovely bonus: New Year's Eve mass at the ballroom.,Carpets were getting moldy. Time to renovate the garden wing!",Food:Comfort & Facilities:Location
"Edsa Shangrila- an oasis!,We liked that it was like an oasis , a quiet hotel resort where food and shopping were just next door. We especially loved the pool. The activities they have for the kids allowed me and my hubby time for ourselves.",Comfort & Facilities:Food:Location
"Edsa Shangrila- an oasis!,We liked that it was like an oasis , a quiet hotel resort where food and shopping were just next door. We especially loved the pool. The activities they have for the kids allowed me and my hubby time for ourselves.",Comfort & Facilities:Food:Location
"excellent! well recommended,the soft pillows,accessibility/availability for public transport",Location:Comfort & Facilities
"excellent! well recommended,the soft pillows,accessibility/availability for public transport",Location:Comfort & Facilities
"I would like to comeback and stay there again,Its nice and very comfortable to stay,Well since my stay with your hotel falls on a holiday the buffet is much expensive",Food:Value for money:Location
"I would like to comeback and stay there again,Its nice and very comfortable to stay,Well since my stay with your hotel falls on a holiday the buffet is much expensive",Food:Value for money:Location
"Will go back!,Food, location,Too crowded",Comfort & Facilities:Location
"Will go back!,Food, location,Too crowded",Comfort & Facilities:Location
"Great start to my trip,Great service and centrally located,Took ages for the shower to become hot",Comfort & Facilities
"Great start to my trip,Great service and centrally located,Took ages for the shower to become hot",Comfort & Facilities
"Exceptional,Very comfortable rooms, great staff, high standards,Special check-in deal they offer isn't that good when you think about it, unless you have a whole lot of laundry to do and you're a big breakfast person.",Comfort & Facilities:Staff
"Exceptional,Very comfortable rooms, great staff, high standards,Special check-in deal they offer isn't that good when you think about it, unless you have a whole lot of laundry to do and you're a big breakfast person.",Comfort & Facilities:Staff
"Oppulent Hotel centrally located with excellent levels of customer service,The Horizon Club Lounge was excellent and made the stay at this hotel so much better. I cannot speak highly enough of Jezkeel and his colleagues.,The quality of food was poor compared to U.K. standards, including something crawling in our Japanese meal.",Food:Staff:Location
"Oppulent Hotel centrally located with excellent levels of customer service,The Horizon Club Lounge was excellent and made the stay at this hotel so much better. I cannot speak highly enough of Jezkeel and his colleagues.,The quality of food was poor compared to U.K. standards, including something crawling in our Japanese meal.",Food:Staff:Location
"Amazing Staff in wonderful Hotel,The Staff, The Location, The Room,I stayed at the hotel with my wife and from the moment we entered the lobby we felt as if we were incredibly important. The staff went out of their way to look after us and we truly enjoyed every minute of our stay. Nothing was too much trouble and this was reflected through every aspect of the hotel We will return next month for another stay.",Staff:Location:Comfort & Facilities
"Great Room,upgrade to the ""spa"" room, kids enjoyed the pool, malls and other entertainment were accessible,As usual, Edsa Shangri-La did not disappoint us. We were upgraded by the staff (I don't know if this was because they had a lot of people checking in due to the New Year's Eve party or if it's my Golden Circle membership). As such, we were able to stay at the spa rooms with our complementary fruits and drinks. The kids enjoyed the pool area. The staff were always so nice and accommodating to our kids. The room was so relaxing. It was a 5-star stay.",Staff:Comfort & Facilities:Food
"Not the usual Shangri-La experience,Location, Staff, Cleanliness,It was okay, although compared to most of the Shangri-La hotels I've stayed at, I'd give EDSA Shang a 7/10. The rooms are small and they don't refill the amenities right for the number of people in the room.",Comfort & Facilities:Value for money:Location
"Comfortable and relaxing,Good service, good facilites and good breakfast,Rooms in the tower block newly renovated. A good spread of food for breakfast from Asian, to Japanese to western and local food. Good dessert and service. next to shopping centre and 15 minutes to green Hills for all the imitation bags, shoesm attire and pearls. The Japanese and Chinese restaurants in the hotel were good and the menu were very comprehensive. The steam sauna worked like a charm - one gets sweaty very quickly.",Food:Location:Staff
"Adequate but overpriced.,Location,It seems like you are paying mainly for a huge lobby and a nice garden. The rooms are average. I was disappointed with the restaurants which all seem to close at 10 pm which is not good for an area that has business that primarily operate during the evening. It makes planning business dinners impossible. We went to a buffet that said it closes at 10:30 pm but they promised to keep the buffet open until Midnight. So we sat down at 10:10 pm, had one serving and then they closed the buffet and took the food away at 10:30 pm. I felt I was not told the truth and spent $100 for half a meal and walked out hungry. Also the business office opens late and closes early. Again the Philippines have a lot of businesses that operate at night (call centers) that foreign business people work with and Shangri-La does not appreciate the hours they need to have dinner and access to a business office.",Food:Location:Value for money
"Perfect getaway weekend for the family!,Food, rooms, attentive staff,This summer we decided to go hotel hopping in Metro Manila, Palawan And Boracay...since 3 out of 4 of my boys were working and one had a family, the perfect place to bond was at the EDSA Shangri la. They loved the variety and quality of food, the rooms and the attention of the staff...no request no matter how insignificant was left unattended...my only problem was that the pool seemed to small for the number of families that checked in for the weekend...we were mostly local residents who didn't want the hassle of having to fly or drive through long hours....the pool was packed! But then again...what could have been done...over all we had a perfect weekend and intend to book 2 rooms again this weekend....during our last stay we booked 3 rooms and dined mostly in the hotel....",Comfort & Facilities:Food:Value for money
"It was wonderful and relaxing stay.,Centrally located, close to shopping areas, attentive staff,As my 3 teen kids said (booked the 2 night stay for them), it was a relaxing and great stay. The staff was very attentive and answered all the inquiries and request they made. And everytime they got hungry, all they need to do is walk a few steps and they're at Shangrila Mall which offers a wide array of food choices. I always book my brother and his family every time they come here on vacation from Melbourne. Superb hotel! Will definitely book here again.",Staff:Location:Food
"it was a good weekend getaway.,location, room, cleanliness,awesome. we didn't get the buffet breakfast but it looked too congested, though. Perhaps they should open a bigger area so that they can accommodate both guests and walk-in folks at their buffet meals.",Food
"satisfied. am happy with the perks,breakfast buffet is good. have direct access to mall. good staffs,we had a wonderful time. i will get the horizon club room again next time. so many perks. free tea time buffet. all day drinks like juices coffee or tea. and cocktails. breakfast also many choices. the staffs are friendly too. also i love the vip check in and chk out counter.",Food:Staff:Location
"staff is extremely helpful and friendly,friendly staff, location is good, breakfast selection is great,The room I first got was having weird smell, but after feedback to the front desk, they immediately change another room for me. Staff is extremely helpful and friendly. There is a mall beside the hotel which is very convenient as well.",Staff:Food:Location
"Excellent, attentive staff. Great amenities.,see above.,I ordered room service (dinner) one night and it came after one hour!! They were very apologetic and the food was delicious, but still... Otherwise our stay was great and we would go back to this hotel anytime.",Food:Staff
"Relaxing and hassle free,Food, pleasant staff and afternoon/evening live music,Our stay at Shangri-la Manila Hotel was pleasant and restful. We will recommend Shangri-La to our friends and family when they visit the Phlippines. The service was outstanding, the staff was very polite and attentive to our needs. The hotel was always busy, people checked in and out, nevertheless the atmosphere was quite pleasant despite of the coming and going of the people. Relatives and friends were able to visit freely.",Staff:Food
"DId not match up to 5 -star hotel expectations,Good breakfast, close to shopping areas,The front concierge was not very helpful in getting taxis for me. Over the course of my stay, there were about 3-4 times where I needed to travel elsewhere. The hotel taxis were not available, and after several conversations with different personnels about getting a cab, I was waiting at the side for 15 minutes and when I checked again, realised nobody got a cab for me. I experienced the same thing as I was departing too. Pillows were also too soft and uncomfortable. Ended up with a sore night at the end of the trip :(",Staff
"Comfortable but abit pricey,Bed, Friendly staffs and Horizon club floor,Everything was great and felt taken care of through our stay. However, hotel tried to cheat us on the 2000php that comes with our package. I felt disappointed. I need to asked reception staff during check in but when checking out, another staff has failed to deduct from our F&B bill until I reminded her.",Staff
"Nice and great,Nice, clean and staffs are very friendly,I have been staying at Edsa Shangrila 3 times in last 3 months, and I definitely enjoy staying here. Room is nice and clean, quality of food in the restaurants are nice and staffs are very friendly, especially those working in the club lounge.. The only issue is that the traffic from here to Makati is almost packed and jam..",Staff:Food:Cleanliness
"Central location, right beside shopping centers,Close to shopping centers and eateries,Room is clean but a bit old. TV needs to be updated to a newer model. Good room service and we get free fruits. Hotel is right beside shangrila plaza mall with lots of food places, department store and groceries. This hotel is also close to public transportation. You can easily travel to makati with light rail transit .",Location:Food
"My stay here is nice,Food is good, staffs are very friendly and near to my meeting venues,The stay in Edsa Shangrila is nice and really impressed me. There are quite decent selection of food for breakfast and also for co cocktail and it is near to few of my meeting venues. The staffs are friendly. The club room is just nice for business traveler like me. I will definitely come back here during my upcoming business trips in Manila",Staff:Food:Location
"A huge hotel. Chaotic breakfast lounge.,Location, shopping mall attached, staff,Beware of their upselling you an 'upgrade' when you check-in. I was 'ungraded' from the newly renovated rooms to an old run down one with a shower than ran hot and cold. The exchange rate quoted was inaccurate, so I paid more than they told me. Room service meal was the worst I've ever had, inedible. I won't be 'upgrading' again!",Value for money:Staff:Comfort & Facilities
"Best resort style hotel in Ortigas area,Great breakfast, resort pool, club lounge access,EDSA Shangri-La Manila Hotel is a great hotel for a family vacation especially when booking a club room which gives access to the club lounge. Complimentary Perrier and fruit juices all day, breakfast and afternoon cocktails and canapes. The pool is larger and resort style vs. Shangri-La Makati. 5 Star service and great buffet at HEAT!",Food:Comfort & Facilities
"rest and relaxation in luxury,location, buffet breakfast, excellent staff,had a business function at the hotel that evening so I booked a stay at the hotel for convenience. A very god decision. Excellent clean room, good size. Nice views as well. Buffet breakfast was superb, could not think of any missing choice! the stay was a tad expensive but it is a five star hotel, all in all still worth it.",Food:Location:Value for money
"If you are looking for comfort and safer stay choose Edsa Shangrila,Comfort and cleanliness,Add more bar with entertainment",Comfort & Facilities:Location
"If you are looking for comfort and safer stay choose Edsa Shangrila,Comfort and cleanliness,Add more bar with entertainment",Comfort & Facilities:Location
"Always a great place to stay,Shang always delivers! Best service!,Traffic",Staff
"Always a great place to stay,Shang always delivers! Best service!,Traffic",Staff
"Stay are excellent my family in manila can visit me and christmas decoration is very nice for my kid,We really like the bfast and kids friendly hotel...,Nothing,",Staff:Location
"Stay are excellent my family in manila can visit me and christmas decoration is very nice for my kid,We really like the bfast and kids friendly hotel...,Nothing,",Staff:Location
"Superb,Buffet breakfast was great, location was excellent as it is so close to the mall,Better communication at check in to ensure there are no confusion.",Food:Location:Staff
"Superb,Buffet breakfast was great, location was excellent as it is so close to the mall,Better communication at check in to ensure there are no confusion.",Food:Location:Staff
"A stay of a lifetime!,My job as an airline crew member for 30 years puts me in places all over the globe. This hotel and its staff will be #1 in memories for a long time to come! Pure perfection!",Staff
"A stay of a lifetime!,My job as an airline crew member for 30 years puts me in places all over the globe. This hotel and its staff will be #1 in memories for a long time to come! Pure perfection!",Staff
"Exceptional,The staff are all nice.",Staff
"Exceptional,The staff are all nice.",Staff
"Outstanding hotel in Manila!,Great staffs! They did exactly what I asked for. As soon as stepped inside the hotel, the front desk receptionist walked with me to all the way up to 14th floor where I was supposed to check in as my room was in Horizon Club. The manager offered me to have a free cocktail with buffet snacks while checking in. Then room was totally fantastic with a huge king size bed and great view. Totally worthy place to stay in.,Kinda far from the main business area Makati. If there is no traffic (which is hard to imagine in Manila) it takes only 5 to 10 minutes in cab. But because of traffic It took me almost 45 minutes. That's the only demerits of this hotel.",Comfort & Facilities:Staff:Food
"Outstanding hotel in Manila!,Great staffs! They did exactly what I asked for. As soon as stepped inside the hotel, the front desk receptionist walked with me to all the way up to 14th floor where I was supposed to check in as my room was in Horizon Club. The manager offered me to have a free cocktail with buffet snacks while checking in. Then room was totally fantastic with a huge king size bed and great view. Totally worthy place to stay in.,Kinda far from the main business area Makati. If there is no traffic (which is hard to imagine in Manila) it takes only 5 to 10 minutes in cab. But because of traffic It took me almost 45 minutes. That's the only demerits of this hotel.",Comfort & Facilities:Staff:Food
"keep up the good work!;),the location is good, their service is good also,not applicable",Location:Staff
"keep up the good work!;),the location is good, their service is good also,not applicable",Location:Staff
"My choice in Manila,Good breakfast and enthusiastic staff. The limousine driver is polite and drives safe.",Staff:Food
"My choice in Manila,Good breakfast and enthusiastic staff. The limousine driver is polite and drives safe.",Staff:Food
"Fabulous,Great food. Rooms were beautiful.,Difficult to get a hold of reception personnel thru phone.",Food:Staff:Comfort & Facilities
"Fabulous,Great food. Rooms were beautiful.,Difficult to get a hold of reception personnel thru phone.",Food:Staff:Comfort & Facilities
"Very relaxing and close to Philippine culture ,clean, super food buffet and friendliness,This hotel staff was very friendly and the rooms were clean and spacious and was close to quaint shopping areas that reflected the old Philippine culture which was very interesting to me. I loved the surroundings and the friendly people. Something I don't see in every country I travel, especially the Muslim countries.",Food:Staff:Cleanliness
"Great stay. Nothing negative springs to mind.,Cosy room, attentive staff, exquisite buffet,We stayed in both Manila Shangri La's. The Makati and the Edsa. They were both a very enjoyable experience in every aspect. I can only highly recommend both hotels. Satisfaction is almost guaranteed.",Staff:Food:Location
"great location great service,near to eateries,it is always a pleasure to stay at this hotel - its near to shops and food and the service is great. it's not as central as the makati shang - but depending where your meetings are - this could sometimes be nearer and you don't have to sit through traffic!",Location:Staff
"Best Place to Stay in Manila,luxurious, comfortable and enjoyable place to stay!,I stayed with my family (with a few months old baby). The rooms are comfortable and we had a great time staying in the hotel. the pool is great and the place is near shopping places. the best hotel in manila.",Comfort & Facilities:Location:Food
"Amazing Hotel,luxurious, pampering, accessible and wonderful stay,I stayed with my family (with a few months old baby). The rooms are comfortable and we had a great time staying in the hotel. the pool is great and the place is near shopping places. the best hotel in manila.",Comfort & Facilities:Location
"5 star hotel at its finest!!!,staff were friendly at all times, very short walk to the shopping centre,the hotel had a good reputation for years and i chose this hotel because we had this in sydney. shangrila definitely exceeded my expectations. staff would greet you at all times as you walk past, there would be someone there for everything to help you and rooms were excellent!!!! just a short walk to the shops and taxi rank just down the ramp from the hotel. there is also a shopping centre connected to the hotel which was fabulous!!! would definitely stay here again. 5 star hotel exceeded my expectations!!! was very happy",Location:Staff:Food
"Very nice and luxurious hotel,Friendly accomodating staff, luxurious amenities, excellent service,It was our wedding anniversary so we planned to stay at the Shangri-La Hotels. Hotel is very accessible. Free valet parking for guests so no problems. Service is excellent, they even sent us an Anniversary Cake when they found out it was our Wedding Anniversary. They also allowed us complimentary late check until 6PM. Breakfast is good including the complimentary lounge at horizon club. Too bad we weren't able to swim at the nice pool due to our busy day. Over all a wonderful relaxing stay.",Staff:Food:Comfort & Facilities
"Hotel Centrally Located with easy access,Easy access to surrounding offices and shopping malls,Front desk was friendly and check in was fast. Room was spacious, bed and pillow was comfortable. This hotel is centrally located so getting around is very easy. Since traffic is bad during rush hours, I opted to walk and it was easy to get to and fro the hotel. Shopping malls were located within walking distance. Besides having the delicious food at the hotel, one could opt for easy to get meals at the shopping malls.",Location:Comfort & Facilities
"Great and amazing hotel,Shopping and night life,i was amazed with the hotel. i am a hilton user and i encounter many problems at the conrad-bangkok hotel prior to arrival at this hotel. i was told this is one of the best asian hotels and wanted to give it a try. from arrival to check out the staff and hotel was amazing. security is tight and they have bomb dogs and check all bags prior to coming in the hotel. facilities is amazing.",Staff:Cleanliness
"Hallmarks of Filipino Hospitality ,Staff going out of their way to help customers. Great location for shopping and malling.,EDSA Shangrila is a beautiful hotel although already somewhat old and slightly musty along the corridors. Guests were made to understand though that the hotel is undergoing renovation and am looking forward to a more updated and fresh decor. Service-wise, EDSA Shangrila lacks nothing. Despite a fully-packed hotel, during the holidays, they did their best to make your stay, from checking-in to checking-out very comfortable and customer-friendly.",Staff:Comfort & Facilities:Food
"Despite its size, service felt personal,Room size, TV size, bath tub, service, service, service,Husband and I planned a one night staycation and EDSA Shang is conveniently located in Ortigas right beside two shopping centers. Pros: 1.) The best breakfast ever. We ordered the American Breakfast set for 1. We didn't get to finish it. It really is good for 2.5 people, if you ask me. The brewed coffee was exquisite. At P1,000++, very worth it 2.) Service was excellent. Everyone was aware. I didn't want to bother anyone by asking where X place was but someone would approach me quietly and ask if I needed help. Cons: (more like minor inconveniences, really 1.) Weak WiFi signal in other parts of the room except or the desk. Considering the market penetration of portable devices such as tablets and smartphones, I feel that the free WiFi they give to guests should be strong everywhere including the bathroom. Yes, including the bathroom 2.) The air conditioning was way too cold. I wanted an escape from the summer-like December weather we've been having but we were freezing despite the comforter and the fleece blanket we had over ourselves. We tried adjusting the thermostat but it felt like the air conditioner was defying us. 3.) Though we were upgraded to the garden wing as a courtesy (which is great), we ended up in a room with barely a view. Well, we had a view of the condominium across the street. Something to consider when checking in. We would've loved to have a garden view or a city view.",Comfort & Facilities:Internet:Staff
"fantastic hotel with top class facilities,great restauants and gym,Is everything you expect from a 5 star hotel amazing service, restaurants pool and gym. Unfortunately they are undergoing a renovation and the first room we were given was to noisy from all the building works, so we had to take another room on a lower floor.",Comfort & Facilities
"Truly a 5-Star Experience,Great Service, Lovely People,Lobby was grand, and you'd be greeted by all smiles and greetings. Every staff you encounter greets you, and is very infectious. Swimming pool was truly enjoyed by our little son. Service is really what you expect from a 5-star hotel, and more than makes up for our room that looks a bit dated. Still, we'll definitely come back again.",Staff
"Merry Christmas!,Pool and Buffet,We spent our Christmas at Edsa Shangrila. Food is great. Rooms average size. Bed linens and pillows very comfortable. Kids enjoyed swimming at their lagoon type pool. We apprediate their free floaters. It could have been great if the pools were heated.",Comfort & Facilities
"reliable hotel,good service,Shangrila is an always dependable hotel that you can rely on for your stay wherever in the world and the edsa shangrila is no different. It has complete amenities fitting a 5 star hotel, with comfortable rooms. The hotel also has wifi access which makes it easier for business travellers.",Comfort & Facilities:Internet
"Good location,Complete room amenities, at par with the standards of a 5-star hotel. Very near shopping malls, not too far from the airport.,stayed for 2 days, stayed out most of the time. check in and check out super slow, not very comfortable to be made to stand in line for more than 30 minutes. the bellgirls(?) stationed at the elevator entrance are super friendly . in the superior room where i stayed, the tv was an antiquated box type housed in a bulky wooden armoire with impressive carving. under the lavatory in the bathroom are speakers connected to the tv so even when you mute the tv you can still hear the sounds coming from the bathroom. i could also hear the construction going on at the upper floors though not too loud to disturb.",Comfort & Facilities
"One of the best hotels in Manila ,One of the best hotels in Manila,The hotel is beautiful and a very large one. The service was very good and the staff was very helpful but I personally think that the hotel is overpriced. Currently the hotel surroundings and attached mall is under construction work so you might experience additional few minutes delay when you get in. I also had dinner at one of the hotel restaurants which were average and very expensive.",Food:Comfort & Facilities:Staff
"Great 5 stars hotel in Manila,Luxury decoration, great facilities,This is a great 5 stars hotel in Manila with everything you need during your stay no matter for business or pleasure. Good facilities including restaurants fit for visitors from different countries. gym, pool, massage ... etc. It is a remarkable stay for me during my last two visits in September and November,",Comfort & Facilities:Food
"Great Hotel,Great location, Friendly staff, great room,edsa shangri-la is a great hotel located in an area with 2 malls hereby. staff is friendly and helpful. hotel room is comfortable and i had a good view of the city. however, traffic around the hotel is horrendous during weekday peak hours. recommend that you arrive and depart the hotel during the off-peak hours as a cab ride to the airport will take about 30 minutes compared with more than 1 hour during peak hours.",Location:Staff:Comfort & Facilities
"Always Comfortable,Good hospitality as usual,This is the third time to stay in Edsa Shangri-la. I love this hotel in terms of location (very close to governmental offices), rooms, and hospitality of staff. This time, I enjoyed same services as usual. Thank you so much.",Staff:Location
"Happy Customer,People were very helpful and accommodating. They were instructful and very warm.,Hotel room had no free breakfast.",Food:Staff
"Happy Customer,People were very helpful and accommodating. They were instructful and very warm.,Hotel room had no free breakfast.",Food:Staff
"Excellent.. Will be back..,Influx of client is very full due to the holiday season e came at 130p and finally got a room at 430p. Anyway we were allowed to have a late check out after talking to Paul one of the managers. I would also like to commend the security manager Paul Dulay for showing me another check in venue. He is very accommodating. This is my second time to check in in your hote. Why is it that there is no welcome fruit. As an overall rating... It is excellent. Comgratulations",Staff
