Opinion,Classification
"Gold but old,What makes this hotel great is the staff. They have the best people in the hotel industry. What’s not working for them really is the old carpet, furnitures, bathroom fixtures, etc. Pls be very careful when booking their rooms. Check the fine print for further taxes and charges. The base rate of rooms are cheap, but after the taxes and other charges included, it doesn’t come out as cheap anymore. And sometimes that doesn’t even come wih breakfast. So the final cost is just as expensive as the other hotels in the area, but they’re staff is still the best.",Value for money:Comfort & Facilities
"Excellent all around,Makati shangri-la exceeded my expectations from a hotel. The optional included breakfast and lounge I feel were worth the extra money. The breakfast buffet was delicious and worth the extra fee on top of our fairly decently priced room considering the type of hotel. All staff members were extremely helpful and friendly. They were courteous and would pause whatever they were doing in hallways to greet you with a friendly smile and hello. I felt very well taken care of and did not once feel in lack of services. Wifi at the hotel was readily available. The in house gym was more than ample with a large floor space, machines, dumbells, squat racks, more or less all you’d need to get a decent workout in. There’s also a nice pool and tennis court on the same floor. Though you are paying a premium price, it’s still significantly cheaper than I would have for such a hotel in another country. Its a steal at the price we paid. I’d love to return again, and in fact plan to.",Value for money:Comfort & Facilities:Food
"Fantastic!,Love this hotel. I absolutely will recommend this hotel. The bed is comfortable. The room is very clean. Service is what I expect from Shangri-la which is excellent. I wish there is a bidet. Will definitely go back.",Comfort & Facilities:Cleanliness:Location
"A festive new year celebration !,We spent new year here and Makati Shangrila delivered more than we expected. Staff service was superb! Breakfast with orchestra playing classical music was excellent ! Truly a five star hotel that lives up to its name! We will surely come back ❤️❤️❤️",Staff:Food
"Christmas Staycation,We spent our Noche Buena here. They gave us two dark chocolate gingerbreadman and two extra water. There’s welcome fruits. Staffs are very nice. Thanks to Melody of Makati Shang who offered us to stay up until 2pm (late checkout) food at circles is very nice!!!! Location is very good! The best hotel I had experience! Will be back soon!",Food:Location:Staff
"Very Pleasant Staycation,Being a Golden Circle Club member, my daughters and I were upgraded to the Horizon Club room and amenities for a couple of thousand pesos on top of the P8k or thereabouts I paid through Agoda. It's costly, but we certainly got what we paid for. EXCEPT the satisfaction from enjoying the tennis court facility. I paid so much more than what I remember I did pay at EDSA Shangri-la for a tennis court that's sub-standard. It was outdoors and on the upper floor so it was too windy and impossible to play with gusto. I did not enjoy it. Everything else was excellent, including front desk staff Carl.",Value for money
"Great Weekend,Expensive but great value! Super clean room, complete room amenities. They have a great pool and poolside bar. Super good breakfast buffet, too! And staff are super friendly and accommodating. Will come back once we have a budget again!",Value for money:Food:Staff
"Exceptional,Comfortable stay",Comfort & Facilities
"Makati Shangri la good place for staycation,It was a wonderful experience nice room and great staff as usual.",Staff:Location
"Excellent Hotel & Service ,Excellent Hotel & Service",Staff
"excellent staff who went beyond their way to help,Precious and her colleagues in the hospitality club floor were so helpful with rebooking our flights since ours was cancelled due to a typhoon. excellent stay! will def be back",Staff:Comfort & Facilities
"Excellent,Great location, definitely will be staying back again..",Location
"Excellent,Just 1 will be to install bidet.",Comfort & Facilities
"Lovely sanctuary,Recently flew in to spend the weekend with my spouse. We were there during the ASEAN conference so driving anywhere in the Manila area was a nightmare. Lucky for us we stayed at the Shangri-La where the staff's hospitality is superior, the facilities great for a couple; spa, lounge, pool and we had a flawless suite.",Comfort & Facilities:Staff
"Love the comforts of this hotel,Everything was perfect. The consumable minibar was very generous. They allowed us late check out until 2 with no extra charge. My only complaint would be the limited food during cocktail hours the lounge. Hope it goes up to par with that of The Manila Pen.",Food:Value for money:Staff
"Functional Shangri-la city hotel that can't really go wrong,Pretty standard functional Shangri-la style of city hotel in Makati. The location is good for business travel. Walk to the nearby mall is easy. Breakfast spread is standard international just like all the other 5-stars. Quite well maintained for an old hotel. Bar is also nice. Stay here for convenience.",Location:Comfort & Facilities:Food
"Thumbs up!,We are very happy because all the food and drinks in the ref and in the bar are all free! We stayed in Horizon Executive Club room..There was a fruit compliment also and the bed so comfi! The breakfast so delicious with many varity to choose! It's so amazing! The staff are friendly and it was so near in the malls, greenbelt, Sm and Landmark. Thumbs up!",Food:Staff:Location
"perfect location, warm hospitality,location was perfect.. not too far from airport, and shopping center is quite close.. safety and security was okay as well. Hotel staffs are very kind and welcome guests with warm hospitality.. especially door persons are the most impressive staff I've ever seen before.",Staff:Location
"Great Location,The hotel is located in the heart of Manila Metro and at the same time not far from Manila airport. Excellent customer service is the real proof of Shangri-La network hotels values. In Makati Shangri-La you will additionally experience the beauty of Filipino people who are happy, smiling and genuinely take care of you. Selection of breakfast buffet is enormous. Minimum 2 week stay would be required to taste everything. Rooms are quiet and well air-conditioned.",Location:Food:Comfort & Facilities
"Kakati Shangri La, Home away from home and more.,The staff, the location, the comfort.,SIMPLY FANTASTIC! The staff from all sections are very friendly, very attentive, very accommodating and very professional! In short, Delightful! I recommend it to any one that hasn't stayed at Makati Shangri La as yet.",Staff:Location:Food
"Very pleased with hotel stay,Location, security, service,Security at this hotel is very tight and makes us feel safe. Hotel is old but still in good condition and clean. It is located at the centre of the Green Belt and easily accessible to the major attractions. We paid extra for Club Floor access and it is very worth it, includes breakfast, food & drinks and even has cocktail hour. The service is also very good. This hotel is highly recommended! Note: The hotel transfer from the airport is very expensive, will suggest taking a taxi to the hotel instead.",Food:Location:Value for money
"A memory that will last a lifetime,location, cleanliness, ease of check in and out,I was just expecting a casual staycation weekend with my beau. Apparently it was where he planned to propose! It was a perfect weekend with the best amenities and comfortable room coupled by a wedding proposal!! Will truly treasure this stay for the rest of our lives!",Staff:Location:Comfort & Facilities
"Great Hotel,Location, Service, Price,Gorgeous hotel, very attentive and friendly staff, amazing buffet breakfast and very comfortable bed. The room service is fast and the food delicious. Only element a bit disappointing was the swimming pool, still good but not amazing. Great fitness center though. Excellent limo service from the airport. Entire staff is well trained and very courteous at all times!!",Staff:Food:Comfort & Facilities
"outstanding!,exceptional Customer Service! Great Location! Nice Views!,Upon checking in we were asked at the counter if we were on holiday, we explained that we had just got married the day before, her reply was ""oh you're on your honeymoon, congratulations"", she then made a short phone call & told us to enjoy our stay. We weren't expecting any special treatment as we were only staying that one night before flying off to Pangalusian Island the next day. We got into the lift & realised she had put us on the 27the floor (goes up to 28), right in the center of the building. Opened the door to our room & i knew straight away she had upgraded us without saying a word (the way it should be done). The room was great with a nice view of the skyline. 20 minutes later the door bell rang... she had sent up a complimentary bottle of red wine & chocolates.",Staff
"Great Location,Service, Location, Price,Gorgeous hotel, very attentive and friendly staff, amazing buffet breakfast and very comfortable bed. The room service is fast and the food delicious. Only element a bit disappointing was the swimming pool, still good but not amazing. Great fitness center though. Excellent limo service from the airport. Entire staff is well trained and very courteous at all times!!",Staff:Food:Comfort & Facilities
"Don't eat at Sage restaurant, sub par ,Location, ambience, hotel staff,Everything was well except for the wait times we had for our anniversary dinner at Sage restaurant, we received our order in a timely fashion but after all was served and we finished our meal which was okay, nothing great, we did not see any waitstaff at our table for an hour. No one approached us yet we were seated at an area closest the kitchen as numerous staff passed our table frequently. Our dishes weren't cleared, we were not offered dessert menus, so we ended up leaving and had to request our bill from the hostess who seated us. The manager was notified( a French man), he approach us and apologized and said he would have something brought to our room, it was our 23rd anniversary and it was ruined because of this. We did not receive anything from him or the hotel for this unfortunate experience.",Staff:Food
"Relaxing,Comfy, Location, Good Standard,It has wonderful location because it's within the business center, near the big shopping mall and great restaurants. Hotel is above average standard and secure. it's good for business trips and meetings and they have great venues for private meetings or conferences.",Location:Comfort & Facilities
"Very Corporate,Business ideal, secure, international standard,It's perfect for business trips. Guests on business trips will be happy in this hotel because secure, private and has international standard. The room is quite big to relax after long day of meetings",Comfort & Facilities:Staff
"Best of the best!,Great location, Great staff and Great beagles.,Stayed for 3 nights in a deluxe room without breakfast included. And didn't get the chance to try any restaurants in the hotel so decided to order room service on our last night there. The spaghetti bolognaise which we requested in Filipino style is absolutely delicious. Will just go back staying at Makati Shangri-la just for this dish and to try out their breakfast buffet. Drooling already.. lol..Love it. Highly recommended hotel with great service.",Food:Location
"very short...but great all the same..will be back.,good size rooms and very clean.. it was a pleasure to stay there..,.... as i have just said it was a very short stay but very good all the same.. i have stayed here a couple of times now and as always a good high standard as you would expect from this hotel group...thanks everyone..",Cleanliness:Comfort & Facilities
"Great stay,Excellent staff, beautiful hotel, comfortable rooms,Gorgeous hotel, very attentive and friendly staff, amazing buffet breakfast and very comfortable bed. The room service is fast and the food delicious. Only element a bit disappointing was the swimming pool, still good but not amazing. Great fitness center though.",Comfort & Facilities:Food:Staff
"Would go back there again...and again!,Location, Security and Great Food,Great! Absolutely no complaints. The staff were efficient and attentive. Food was great and facilities from room service to their 24-hr spa, pool size, bathroom amenities and business facilities (with own printer in room!) are all thought of almost to perfection!",Comfort & Facilities:Staff:Food
"beautiful hotel and excellent service,very good service good breakfast clean room,It is a hotel that I will definitely come back again. Every single service staff is courteous and helpful. The food is great and the room is comfortable. As the hotel can get a bit busy, expect to wait a while for a taxi in the morning. Of course you can choose to take the hotel taxi and pay a little bit more",Staff:Food:Comfort & Facilities
"Adorable hitel,Location, prizes, clean,The hotel of Makati Shanrilla have a ggod location of central city. You can go to shoping mall by just walking. The staff is very helpfull starting when you arrived at lobby. The room is quite large and clean. The prizes is very make sense. The restaurant and ballroom are great. You have to stay here if you come to Manila.",Location:Food
"Wonderful experience at a classy hotel,Great location with close proximity to shopping centers; very friendly and professinal staff; nearby eataries, restaurants and pubs.,The experience of staying at Makati Shangri-La hotel was a wonderful one. With a very relaxing atmosphere both my wife and I had a good time visiting shopping centres, nearby restaurants, etc. The staff of the hotel were very attentive and took great care in meeting our expectations and to make our stay there a wonderful experience. Check-in and check-out experience was smooth sailing with the Agoda reservations.",Staff:Food:Location
"Great location and friendly staff,near to the shopping mall,this is my favorite hotel in manila, near the shopping mall, the staff are helpful and the room service food are excellent. room is spacious and i feel like home in this hotel. must try the spa, it's so nice, worth every penny.",Staff:Location
"simply perfect,great and tidy,A tower of efficiency and courtesySimply perfect I have never found a breakfast offer so wide , from all type of asian traditions till French balery passing for japanese fish On top at just few steps from green belt",Food:Location
"simply perfect,clean,a tower of efficiency and courtesysimply perfect i have never found a breakfast offer so wide , from all type of asian traditions till french balery passing for japanese fish on top at just few steps from green belt",Food:Location
"Great location but rooms are a bit dated,Location,This is probably the 5th time I'm staying at the Shangri-La. The experience has never been a let down. That's why we keep coming back. However, with each stay, the taxi services have gone bad. Cab drivers are always trying to scam you to pay more and the hotel car service is way too much of a rip-off to use. The hotel location is probably one of the best. There's a lot of restaurants around. Certain rooms have an old smell and feel to it. Due for an update soon...",Location:Staff:Food
"great new year's celebration,great experience,truly a good choice to spend new year's eve and day with my son since it was just my son (3 years old) and myself but we never felt totally lonely. great staff and a lot of food choices. although the high tea at horizon club was not really super fab. may be you may opt to make new options of high tea food. you need to renovate the swimming pool, the design is kinda old model already. additing a food high tea or cheese platter or some event during the new year's eve at the horizon club will be a plus rather than we were all just waiting for count down without any activity in the floor.",Comfort & Facilities:Food
"Excellent in location, service, opulence,Location, true 5*+ hotel,The ShangriLa Makati really needs no recommendation. It is excellent in every way. Located in the heart of Makati Manila, within less than 5 minutes walk of shopping, banking, business. Truly 1st class",Location
"The Best Hotel in Town,Pool and Bar,When staying in Makati, you can't go wrong with this hotel. It is conveniently located to all the best stores and restaurants, and traffic around the hotel is far less intrusive than other areas in the city. The hotel's security is awesome, especially if safety is a concern for you in Manila. My room was extremely comfortable with all the amenities I like: such as bathrobes, slippers and fancy toiletries. The bath and showers are the best. I wish all hotels would adopt such items. The restaurants are not inexpensive, but what can you expect--you are at the best place in town. Breakfast was delicious and checking out easy. I caught a nasal infection while there and had to see the on-call doctor. She was very obliging and gave me the proper prescriptions to conquer my illness. I loved the pool and the talented bartender at the lounge. I would always stay at this hotel if I can afford to do so.",Food:Comfort & Facilities
"Good facilities and service oriented staff,pricing is a bit high,Stay was good..very close to greenbelt mall....one of the best shopping and night life experience... The staff was very friendly...and customer oriented...the check in was very easy...the staff directly took me to the room and the check in was done in the room itself...",Staff
"really nice hotel,awesome great service beutiful room,first off i felt very under dressed when i walked into the hotel i had shorts flip flops and a tee shirt so the bell hops kind of ignored me thinking i was walking into the wrong place. but after i checked in everyone was very helpful and the room was awesome. i stayed in the executive suite with three girls and the bed was big enough for us all. i really did not do much sleeping because i partied the night away and came back around 5 or 6 completely messed up but the bed was still really soft and comfortable. the airport transfer was quite expensive but it was nice the driver even had a little hat and white gloves with wifi in the car. i would stay here again because its super nice. the room service was super classy too i felt bad because i was running around with no shirt and three girls in the room with my eyes looking like a tarsier so she got scared and ran out as soon as the lids were off poor little thing lol",Comfort & Facilities:Staff
"Top rung hotel in makati,Tiptop service, great location, 24hour gym,I've stayed here a few occasions recently and my experience have been consistently excellent every time. They have better people and better hardware. I particularly enjoy the 24 hour gym and the location as well. Excellent!",Location:Staff
"Top hotel in Makati,Location, service and quality.,Difficult to fault this hotel especially relatively to the other 5 star hotels in the area. Unlike its competitors, the Shangri-La was not in dire need of refurbishment. Service and quality was impeccable.",Comfort & Facilities:Value for money:Staff
"Maybe the best hotel in town.,Friendly staff, good location, good amenities,staff is friendly, rooms and hotel are in good condition, pool is really good as well. breakfast is fine, actually there are no negative aspects in this hotel. we like the location, walking distance to our favorite restaurants in makati. it's of course quite expensive.",Location:Food:Comfort & Facilities
"grand hotel with excellent customer service,good location, great gym,holiday decor of the lobby was the best i have ever seen. hotel is walking distance to all types of shops and wide array of good restaurants. service from all staff is consistently good and always with a smile. they make you feel that you are the only customer staying at that hotel",Staff:Location:Food
"excellent hotel with outstanding service ,superb service,the entire staff treats you as the most important person at that hotel. Staff's attention to you is very sincere and will do anything over and above in accomplishing any request. Very honest, i left my wallet with my passport when i was checking in, Front Desk immediately called me to ensure it was mine and delivered to my room right away.",Staff
"Lovely Hotel,Location,This hotel is just great! Although rather pricey but its really worth it. They are extremely fast with the check-in process [around less than 5 mins]. The room is very elegant and clean. The toilets are rather huge and definitely clean. The staffs are very friendly. They can converse in both english and chinese.",Staff:Cleanliness
"absolutely brilliant place to stay ,service was excellent consistently,if you want to treat yourself, excellent hotel with great staff, all the comforts and services you could ever ask for this is the place, and the location is just brilliant. right next door to everything around greenbelt. the staff are just excellent. for once i cannot fault anyone on anything. even a simple call to for room service was dealt with promptly and with a wonderful attitude from the staff. room was very nice and the use for the executive floor and bar and dining room is well worth it. i know where i will stay next time i am in manila.",Staff:Comfort & Facilities:Location
"Wonderful hotel,Strategic location, free Broadband internet access,one of the most inspiring things about the hotel would be the staff .... ever so courteous, always with a smile and makes one truly feel welcomed! the hotel's ambience also makes one feel so relaxed .... truly keeping up to its 'heavenly' name .... so it is always a great feeling to come back 'home' from the sweltering heat outside and all the shopping activity in the city. it was a great 3 night stay in the hotel and certainly highly recommended.",Staff:Comfort & Facilities:Location
"Friendly hotel,The free broadband service is surely a boost,One of the greatest assets in this hotel would be the people .... exceptional service. One example of such an experience was when I was checking out. The bill that was presented to me had a full board fare, Unknowing to me my travel agent had already settled the room fare. The person at the reception (her name was Trixie, I think) had been alert enough to capture the advanced payment and had let me know of it. She went back to amend the bill and provided me with the correct billing! She could have just leave it be and I my room would have been double-paid but the situation was averted thanks to her diligence.",Staff:Value for money
"Luxury Hotel for business,Business service, lounge floors service,The staff is very friendly and helpful since my arrival at the hotel. The room is spacious with complimentary internet access for the lounge club rooms. The Lounge staff is also very attentive to your need. I really like the service of the lounge, which is on the 24th floor. I really enjoy the time sipping coffee late at night, looking over the window the horizontal line of the Makati. Well, since I didnt go out at all during my 3 days, I could not comment much about the surrounding area.",Staff:Comfort & Facilities:Food
"Great Hotel,Large lobby,Stayed in Shangri-la for business. The staff is very friendly and helpful. The room is quite spacious but the air con is very cold as often in any Asian country. Luckily, I didn't catch a cold this time. The Lounge staff is also very attentive to your need. I really like the service of the lounge, which is on the 24th floor. I really enjoy the time sipping coffee late at night, looking over the window the horizontal line of the Makati. Well, since I didnt go out at all during my 3 days, I could not comment much about the surrounding area. It is perhaps due to the bombing atmosphere in manila that week. So the sniffing dogs at the hotel door really disgusting",Food:Comfort & Facilities:Staff
"Excellent service,Free Broadband internet in the room - a big plus!,Not so much of a 'con' but having to go through the security every time is a bit intimidating.,It was a very pleasant stay with excellent facilities and amenities. The location of the hotel was very strategic with shopping, restaurants, bars, etc all within walking distance. The staff were all very friendly and even the concierge would advise on which taxis were safe and which of those who came would typically take 'tourist for a ride!'",Location:Staff:Internet
"Best five-star hotel in all of Manila.,Excellent location - short walking distance to popular restos, bars (like Hard Rock Cafe) and shopping areas (Glorietta, Greenbelt) within Makati. Loved the wood-panelled walls of room, comfy beds and spacious bathroom. Warm, friendly service and good security.,Hotel van that picked us up from airport was slightly run down, expected something better for PHP3000 transportation cost,Pricey, but well worth it for an overnight stay in Manila! We arranged for airport pick up and were immediately greeted by a uniformed Shang Rep right after exiting customs and escorted to the Shang Lounge within the airport. Cold bottles of mineral water were then served with a warm smile. Check-in was fairly easy and porter was already waiting with our luggage by our room door even before we got there. Doormen provided us with umbrellas before we even started our walk to a nearby restaurant for dinner. Enjoyed a nice, warm shower after that, free wifi with fast connection all the way and a good night's rest. Would definitely stay here again next time!",Location:Food:Comfort & Facilities
"Pleasant stay at Shangri-La,Near shopping complexes, restaurants, free broadband,Nothing significant,This is a class hotel with very helpful and friendly staff. This is evident right from the time of check-in. The rooms are magnificent with great amenities including free broadband in the room I stayed in. The location is superb with eateries, shopping complexes within the vicinity. The concierge also takes very good care of one whenever a taxi is called - they give you a chit of the taxi registration number and directs the driver to where you'd like to go. Overall it was a very pleasant stay and excellent service provided by all in the hotel.",Staff:Food:Location
"Very good,The place were nice. Close to the Mall.. We stayed for 2 days.. Just a note: Please make sure your blanket, bed sheet or your room is properly cleaned/set-up. We requested to replace the linen/blanket on our 2nd day.. but we found out that the blanket and bedsheet were not replaced.. They just fold and fixed it to look like it was being replaced. The 2nd time I called the housekeeping dept, was the only time they really replaced the bedsheet/linen with a new one. Since it was also our anniversary, they told us that they will set up our room. But I was disappointed that when we come back, they just fold the blanket and thats it.. no surprise set up for our Anniversary. To be fair, they give us a wine and Anniversary cake for our celebration and we are thankful for that.",Staff:Comfort & Facilities
"great staff,I did get food poisoning there but it is still under review and the in house doctor and nurse were great and the hotel staff was great just to bad as we had a long flight that day and thanks to the doctor all went well on the flight",Staff
"Makati Shang,The Shangri-La is always pleasant, clean and well-run. I am not a great fan of the Makati Shang as there is never any place to sit in the lobby while you wait for friends, a car pick-up or just want to rest for a moment. The lobby is a big zero for convenience.... its a bit over-priced for what your are getting and getting into the hotel by car is a nightmare due to the torturous security procedures. But at least with the Shang - you know what your are getting... personally I only stay here when I can't find an alternative",Comfort & Facilities:Location
"Comfortable and pleasant stay,Glad to have stayed at this hotel which is on a great location in Makati with pleasant service staff as well as those at the reception. Buffet breakfast was superb and room was comfortable and good size for us.",Food:Comfort & Facilities:Staff
"Best Hotel Experience in the Philippines,Shangrila is well known for its luxury and elegant hotels. I was amazed at how nice the hotel looked. The rooms were even more amazing. Everything we could have wanted to be in our room was there. Great value for money if you really want to have a relaxing stay. Always book a room with the breakfast buffet. Their breakfast buffet as one of the best I have ever tasted. Thank you shangrila for a very pleasant experience. I will surely come back when I am in the Philippines",Food:Value for money
"Good location ,Hotel is quite old. but all the location and services were perfect. no issues during my stay. for business or shopping i would recommend this hotel. across from this hotel is big green belt shopping mall.",Location:Comfort & Facilities:Cleanliness
"Great location, but not a 5 star hotel.,Pros: Perfect location in Makati, close to everything. Spacious room Fast Internet Good breakfast buffet Cons: We had to find our room and bring our luggage ourselves. Seriously? That's standard even in a 3 star hotel! Room interior very 90's. Especially the bathroom is in desperate need of an overhaul., I would also recommend to replace the carpet in the room every 25 years or so... Dull pool area, no cozy or tropical atmosphere whatsoever. Just a rectangular lap pool, that's it. Food and drink prices for the room service are too high given the mediocre quality and quantity of what is served. We enjoyed our stay over all, but we feel that the price / value is a bit off.",Comfort & Facilities:Food:Value for money
"Exceptional,We were in the executive room and it was quite spacious. The staff takes good care of you. They’re friendly and are always ready to help. We ordered food and in less than 30 mins our food arrived. For their future projects they should have the carpets changed, the furnitures either fixed or replaced, the curtians should also be changed to match the new carpet. Wear and tear are showing in the rooms and they shohld address this eventually. But all in all, the location and charm of Makati Shangri-la Is woth it.",Staff:Comfort & Facilities:Location
"Price for room is not worth the money,Room has mildewy smell, blankets and pillows were not replaced, even the spare blankets were not washed. When i complained, they told me that since they have influx of guests, they have shortage of beddings and blankets. I just felt that this is not acceptable for a 5 star hotel where rates are kinda high and your expectation for your stay should be at par with other metro manila hotels.",Value for money:Cleanliness
"Buffet prices too high,Stayed here with my family of 9 and had dinner at Circles Cafe buffet. Excellent food but not worth the US$56 per person price. And my kids under 16 could not use the jacuzzi or spa facilities, so that was disappointing.",Value for money:Food
"Dated but still classy,We stayed here for our wedding anniversary. Though this is one of the older hotels in Makati, I still found its elegance quite endearing. The king sized bed still had the classic goose down feathers which some hotels don't have anymore. The spacious bathroom had quite a large bathtub (some hotels don't have tubs anymore too) plus it was a nice bonus to have free bath salts. Hotel staff were very nice and accommodating. The pool was great and breakfast was superb. Thinking of booking another stay for our next anniversary.",Comfort & Facilities:Food
"To Be Even Better,1. Aircon in room is too cold even adjusted to 30 and at lowest fan speed. 2. We went shopping at Landmark and SM supermarkets. Items, including several wet ones were placed in paper carriers. The bags of groceries were relatively heavy. Paper carriers are not suitable for wet items as well as having to walk back the distance to the hotel. Shangri-La might want to consider offering complimentary echo bags at the entrance; either when guests are going out or returning with paper carriers.",Value for money:Comfort & Facilities:Staff
"Excellent,I don’t know if I just prefer all white or b/w toilet and bath, but I didn’t like the brown in there. The tub was narrow, but the incline is nice. The bed is great, we slept well, but I wonder why our room didn’t have wine and complimentary dried mangoes while my brother’s room has both. Breakfast has a lot of options but only tastes okay.",Comfort & Facilities:Food
"Friendly Front Desk,Mr. Carl Anthony Reyes at the front desk made easier for our group our check in process. He was charming, amiable, friendly, and helpful. We will definitely stay at the Makati Shang again.",Staff:Food
"Great,Great stay. Has everything. Staff very helpful.",Staff
"Location,Good location. Rooms a bit tired. Service good. Stayed here many times.",Location
"Exceptional,I really nice place to visit. Recommend all my friends visitthere",Staff:Comfort & Facilities
"Above average,It was a pleasant stay. Just needs a bidet in every room.",Cleanliness:Comfort & Facilities
"Good hotel,Good location. Next to shoping mall. Good service.",Location:Staff
"prom,had to book this room for a niece who had her prom in Makati. it was a good nights sleep",Comfort & Facilities
"Nice hotel great service as always,Good security...check in done inside room upon arrival via hotel transfer is a plus...food selection during dinner buffet is limited to my surprise..other than that all good",Food:Staff:Comfort & Facilities
"Exceptional,Very accommodating. (All the staff) they are very polite and friendly.",Staff
"vry disapointing. hotel badly nid up grade. fud at buffet cold! chek in 2 slow.,im a reg guest at shangri la arnd asia. dis 1 vry disapointing. even d parking 4 guest not convenient. chek in vry slow. d rm badly nid renovate specialy d bathrm! brkfast buffet food cold!",Food:Value for money:Comfort & Facilities
"highly recommended,rooms looked old needs to renovate. overall, superb service",Comfort & Facilities
"Very great stay!!,I love this hotel more than anything and it’s bear shopping mall as well, The staff, the rooms the location perfect! It’s just an old hotel so the architecture is pretty antique.",Location
"Very good,The bathroom could use a little upgrade.",Comfort & Facilities
"Makati Shang stay,accommodating staff; spacious room",Staff:Location:Comfort & Facilities
"Wow Factor,When you enter the hotel you just say.....wow! Excellent facilities",
"Stay was good,Nice selection of foods.",Food:Location
"Excellent service ,Room is spacious, staffs are extremely helpful, location is perfect, walking distance to several malls.",Staff:Location
"Exceptional,Centrally located, excellent customer service, great food at the breakfast buffet and well designed comfortable rooms.",Food:Location:Staff
"Exceptional,So far best hotel and best in service.",Staff
"Makati Shang,excellent customer service; facilities were clean",Staff:Cleanliness
"Makati Shang stay,accommodating staff; spacious room; centrally located",Location:Staff
"Excellent Hotel Excellent Facilities Excellent Staff,Celebrated a Birthday week-end at this Hotel, staff even presented us with a cake. We will definitely used this Hotel again top class.",Staff:Food:Comfort & Facilities
"Exceptional,Our stay was awesome. All staff are so helpful. I'd stay here again soon",Staff
"Great Location and Facilities for young Kids,Great Location and Facilities for young Kids",Location:Comfort & Facilities
"Unforgettable ,Fresh fruits everyday, good breakfast everyday with lots of choices",Food
"Exceptional,Room is spacious and comfortable but shows age and repair marks. near everything.",Comfort & Facilities
"Opulence in the heart of Makati,Late check out; tennis courts; state of the art gym and locker rooms with sauna and Jacuzzi",Comfort & Facilities:Cleanliness
"Excellent Service,I was super impressed by the service we got! I had just mentioned my bday was coming up and they sent me a song and cake. The waiter at breakfast overheard me saying that there was no papaya, and after a while he sent me a few slices of papaya! No one asked them to do this. It’s the little things that really make the service so excellent!",Staff:Food
"good stay,please give props to Ms. Anne of the Front Desk Reception for giving us a smooth check in, even exerted effort to help us surprise our mom during her Birthday. She's jolly and well accommodating to guests, smiles a lot and gave us overall and pleasant welcome. however, a few issues with in the room. 1) our television isnt working well, the audio sounds laggy, we couldnt understand a thing while we were watching. 2) the carpet needs cleaning. we were with kids (infant and toddler) and they were playing in the room, even under the bed and they got allergies and was wheezing all night. 3) add more options for the breakfast buffet it was a good stay all in all, will definitely come back again.",Staff
"Great business hotel. Excellent location. Fantastic breakfast buffet!,World class concierge. Neil didn't hesitate to walk in the rain to rescue me with an umbrella when I couldn't hail a taxi to take me 200M back to the hotel during a thunderstorm. The breakfast buffet spread is the best I've seen in any hotel. Hotel's location couldn't be any better. It's near nice malls (Greenbelt, SM) and it's only 20mins to Manila International Airport during off-peak hours. Looking forward to staying there again.",Location:Food
