Opinion,Classification
"Wonderful and friendly service. Beautiful rooms. Great breakfast. Best gym I have even seen in a hotel. The EDSA Shangi La is also close to great restaurants and many places to shop. It is a great place to stay in Ortigas, Manila.",Food:Location:Comfort & Facilities
"This hotel certainly lives up to its reputation. A beautiful hotel with great ambiance and decor. The rooms were nice and the beds comfortable, although there was nothing really unique about them. The breakfast buffet was amazing - you would need to stay there for a week to try everything :-)",Comfort & Facilities:Food
"They got everything you need and more. Of course it comes with a price and it's not cheap. Love how they clean the room and provide outmost service to customers.

Security of this hotel is also great. Stayed here for business and pleasure.

They offer turn down services at night as well and refills your ice bucket.",Value for money:Staff
"We are a US based family that call EDSA Shangrila our home away from home..service is great..some oldtimers and some new employees- - Jello, Noli,JasperDax, Alvin, Lawrence, Jomar, Girly, and others --...reservation, check-in, HEAT, health club...We want to thank and congratulate everybody for an excellent stay..The biggest changes- front desk ladies' new uniform doesn't match the hotel's image of elegance and sophistication ( like the old uniforms) . Ladies front desk supervisors uniform is a perfect match with the room carpet.. Black Wagyu T shirts- HEAT..?..hmmmm......One can sense ""minimalism"" in lots of things from amenities to food.to ball pens....Its all about bottom line now...and thanks to the excellent customer servixce, we'll be back...from a 5 to a 3.5....",Staff:Comfort & Facilities
"Thank you for making our stay comfortable, enjoyable and worth it! From reservation to check out, no problem. Free room upgrade promo, then the Reservation officer offered to add an extra bed aside from the King bed at no extra charge. When i mentioned that it will be my daughter's bday, she offered a complimentary cake as well which is really a nice extra touch to an already excellent service they provide. Pool is great, lots of trees which made us forget that we are in the middle of the city. Very kid friendly pool facilities. We had an Early check in and late check out at no extra cost as well, made me realize that your hotel is not all about the money but making sure that we feel that money we spent are all worth the experiences we had. We received a lot of perks which we truly enjoyed. Thank you. We'll return for sure.",Staff:Value for money
"Rates are expensive, but the hotel is really wonderful. I have been there twice and everything was perfect, nice rooms and good service. Location is really good. If you are looking for a 5 stars hotel confortable and safe, this should be your choice.",Location:Value for money:Staff
"Usually stayed in Makati Shang but tried Edsa Shang this time. The room n toilet are smaller but it's cheaper too. Very comfortable as u can always expect from Shangri-la. Facilities are complete. Gym is big and not many people. There was a free yoga class last night too.

The hotel is right next to the Shangri-la mall where u can find food and things from the very expensive boutiques til the more affordable ones.

Good choice to stay. Recommended.

Only one problem which is the same as Mactan Shang in cebu too. You have to shower in the bathtub. Though curtain is closed water still flows out and wet the floor. Maybe there are some Shang-shower skills which I haven't acquired.

Instagram: @gregchong",Comfort & Facilities:Location:Food
"it's the best hotel to stay at when in mandaluyong/ortigas area. the staff are the best from the front desk to bellman, security and housekeeping personnel. breakfast at heat - is the best with all the selections involved. so much to choose from, and great tasting at that! staff? very attentive and very helpful to your needs. couldn't ask for more.",Staff:Food
"My overall experience at this hotel is excellent in every aspect. This is a real 5-star hotel! I certainly will recommend it to anyone who wants first class and can afford it. The staff is first class, truly exemplifying the well-known Filipino hospitality.",Staff:Value for money
"We have just returned from a wonderful 10 days at the EDSA Shangri-La. Our visit coincided with Lunar New Year and Valentine's Day and despite the hotel being completely booked, service was top notch throughout the hotel.

With the traffic as it is in Manila it is a bonus that the hotel is located adjacent to several large malls catering to whatever your imagination could wish. There are also several restaurants in the hotel, and in the immediate surrounding area that shouldn't be missed.

The pool area is large and offers various options for sun worshipping or enjoying the shade of the numerous palm trees surrounding it. It should be noted that weekends draw many local families, not to mention many of the city's large expatriate community, to the hotel to use the pool, eat at the restaurants and just enjoy some downtime. It is best to get a chair early as the sun leaves the pool at around 2pm.

Our room was satisfactory, with nice bedding, towels and robes. The bathroom had a large walk-in shower with a rain-shower head in addition to the hand-held shower. It did not have a bathtub.

As in any older hotel, there are always projects to be done and worked on. The elevators have been recently redone and are fast and efficient. The carpets are beginning to show wear and will need to be replaced in the upcoming years.

We will be returning here in April.",Comfort & Facilities:Food:Location
"excellent Staff, always treat you like your the only one there. always willing to help in anyway they can and always with a smile. rooms are very clean and well maintained the ambiance is great makes you feel good ent staff",Staff:Cleanliness
"This is the 4th time visiting the Edsa Shangri-La and always pleased with the service, food and amenities. The staff is very courteous, friendly and helpful to any of our needs. I love coming here. The pool and spa room is extremely relaxing which allows me to sleep better after working in the evening.",Staff:Comfort & Facilities:Food
"We stayed at the hotel for the holiday so the kids can swim and try the water slide. It was a usual stay like any of our stays other in other hotels. Service is excellent. Room is clean. Staff is courteous in all parts of the hotel.

But I think what sets good service from excellent service is when the staff experiences something out of the ordrinary and still rises above it. My son was swimming by the slide doing his thing when suddenly hives and rashes appear all over his body. My son is not the allergic type and its the first time this has happened. Immediately, the pool staff alerted the clinic and within 2 minutes a doctor, nurses, security, the duty manager were there to assist us. More than 10 people to give their helping hand which I and my son appreciate. The doctor assessed my son and gave him oxygen right away and gave the proper first aid. I would like to that Dra. Sunico, the nurses of the clinic, Ms. Corpuz, the Duty Manager who showed sincere concern to my 11 year old son. I dont know if we were in another hotel if the emergency response will be as quick as what they have at Edsa Shangrila.",Staff:Cleanliness
"I have stayed in many 5 star hotels in asia, I was expecting more but on average the room was comfortable and the service at the restaurant was fantastic. Things to improve on... wi-fi was virtually non-existent.. I was here on business and on many nights I was not able to connect to the wi-fi..the status is always weak or my phone or laptop were not able to detect the wi-fi at all... the toilet always smell of cooking after 10 pm for some reason, I have to make sure I shut the toilet door tight so the smell doesn't leak to the room...another disappointment for a 5 star hotel....

Breakfast was another shocker... there was a long queue at the breakfast table, this is not because there is no table available but the staff took their time to clear the queue.... I was the 6th in queue but it took 15 minutes before I was shown to my table...

I was a frequent stayer in another hotel chain and I thought I will give Shangri-la a try but unfortunately it doesn't live up to my expectation",Comfort & Facilities:Food:Internet
Hotel room is nice but now lacks a bath tub. It does have a seat bench in the shower room. The health club is newly refurbished with a modern look although I prefer the original oriental design. Breakfast at Heat is good. Don't know why they phased out the ice cream in the morning. You can get DIY coffee and tea at the Nespresso machine with Dilmah teas. Wifi is fast.,Comfort & Facilities:Food
"We have reserved a private room at Heat for guests of 30 for our wedding reception. Food was very good, with huge variety.
The hotel room was is everything expected of Shangri-la. It has international sockets everywhere, quick Wi-Fi connection, good big sized bed, toilet and tub are clean. The location is convenient as it is along the main road of Edsa. Food places, hang out places and malls ae walking distance to each other. Their customer service is impeccable, they seem to be a step ahead of you to your needs.",Comfort & Facilities:Food
"From the attentuon of security guards and service personnel, to outstanding quality of products, comfort of the rooms as well as the facilities - everyone everywhere going that extra mile to give the customers a unique customer experience. Thank you!",Staff:Cleanliness
"Well, the first impressing actually good, the staff that greet me during check in was nice, by the time I arrived she already check me in.
But yhe information not clear since she mention that my room not included breakfast meanwhile it already did.
The room standard, well its an old hotel with toilet that not worked well (to flush and to clean up).
The other that by the time I would like to open deposit for my colleagues room, the reception asked me to enter my card PIN. I refused due to previously not asked and if I enter my PIN than it will be authorized transaction meanwhile its still deposit.
By the time I check out I used my authograph to authorized it.
Food in Resto Heat standard, better Satoo in Shangrila Jakarta.
And no clear messages that Coke will be additional charge. It mention in the card but since not big writen and if we are in a hurry, you will miss it...so...be very carefull since there is trap in here...
Overall, since its an expensive hotel, with old hotel and not clear staff...better use others...",Staff:Food:Comfort & Facilities
"Stayed on the 9/F in the Garden Wing for just one night. The room is large with a nice view of the swimming pool. Very nice amenities in the bathroom and got everything you need in the room. They gave you two bottles of complimentary bottled water which is nice. The only downside is that there isn't hairdryer in the room. I am sure you could ask for one from housekeeping but I didn't bother to wait.

The best feature is the extra large bed which is also very comfortable.",Comfort & Facilities:Staff
"Always a pleasure and an invigorating experience whenever I stay at this hotel. Staff never fail to please me and family with their service with a smile. Having been to other hotels and in other countries, I can't help but compare the service, friendly and engaging staff and warm ambience I experienced at EDSA Shang. Always come back for more. Give a toast to your staff.",Staff:Food
"Had to stay 2 weeks visiting sick relative. Edsa Shang was centered around shopping, dining, plus had hotel amenities to keep us busy when we were free. It enabled us to be self entertained. Staff treated us very well - very professional and hotel was very clean. Restaurant options were good and nearby places in the malls offered a great variety.",Staff:Food:Location
"It has been more than 10 years since I first stayed in this hotel.

The quality, service and condition of the hotel is very well maintaining. The hotel located next to the shopping mall which is very convenient and plenty of restaurants.

Hotel 5/5
Service/staff 5/5
Food 5/5
Free wifi",Location:Staff:Internet
We really enjoyed our stay in Edsa-Shangrila Hotel. The place was very relaxing and the staff was very accommodating. Our kids had so much fun swimming in the pool while my husband and I were enjoying the food and drinks at the bar. The breakfast buffet at the heat was excellent.,Food:Comfort & Facilities:Staff
"Very nice hotel, the real meaning of hospitality. Staff are amazing, hotel faculties are very stasfying, the location is good, there is a shopping mall attached to the hotel, the restaurants at the hotel are very nice ( Heat, horizon club and absolutely the paparazzi Italian restaurant. My stay couldn't be better ;)",Food:Comfort & Facilities:Location
"I was looking forward to my stay at the Shang...The location is next to two malls that are within a few minutes from the hotel on foot. The staff was kind and very willing to assist. However, there are some operational issues that need to be addressed because from beginning to end there were things that guests would think twice of returning to the hotel if they had a choice. The first one was a minor inconvenience when the newly issued hotel card keys would not work on the elevators to get to my room. The long line at the HEAT for breakfast with wait time close to an hour makes you feel like standing in line at a Las Vegas buffet line. Lastly, guest check out times during peak hours must be made quicker.

The Edsa Shang is a great hotel....but I may try the Makati location next time.",Location:Food:Comfort & Facilities
"We were able to check in past 4 pm already but they were very nice to allow us to check out late the next day at 2 pm. The room we stayed was very clean.. The bed, pillows, comforter.. Everything. We had a good staycation and it was worth the price we paid! Also I have to make mention of the incredible breakfast buffet at Heat. It was definitely a great buffet experience! We enjoyed the many choices! The view by the pool side also was very relaxing. Definitely the kind of quick relaxation we needed. Also, we loved the reliable free wifi connection everywhere! We will be back! :-)",Food
A rude lobby staff of edsa shang told us that my kid was not allowed to run in the lobby even if there was a conpetent adult watching over him. My son is three years old. And he has autism. I hope management can teach their staff a bit on courtesy as I felt discriminated by their staff lobby treatment of my son.,Staff
"Stayed at Edsa Shangri-La for a week on business. This place rocks. Super friendly, helpful staff, awesome pool that puts Florida to shame and a world class fitness facility. I was on a business trip but if it were vacation I may have stayed in the Philippines forever.",Staff:Comfort & Facilities
"First time to write a review about this hotel but stayed several times although this is the first time we tried the newly renovated tower room. The garden wing rooms are still the old ones but I think that renovation will eventually follow.
Room-decent size, clean, well appointed
Bed, pillows are comfortable. Clean sheets
Bathroom is clean as well. The bathroom amenities I can use since I seldom use hotel's provided shampoo, lotion, etc...
Breakfast buffet is quite a buzz, too many people. I wish that they will sanitize the TV remote control, toilet bowl... If they do, it doesn't say or labelled at all.",Comfort & Facilities:Cleanliness
"Pleasant stay but some bad ararrangements cannot be
Matched
Breakfast is compared to others not too bad but refills is
Too slow and after finishing food then no refilled
Car Transfer always not available",Food
"Being a regular guests of this hotel, the staff made sure that you feel like you just arrived home. It is always homey compared to other Shangri-la in the country. Most of the staff remember your name and serve a hearty buffet breakfast.

The pool, trees and even the birds gives that resort feel while in the middle of the metro.

Service is impeccable and consistent.",Staff:Food
"Stayed early January and as always warmly welcomed. Very clean and tidy rooms, impeccable service from the team. Special mention to Juki and Cathy for always going to extra effort to make my stay just that much more pleasant.",Staff:Cleanliness
"An absolutely perfect gem of a resort in the center of Manila, across the street from the convention center. Sports facilities are 5 Stars. Great friendly helpful staff, beautiful layout and superb accommodations. Highly recommend this hotel.",Staff:Comfort & Facilities:Location
"Booked a garden wing room for the family, returning visit after a pleasant but not extraordinary stay - and must say impressed with the general upgrades! Easy walking access to the malls around, which have still maintained standards generally over the past few years.

Pool and gym areas first-class. We also availed of the child-minding/activities service, which was great for the kids! Room amenities have taken a slight change from what I recall, now Shangri-la branded products. We were offered an upgrade to the recently rennovated tower for an extra fee but declined - room was slightly dated with stained carpets but otherwise clean and cool, with housekeeping staff readily available.

A great stay-cation for the whole family.",Staff:Cleanliness
"I stayed January 18th,the room was nice,and very clean.The spa was great.but after buying a cheesecake was told we could only eat it in our room, not in the lobby lounge, when we asked for a manager was told they were unavailable. Then asked if they could call, when free.told sure ; although that call never came. The other restaurants were also very good.",Staff:Food
"From the moment we arrived tired and drained at 7am the staff made us feel welcome. We were given the chance to use the health spa to freshen up, we then had complimentary early check in as well as late check out. The staff were very friendly, regularly changed the beds and made sure we wanted for nothing. The gym classes were excellent and the gym were up to date and big! The food was brilliant and we were given complimentary cocktails and buffet each even. Most definitely 5 star!!",Staff:Food
"Maintained their high standards through the years. They have all the characteristics of a good hotel...

1. Staff are warm & friendly
2. Convenient location
3. Clean & orderly rooms as well as hotel amenities
4. Fast & FREE wi-fi connection

Will definitely be coming back!",Internet:Staff:Cleanliness
"Three in 1 - functionality, service and understated elegance.

This is a hotel we frequent for many years, perhaps in the past 10 yrs. We frequently hold events and functions here, and also use this for personal stay or for our overseas guests. Shangrila will not let you down. Hold your business functions or social events here, you get the most out of it since they have built their experience over the years. The same senior staff has been here since at least 10 yrs ago.

Hotel rooms are big and have been refurbished and continuously been improved over the years. We recently stayed in one of the suite rooms with an ante room.wuth a sofa and 48in flat screen TV, writing desk and welcome basket of fruits. The bedroom is attached to a large marbled bathroom with jacuzzi and steam facilities. Toilettries are superb using L'Occitane. Towels are crisp and white. It's very clean and fresh. Needless to say bed is comfortable and the bedroom has a great view of the pool and gardens. Though this is a suite room, rest assured other regular superior or de luxe rooms are equally comfortable and homey.

Breakfast buffet is excellent with the greatest selection from usual continental to filipino, Chinese, Japanese, Indian, European. From healthy yogurts and fruits to heavy rice and tapa or curry and roti and delightful crepes and pastries and many many more. you can feast on every morning. You can choose to sit AL fresco or dine in.

Pool area is lovely and you can simply relax on the poolside or enjoy a dip with a beautiful lush within the city scrapers. The pool bar serves good quality food you can enjoy all day.

Chill in the lounge bar with friends or simply relax and enjoy the music in various times of the day.

This is definitely the best place to stay in the heart of Manila, very central and accessible with the MRT just across within shangrila mall and voila you can shop and hop to other places like Makati and Quezon City from there very easily.

Come and enjoy the beautiful smiles and beauty of Filipino hospitality in Edsa Shangri-la.",Comfort & Facilities:Food:Location
"We stayed here over a long weekend just to find recluse from the hustle and bustle of everyday. Shangrila has the ability to make daily life slow down a bit just so that we can enjoy it more.

The room has all these small design details that makes it feel special. Plus the design concept remains very Filipino.

Staff is always aware and active to all our needs.

Lastly, the food is something we can always look forward to. Edsa Shangrila's HEAT has one of the best buffets in town.

Edsa Shangrila is the best hotel on this side of Metro Manila hands down. I would recommend this for business travelers and vacationers. It will not disappoint.",Food:Location:Comfort & Facilities
"Check in - A very personal experience, being met at the car and taken directly to our room on the Club Floor. The smoothness and professionalism of the lady looking after us was in keeping with a 5 star establishment.
Room - Well appointed and clean with everything we needed. Any call to housekeeping was answered quickly and efficiently.
Club Lounge - A private haven. The finger food and drink selection available was excellent, both inventive and tasty. The young man who looked after me was very both chatty and attentive despite the lounge being somewhat busy.",Staff:Food
"My daughter received a small birthday cake and cookies during our stay. That is a plus point to us that even in small ways they do appreciate their tiny guest,. My baby enjoyed her time there and that what matters most. :-)",Staff:Food
"Arrived in Manila at night, picked up by the hotel limo and then warm and friendly greetings from the staff really made our exhaustion of long trip disappeared... Although the room looked a bit old-fashioned but the overall building especially decoration at lobby, the gym, the HEAT restaurants were really fascinating and amazing...
Location was also comfortable as it only within walking distance to the Malls...
Definitely such a great hotel and hope that i'll be there again when i go back to Manila....",Comfort & Facilities:Location
"I had the last minute booking before going back from my vacation. I will never regret my decision, Edsa Shangri-la is surely one of the best hotel. The staff is mainly the reason why this hotel is one of the best. Polite, attentive and very efficient staff I have encountered.

The bedroom and bathroom is excellent. The outdoor pool is excellent. The food is excellent. Well there is no other word but excellent.

The location is excellent for shopping Shangri-la Plaza and SM Megamall.

We will surely recommend EDSA Shangri-la if you are looking to have the EXCELLENT experience.

We will surely come back.",Location:Food
"I have always stayed at the Shangri-La both locally and abroad. Nothing compares to their level of service! Regardless of the length of your stay or room type, the hotel staff will treat you like family and are always a step ahead of your needs.

I've been a Golden Circle Member for a long time and they never miss a birthday! The last time I stayed at the Edsa Shangri-La they surprised me with a chocolate mousse cake which was thoughtful. They always go the extra mile. The turn around time for their replies when you try to contact them through email for any inquiries is quite fast.

My favorite part of this hotel is their health club, and you don't even have to be a health buff to love everything about it. The facilities are great - they have trainers ready to assist you at any time, and you can even have your BMI checked. They also have a jacuzzi, sauna & steam room.

Watch out for their promos - last December they had room rates inclusive of 'Disney on Ice' tickets which were practically free. They also have promotional offers for non-staying guests at their Heat restaurant which can either be a lunch or dinner buffet.

The newly renovated lobby lounge is also a relaxing place to hang out after a long day. You can opt to go to 'The Bakeshop' located near the main entrance - their pastries go on sale at 50% off after 8pm and the cronut is to die for. Their best-selling banana bread is also a must-try!:)",Food:Comfort & Facilities:Staff
"I was able to reserve for a traditional Hilot massage. By stroke of luck, there was traffic so got there almost photo finish. Chi, The Spa is near the pool area, they got a separate lift for it from the hotel. The address in the web states level 4, 5 Garden Wing. I thought it was just Garden Wing of the hotel. It is like the one in Shangri-la Kota Kinabalu area where it has separate hut. Prior to the massage, while they let you fill out the questionnaire prior to the massage, they serve the ginger tea.

It would be best to go there an hour earlier than the scheduled time when you are in Manila and will be coming from another place. There is a steam bath with shower. This is best enjoyed before the relaxing massage. The bathroom have a small pitcher of water with lemon slices and a fruit cup. They also provide disposable underwear and robe.

The hilot massage comes with warm banana leaf to heat the body before the relaxing massage. They make sure that they wash their hands prior to the massage. They also wash again before massaging your head and face area. I think because I was late, they need to prep the place again for another client. They had to open the curtain and tidy up the place while I was in the bathroom.

The gauge of a good massage is the day after, I felt good, the soft relaxing massage was different from the Shiatsu type wherein there would be bruise the next day and pain still felt in some parts.",Comfort & Facilities:Food:Staff
"We like going back to this hotel mainly because my daughter likes swimmig here To add on to that, we enjoyed their christmas decor plus the snow maker!
We had the club room and we're able to stay there until wee hours of the morning",Comfort & Facilities
"Went today for a meeting at the lobby lounge. It did not feel the same way compared to my past visits.

I noticed that the staff who usually greeted guests when you enter the hotel were not there anymore. Saw a few staff too in their new uniforms. I am very surprised that the professional and sophisticated look (uniform) is gone! Not sure what image they want to project with their new uniforms (it also looked so heavy! Poor girls!).

I miss the usual general feel of the hotel.",Staff:Comfort & Facilities
"More than twenty years of staying here and this was the best stay! Did not stay over Christmas and new year so was not as hectic
So many of the staff remembered us it was like returning home
Thank you for the upgrade and the cake
Still the best buffet breakfast of any hotel in the Philippines
We shall return!!",Staff:Food
"Great service, staff are extremely helpful and always greeting you with a smile. Buffet breakfast and lunch at the HEAT restaurant were amazing, overwhelming with choice of worldwide cuisines. You can find anything from sushi to fajitas, chinese or indian meals. I had lunch once in PAPARAZZI Italian restaurant and really enjoyed it too. Room was simple and nothing too special, but it was cleaned every day.
Pool was really clean, great staff always made you welcome there assisting with anything you would need. Really recommend this hotel not only because of all the above things, but also for being so safe: each taxi entering hotel has their boot/trunk checked by the guards with dogs.",Staff:Food
"I had a memorable experience at Rdsa Sangrila executive floor and had a very warm and good experience personally with every staff at the club lounge including their great and charming chefs. Visit Manila, make sure you go there and enjoy to be home away from home. It's such a great experience.",Food:Staff
"I had my tinghun Summer palace. I have to commend Ms. Nancy for being hands on in attending to our event. They have a wonderful Chinese operations director! However, the food was underwhelming, considering we paid 21-25 thousand per table. The steamed shrimp with garlic sauce and the lapu-lapu dish not only were overcooked (hard and chewy), but were also served cold. The misua for the tinghun ceremony was served cold as well, especially the bottom portion. The suckling pig cold cuts and pecking duck were both really good. For the soup and scallops, I must say that we’ve had better for a far lesser price. I and my fiancé were initially considering Edsa Shangri-la for our wedding reception; however we came to the conclusion that how the food was prepared during our tinghun will reflect how it will be on any occasion. All in all, the authenticity was absent. The dishes were not served Lauriat style.

For the overnight stay , it was unusual to find a shoe print on one of the bed sheets under the comforter. Since we were really tired because of the intense traffic going there, we did not bother to call the attention of the management and wait for soiled sheets to be replaced.

Overall, the ambience was really nice. The bellhops were also commendable. Even if some of the tinghun ceremony stuff were heavy, they gladly took them to our room and from the event to our car. Upon check out, my fiance and I gave them P1,000 tip for sharing because we were so happy with their hospitality and service!",Food:Staff
Staff at registration knew exactly what my requests were when I arrived at 3:00 am for a late check-in. Was pleasantly surprised that the hotel was updated. Room was great and so was the lobby! Looking forward to coming back.,Staff:Comfort & Facilities
"Have heard that a renovation for the hotel is scheduled for 2016. That's a good thing; the rooms need it; they're tired. The staff members continue to be accommodating which is a plus for us since, oftentimes, we have plenty of work to do in the room before going to city meetings. The lobby lounge service is erratic. Room service food comes from HEAT, the lobby restaurant, and is too frequently cold when it arrives. The Italian and Chinese restaurants have offered pleasant experiences. There's a lot of completion in Manila now but we're hopeful this property can be brought up to speed.",Comfort & Facilities:Food:Staff
"I have two kids...and they liked to play swimming but the pool was too cold...Whenever they enjoy to swim, their lips turn to blue....I can't understand why they make it so cold..ever it was winter...there are little bit dust in guestroom and blanket for bed was too thin....not comfortable...and amenities are not good...But in case of breakfase, it was good and delicious..",Comfort & Facilities:Food
Excellent hotel and great location. SM shopping mall just besides the hotel. However waiting time for checked in quite long due to Year End Holidays. The hotel was fully booked. Overall great stayed and will come back again.,Location:Staff
"The Edsa hotel was our last stop on our vacation in the Philippines. We had been staying at budget hostels and decided to treat ourselves and it was well worth it. The room was excellent - with the most comfortable beds I have ever slept on. But more so, the staff were amazing. After a mishap with Uber, my friend and I were dangerously close to missing our flight. The hotel staff helped us to call motorbike taxis and waited with us until they arrived. Excellent customer service, and an excellent hotel.",Staff
"The hotel was of course beautiful, and the rooms amazing. There was a pillow menu, in case you weren't satisfied with the one they provided. And sleeping in the hotel bed was the best sleep I had in months. It was an added bonus when we showed up and found that the hotel has a Plaza attached to it, where there are many clothing stores, a big food court, wine, super market, coffee shops. In addition, just down the street there is the SM Mega Mall, which had a really good selection of well known brands too. It was nice not to have to go very far to get everything we needed. The staff at the lobby were really attentive, and helpful. The pool was also amazing.",Comfort & Facilities:Food:Location
"They are insisting on valet parking while there are still spaces. The room is small compared to other hotels with that ranking. On breakfast, they usher you to other rooms but the choices of food is limited, to our dismay.
No sufficient chairs on their lobby, so while waiting for our companions to check in we have to stand for that long period of time.",Comfort & Facilities:Food:Staff
"This is the second time we stayed in this hotel and nothing has changed, still a pleasant experienced. The food are great and the staff are very polite.

It is also very near to shopping malls which make it a plus if you want to go for quick shopping or try different restaurants.

The pools are good and my kids enjoyed the slide.",Food:Staff:Location
