Review Provider,Review ID,Review Content,Review Score,Review Time,normalized_score,Hotel,cleaned_content,label
Agoda,830005682,"全てが最高
 
 ",10.0,2024-07-07T04:56:00+07:00,1.0,dusit_thani_mactan,,2
Agoda,827674331,"Perfect for my quick recharging. 
 
 ",10.0,2024-07-03T01:39:00+07:00,1.0,dusit_thani_mactan,,2
Agoda,824367210,"Everything is exceptional. The facilities, service and unique features especially the breakfast buffet experience. Easy check-in and check-out. Staff are friendly, nice and courteous. Highly recommended.
 
 ",10.0,2024-06-30T02:32:00+07:00,1.0,dusit_thani_mactan,everything exceptional facility service unique feature especially breakfast buffet experience easy checkin checkout staff friendly nice courteous highly recommended,2
Agoda,823579893,"Recommended for family with young children. 👍👍
 
 ",10.0,2024-06-26T05:12:00+07:00,1.0,dusit_thani_mactan,,2
Agoda,823510920,"The Hotel facilities is great. They have good view as well. But the hotel is far from city. We need to wait for cab long time. There is nothing around the Hotel walking distance. If there is an event at Hotel, then there are too crowded. 
 
 ",6.4,2024-06-25T07:16:00+07:00,0.55,dusit_thani_mactan,hotel facility great good view well hotel far city need wait cab long time nothing around hotel walking distance event hotel crowded,1
Agoda,823348111,"The resort had all the correct resort feel and vibes. Staff from arrival to departure and all in between were highly commendable. If you came here for to just chill and relax for a couple of nights then you won’t go wrong.
 
 ",8.4,2024-06-23T09:53:00+07:00,0.8,dusit_thani_mactan,resort correct resort feel vibe staff arrival departure highly commendable came chill relax couple night wont go wrong,2
Agoda,823395217,"Lovely Staff and always courteous
 
 ",7.2,2024-06-23T09:49:00+07:00,0.65,dusit_thani_mactan,,1
Agoda,823276303,"The resort has an excellent pool and kids play area for kids to enjoy their vacation
 
 ",10.0,2024-06-22T11:19:00+07:00,1.0,dusit_thani_mactan,resort excellent pool kid play area kid enjoy vacation,2
Agoda,823265631,"I went with my wife and two kids because of their bad management I had to leave one day ahed from my booking.
 
 ",3.6,2024-06-22T09:11:00+07:00,0.2,dusit_thani_mactan,went wife two kid bad management leave one day ahed booking,0
Agoda,823203206,"beautiful hotel
 
 ",10.0,2024-06-21T11:41:00+07:00,1.0,dusit_thani_mactan,,2
Agoda,821798856,"Everything went well during our staycation with my family. Will definitely come back again. Recommended hotel.:) 
 
 ",10.0,2024-06-20T07:07:00+07:00,1.0,dusit_thani_mactan,everything went well staycation family definitely come back recommended hotel,2
Agoda,817520997,"Great but hot lobby
 
 ",7.2,2024-06-16T07:22:00+07:00,0.65,dusit_thani_mactan,,1
Agoda,816656276,"The staff were very accommodating, the ambiance and location of the resort was truly exceptional! I definitely recommend this resort. 
 
 ",10.0,2024-06-15T04:17:00+07:00,1.0,dusit_thani_mactan,staff accommodating ambiance location resort truly exceptional definitely recommend resort,2
Agoda,816503774,"Accommodating staff
 
 ",10.0,2024-06-13T04:07:00+07:00,1.0,dusit_thani_mactan,,2
Agoda,816432261,"wonderful stay, 5 stars for me
 
 ",10.0,2024-06-12T07:24:00+07:00,1.0,dusit_thani_mactan,,2
Agoda,816463174,"Beautiful resort and staff are excellent service. 
 
 ",9.6,2024-06-12T02:12:00+07:00,0.95,dusit_thani_mactan,,2
Agoda,816342318,"Nice and lovely. We will surely come back
 
 ",9.6,2024-06-11T04:09:00+07:00,0.95,dusit_thani_mactan,,2
Agoda,816259339,"I spent my birthday in this hotel and all the restaurant staff are very accomodating. Thanks for the birthday cake and lively birthday song! 

We booked 4 rooms for my whole  family and we all enjoyed our stay. Rooms are clean and spacious. The breakfast is great, too! 

Staff are very nice, special shout out to Hirochi! 
 
 ",9.2,2024-06-10T05:15:00+07:00,0.8999999999999999,dusit_thani_mactan,spent birthday hotel restaurant staff accomodating thanks birthday cake lively birthday song booked room whole family enjoyed stay room clean spacious breakfast great staff nice special shout hirochi,2
Agoda,816248558,"I was certain I had booked a night’s stay with breakfast included, but when I checked in, it turned out there was no breakfast. Additionally, I expected a room with a bathtub, as shown in the advertisements. They did offer to transfer me to a room with a bathtub, but it was pointless since there was no heater. The advertisements are misleading.
 
 ",7.2,2024-06-10T02:18:00+07:00,0.65,dusit_thani_mactan,certain booked night stay breakfast included checked turned breakfast additionally expected room bathtub shown advertisement offer transfer room bathtub pointless since heater advertisement misleading,1
Agoda,816171437,"Staff are all accommodating and friendly, great value for money.
 
 ",8.4,2024-06-09T06:37:00+07:00,0.8,dusit_thani_mactan,staff accommodating friendly great value money,2
Agoda,815959777,"Staff are not well trained-- they have admitted this themselves. If you speak to one of them, others will say different things and are all not aligned to the point of being confusing and frustrating. They won't address the issue of how they made their customer feel but would just apologise hoping that that would solve the problem. I can only hope that they won't drag the Dusit Thani brand.
 
 ",4.8,2024-06-09T01:45:00+07:00,0.35,dusit_thani_mactan,staff well trained admitted speak one others say different thing aligned point confusing frustrating wont address issue made customer feel would apologise hoping would solve problem hope wont drag dusit thani brand,1
Agoda,816155343,"The way they handle communication to their guests from the front desk to the duty manager was never meant to resolve any issue but merely to sweep them off the carpet. They don't make their guests feel valued which is sad as they would have some advantage carrying the Dusit Thani brand in a resort place like Cebu. 
 
 ",5.6,2024-06-09T01:34:00+07:00,0.44999999999999996,dusit_thani_mactan,way handle communication guest front desk duty manager never meant resolve issue merely sweep carpet dont make guest feel valued sad would advantage carrying dusit thani brand resort place like cebu,1
Agoda,816107008,"Location is a bit isolated but loved it since there were not many children. Not crowdy overally.
 
 ",8.4,2024-06-08T08:59:00+07:00,0.8,dusit_thani_mactan,location bit isolated loved since many child crowdy overally,2
Agoda,816034234,"Booked for 1 night. When i entered the lobby i felt disappointed as there’s an on going activity in the lobby which didn’t really gave me a relaxing vibe. Food options were limited as well and price for the food was extremely high. I understand that it is a 5 star hotel that’s why the price was high but the qualify of food wasn’t that great. Asked for an omelette during breakfast and I swear it was the worst omelette i ever had with regards to the taste and the presentation. Overall i felt that value for money wasn’t there. They have nice ambiance on the beach and poolside tho and front desk was helpful to me when i asked for a late check out the ff day. Although, I had plenty of questions during check in and she looks like she’s holding her annoyance towards me when answering my questions. Concierge was very helpful. 
 
 ",8.0,2024-06-07T10:08:00+07:00,0.75,dusit_thani_mactan,booked night entered lobby felt disappointed there going activity lobby didnt really gave relaxing vibe food option limited well price food extremely high understand star hotel thats price high qualify food wasnt great asked omelette breakfast swear worst omelette ever regard taste presentation overall felt value money wasnt nice ambiance beach poolside tho front desk helpful asked late check ff day although plenty question check look like shes holding annoyance towards answering question concierge helpful,2
Agoda,815853723,"Wonderful place for resort staying. Distant corner on Mactan and takes a while for travel to and fro. Grab makes it convenient though. Many other less pricey restaurant choices about 15 mins or more out. Beautiful infinity pool with loblvely sunsets. Good to go in the later part of the afternoon when it is not so hot and the pool is warm. Enjoyed our stay! 
 
 ",8.0,2024-06-05T04:15:00+07:00,0.75,dusit_thani_mactan,wonderful place resort staying distant corner mactan take travel fro grab make convenient though many le pricey restaurant choice min beautiful infinity pool loblvely sunset good go later part afternoon hot pool warm enjoyed stay,2
Agoda,815853746,"Wonderful place for family. Beautiful infinity pool and amenities. Many restaurants and a cafe though alot pricier than restaurants about 15mins away. At a corner on Mactan, meant for resort staying. If travelling out, will take some time, but w Grab it was convenient nonetheless. Enjoyed our stay! 
 
 ",8.0,2024-06-05T04:12:00+07:00,0.75,dusit_thani_mactan,wonderful place family beautiful infinity pool amenity many restaurant cafe though alot pricier restaurant min away corner mactan meant resort staying travelling take time w grab convenient nonetheless enjoyed stay,2
Agoda,815852796,"The  location was far, have to ask assistance from the staff to call for a cab. The buffet breakfast was good but their selection of foods for lunch and dinner was only a few. Their staff were all gracious n polite n friendly.
 
 ",8.0,2024-06-05T04:00:00+07:00,0.75,dusit_thani_mactan,location far ask assistance staff call cab buffet breakfast good selection food lunch dinner staff gracious n polite n friendly,2
Agoda,815802086,"Great stay, highly recommended.
Very good facilities, with ample parking and clean room. Friendly  & accommodating staffs .
 
 ",8.0,2024-06-04T10:44:00+07:00,0.75,dusit_thani_mactan,great stay highly recommended good facility ample parking clean room friendly accommodating staff,2
Agoda,814880853,"Pet friendly resort, we just wish pets were allowed at  indoor dining areas due to hot outdoor weather
 
 ",6.4,2024-06-03T09:14:00+07:00,0.55,dusit_thani_mactan,pet friendly resort wish pet allowed indoor dining area due hot outdoor weather,1
Agoda,810754283,"I had an exceptional stay at Dusit Thani Mactan. Its staff is pleasant and professional. The hotel is located in a tranquil part of the island and offers guests a comfortable and relaxing experience. 
 
 ",9.6,2024-05-30T12:03:00+07:00,0.95,dusit_thani_mactan,exceptional stay dusit thani mactan staff pleasant professional hotel located tranquil part island offer guest comfortable relaxing experience,2
Agoda,810433564,"I love the place… the sunset… the beautiful pool… value for money for the food. 
 
 ",9.2,2024-05-29T09:28:00+07:00,0.8999999999999999,dusit_thani_mactan,love place sunset beautiful pool value money food,2
Agoda,810285399,"We stayed there for few days for the first time and the whole family enjoyed it so much we decided to stay extra few more days before flying back to Korea. I told them it was our 9th wedding anniversary and they prepared something special for us. 
We were so touched!  We are planning to go back to Cebu again this July and we are definitely staying there again. That's how much we loved it. 👍👍👍
 
 ",10.0,2024-05-27T11:30:00+07:00,1.0,dusit_thani_mactan,stayed day first time whole family enjoyed much decided stay extra day flying back korea told th wedding anniversary prepared something special u touched planning go back cebu july definitely staying thats much loved,2
Agoda,810185943,"inside bed have sands

 
 ",5.2,2024-05-26T10:09:00+07:00,0.4,dusit_thani_mactan,,1
Agoda,810229944,"Mom and dad stayed during Mother's day and they were happy. Thank you for giving them a good stay!
 
 ",10.0,2024-05-26T10:04:00+07:00,1.0,dusit_thani_mactan,mom dad stayed mother day happy thank giving good stay,2
Agoda,809985592,"WORTH THE PRICE!! 
 
 ",9.2,2024-05-23T08:15:00+07:00,0.8999999999999999,dusit_thani_mactan,,2
Agoda,809888675,"Here is a sample review for a hotel that may not be considered value for money:

""Unfortunately, my recent stay at Dusit hotel did not live up to my expectations in terms of value for money. The room rates were quite high compared to the quality of accommodation provided. Additionally, the food prices at the hotel restaurant were exorbitant, making dining on-site unaffordable for a budget-conscious traveler like myself. I also observed that other hotels in the area offer more competitive rates and inclusive packages that would have been a better value for the money. Overall, I was disappointed with the overall affordability and value proposition of my experience at Dusit Hotel
 
 ",6.4,2024-05-22T01:57:00+07:00,0.55,dusit_thani_mactan,sample review hotel may considered value money unfortunately recent stay dusit hotel live expectation term value money room rate quite high compared quality accommodation provided additionally food price hotel restaurant exorbitant making dining onsite unaffordable budgetconscious traveler like also observed hotel area offer competitive rate inclusive package would better value money overall disappointed overall affordability value proposition experience dusit hotel,1
Agoda,809779827,"Had fun..
 
 ",10.0,2024-05-21T07:27:00+07:00,1.0,dusit_thani_mactan,,2
Agoda,809778472,"Stayed in an ocean view room with an amazing view over looking the pool and the ocean. The hotel was very clean, modern and has all the amenities one could wish for in a high end luxury resort style hotel. Most importantly the staff were very professional and friendly, always available and eager to make sure you have an outstanding stay. 
Would definitely recommend this hotel. 5 stars all the way. 
 
 ",10.0,2024-05-21T07:16:00+07:00,1.0,dusit_thani_mactan,stayed ocean view room amazing view looking pool ocean hotel clean modern amenity one could wish high end luxury resort style hotel importantly staff professional friendly always available eager make sure outstanding stay would definitely recommend hotel star way,2
Agoda,807841075,"Nice place worth it to arrive for almost 1hr and minutes. 
 
 ",8.0,2024-05-19T01:11:00+07:00,0.75,dusit_thani_mactan,nice place worth arrive almost hr minute,2
Agoda,806864079,"Easy place to spend all day at the resort & enjoy the facilities. 
 
 ",8.4,2024-05-18T10:50:00+07:00,0.8,dusit_thani_mactan,easy place spend day resort enjoy facility,2
Agoda,807298450,"Smell of the room is bad.. the bed seemed damp.. not what i expected for the price we paid.. Food was good though.
 
 ",5.6,2024-05-18T09:27:00+07:00,0.44999999999999996,dusit_thani_mactan,smell room bad bed seemed damp expected price paid food good though,1
Agoda,803730473,"The Dusit Thani Mactan is a very nice hotel. If traffic is not too bad you can get there from Mactan Airport fairly quickly. The hotel is very clean and the staff always there to help. Take a room in the main building with ocean view to have the beautiful pool in sight as well as Cebu city on the other side of the bay. The breakfast is amazing.
 
 ",8.8,2024-05-14T09:49:00+07:00,0.8500000000000001,dusit_thani_mactan,dusit thani mactan nice hotel traffic bad get mactan airport fairly quickly hotel clean staff always help take room main building ocean view beautiful pool sight well cebu city side bay breakfast amazing,2
Agoda,803686191,"Enjoyed it
 
 ",10.0,2024-05-13T05:26:00+07:00,1.0,dusit_thani_mactan,,2
Agoda,803626796,"My recent stay at Dusit Thani Mactan Cebu was nothing short of extraordinary. From the moment I made my reservation through Agoda, the experience was filled with pleasant surprises and thoughtful gestures.

Upon arrival, I was initially taken aback by the additional charge for a sea view room. However, my surprise quickly turned into delight when the front desk graciously informed me that they had upgraded our accommodation free of charge. This upgrade was in recognition of our anniversary celebration and impending proposal, setting the tone for an unforgettable experience.

The panoramic view of metropolitan Cebu from our upgraded sea view room was simply breathtaking, stretching from Liloan to Mandaue. It provided a stunning backdrop for our romantic getaway and added an extra touch of magic to our special occasion.

Each morning, we were treated to a delicious breakfast spread that catered to every taste. The pool, with its expansive infinity design and captivating views, offered the perfect setting for relaxation and leisure.

The refreshing scent of the comfort room near the elevator contributed to the overall ambiance, enhancing our mood throughout our stay. Despite the pebbled sand on the beach, the crystal-clear waters and abundance of fish created a serene atmosphere reminiscent of Amanpulo, making our beach outings truly enjoyable.

The efficient air conditioning in our room ensured maximum comfort, allowing us to escape the tropical heat and unwind in peace. The hotel went above and beyond to accommodate my request to display a proposal message on the TV screen, leaving my girlfriend pleasantly shocked and adding an extra layer of romance to our stay.

The unexpected gesture of a complimentary moose cake for our anniversary was a delightful surprise, surpassing all expectations. Furthermore, the expedited check-in and check-out processes exemplified the hotel's commitment to exceptional service and guest satisfaction.

Despite mentioning a security deposit, the hotel demonstrated flexibility and consideration, given the short duration of our stay. The actual view of the building exceeded the images advertised on Agoda and their website, further enhancing the overall experience.

Moreover, the availability of HD channels on the TV and the thoughtful gesture of designing roses and flowers added an extra touch of elegance to our anniversary celebration, making it truly memorable.

In summary, Dusit Thani Mactan Cebu provided an unforgettable and magical experience, making our anniversary celebration one for the books. I wholeheartedly recommend this hotel for anyone looking to create special memories on a special occasion.
 
 ",10.0,2024-05-13T03:20:00+07:00,1.0,dusit_thani_mactan,recent stay dusit thani mactan cebu nothing short extraordinary moment made reservation agoda experience filled pleasant surprise thoughtful gesture upon arrival initially taken aback additional charge sea view room however surprise quickly turned delight front desk graciously informed upgraded accommodation free charge upgrade recognition anniversary celebration impending proposal setting tone unforgettable experience panoramic view metropolitan cebu upgraded sea view room simply breathtaking stretching liloan mandaue provided stunning backdrop romantic getaway added extra touch magic special occasion morning treated delicious breakfast spread catered every taste pool expansive infinity design captivating view offered perfect setting relaxation leisure refreshing scent comfort room near elevator contributed overall ambiance enhancing mood throughout stay despite pebbled sand beach crystalclear water abundance fish created serene atmosphere reminiscent amanpulo making beach outing truly enjoyable efficient air conditioning room ensured maximum comfort allowing u escape tropical heat unwind peace hotel went beyond accommodate request display proposal message tv screen leaving girlfriend pleasantly shocked adding extra layer romance stay unexpected gesture complimentary moose cake anniversary delightful surprise surpassing expectation furthermore expedited checkin checkout process exemplified hotel commitment exceptional service guest satisfaction despite mentioning security deposit hotel demonstrated flexibility consideration given short duration stay actual view building exceeded image advertised agoda website enhancing overall experience moreover availability hd channel tv thoughtful gesture designing rose flower added extra touch elegance anniversary celebration making truly memorable summary dusit thani mactan cebu provided unforgettable magical experience making anniversary celebration one book wholeheartedly recommend hotel anyone looking create special memory special occasion,2
Agoda,798100664,"Our group had a fantastic stay at this property. The facilities were exceptional, including the pool, which offered breathtaking views. The spacious rooms were well maintained by the attentive housekeeping staff. Although there was one thing I noticed, the floor looked clean but after walking inside the room without the slippers we would notice our feet got dirty like some soot. The staff was friendly and helpful, some were probably new because they were kind of shy and reluctant, but overall added to our enjoyable experience. 
 
 ",9.2,2024-05-07T01:49:00+07:00,0.8999999999999999,dusit_thani_mactan,group fantastic stay property facility exceptional including pool offered breathtaking view spacious room well maintained attentive housekeeping staff although one thing noticed floor looked clean walking inside room without slipper would notice foot got dirty like soot staff friendly helpful probably new kind shy reluctant overall added enjoyable experience,2
Agoda,801883638,"If you are a vegan, i would not recommend this hotel. You can find some options in the Thai restaraunt for dinner. There are no non-cow milks for coffee or cereal, no options for food in other restaraunt. They will make steamed vegetables without butter at your request. Ut might be okay for a night or too but for a longer stay, you may want to being your own food. 
 
 ",6.0,2024-05-04T12:28:00+07:00,0.5,dusit_thani_mactan,vegan would recommend hotel find option thai restaraunt dinner noncow milk coffee cereal option food restaraunt make steamed vegetable without butter request ut might okay night longer stay may want food,1
Agoda,801835308,"Our stay here was wonderful. The entire staff was exceptional… very accommodating. Beach area bigger than most in Mactan area 
 
 ",9.2,2024-05-03T09:09:00+07:00,0.8999999999999999,dusit_thani_mactan,stay wonderful entire staff exceptional accommodating beach area bigger mactan area,2
Agoda,801408036,"big rooms and nice sea view with balcony. the location is perfect to see the sunset. 
 
 ",9.2,2024-05-03T01:13:00+07:00,0.8999999999999999,dusit_thani_mactan,big room nice sea view balcony location perfect see sunset,2
Agoda,800649305,"I had an enjoyable time while we were in Cebu!
 
 ",8.0,2024-05-02T11:13:00+07:00,0.75,dusit_thani_mactan,enjoyable time cebu,2
Agoda,799288344,"Very nice hotel. Their seafood buffet is amazing. Though food is a bit pricey. 
 
 ",8.0,2024-04-30T06:31:00+07:00,0.75,dusit_thani_mactan,nice hotel seafood buffet amazing though food bit pricey,2
Agoda,794718466,"Stayed for 8 days...
Love our  room facing the sea and the cebu city.
The pool is so big our daily doze in day time  and then the sea in the afternoon. 
It's like a ticket to paradise, the garden , all good food and karaoke with the staff. Thanks Guellbert for singing our wedding song ""perfect"" by Ed Sheeran and always taking care of our food and drinks. 
Danny always securing our spot in the pool side...



 
 ",10.0,2024-04-27T03:18:00+07:00,1.0,dusit_thani_mactan,stayed day love room facing sea cebu city pool big daily doze day time sea afternoon like ticket paradise garden good food karaoke staff thanks guellbert singing wedding song perfect ed sheeran always taking care food drink danny always securing spot pool side,2
Agoda,797850212,"Love to go back soon!
 
 ",8.8,2024-04-26T12:27:00+07:00,0.8500000000000001,dusit_thani_mactan,,2
Agoda,797748020,"The hotel itself is very nice.  If you don't have time to travel out to the beautiful beaches area, this place is OK.  Great swimming pool area, good food, great breakfast buffet, great staff.  But no beach.  
 
 ",8.4,2024-04-24T12:23:00+07:00,0.8,dusit_thani_mactan,hotel nice dont time travel beautiful beach area place ok great swimming pool area good food great breakfast buffet great staff beach,2
Agoda,797632493,"I've traveled all over the Philippines.  I've struck out in several places promising to deliver.  But not here. I will return and will stay a bit longer.  
 
 ",10.0,2024-04-23T01:17:00+07:00,1.0,dusit_thani_mactan,ive traveled philippine ive struck several place promising deliver return stay bit longer,2
Agoda,797601584,"The staff are very friendly and professional. I was there on my birthday the host upgraded my stay and sent a birthday cake to my room for free. Great customer service. The breakfast buffet is amazing and many selections.  For sure I will come again.
 
 ",10.0,2024-04-22T01:03:00+07:00,1.0,dusit_thani_mactan,staff friendly professional birthday host upgraded stay sent birthday cake room free great customer service breakfast buffet amazing many selection sure come,2
Agoda,797508712,"Dusit Thani is a very nice vacation resort, clean and the staff are the best, the most courteous, respectful and hard working people. The only thing I don't like so much.. is the location  of the resort...it's hard to get to.. it's all the way to the end of the island., very narrow roads.
 
 ",9.2,2024-04-21T12:06:00+07:00,0.8999999999999999,dusit_thani_mactan,dusit thani nice vacation resort clean staff best courteous respectful hard working people thing dont like much location resortits hard get way end island narrow road,2
Agoda,797545143,"Excellent
 
 ",9.6,2024-04-21T11:38:00+07:00,0.95,dusit_thani_mactan,,2
Agoda,797515062,"Service was okay. 
Food was great.
Staff were very attentive.
The rooms weren’t, especially the bathroom. There’s no door to the bathroom, just glass enclosure for the shower and another for the toilet. My mother in law took a hard fall in the bathroom since the water in the shower leaked into the main bathroom area. Its also very dangerous when you have adventurous toddlers. Wouldnt recommend with for families with kids.
 
 ",6.8,2024-04-21T01:20:00+07:00,0.6,dusit_thani_mactan,service okay food great staff attentive room werent especially bathroom there door bathroom glass enclosure shower another toilet mother law took hard fall bathroom since water shower leaked main bathroom area also dangerous adventurous toddler wouldnt recommend family kid,1
Agoda,795670008,"It's really worth paying to stay at Dusit Thani Mactan. There are so many fun things to do in the resort you won't need to go out. There's a variety of food as well. 
 
 ",10.0,2024-04-19T11:28:00+07:00,1.0,dusit_thani_mactan,really worth paying stay dusit thani mactan many fun thing resort wont need go there variety food well,2
Agoda,795505462,"I recently had the pleasure of staying at Dusit Thani and was thoroughly impressed with my experience! The hotel's warm and welcoming atmosphere, combined with its exceptional service and amenities, made for a truly unforgettable stay. The room was comfortable and stylishly appointed, and the staff went above and beyond to ensure my every need was met. I was particularly impressed with the hotel's attention to detail and commitment to excellence. I would highly recommend Dusit Thani to anyone looking for a luxurious and relaxing getaway. Five stars and looking forward to my next stay!
 
 ",9.6,2024-04-19T07:54:00+07:00,0.95,dusit_thani_mactan,recently pleasure staying dusit thani thoroughly impressed experience hotel warm welcoming atmosphere combined exceptional service amenity made truly unforgettable stay room comfortable stylishly appointed staff went beyond ensure every need met particularly impressed hotel attention detail commitment excellence would highly recommend dusit thani anyone looking luxurious relaxing getaway five star looking forward next stay,2
Agoda,794887395,"Staff are very helpful. The venue is very appealing and food is really superb. 
 
 ",10.0,2024-04-18T12:04:00+07:00,1.0,dusit_thani_mactan,staff helpful venue appealing food really superb,2
Agoda,794969508,"Our stay was decent overall. The staffs were exceptional throughout our time here. The room was okay and comfortable. Location wise was convenient as it is near to the airport. However the beach area was disappointing but if you are looking for a transit hotel to get to or from Cebu Airport this place is suitable for you. Other than that overall it was a pleasant stay for us
 
 ",6.8,2024-04-18T03:50:00+07:00,0.6,dusit_thani_mactan,stay decent overall staff exceptional throughout time room okay comfortable location wise convenient near airport however beach area disappointing looking transit hotel get cebu airport place suitable overall pleasant stay u,1
Agoda,794055257,"I would recommend it because the resort is nicely built to see. However, my room did not have hot water and despite my calling for help, no one came to fix it. 
 
 ",7.2,2024-04-17T11:31:00+07:00,0.65,dusit_thani_mactan,would recommend resort nicely built see however room hot water despite calling help one came fix,1
Agoda,792022817,"Very nice place and staff
 
 ",9.6,2024-04-15T03:16:00+07:00,0.95,dusit_thani_mactan,,2
Agoda,791549355,"We enjoyed our stay and so did our young son.
 
 ",9.6,2024-04-11T11:35:00+07:00,0.95,dusit_thani_mactan,enjoyed stay young son,2
Agoda,791420935,"Beautiful hotel. Nice to unwind. A bit far from tourist spots. Small beach.  Some of the food we wanted to order were unavailable. Nice staff, friendly. We went during the Holy Week so there were a lot of tourists; some of the theme nights dinners we wanted to try were fully booked.
 
 ",8.4,2024-04-10T08:33:00+07:00,0.8,dusit_thani_mactan,beautiful hotel nice unwind bit far tourist spot small beach food wanted order unavailable nice staff friendly went holy week lot tourist theme night dinner wanted try fully booked,2
Agoda,791341815,"• The staff are so accommodating
• Food’s good too (they have a lot of resto in the premises)
• The room is clean and we really utilized the speaker/clock they have in the room hehe 
• Location’s perfect for someone like me who wanted some peace away from the city

One thing to improve maybe is the beach. Quite rocky and has a limited of option for water activities during our stay.
 
 ",9.2,2024-04-09T06:52:00+07:00,0.8999999999999999,dusit_thani_mactan,staff accommodating food good lot resto premise room clean really utilized speakerclock room hehe location perfect someone like wanted peace away city one thing improve maybe beach quite rocky limited option water activity stay,2
Agoda,791281987,"All good except for breakfast and activity area very close to the rooms- too noisy 
 
 ",8.0,2024-04-08T10:42:00+07:00,0.75,dusit_thani_mactan,good except breakfast activity area close room noisy,2
Agoda,791246098,"My family enjoyed our stay at Dusit Thani Mactan Cebu. The receptionist Christina and Kaye made our check in and check out process very smooth and efficient. We love evertyhing we experience and we are definitely combing back. 
 
 ",9.6,2024-04-08T02:29:00+07:00,0.95,dusit_thani_mactan,family enjoyed stay dusit thani mactan cebu receptionist christina kaye made check check process smooth efficient love evertyhing experience definitely combing back,2
