Opinion,Classification
"Booked at the Shangri-La last December through a promo by Banco de Oro for its platinum card holders. Upon booking we were told by Shangri-La's Manila office that the regular beach front rooms were no longer available even though it was currently available on line. We were offered a slightly more expensive room which we accepted and we received confirmation of the promo discount that would apply. Upon check in, we were told that the discount will not apply. Apparently, despite the confirmation, we were told that the officer who booked our rooms was new. We showed the Banco de Oro flyer where it states the promo details including the duration period (which included our December travel dates ) and we were told that the promo does not apply for the month of December because it was peak season. Why then did the promo dates include December? They had no answer apart from the promo will not be apply. We thought this was unacceptable as we were already in Cebu! Every morning was spent at the front desk debating. On the last day we were told that the discount will be applied 'only because you are requesting it'. How infuriating. They do not honor their word and they say this. And because they were applying the discount we could no longer avail of the Banco de Oro discount on food & beverages.

Separately, we bumped into friends who booked (direct) much later than we did and got the regular beach front rooms at lower rates. When we asked the front desk why we were told at booking there were no more regular beach front rooms we were told that our friend's room was a different type. Our friends had the same room, directly on top of ours. We were then told that our friends booked as local residents. Banco de Oro is a local bank and they assume that its card holders are non locals? Our friends were also able to use their Banco de Oro discount on food & beverage while we were told not to.

Upon check out when asked how our stay was we briefly mentioned the incident and another lady at the front desk said that the Manila office was right, the promo applies. They tell us this the day we are leaving. We were invited to join the membership club but will need another trip to a Shangri-La hotel for the rewards to begin ... ummm another stressful vacation? We were also asked to complete an on line survey. It asks if you wish for them to contact you regarding a particular incident. I clicked yes. I have never heard from them.

It is disappointing as this was not our first stay at the resort. Apart from the booking office and front desk, the rest at the resort are very accommodating but the trouble the front desk will put you through defeats the objective of a relaxing vacation.",Staff:Value for money:Food
"we wanted to experience the first class accommodation we've been reading in this survey so we booked this hotel after our plantation bay stay.. and they delivered.

we were given mango juices when we arrived, the check in was a breeze.. they even gave us 3 card keys without us even asking for them....they anticipate our needs and we felt pampered by the staff...

my son found their food just right to his taste, however, i don't share the same sentiment as i find the buffet food at the Tides a little boring and bland...We had lunch at the tea of spring, their food was A deliciouso although servings are small and the price is quite on the expensive side...we were not able to try the open air Cowrie Grill , since lots of winged ants were all over me, even if i used insect repellant...so we dined ala carte inside the Tides. and i didn't like what i ordered, adobo chicken, it was too sour for my taste.. the amiable waiter probably wondered why i didn't seem to touch my dinner, and so he offered to give us fruit platter for free as our dessert...

they have ample pool, lounging area...game room, gym, massage spots in different parts of the garden.. overall, if price is not a problem with you, shang more than delivers, it pampers,,,",Food:Staff:Value for money
"Travelled with hubby and two toddler kids. This is definitely a kid friendly place. They have decent sized kiddie pool where kids can splash around to their hearts content. Resort has an amazing Adventure zone, an indoor padded playground for kids. Kids would have to be in socks, long pants and long sleeved shirt to use this facility so I suggest you pack this along to avoid the unnecessary purchase. Service is amazing. My kids loved it so much that they requested that we come back again. When asked to choose between HK Disneyland or Shangrila Cebu for a family vacation, they chose Shangrila Cebu!",Comfort & Facilities:Staff
"We thoroughly enjoyed our stay in the Shangri-la because of the rate, the amenities and service. The beach may not be the best in the country but the snorkeling (with lots of lovely fish) more than make up for it.

I am impressed with the service. Rooms are great. The pool is fantastic. What more can you ask for?",Staff
"Shangri-La Mactan was one of the best run big resort we have ever been to. When we had no children we used to love going to tours and excursions while on vacation. However, 2 kids later our vacation style changed. We wanted a vacation where we could stay and not move too much yet still entertaining for kids. This hotel delivered!

Service was truly warm and excellent. They have one of the best kids' play center / area we have ever seen with a huge slide. Pool is also nice but the water slide was for older kids (above 5? I think) so ours could not enjoy so we hang out at the beach every day. The water was calm and we saw lots of fish. But be sure to reserve your beach chairs early in the morning during the peak season as we had many silent chair reservation battles with other guests.

Food was also of high quality, but when we were there during the peak season all the restaurants were very crowded.

Rooms are rather on small side and a bit dated. We wanted to upgrade so we saw couple of suites but they were not worth the extra money at all. We opted to spend a lot of time outside of the room instead.

All in all very enjoyable vacation spot for families.",Comfort & Facilities
"What can I say? Fine hotel - a little frayed around the edges (e.g. the TV-screen in our room had a large blue manufacturing error). But who's to quibble: it's wonderful all around. Beautiful expansive grounds with a small golf course; very long beach. The gardens are extremely well-kept and beautifully colorful. Fantastic restaurants (among which Acqua and Cowrie Cove are absolutely tops with the finest foods and meticulous service). Tides, the breakfast place, has an incredible spread!
Our deluxe room with sea-view was spacious and comfortable; the turn-down and cleaning service was efficient and thorough. Good darkening curtains; roomy balcony. Comfortable beds.
Service by all the staff is great and helpful and informative.",Comfort & Facilities:Staff:Food
"We were a family of 5 adults staying in 2 connecting rooms & we totally enjoyed our three night stay. This is the second year in a row that my wife & I have stayed here. The hotel is located in a quiet secluded part of Lapu-lapu, close enough to the airport (about twenty minutes), yet far enough to avoid all the noise. The breakfast buffet (included) was tremendous, lots of selection, from Asian cuisine (Chinese, Japanese, Korean, Filipino) to continental fare. The beach is small but very private & very well maintained. Seaweeds washed ashore were quickly picked up by the grounds crew who worked tirelessly under the blazing sun. Overall, the Mactan Shang deserves all the accolades that they receive. the only discomfort we experienced was that the pool temperature was a little too warm, but that's just nitpicking.",Location:Food:Comfort & Facilities
"The Shangri La Mactan is truly a resort for a perfect getaway for a long weekend. The resort offers something for everyone , right from toddlers to young children to adults. The swimming pools and other leisure facilities are excellent. They have a good beach , though it may appear smaller one for those who are expecting a Phuket/Boracay kind of beach stretch . As in most of the Shangri La hotels , the restuarants offer great food and the comfort of trying different cuisines without getting out of the resort .",Comfort & Facilities:Location:Food
"Overall, the resort is very nice. It is close to the airport and is the largest in Cebu. Nice swimming pool and good restaurants. The beach is nice and offers a relaxing view. Since I was there for a business meeting, did not get see a whole lot more but I would definitely recommend it for someone looking for a nice resort to stay at.",Location:Food:Comfort & Facilities
"Brought my parents, sister and kids, and partner to this wonderful place. Our first time in Cebu and I think we picked the right place to stay. The location was great - only 15 minutes from the airport. The service was excellent, rooms and facilities clean and nicely decorated, pools and beach areas are accessible and well maintained, and security will make you feel very safe. My parents tried the Chi Spa and they mentioned how relaxing and unforgettable the experience was. The resort have daily activities for kids and baby sitting services which came in very handy. The only thing that we were unhappy with was the unavailability of strollers.",Comfort & Facilities:Staff:Location
"We finally decided to back here. It was a bit more crowded this time but with the number of pools, one could still find a place to stay and not be disturbed.

The rooms were the same with little sign of wear and tear.

The children enjoyed all the ""zones"" .

Chi spa was still an excellent experience.",Comfort & Facilities
"Fantastic resort with the best snorkeling ive ever done in my life. the beach is so clean and wide and the water is transparent like in a fake photograph. The best thing about the resort is the beach, the food and the employees who are a true reflection of what filipinos are like.Kind and skilled people! The only thing is that the rooms need updating as not really up to Shangri La standards. The other thing is that there are toooo many children!!! 80 % of the population is young couples with babies. I have to say though, they were all well behaved Korean kids and uber cute, so not that bad!
Apart from that, book this place if you want the best views and snorkel whilst having the most gorgeous food at affordable prices.",Location
I booked our stay for our wedding anniversary. I used our mileage from asiamiles for our hotel room. I called in my reservation and it was reservation from Malaysia who booked us in. After I got a confirmation online and viewing the rooms I decided to upgrade our room so I called again the reservation officer from Malaysia and he was so very helpful. He told me he has to call Shangrila Cebu first if I can upgrade and will let me know. I got an email confirming my upgrade and I will just have to pay the difference from standard room to family room. During our check-in I was a bit late and my husband was ahead of me as I was still packing up for our trip to Leyte after we check out. The receptionists were so helpful and accomodating to my husband. They helped him even if I was not there yet. The room was registered under my name. They suggested to us if we want to upgrade to an access to executive lounge with just an additional amount and we were glad we did. For our 2 days stay with food and upgrade to executive lounge and family room we only paid around $300. The staff are so very nice and a cake with a greetings for our wedding anniversary was delivered to our room complimentary from the executive lounge staff. We had an awesome dinner buffet by the beach. My kids really enjoyed it and we are planning to go back again next year. My husband loves it there and he used to always like to stay in Plantation Bay and now he likes Shangrila best.,Staff:Value for money
"My husband and I had our wedding celebration at the Shangri-la hotel, and were so glad we did. Having to plan a wedding is stressful enough, but we were planning one halfway around the world! Coleen, the events planner, was a gem, really taking care of our needs and putting us in touch with the right people to pull our plans together. We didn't hire a wedding coordinator since she took on a lot of the responsibility. Our guests who stayed at the hotel for the first time were very impressed by the level of service. They commented that every hotel employee they met greeted them and were quick to answer questions or help. Some of our guests booked return stays before they left.

Our wedding package included two nights in one of the Ocean Wing suites and a two-hour spa treatment. That spa treatment was the best I've experienced so far. A body scrub, milk bath and massage was definitely what we needed. Me and Mr. S had our own private villa and the most relaxing experience after months of worry and stress over how everything would come together.",Staff:Comfort & Facilities
"If you are looking for a great holiday with kids then this is the place. The facilities are absolutely outstanding from numerous pools, well stocked gym, kids club, beach, lawns etc. The staff are exceptionally helpful and friendly and even though the hotel is enormous you don't feel overcrowded.
Where this hotel lets itself down is on rooms in the main wing. Although nice, I would certainly not rate them 5 star so as long as you go on with this expectation you'll be fine. I believe the Ocean Wing has rooms that have had a more recent lick of paint.
Breakfast is good but the buffet dinner at Tides was average and Cowrie Cove had a great setting but again average food.
The spa is outstanding!",Food:Comfort & Facilities:Value for money
"I usually prefer good beaches over the accommodation but shangrila cebu has both. The marine life near its beaches is awesome. almost like having a fish sanctuary there. The staff are very kind and accommodating. The rooms are spacious and if you get the ocean wing, its nicer too. The restaurants are a bit expensive but worth the money. A nice place to relax and unwind. My kids loved the pool and playground. I compared it to Imperial Hotel and Shangrila Cebu comes out on top.",Comfort & Facilities:Location
"We have stayed at the hotel several times during the past 12 months. Our stay this time around was fantastic, the staff were wonderful and treated us as loyal, returning guests. The resort is managed very well, the food is great and the beach/water experience is very impressive....even after arriving from Boracay the day before! This resort is just a pleasure to stay in, comfortable, luxurious and stress-free. It was the perfect end to our vacation.",Staff:Food:Location
"Collectively our fourth trip to the Shangri-la in Mactan Island with the last visit being in Jan 2010.

The service, attention and improvement in the facilities looks like the Management team has listened and acted on customer feedback. The guests staying at the hotel range from tourist to locals and that make the general feel less sterile.

The hotel is not the newest on the island, but it is well maintained and the staff mentioned the RM (I have no idea what that title is....) is driving to improve the customer experience.

So...thanks RM, it's working!",Staff:Comfort & Facilities
Rooms are a little old but well maintained. Bed was very comfortable. Stayed in a standard room with balcony overlooking pool. Pool facilities and surrounding gardens are fantastic. Beach is amazing- beautiful sand and crystal clear water full of fish life but need to be early to get a sunchair. Lots of food options which is reasonably priced. Very good gym and visit the spa for massage if get time. Very difficult to get a cab and staff would not book from the room which was a little poor- ended up having to get a motorcycle taxi which I was thankful to survive.,Comfort & Facilities:Location:Food
"I recently stayed with wife and son. We had a great time and all the staff were friendly and courteous. The location is great and the beach cafe was awesome. Would recommend to anyone wanting a tropical paradise to relax.
Great for kids, plenty to do.",Staff:Location
"I live locally before and i worked in hospitality industry too in Shangrila's best competition. I expect too much of this Resort coz i thought this is the best of everything...So i am so eager to try there with my fiance before coming here to US.

I arrived from manila same day my fiance would arrive in Cebu to see me...I was so tired from waking up so early and all the line up from the embassy and all the busy day i had. I expect that i can have my room and took a rest before my fiance would arrived. But i was mistaken I arrived late at 4pm room isn't ready yet and told me to wait forawhile while they are still preparing it. Until it is almost or past 6pm i forgot the time but i waited too long in the lobby and still so many guests there...I really wanted to lie down and close my eyes since i need a little nap.

So they upgraded our room but i thought everything is ok until the day of our checkout were waiting for the bus in going to the airport on our way to boracay but we left the hotel more dissapointed coz the front desk promised us to let us know when the shuttle arrives but never call us to let us know we need to find it ourselves...

P..S. when i checked in they lost my luggage and they couldn't find it and so i cant took a bath and change my clothes but their able to trace it before i will go to the airport to pick him up.

Aside for the bad service we experienced everything is great, location kind of far from cebu city but mactan area is for beach...they have lots of choices for the restaurant and have a night shows too for filipino cultural dances...Their buffet restaurant is so great their is no time when u will stop eating its up to you when to stop its expensive but well worth it...

We would try to comeback just for food but not staying there ;-)

Just try it yourself since not everybody have the same experienced.",Staff:Location:Food
"Easily the nicest resort in Mactan. The beach is second to none, the pool is beautiful, and the staff is incredibly friendly, the rooms are incredibly nice, and they all have free wireless in every room.

That said, I started my trip at Shangri-la and during my month in the Philippines, found you can get similar Shangri-la service/amenities at numerous locations in Cebu for a fraction of the price. Shangri-la is a place that cators to westerners, and they charge you western prices for bed, drinks, and food that are 4 or 5 times what you pay elsewhere in Cebu. For example, a San Miguel beer at Shangri-la will cost you 200 pesos, or about $5. The Westerner in me thinks, ""wow that's a good deal for a fancy resort like this"". It isn't until you leave your bubble at Shangr-la and realize the normal price for a San Miguel is usually 20-30 pesos (50 to 75 cents), and even at up-scale eateries in Cebu City is only 50 pesos.

So all in all, Shangri-la is a fantastic place and comprable to any Western resort. It's a great place for a short stay, but if visiting the Philippines or Cebu City, is far removed from a true Filipino/Cebuano experience, and it will cost you a pretty penny.",Value for money:Location:Food
"We had read all the reviews and even had some friends recommend this hotel but it was very average for a 5 star resort, which was very disappointing given we had just stayed in the Shangri-La in Makarti.

Main gripes:
It' s really noisy, from 6am the steady parade of doors slamming and people yelling up the corridors begins, we could hear our neighbors banging around next to us at all hours of the day and night.

The breakfast buffet, firstly the selection was very uninspiring and if you got there after 8am there was only the dregs left. The staff could simply not refill it fast enough. Every morning we would have to ask 3 or 4 times before our coffee would arrive. We had the Sam experience at the dinner buffet.

It is a shame, great location and friendly staff but let down by poor management. For the 5 star price, I expect more, save your peso's and head somewhere else!",Staff:Food:Value for money
"We stayed in the Club Floor and were therefore entitled to the free shuttle bus service. The process took longer than we expected and we sat on the bus wishing we had taken a private car. Seats are extremely narrow and the bus is very very compact ! Next time we'll pay the extra and have the hotel Car pick us up.

Despite this we were greeted with a welcome drink on arrival and the checkin was quite straight forward. The rooms were spacious and clean and of the standard you would expect from the Shang. Our first night we had a partial sea view room and we requested to change rooms to a full sea view. This room was a significant improvement, having the full ocean view and increased space on the balcony made a huge difference. The food in the lounge was very good although be warned we witnessed that they shut on the dot.
Amenities are L'occitaine for those of you wondering. Service was excellent as you would expect and you are addressed by name. Strongly advise you to book early at the restaurants, they tend to get very busy especially during holiday periods. If you fancy a massage which doesn't cost the earth, try Marina Mall which is a local mall (30 mins from hotel) Ace Massage - don't expect the luxury of the shang though, far from it, but, it will cost you around 400 peso that's around 6 GBP or 70 HKD) very cheap, expect them to give you a tatty looking tip envelope at the end of your treatment. Regarding tip... usually 100 peso tip is satisfactory. If the DVD selection at the Hotel is somewhat dated and ""gone with the wind"" isn't your thing inside the Marina Mall you'll find a few ""dvd"" shops and you can try before you buy !!

Taxi back will be around 120 - 150 peso.

The beach at the Shang was lovely, we really enjoyed our stay and will most definitely be back to the Shang. Enjoy !",Value for money:Food
"one of the best accomodation that I like most in cebu. best service and great ambience, the food in Cowrie Cove is the one of the greatest.

the first night was extravagant, food from Cowrie Cove was on its best, the waiters are great they are accomodating the bar staff was very hospitable. they know how to make people grove and they flair... a must to see.

the buffet restaurant are very BC but then again they are all in shape to give good service to us.

there are many practicum students that i have meet in this hotel but i give kodus to the hotel staff in the training dept. because they give this young individuals ideas on what really excellent service means.

LOVE this place and the staff who made the hotel a home to us...",Staff:Food
"we just came back from 9 nights in shangrila mactan and spend new year there with my 2 kids and my husband.it was our first time in cebu.
GOOD THING ABOUT THIS HOTEL-
kids are free for buffet breakfast,lunch and dinner
theres a golf coures inside of hotel
good service and good staff
feeding the fish at the beach (kids loved it)
paying 100 pesos one way going to the mall for shopping is good for mommy.and ask them time table for the shuttle bus(its worth it) buying handicraft in kulutura filipino are fantastic located at SM Mall
next time we go back,we better take cathay pacific via hongkong rather than Pal(not convienient travelling with kids Via manila)not organize for transit.as we live in shnaghai",Food:Location:Staff
"Everything you would expect from a Shangri La, great location right on the beach front, exceptionally friendly and polite staff, fabulous facilities and food all bonded together with lovely weather.

The beach here is lovely with tropical fish swimming in the sea even near the shore. The pool is great for kids with a slide and all the restaurants are geared up to accomodate children also. There is an adults only bar and spa (with pool) for those wishing to get away from the kids.

Even at Christmas when the hotel was at full occupancy, there was a lways a sun lounger free and you were able to get a table at the restaurant of your choosing for dinner.

Really hope to go back soon.",Food:Comfort & Facilities:Location
We went to Cebu for a 4 day trip to relax. Hotel staff is very friendly and helpful. The Hotel has two pools and a lovely beach. The snorkeling was fantastic. To get tricked into buying a snorkeling package. You can easily swim to the snorkeling area yourself without paying money for it. The Hotel rooms are quite old and could do with an update and some renovation work. The size of the rooms is good though. The spa is great and the setting amazing. Alltogether a nice stay but be aware that the charges are very high. It was not a cheap stay for our four days. In my opinion the food/drinks etc is overpriced for what you get.,Value for money:Comfort & Facilities:Food
"Have been a big fan of Shangri-La for many years but this was my first time staying at Mactan. It was everything I expected and more. The resort is fantastic for ""rest and relaxation"" as well as ""fun and advdenture"" for the entire family. I have often stated the buffet at this chain is the best I ever ate and this hotel was no exception. The Head Chef paid attention to every detail in setting up this marvel and even came to my table delivering the most mouth watering prime rib. The 4 night stay was fantastic and I would not hesitate to recommend it to anyone.",Food
"Stayed here recently with my young son. After hearing plenty of good reviews by word of mouth, we decided to give it a try for 5 nights. One of the big pluses is that if you are traveling from Hong Kong, you can get a flight in the morning and be having lunch by the pool. It's convenient and easy if you need a quick getaway.

Pluses:

The staff are incredibly friendly. Every single staff member we came across conveyed a smile and a friendly greeting, every single time. Without fail.
The pools are enormous and kids will have a ball on the waterslide.
The e-zone area is quite good to kill 30-40 minutes of time playing video games, pool and air-hockey.
The adventure zone is good for the kids to let off some steam when they've had enough of swimming.
The variety of food at the breakfast buffets is extensive, although it can get a little busy and crowded at peak times (but the pancakes are worth the wait).
The food at the Cowrie Cove restaurant was top quality, even if it was expensive by western standards (and outrageous by local Filipino standards).
The bed was extremely comfortable.

Minuses:

The hotel itself is looking a bit tired and for a 5 star resort could be ""slicker"" around the edges.
The golf course is not much more than a pitch and putt for 30 minutes and is expensive for what you get.
The TV was an old CRT job and you'd think in this day and age that a standard flat screen would be easy to organise.

We organised our trip through a travel agent and I would highly recommend booking a stay here this way, as opposed to booking it off their website. We ended up getting breakfast daily, a buffet dinner for one night, free use of the adventure zone for our kid and airport shuttle pick-up/drop-off for a much better rate than the hotel advertises for itself. Also there was some confusion at check-in as to what was included (even though it was in plain English on the voucher) and you have to sign for everything, even the breakfasts that were included in our package. This made me a bit nervous that the checkout process would be drawn out crossing off room charges for things we had already paid for, but to the staff's credit, the bill was absolutely spot-on first time.

The Shangri-la Cebu is not cheap, but for a quick and easy 4-5 night stay with your family and some friends, this can't be beat. We'll be back for sure.",Food:Staff:Value for money
"Well first of all, I came for a respite from the concrete hell that is Manila and boy that's what I got. This hotel has it all, it is clean, the food is alright (I'm a picky eater so that tells you a lot), facilities are top notch especially the pools, gym, kids' playground, water sport center, game rooms (pool tables, video games, pinball machine, etc.). AND the Beach is an absolute gem, very clean and so many colorful fishes!! My 5 year old really enjoyed the beach!! No sea urchins or jellyfish to give you a nasty surprise in the water. My only complain are the pillows they use , they are too darn soft, your head literallly disappears into the pillow when you lie on them(!), i'm not kidding (attention management!!). The mattresses are a bit stiff also. But overall our stay is A-OK!!
P.S. A shout out to Lovely, the Ocean Wing desk officer who really assisted me in my questions and other trivial stuff. She is just what her name says!!",Comfort & Facilities:Cleanliness
"The hotel is very large, and has a compound feel. We never left the grounds except for dinner one night because there isn't very much around within walking distance. There were a lot of families with small children and the pool chairs and chaise lounges tended to fill up pretty early in the morning.

Our room was fine, we liked the huge buffet breakfast, but overall it was pretty average and the hotel seemed like it needed a bit of renovation.

The service at the buffet breakfast and restaurants were good, but I didn't like the leering of the male staff almost every time one passed me by, and the staff around the pool and the beaches didn't seem very bothered about helping us find a chair or get towels.

The charge for the wake boarding was pretty expensive, and they ended up charging us more than we thought we had agreed upon and the on the way back to shore, the instructor reminded us several times that the tip wasn't included in the price.",Food:Value for money:Comfort & Facilities
