Opinion,Classification
"We stayed here to celebrate my son's birthday. My kids (age 10&11) are able to stay for free. Since we have quite grown up kids we had time to check out the health club. It was well-maintained. Towels, water, soap and toiletries were provided. All machines: steam, sauna, cold dip and jacuzzi were all working and clean. I've tried them all and attended the classes. This experience was the climax of my stay. I was so relaxed after working out, and using the bath facilities.

We we're greeted by courteous staff in all areas.

I wish they had let us eat some of our breakfast meal in the pool though because i'm watching my kids. Also, the restaurant was packed. There was a long line waiting. It was at least 10-15 mins of falling in line just to get in and get breakfast.

There was a halloween party the night before so there's a lot of kids and guest in the lobby when we arrived. They we're so cute it was entertaining not bothersome.

The check out was fast as well as the check in.

The beds were soft and comfortable. The room was well lit. There were toiletries available. We have enough towels but only one bathrobe but it was provided on request. They gave free water and attended to all queries sufficiently. We only have a few sugars and one set of utensils. The clock on the side table is not working.

The pool was huge and entertaining. The slide needs to be replaced because my kids keep getting stuck at the end just before the drop (it could be intentional for safety reasons). There were life guards everywhere and staff were all actively watching guest.

They gave my son a free birthday cake.

So all in all we enjoyed our stay. It was entertaining, filling, relaxing and worth it.",Comfort & Facilities:Food:Staff
What a great place. the staff are great. Will help you with any thing you want. I was here for 3 nights. I was in the 14 floor. The view is good the rooms are clean.the floor I was on is close to the executive lounge. Full breakfast and from 5to7 there are free beers vodka wines and lots of food to eat. But it's only 2hrs. The pool is nice. But I found you only get the morning sun.,Food:Comfort & Facilities:Location
"I have reviewed this hotel at least once already and I thought that is enough. However, I cannot let this pass without saying that, AGAIN, Edsa Shangri-la has exceeded my expectations.

Okay, this hotel may not be new but what will you gonna do with a new hotel if the total experience is not worth it! I tell you, this hotel is really really worth your cent!! I have to salute their staff for being so accomodating and hospitable.

This time, my family stayed in two of their rooms under Horizon Club and the cost is really worth it. We were able to enjoy the cocktails from 5 to 7pm plus the breakfast. Not only that, for breakfast, I have the option of having it either in HEAT or in the horizon club (unlike other hotels). How cool is that!! It is also open 24/7 so if you like to drink tea or coffee at midnight, you can just go to Horizon and drink your coffee or tea or juice. Aside from these, you can borrow board games, request for microwave oven or espresso machine inside your room or even borrow their wii or Xbox! There are also rooms in Horizon club for you to do your teleconferences or meetings.

I definitely recommend the horizon club rooms. And again, thank you to Edsa Shangri-la, most especially to the people from Horizon Club for making our stay enjoyable! See you all again on our next stay.",Food:Comfort & Facilities:Value for money
"I live near the hotel so I like to take the family and have a nice snack then play tennis. They charge 600 an hour, but 800 an hour at night. Some might say it's a bit much but it's a nice court, the lobby has nice pastrys and of course the ambiance. So I called today to reserve a court at night. The girl says the usual 600/800 price, she asked if I've played there before, I said yes. She dropped the bomb on me by saying there's also a walk in fee of 2000 or 2200 on top of the 600/800 per hour.. I have to laugh at the price. Might as well say no walk in coz I don't think anyone will pay those prices for an hour.",Value for money:Location
"I checked into the Tower Wing for 2 nights. I had expected the room to be outdated but was pleasantly surprised to find it otherwise. Room was big and clean.Bed was comfy. Amenities complete.
The only down side was the smell of food spilling into the lobby and into the elevators. Apart from that, everything was superb.",Comfort & Facilities:Cleanliness
"Stayed there for 3 days with my family. For a very busy week, the spacious room was calming, very comforting. The desk has every thing I needed to finish work. Beside it was a small sofa, where I rested and relaxed during break. There was a mini bar, a safe and a number of outlets for gadget charging. The bed was so comfy, that getting up was a struggle every morning, if not for the tempting buffet at The Heat. What keeps us going back to Edsa Shangri-la is the warmth of its staff. From the entrance, to the concierge, house keeping, restaurant and bakeshop, we haven't had a sour experience. I hope they can keep it that way. I'm looking forward to having another stay in this hotel soon.",Comfort & Facilities:Food:Staff
"So I've just spent 28 days in the magnificent hotel. I higly recommend if you can is to take a Horizon Club room, the reason for this is the attention to detail. It was so easy to fall into a routine each day as the Horizon team are completely focussed on your individual needs. The entire hotel is friendly and easy to get around. I highly recomend the pizza from the Italian restaurant.",Food:Comfort & Facilities
"It was a wonderful experience! Would definitely be back. Thank you for making my birthday special with your complimentary cake and chocolate bar.
We loved the Horizon Club Lounge experience! We enjoyed the food and the drinks!!",Food
"I would not put this at the top of my luxury hotels list by any means, but the location is great if you have business in the surrounding area.

The wifi was pretty good and reliable, and the rooms clean and comfortable. All my staff interactions were handled efficiently and with a smile.

The nearby plaza has handy spots for coffee and meals for good value.

Altogether a pleasant enough stay. I would not choose it for a family holiday.",Staff:Location:Comfort & Facilities
"We've watched cinema in Megamall and finished the movie by almost midnight so we checked in here, the room was good. I like the hotel ambiance, and loved the breakfast buffet! They serve also delicious taho here, so cute!! I remember there was a Zumba dance in the pool area when we were having breakfast.",Food:Comfort & Facilities
My kids love their swimming pool! This is just one of the reasons why we always prefer to spend our staycation in this hotel. You will never go wrong choosing this hotel because they truly deliver 5-star service.,Comfort & Facilities:Value for money
"Very loveley Hotel in Manila with extraordinary trained and friedly staff. If you donf fall in love with the girls handling the lobby bar you are a stone. Clean, well maintained facilities a world class fitness studio and great pool area for relaxing. This week in the Edsa Shangrila was very memorable. Get thre and you´ll love it.",Comfort & Facilities:Staff
This hotel is without doubt the best hotel in Manila when it comes to service. Every aspect of my stay was taken care of from arriving at the airport to departure. The staff are simply amazing and the food is outstanding. Great services and facilities not to mention attentive staff at every turn.,Staff:Food
"We had an overnight stay for our wedding anniversary. My wife loved that we were given a small complementary cake for the occasion. The kids loved it when they got a little cake of their own too.

The swimming pool has a small section where the kids can frolic around. Makes them feel they're in a mini water park. Note that the pool will close if there's a thunderstorm. Pool attendants are very alert to your needs.

Breakfast buffet was great! We were there as early as 7am and practically had the place to our own. The food was good -- the local selection was great! The kids loved that they also got served hot chocolate along with our coffee.",Comfort & Facilities:Food
"EDSA Shangri La Hotel has always reached, if not exceeded, my expectations everytime I stay here. They renovated the rooms since the last time ive been. Its a good improvement though I would recommend that they put bidet on the toilets. The pool is one of the best in the city, best for families and couples. The gym is amazing, the Chi Spa, still the best. Will always recommend this hotel to my traveling friends.",Comfort & Facilities
It was a wonderful way to spend quality time with family during my birthday weekend. Staff were all attentive and professional. Amenities were abundant and facilities were spotless. I even had several cakes welcoming us in the room when we got in. Will definitely stay there again soon. The kids love the resort-themed pool.,Staff:Comfort & Facilities
"The hotel is overall ok, it's very large an not really on the intimate side. The lobby area gives a sense of luxuary other wise its mostly leaning towards an event hotel with lots of local business events and weddings. The standard of the rooms in the garden wing are all below 5 star standard, rooms are worn down and in need of renovation, air quality in appallingly bad. Staff and service is excellent, the gym is top notch and the pool is nice. Restaurants are also living up to
a standard of a 5 star hotel.",Comfort & Facilities:Food
"I just love Edsa Shangri-la because of all its amazing water facilities such as huge swimming pool (they have provisions for lap pool during mornings), deep pool (9 feet), and slide for kids, and kids wet area play zone. They also have health club which includes gym, steam bath, sauna, and jacuzzi. My kids just love playing in the water playground. They can stay there the whole day, playing with new friends.

It is a great get away while staying in the city. The food is great and the staff are friendly. Location is beside the mall so it's easy to buy food for take out or shopping. The rooms are elegant and there is bathtub too, which the kids can enjoy when it's too sunny or too cold during windy days. They also have baby crib free of charge.

It's really fun and relaxing to stay here, specially on holidays when most people are going out of town. When we have the chance, we try to stay here once a year, waiting for their yearly promo rate with breakfast included.",Comfort & Facilities:Food:Location
"I stayed at Edsa Shangri-La for business trip together with airport transfer booking. The transportation arrangement was smooth. The hotel check-in process was fast and efficient as I made it at the room without waiting at lobby.
Just a comment on hotel housekeeping. On my second day of stay, the housekeeping was not properly done, even after I came back from business meeting after lunch hour. However, it was done immediately after I called the service line.
But overall, it was still a great staying experience with great services, good breakfast and friendly staffs.",Staff
The overall experience was relaxing and great... The staff were very acommodating and nice... The service was great.... The room was very elegant and nice as well... We will definitely book again in the future and recommend to others as well ...,Staff:Food
"The hotel lobby was nice and clean, the staff were very accomodating, the room was very lovely and elegant ....the overall experience was relaxing and great ... we will definitely be bakc and be recommend booking here",Staff:Cleanliness
"Stayed here for the weekend. Having stayed at Makati Shang and other hotels, I would say the rooms here ( garden view) are a bit outdated. The drawers were squeaking when you open them, coffee maker had to be transferred to the office desk to plug, as they didn't have any adapter - unusual for a hotel. The facilities are great though- having a child with me, the pool was something kids would really love!! No space to do laps but a lot of space for kids to have fun. Staff were courteous, professional. The gym is fantastic!! Much better than the one in makati! But overall I would still prefer Makati Shang.",Comfort & Facilities:Food:Staff
EDSA Shang is the best hotel to stay in Manila. There is not a detail missed in this hotel and the staff are very welcoming. I stay at this hotel when I am there for business and the hotel meets all my needs while there. The internet speed is good and allows me to connect all my devices.,Staff:Food:Location
"Ok, except for location, I don't know why anyone would choose the Makati iteration over the EDSA Shangri-la. The lobby layout is roughly the same, but the facilities, food and price are better in Mandaluyong. Unfortunately, with traffic, location does matter in Manila and unless you're going to be hanging out at the Asian Development Bank, there's less here than in either Makati or the Fort. But, if it doesn't matter to you, EDSA is the place to be.

In particular, I wanted to note how impressed I was with the gym. Not only is it 24 hours and equipped with a wide selection of cardio machines, it also had an impressive complement of boxing equipment if that type of cardio is your thing.",Comfort & Facilities:Location:Food
They have accommodated our requests over our stay in the hotel. The room was average and not that modern as compared to other 5-star hotels but what I commend most is the great customer service. The breakfast was also good and the ambiance of the hotel overall was good.,Food:Staff
"My experience everytime i have a chance to stay at EDSA Shang i always feel awesome and great! With the good services , sumptous delectable food, relaxing sauna and friendly and courteous staff, what can i say more?!?! Just Kudos and keep up the good work!!!",Staff:Food
"Truly a Tropical Garden Retreat in the Heart of the City. Stayed here last September 30- October 1, 2016. I felt the stay was too short. The experienced staff at EDSA Shangri-La, Manila, caters to the needs of guests by providing an extensive range of services and facilities. We fell in love with our Tower Wing Room that offered magnificent views of the Manila skyline. My daughter love the hotel's swimming pool. It is both kid and adult friendly. Buffet breakfast at the Heat was wonderful. Good array of food choices like fresh fruits, assorted breads and pastries, egg and noodle station, salad bar, Japanese station and TAHO! We would definitely be coming back soon. Kudos to the management and staff!",Food:Comfort & Facilities:Location
"It is lovely & relaxed atmosohere hotel. Close to the Shangri-La Mall where you have grocery, cinema & restaurants. The poolside & gardens are amazing. The rooms though need quite an uplifting to make it more modern. The housekeeping staff are attentive.",Comfort & Facilities:Location:Food
"This hotel is one of the best here in the Philippines...from the reception- staffs were friendly and accomodating, to the guestrooms- the bed is super comfy, breakfast- various food choices, amenities especially the swimming pool...for sure your kids will enjoy here.",Food:Staff:Comfort & Facilities
"We decided to stay here for the last night on our recent trip to Philippines. Normally we would not choose such an expensive place but for one night, why not?
We checked in and were offered an upgrade for a reasonable price that included club room, canapes and drinks in club lounge, buffet breakfast in club lounge, and late checkout. As you would expect the food and service were first class. Wife was extremely happy which in turn made me happy also. Overall it was a little expensive but worth the extra.
Club room was outstanding, everything you could ever need was included, staff were outstanding. We didn't get a chance to use the pool but it looked very inviting. Next time perhaps. Overall a 10/10 experience.",Food:Value for money:Staff
"From the moment you walk into the Shangri-la, you can feel the classic elegance, yet it still has a welcoming atmosphere. The food in the lounge was very good as was the tea and wine buffet.

It also has the nicest gym I've been to so far. I was impressed that with the equipment as it was top quality and they even offered several types of healthy drinks you could get for free.

The pool was also one of my favorites because it was deep enough for a shallow dive, long enough for a workout and had some curves to make interesting. The place really is as they call it, a city resort.

The location is also fantastic if you want to visit Megamall or the upscale mall Shangri-la plaza.
The buffet was scrumptious with loads of choices so I'll be back for that.

The Internet connection was very stable and strong enough for a Skype call using my mobile device on their wifi.
I wasn't able to run a speed test so I'm not sure if it's strong enough for doing live webinars where you need loads of upstream. I'll test the next time I return, which I hope is soon.",Food:Location:Comfort & Facilities
"I stayed here a decade ago with my family. Just like Makati Shangri-La this is a very good hotel. Location is perfect and the facilities are complete. Shopping centers and business establishments are accessible. The staff and management are very helpful and accommodating. Shangri-La hotels are really excellent and world class hotels, no doubt about it.",Location:Staff:Comfort & Facilities
"We stayed at the hotel during one weekend. We were meeting up with friends in the area for dinner on a Saturday and lunch on the Sunday so we decided to book a room. It helped that we've been told they have child-friendly pool facilities so we got to enjoy with our daughter. As expected, the food at the buffet breakfast was also very good. Kudos to the hotel for providing excellent service and upkeep of the facilities.",Food:Comfort & Facilities:Staff
"I met my clients at Shangri-la Edsa for a business meeting. I ordered the unli Wagyo beef paired with a nice Argentinian Malbec The beef was tender the way it should be and the wine which was recommended by the service staff was extraordinary. The location is great for meeting or just a simple dinner with friends. The staff seems to be knowledgeable and did a great job. Any time again.
Give me a thumbs up if this review was helpful for you.",Staff:Food:Location
"Having stayed at some other hotels in Manila, this turned out to be the jewel in the crown. I did not miss the mantle above the employee entrance which was talking about customer service and attitude. That seems to like infuse some magic in every employee from in room dining to reception to bell desk to restaurants to the chefs to the fitness center staff....there was not a single area in the hotel where I missed that employee smile and willingness to make your stay pleasant.
The fitness center along with the Jacuzzi, sauna and steam room are perfect relaxation after a long hectic office and a run on the treadmill. The staff at the fitness center really make you comfortable, coach you and ensure that you are enjoying yourself.
Its a great place to visit with family and kids, with a large swimming pool and fun wet area. Bonanza for Indians is a great Indian chef ensuring you don't miss your desi taste.
Overall a rating of 5 for my experience of 1 full week,.
Thanks Team Shangri-La Edsa.",Staff:Comfort & Facilities:Food
"In our more-than-a-week stay at the hotel, we were treated exemplarily by their room service/housekeeping staff, Ruben Castillo, assigned on the 18th floor. He was quick to identify our needs the first day. Thank you, Ruben of #EdsaShangriLaHotel, for the complimentary gift (Shangri-La teddy bear) for my kiddos today! Aside from providing a foldable crib for Ragnar (my 5-month old boy) and those cute kids slippers for Roan (my toddler), here's another gift from him today. Teddy surely is happy to be with Ragnar and vice versa. May your tribe increase! Kudos!",Staff
"I've been here for a dinner in the lobby ( they serve philipino cuisine) but its not that i've expected.. the foods are not good as you expect from a 5 star hotel .. and the circles restaurant buffet is very poor for the price ( 2600) .
I dont want to come back again",Food:Value for money
"Hotel offers a resort style experience in the midst of Manila busy streets. Hotel rooms it's self looks fairly dated in styling but where it makes up is in the service.

All staff from front desk to house keeping is very friendly and helpful.

Hotel is located (connected via a link bridge) to the Shangri-la plaza. The shopping centre does have a mix of brands from Zara to luxury fashion. It also has a significant number of food outlets and cinemas.

If you are planning to stay in the hotel the spa is a good choice. The gym is also fairly extensive and the pool is large and accomodate adults as well as kids.

Just give your self around 1.5hrs to get to the hotel from the airport if you get there in the evenings and if it's raining",Location:Staff:Food
"Looking on a map, Edsa Shangri-La appears very close to everything, right in the middle of Metro Manila, however, it is not until you get to the hotel that you realise how far away it actually is! Three hours to get from the airport, about 5km, to the hotel - it's just crazy!

Enough of the time-spent getting to the hotel, though, this is no fault of the hotel's and cannot really be controlled by them. The hotel itself is beautiful as one can (and should) expect from Shangri-La; the services is wonderful, too. The biggest let-down, except for the time to travel to the hotel from the CBD & Airport, is the expense.

Everything is fantastic in the hotel and I am very impressed in all respects, but next time I come to Manila, I will be staying in Makati - just that little bit closer to the airport and right in the heart of the business & entertainment district.",Location
"One of the best five star hotel in Metro Manila. I have seen every part of this hotel as I have attended a lot of conventions, stayed for leisure and been an organizer for a couple of exhibits as well. So yes, I have gone to the back door and the front door. I must say that this hotel has never failed to disappoint me for every time I visit it, it feels like a paradise. You better book months in advance as rooms easily go unavailable once there is an upcoming event. What I like the most is the ambiance in the lobby and the hotel staff are very accommodating even their porters, bell boys, guards are so very warm.",Food:Location
"This hotel is one of my favorites. I decided to treat my family for my post bday celebration and we really had so much fun. We arrived just on time for check-in and upon our arrival, we were greeted warmly by the staff and assisted us with our luggage. Check-in was breeze. The pretty preggy (whoose name I cannot recall) was very helpful and accomodating. She was very warm and friendly. The rooms given to us were on the poolside but the view was obstructed by the buildings columns and beam. But it was just okay. Our room was clean and the mattress was firm and coupled with a rainy weather, it was very relaxing and conducive for sleeping. Going to and fro the mall was easy because of the bridgeway that connects the hotel to the mall. The pool was great esp for the kids. My little one enjoyed the swim very much. Another exciting part was the Pokemon hunting. There were poke stops around the hotel and it was very thrilling to catch a number of Pokemons around the hotel. Buffet breakfast was the most enjoyable part. My family enjoyed the breakfast and we had a feast. We all went home filled with happiness because we had a great family get-away, an experience we will cherish.",Food:Comfort & Facilities:Staff
"The peach tea was excellent. The service was even better. Wilma, one of the servers was very accommodating. I asked for a parking pass, she was very tactful in saying there was a P500 minimum... But she still gave me one. Now, that's service.

Plus, the Wifi is excellent",Staff:Internet:Food
"awesome hotel, near shopping and food places, we had the buffet one night at the hotel, it was awesome, the food was super, to die for, I usually don't eat much, but i couldn't help myself this time. the staff in general were attentive and very helpful.",Food:Staff
I booked for horizon club and was really satisfied with their services. Clean and fresh smelling scent everywhere. Breakfast at Heat is delicious. Great people! I also love the toiletries in my bathroom. The pool was enjoyable for my 2 kids. Will definitely book again sometime in the future.,Cleanliness:Food:Comfort & Facilities
"Nice hotel for a staycation. It’s conveniently located near SM Megamall and The Shangri-La Mall. One can do lots of shopping and eating!!! Memories were created because of the 2-night stay in this hotel with the family. We booked three rooms. Room check-in was quite a problem as the line was long and there seem to be a problem in the booking made by the brother in law. We still had the adjoining rooms we wanted.

But the pool was a blast for the kids and their buffet breakfast was quite an experience. There was a long line on the first day and considering the family size number, it was really hard to find a group table that would seat all of us together. So we opted for the other location offered. We had a big round table. We were hungry so anything that was on their buffet table, we ate. No need to complain. Second day, line was shorter at The Head and so we were accommodated. Food here was really more organized, and the coffee was better.

Lastly, the banana walnut bread at their bakeshop is a must try! They usually run-out of it fast.",Food:Comfort & Facilities:Location
"It's been our 4th time and though the door key lock is still the old style, I still consider the place as one of the best hotel we've been. Still love the food at the Heat....Our 2nd time to celebrate our anniversary and now we have a cake and again a box of moon cake! Hope to celebrate our golden anniversary in this Hotel...",Comfort & Facilities:Food
"My family stayed here on adjoining rooms with garden views for my sister's wedding. At first we were put in a city view room but the staff was kind enough to transfer us to rooms that were more to our liking. Very 5-star, very elegant, very missable!",Staff:Comfort & Facilities:Location
"This hotel is a real gem, I recently spent 4 days there and it was a wonderful experience. The fitness center is the best I have seen in any hotel and they offer free classes-- several times per day-- yoga, spinning, zumba, etc.
Breakfast was amazing-- a lot of variety, including ethnic and international dishes, The service throughout was impecable and the room was spacious and very clean",Food:Comfort & Facilities:Cleanliness
"Love the place simply because it has everything you need - pool, spa, dining, mall; and you can never go wrong with the details like size of room, bed comfort, bathroom amenities and breakfast. They also have activities for kids. Staff are very courteous and attentive.",Comfort & Facilities:Food:Staff
"The horizon club room is worth the extra money, you get an unlimited wine and cocktails everyday from 5pm-7pm with good snacks. There is only one thing that annoyed me. I had my breakfast in the coffee shop called Heat and its chaos! The waiters and manager of the place seemed to be at a loss. After i ate my porridge, i stood up to get some more food, when i went back to my place i was surprise to see somebody sitting on my table! The waiter took out the rest of my food and coffee without my knowledge! What a disappointment from a 5star hotel! So i decided to just continue my breakfast in the horizon club which has less food but more relaxing. The wagyu night buffet is also not good, steak is like rubber to think this is wagyu. But overall the room and place is good.",Food:Value for money:Comfort & Facilities
"First hotel stay was in 2013 with little/poor impression for the Shangri-La brand then due to its dated look/feel. Stayed in the hotel (same wing) and was pleasantly surprised with the nicer, newer, brighter feel/look of the room. Overall stay is much much better now with a better impression of the room..",
"I was there 21 days to launch a a new site. While the people are nice. The service is not always 5*. There were some days I had to call to get my room serviced but wouldn't get towels, or toiletries that happened all the time. This hotel clearly is a popular hotel for locals, as an american traveling with two other colleagues the service became poor when the wealthy people arrived on weekends. Even for breakfast or anything else we didn't exist except to sign to validate for service we did receive. If you like a nice place to stay but don't care about the obviously higher priced rooms and poor service occasionally. This is the place.",Staff:Comfort & Facilities:Value for money
"I just visited my colleague there and I must say that the hotel has a very nice touch when it comes to personalized service. To ask a guest of how is she is a very touching way even though I am not merely the hotel guest. I will definitely recommend this hotel more with my other colleague’s, family, relatives and friends.
I almost forgot, I have a very good breakfast at HEAT which has an excellent dishes as served.
I just forgot to take a picture though..",Staff:Food
"Stayed at Shangrila for 2 nites, we we're booked to the Tower wing and we opt to be transferred to the Horizon club garden wing side of the hotel since we wanted calm, quiet and silence. The tower wing showed major revamp as the garden wing is still the classic original decor. I feel that relaxation is our major objective thats's why the horizon club floor is the best one for us as we felt so relaxed during our stay.

The best front office guy, my shout out and 2 thumbs up for MIGZ, he is amazingly patient for all the request and preferences i demanded.
We arrived early and was allowed to check in early since room is already available. Since we requested a transfer migz processed all the necessary service for our stay to be as pleasant as possible. He showed us the available rooms that we may choose, from a suite to the horizon club floors. He painstakingly looked for a twin beds whilst we were having lunch and as soon as we came back to the reception, our things, our room, the ""Nespresso-maker"" request was already set up in our room.. (It is meant for suite rooms and up and we were booked on a deluxe) he also toured us to the horizon club lounge, where we can enjoy all day/nite coffee, beverages, small deserts and cocktails by 5-7pm!

My son and niece enjoyed the pool area, how amazingly secured we felt that lifeguards are seated to look after the safety of the guests.

Guestroom may be classic yet it's comfy and clean. Housekeeping always makes sure our toiletries ""l-occitane brand"" are always complete after a polished make up. Complementary water and sweets are alwez available. I wouldn't request anything that was never granted in just no waiting time at all. With ready smiles! Love love the service of this hotel. From the front office/bellman/doorgirl/housekeeping/lifeguards... They certainly made sure our stay is the best.

I didn't give it a 5 star though because the staff at the horizon club lounge are not as accommodating as the other staff. We didn't feel we were looked after everytime we come up for coffee or some drinks. Maybe cuz we're not businessman or not wearing suits, but who cares -- we are in the horizon club floor, they shouldn't discriminate if casually dress.

However, all is perfect and would definitely recommend and come stay at Shangrila again!",Staff:Comfort & Facilities:Food
"With 2 kids in tow, my husband and I decided to forego our annual out of town trip to visit the beach and opted for a staycation at Edsa Shang. We were not disappointed. We stayed at one of their horizon primer suites and we were treated to a luxurious and comfortable stay. Choosing to stay in their horizon suite also entitled us to access the horizon lodge which offers snacks, drinks, wifi and meeting rooms. It was a very cozy area one could stay in if they get tired of spending time in their room. The staff was very friendly and accommodating. They sure go out of their way to make sure that each guest has a wonderful time. The snacks at the lounge was very tasty, the juices were freshly made and refreshing and the wifi was fast (relatively). The lounge even serves cocktails from 5-7pm and it offers a wide array of dishes which includes dumplings, stews and rice.

The room we occupied was very spacious, it comes with a sitting room and a balcony. I love, love, love the lóccitane toiletries they have on the room, it smells citrussy and fresh. I'm quite particular with beds and pillows and I must say, theirs were very comfortable. My only complain about the room is the almost non existent wifi and our toilet was clogged a few times. At some point I had to go to the lounge because I had to finish some work and even the wired internet was sooooo slow.

The facilities were really good, my kids enjoyed the pool in particular. They spent almost all of our entire stay by the pool area. It's so conveniently situated. We got to meet up with a lot of friends on the adjacent mall while my kids were in the pool or in the room.

All in all this was a fun stay and we've really enjoyed it. We plan to come back and do this again when we're in Manila. This hotel can be pricey but you really get great service and comfort so it's really worth it.",Comfort & Facilities:Food
"Stayed 3 days with kids definitely enjoyed your pool. My kids enjoyed the slides because there was no height requirement. The staff at the pool were very friendly, They're very accomodating and attentive. My husband and I played table tennis and went to their fitness center. We really enjoyed our stay here compared with all the hotel we visited. Its our first time to play table tennis together. The food at Heat restaurant were also great, worth waiting after a long queue. Long queue at the resto and checking in. Near Mall.",Food:Comfort & Facilities:Staff
"This was my second trip to this hotel and while everything was good service, food etc. The hotel needs a little up lift now. Good location next to malls, nice pool and is value for money.

Hotel car drivers are very friendly and reasonably priced considering the alternatives transport options from the airport.",Location:Staff:Value for money
My family and I stayed two nights at the Edsa Shangri-La. The hotel was very comfortable and there was an abundance of security which made us feel secure. The hotel is connected to two very large shopping malls and U.S. based restaurants for the unadventurous such as myself. There is also an in-house bakery which was very convenient. My one complaint is that the only rooms available contain either two twin beds or one king bed which for a family of three adults was problematic and would have been uncomfortable if we had not upgraded to a suite. Overall a great hotel and pleasant stay.,Comfort & Facilities:Food:Location
"An excellent place to rest (again) after a long, tiring trip....Little, big things- -Welcome Back greeting card , box of mooncake, fruits, few pieces of chocolate....make us feel at home.at once....Usual excellent service from reservation (Jello) to reception to Heat- 2 Alvins, Jomar--room service.....Thank you Noli S..you sir are goooood!!......Was a rainy few days..gym, restaurants, people, ambiance....enjoyed our stay..",Staff:Food
"i love that shangrila is in the middle of everything. it is amidst malls, shops which is only a walking distance from the said hotel. the hotel itself is a joy to stay in. they serve good food, have a well kept pool and their gym is open 24 hours!! enjoy your stay!",Location:Food
"I was checked in at the garden wing for my first night. A later found out that the tower wing was renovated and felt relieved that I was going to stay in that wing for the rest of my trip. The garden wing needs a major revamp! The smoking floors have affected the smell of the entire wing as the smoke clings to the carpet and furniture. I personally think hotels should not have a smoking floor at all!

The breakfast buffet at Heat was pretty standard. I like their Filipino ""touches"" with the ""kakanin"" and the ""taho"" placed in a smaller version of the one's street vendors use.

The table we chose outside was wobbly but waiter Marvin quickly fixed the issue. He even gave us a bowl of fresh mangoes to make sure we have a pleasant breakfast! He was our waiter again the next day and he took care of us the whole time! He needs to be commended!

We got two adjacent rooms which the kids enjoyed. It's just a shame the other toom

The fitness centre is the best I've been so far. It's complete, classy and the attendants are very helpful. I would have used it again for the third time in a row but my body couldn't take the workouts anymore ;)",Comfort & Facilities:Food:Staff
"I've always enjoyed staying in EDSA Shangri-la.
Food can be improved, but the accommodation and service are incomparable.
I will definitely recommend my local and foreign friends here.
The value for money was all worth it.",Value for money:Staff
"My 2year old son loved the pool and playground. Went back again and again.

Guest Relations promised a complimentary cake for our Anniversary but it never arrived.

Requested some items via Housekeeping. Waited a few minutes for them to arrive everytime.

Room was ok. Wifi is average.",Staff
An excellent luxury hotel. Located in a very convenient location near to shopping area. The concierge was excellent in handling our luggages.The room was spacious and everything you could ask for...Staff are attentive while we were having our breakfast,Location:Staff:Food
"I can not say enough about the Edsa. Is was an awesome experience all around. I came for a business trip. Upon check in we were take to the lounge and offered a beverage and snacks. They made check in super simple. You can also exchange currency in the lounge (up to $200 per day). The rooms are very nice and the beds are heavenly. The buffet is among the best I've ever been to. There is tremendous variety and everything is very fresh. I came during monsoon season so it rained a lot. I spent a little time at the pool and it was really nice. Spa experience was wonderful as well. The differentiator at the Edsa is the level of service. You are greeted everywhere you go, the staff always wants to help, with a smile on their face and warmth in their heart. I will definitely book here if I come back. It was just amazing.",Staff:Food
"Conveniently situated across the street from a major mall the Shangrila Plaza and 30-60 minutes from the airport depending on traffic , the Edsa Shangrila is an excellent choice. What impressed me was friendly housekeeping staff visiting the room twice a day to replenish supplies . The breakfast has a huge spread of local and pan Asian Cuisines including Indian food! The pool is fairly large with constant life guards .
The check in and check out too is very efficient . Airport pick up and drop is slightly expensive at over 3000 pesos- around 65 US Dollars but the drivers are knowledgeable and there is complimentary wi fi in the car !",Location:Staff:Food
"Very nice facilities and staffs are courteous. Fast internet with a good coverage on public areas and inside the room. Pool attendants are attentive. Housekeeping are fast to deliver requested items. Breakfast at HEAT is superb. Lots of choices and the food tasted great!

My only comment is that they dont have bedside electrical outlet.",Food:Comfort & Facilities:Staff
"A bit costly but arguably the best place to stay if you have no cost limitations. Nestled between two major shopping malls that offer pretty much anything you could ask for quite literally at your doorstep.

Very hard to find fault with the hotel. The staff are often pleasant to a fault and very accommodating. The furnishings are typically grand as in all Shangri Las but above all else, the Internet is fast and free! No log in required and is stable. Local telcos don't offer very good speed or stability.

The gym is awesome and has almost anything you could ask for (including equipment for sparring practice). Dining is great and relatively affordable (comparable to dining in a fancy restaurant out on the town minus the hassle of traffic which can really spoil your day).",Staff:Comfort & Facilities:Food
