Opinion,Classification
"Great Hotel but small rooms and too many kids,Nice facilities and nice private beach,i wrote an earlier review but don't know if it was submitted so here's a re-write/summary. i've stayed at this hotel several times prior and so decided to stay again. the biggest change is that this shangrila has now become more of a children and family-friendly hotel and definitely not for those adults who want a peaceful, romantic getaway with quietness and serenity. there were kids everywhere and if this is what you want, then bring your family and children here and they will love it. however, if you're an ""adults-only"" style traveler who want to enjoy some peace and quiet from more 'mature' company then sadly this shangrila has gone away from that and definitely is more for those with 2 or more kids! it's full of them and if you're a solo or lone couple you will definitely be a minority. the front-end checkin staff sadly did not perform to our expectations. they were rude, indifferent to our concerns, and just plain fake. however, all the other staff from the waiters, to servers, to bell-boys, concierge, security, housekeeping, beach valets, etc - were terrific. absolutely star performers and keeping with the shangrila brand and high quality. it made up for the front-end/check-in staffs incompetence.",Staff:Comfort & Facilities
"Fantastic hotel which just renovated,Private beach and close to the hotel,the staff were friendly and met all our needs. The private beach is very convenient and all outdoor activities are easily accessible. the restaurant served a fantastic cuisine",Food:Staff:Location
"Splendid Paradise 11/10,EVERYTHING,I really do not know where to start.. Amazing is the first word... but its the feeling i can not describe to you when I remind myself of my stay. Every single member of staff were not just good they were exceptinal. Doing anything they can to make your stay as good as possible. We even had to see the doctor becuase of an allergy my partner had suffered with - and even there it was so easy, comfy and without any issues. They have translators there if you do not speak English and over all the hotel, experience, service atmosphere, activities and price 11/10 DO IT!!! Only down thing was the Kareoke Room were not available.. :-(",Staff:Food
"it`s so huge but so, so...,it has a nice beach and lots of big, various fishes and a comfortable system and kind deploees.,it is a very huge resort and beautiful beach. and wonderful,various, lots of fishes. i was surprised with too many fishes. but, it has two small swimming pools and very poor poolchairs compatible many people. so, i was disppointed with pools. i couldn`t use poolchairs even if i had started my day at am 7:00. the others are good and better.",Comfort & Facilities:Food:Location
"Great hotel for extended weekend with young family,kids pool, clean beach, kids playroom, large rooms, great service,spent 3 days in October with my family (2 small kids 1y and 4y old)",Comfort & Facilities:Cleanliness
"(Complaint) ""Stressful arrival"",Good restaurants,Dear Sir or Madam, Once again I would like to stress how grateful I am with the amendments made with the below booking and the original mix up with the dates etc. However, I really feel you will benefit from the feedback I am about to give you. On arrival to the Shangri La hotel in Mactan Cebu last Monday afternoon the concierge were unaware of the below booking because ""Agoda had not forwarded these details to them (Shangri La)"". Therefore, apart from feeling a great deal of embarrassment that I had somehow made a mistake, my girlfriend and I were told we would need to spend the entire day on stand by waiting for a room to become available as the hotel was full. This caused a great deal of stress for the both of us as we weren't sure if we would have to book another hotel in Cebu. Furthermore, we were wasting a large portion of the day we could be enjoying in our hotel room that I had previously paid for. I really feel that the hotel should have apologised for this mix up and we both felt some token of compensation was due - unfortunately they did not offer any apology or gesture of good will. It was only through my own perseverance and insistence that a room could finally be provided. I would please ask that you consider the above feedback for your future customers and ensure the appropriate contact is made prior to guests arriving. There was an unnecessary amount of stress and embarrassment here, that I'm sure you will agree will not bode well for your company. I have lost confidence in Agoda and I sincerely hope that it will be restored in the future. Many thanks Kind regards",Staff:Comfort & Facilities
"great hotel perfect for honeymoon couples ,romantic settings and friendly staffs,vaule for money.great facilities and beautiful rooms",Comfort & Facilities:Staff
"A paradise south of Manila,You never have to leave the resort as everything is there for a fun and relaxing weekend,Enjoyed my stay at Mactan Shang. The place is magical. Everything you need to have fun and relax is at the resort. The food is great. The rooms are really comfortable. The facilities available are ridiculous. You get lost in time while in this resort. The staff were extra friendly, it was a no fuss holiday until I left my camera in one of their hotel taxi's. They were never able to retrieve it. I felt that no one was really there to help me. Its not a cheap-o camera to say the least. It would have been a perfect vacation except for this incident.",Comfort & Facilities:Staff:Food
"great staff, ,we were at the hotel for a ironman race, the hotel was the best organized we have seen so far,great staff, nice rooms and a very good wine store right in the lobby, had a good time and stay",Staff:Food
"One great hotel with superb service,amazing beach and pools, helpful and efficient staff, lovely rooms,we loved the aqua water park for my preschooler and the pristine beach, not to mention the spacious room and helpful staff. will definitely go back there!",Staff:Comfort & Facilities:Location
"Great location and excellent view from room.,Fantastic amenities.,rooms had excellent view of gardens and sea. staff at tides and aqua restaurant were attentive and gracious. hospitality staff at lobby were sometimes too stiff and followed too scripted roles. experience at vanafi was not so pleasant. credit card swipe machine did not function and charges were taken at front desk. it triggered a 'fraud' incident with credit card company. food choices were excellent at tides but a bit too pricey. car service was very good.",Staff:Food:Location
"A bit dated and didn't meet my expectations,Clean,Not sure if I my expectations were unreasonable, but I just wasn't impressed with the Shangri La. The rooms were dated, buffets were a nightmare with the crowds, beach wasn't all that great. Perhaps it is nice for family because it is an enclosed resort, but as a couple, we were ready to leave after a couple of days. For the price, I'd stay somewhere else. It wasn't terrible, but I was just expecting more.",Value for money:Location
"Slow service but great property,beach and swimming pool,This is our second time staying here since we wanted to try the Aquaplay area. It's a bit small but my 1.5 year old loved it. The beach is not as nice as say Boracay's but it's got snorkelling right there so it's more fun. My major complaint is the slow service at the seafood restaurant. We ordered a grilled seafood platter for two and it took over one hour to come and the restaurant was half empty! The waitress explained it's because they only have one chef / one grill. OMG, what kind of seafood restaurant is this with $$$$$ menu. Anyways, while we were waiting, I saw a large rat running under another table. I supposed since the restaurant is outdoor, they can't really control that.",Food:Comfort & Facilities:Staff
"Perfect family hotel,Pools, kids room, friendly staff,We had a terrific stay at the Shang Mactan. Airport transfer were smooth and easy. The hotel had amazing facilities for kids. The pools were great and there were even a few small waterslides that our 3.5 year old loved. The beach had a covered area with staff available to help children build sand castles. The lifeguard took our son to search for hermit crabs on the beach. Our son is still talking about the lovely Jean and Uncle Michael from the beach. What friendly and helpful staff! When we needed a break from the beach there was a huge playroom to enjoy.. Even Mom and Dad loved the slides. Food was average. It would be good to see such a great resort raise the qualit of the food. That being said, the pizza and ice cream were terrific.",Staff:Comfort & Facilities:Food
"excellent Getaway,best of class in Cebu, excellent place for weekend getaway,nice warm water pools for all ages. excellent private beach for relaxation or aqua sports. Excellent service, with great breakfast. the only setback is slightly far from Cebu main city, but honestly, with everything you can enjoy in the resort, there is really no point of leaving the hotel at all.",Comfort & Facilities:Food:Location
"Room with Mouldy Smell & Power Trip at night,extensive breakfast spread,1) the 'deluxe seaview' room = room with pool view + v far-distance sea view. NOT worth the extra price paid, should just opt for normal garden view. 2) my room, 6085, has got a mouldy smell, like it's been closed for a long time and un-used. 3)in the middle of the night, while turning on the lights, I accidently caused a power trip at 4am! didnt want the serviceman to come to my room to fix the thing, and I waited (while sleeping) till 7am before calling the serviceman to check and fix the problem. 4) the rooms are located very close to each other, and I can clearly hear when my neighbours are back to their rooms or going out. I could even hear the telephone ringing sound of the connecting room next to my room!",Comfort & Facilities
"Great Stay,Beach Beach Beach,Amazing beach and water sports at Shangri La Mactan, the sand is super soft and the water is super clear. Beautiful fish are to be seen as soon as walking into the water in 10 steps. The staff at the hotel were great as well, very accommodating and informative. The resort, overall, is the complete package and doesn't have many downsides, if any at all.",Comfort & Facilities:Location
"Great location and complete amenities,Very near the airport and child-friendly,This is our family's favorite vacation hotel to date. We've stayed at this hotel at least three times already. In our recent stay, it was to celebrate my daughter's 7th birthday. And we also brought along my 4-year old son. We had a great family-bonding time. The kids enjoyed the Aquaplay and the adventure zone! All of us enjoyed swimming in the different pools - main pool and ocean wing pool. My husband enjoyed swimming in the open water. I, particularly, enjoyed the buffet at Tides. This hotel has everything a family needs.",Food:Comfort & Facilities:Location
"Great hotel for family with young kids,Nice beach, swimming pool, water slides, and play area for young children,Our 3 days, 2 nights stay at Shangri-la Mactan was great. My daughters enjoyed the Adventure Zone, the swimming pools, water slides and the beach. They're asking if we can go back there on our next trip. The room was spacious, clean and very well maintained. The bathroom was also spacious and clean with a nice bath tub and good shower. The breakfast buffet had great selection of food and drinks. It had western, asian and local foods. The staffs were very courteous, friendly and helpful.",Comfort & Facilities:Food:Location
"Lovely Hotel,Beach,Lovely Hotel, Nice renovated rooms, great food, beautiful beach and pool area. Nothing unpleasant in this hotel.",Comfort & Facilities:Food
"A honeymoon getaway,all amenities,nice! breakfast buffet spread was very good. gym, pool and beach are all top notch. service was great. renovated rooms.",Food:Comfort & Facilities
"Great hotel in the Philippines...,Swimming pool and restaurant ""Tides"",ShangrilLa's Mactan Resort & Spa is a best place to take a rest. Comfortable room, delicious food, exciting swimming pool and kid's amusement places. It was great time for my family. Thank you^^",Comfort & Facilities:Food:Location
"great resort for family and couples.,beach, swimming pools,,i went to shangri-la resort for my summer vacation as well as my anniversity. it was an excellent choice. i think this place is the best one in cebu. i would recommend it for the honeymooners, couples, families, and friends. it provides a large, clean room with a luxurious bathroom and balcony. the beach at the resort is fantastic. you don't need to go to hopping tour, because you can actually do the snorcooling, jetskiing, karyak, and all the water activieis that you can think of.",Comfort & Facilities:Location
"The best hotel in Cebu.,Beautiful beach, Professional services, Tasty breakfast,I stayed at both of two resorts; Crimson and Shangri-La. Crimson is just a resort. Not a hotel. People were kind and they provied good services but most of guests are Korean. (I am a Korean too.) And the restaurant were crowded with people. But the room condition was very good. Deluxe Garden Room that we stayed at has great room with large bathroom and most of the rooms are separated so it was like country houses. Shangri-La has lots of employees so we can ask them anywhere. Actually the room condition was not good because The room smelt damp. But without the room, everything was perfact. The beach was so beautiful and there were so many kind of fishes. You can snorkling. Both of two accommodation were well decorated and provides good services. Have a good choice.",Comfort & Facilities:Food:Location
"Excellence service,Excellence service and nice beach,excellence in services. especially the services at kids club. the children enjoy a wonderful journey with lots of fun. nice room and beach with lots of fishes. different restaurants provided different kinds of delicious food.it is really good that to stay over nights at here.",Food:Staff:Location
"Good for snorkelling,Clear sea, lovely beach, relaxing environment,We stayed here for four nights and it was excellent. The hotel has a private beach, the sea is very clear and many fish can be seen. Swim out to the floating platforms and there are hundreds of them. There isn't much around to see outside of the hotel, but they run buses into Cebu city for shopping, or you could get a taxi. The breakfast buffet was extensive with many varieties of food.",Food:Location:Comfort & Facilities
"Best hotel in Cebu,Great private beach, friendly staff, nice facilities, great food,Everything you need is in the hotel. Convenient for airport. Great place for a short trip. Expensive, however",Comfort & Facilities:Staff
"great room and service,private beach and friendly staff,went with a girlfriend, and we had a great time. free upgrade to a bigger room. service was excellent. everything you need is there. went out to snorkel with scottys and they were very professional.",Staff:Comfort & Facilities
"Gruelling Ironman 70.3 in Cebu w/terrible chaos,Understanding and accommodating staff,a 15min taxi ride to Shangri-la turned out to be a grueling 3 hr ordeal. Unbeknownst to us, the Ironman 70.3 was in town. Roads were closed and taxi drivers refused to take us alt. route to the resort. Our first taxi cab overheated so we had to flag down another. Drivers polite but experience frustrating. Then we walked w/our luggages to the resort, about 1.5 km. finally, got to the gate and was refused entrance because we didn't have wristbands. Despite informing the police officers we had reservations for the resort we were refused entry. POlice polite but doing their job. After calling and discussing the situation with the front desk we were escorted and walked to the resort. Long story short, only smoking rm available (we wanted non smoking rm) and we politely but firmly requested compensation for this whole mess. Guest relations officer polite and very understanding. Rm was aired out, view gorgeous, bottle of wine and delicious mangos waiting in out air conditioned rm! Holy recommend resort for their stellar service and friendly demeanor!!!",Staff:Food
"5 star accommodation with 5 star service,The view from our room was great! Facing the ocean and the pool. Rooms were kept clean and service was impeccable,Highly recommended when staying in Cebu Mactan. Everything you need is in the hotel.",Location:Comfort & Facilities
"Excellent service, fantastic location,Best beaches, restaurants, play areas for kids,Loved the trip, kids loved playing at the pool and the beach",Location:Comfort & Facilities
"Good Hotel,Enviornment,The position of hotel is very good which is near the Mactan Airport, town centre and diving site. The facility is very good for whole family to visit. The game centre and x-zone is good for children and baby. The beach is very clean. The swimming also suitable for children. But the price is quite high.",Location
"Gorgeous hotel, amazing staff.,One of the best resorts I've been to with very friendly, helpful and courteous staff.,Extremely happy with our stay. The amenities are well above average plus with amazing service.",Staff:Comfort & Facilities
"Beautiful resort, cozy rooms,Resort is beautiful, hotel employees are very hospitable and attentive to needs of the guests,Shangri-la Mactan is indeed a place one would like to keep coming back to due to its beautiful resort and the excellent service the hotel staff provides. One can truly relax and ""get away"" from the hustle and bustle of the city. It is what one would call a real vacation as the sprawling and relaxing feel of the resort will truly make your stay an enjoyable and memorable one each and every time.",Food:Staff:Comfort & Facilities
"Overpriced Snakes Agoda Sucks,Underwhelming for price,on my experience with agoda this company have zero customer service. i would never deal with them again. on shangri-la, be aware that their are coral snakes at their private beach. we found out as my 1 year old and wife almost stepped on one. it was not the only one we saw during our stay. yes, they are venomous and in telling the workers at the beach we were not telling them anything new judging by their reaction, which was who cares. i believe there should be warning signs informing guests.",Staff
"Very nice resort,The environment is very quiet.,Everything is very nice. So I'll just mention what I am not really satisfied. 1.The wall of the bathroom seems like there is some mold on it. ( i am not sure) 2.The shower curtain cannot completely block the water..so after I took shower, the ground was really wet. maybe its my problem.. 3.I couldn't find the dryer.",Comfort & Facilities:Cleanliness
"The Best Resort in Cebu,location, available activities,This is my 3rd time in Shang Mactan and I keep on looking forward to the next one. I love how I can spend 2-3 whole days without the need of getting out of the resort because everything is there! Next time, I will really book myself a massage at Chi",Location
"Always well looked after,Marine park off the beach makes fantastic snorkelling,We always enjoy staying here for a weekend away from Hong Kong. Whilst resort stays cannot be said to be cheap, the convenience of Cebu Mactan Shangri-La from Cebu airport, with the beautiful surroundings, many activities and good food make it a worthwhile escape. The bar area by the shore is wonderful in the evening. The pools are great, the snorkeling fantastic from the beach, although it is annoying that you are allowed to walk out over the coral at low tide, and there is plenty of fun sports and entertainment to keep you occupied during the day. We chose a club room this time, and really the benefits were not as good as other club rooms we have stayed before. Also, the club rooms were facing the beach and there was a wedding party on one night that was quite loud. Whilst not a massive inconvenience a room away from the beach would have been more restful and less cost. The spa is as good as any you will find.",Location:Comfort & Facilities:Food
"great for a weekend getaway,nice rooms, good service,enjoyed my break away from the city in shangri-la mactan. the rooms we're very clean and the staff were really nice",Staff:Location:Cleanliness
"Too crowed but room is spacious and nice,Close from the airport,the beach and swimming pool are crowed most of the time. gym is good, as not many people go there. food in the restaurant is expensive, but food is of a good standard generally. breakfast there are two choices for the inclusive buffet breakfast and we tried both. the breakfast in tides has more variety but way too crowed and it was chaotic. we arrived tides at 9am for breakfast and we were seated by a staff in 10 min. we went to get our food, but when we went back to our designated table, it was occupied by another party. we went and seek help from one of the staffs and she found us another table, which was just beside the long queue of people who were waiting to be seated. we felt like sitting on a busy street. we sat down anyway and asked for some tea, but what we received was just one cup of hot water (for two of us)with some teabags, no milk either. we gave up and just quickly finished our plates and left. it was such an bad breakfast experience on the first morning. we went to the other restaurant acqua for breakfast on the next 2 days. it was so much quieter . less choices but enough for breakfast. we didn't need to wait and not crowed at all. with less people, service is also much better. beach/ swimming pools a lot of seats are provided on the beach and by the swimming pools, but it's not easy to find a nice seat, as there were too many people. we need to get to the beach before 10am to get a better seat. however, the beach is full of people and kids, which made it really noisy. many activities happened at the small beach. snorkeling is ok , and we could see many fish in the water. however, some people also kayak there, which is quite dangerous to snorkel at times. the hotel should have separated the area for kayaking and other water sports. i saw people who were kayaking nearly paddled to the heads of people who were snorkeling. so scary. dining we had lunch in acqua on the first day. price is acceptable, the spagetti wasn't very good, but",Food:Comfort & Facilities
"Perfect resort to escape city life...,Got everything you need - no need to leave the resort,It's our 2nd time around and always wanting to stay more. Except this time, some of the services/amenities we received the 1st time were not anymore made available (canvas beach bag and fresh mangoes in the room). However, it was complimented when they let us bring in some food purchased in excess outside and heated it up for us for consumption the next day. Also, noticed the prices of some of the water-sports activities have increased tremendously in 1 year :-(",Food:Value for money:Comfort & Facilities
"Beautiful hotel with great sevice,Excellent outdoor facilities, including a beautiful beach with marine sanctuary and two great pools. Polite and helpful staff who speaks good english. Many restaurants with great food.,Very relaxing atmosphere. The staff was very polite and helpful, and acted very professional. Beautiful beach with enough sun beds for everyone, so we didn't have to get up early to get a sun bed. The breakfast was also very good. The spa was amazing, very good facilities with jacuzzi and steam. We will definitely return to this hotel, we had a great time.",Staff:Comfort & Facilities:Food
"Great for a family get away,Big swimming pools and lovely beach,Fantastic for families, with a huge (and impressive) playroom, several swimming pools and a great beach with fish to feed. The hotel rooms are not huge, but comfortable and clean.",Comfort & Facilities
"Shangri La Mactan is a Unique Hotel on its own,The Marine Park just at your doorstep,I have always look forward to stay in Shangrila Mactan as it is one of the most beautiful hotel because of two reasons 1) The marine park is one of the best that i have visited and you need not go far to see coral fishes - parrot fish, pike fish, clown fish, mullet, angel fish, squid and schools of fish as though you are diving. 2) The Filipino service level again never fails - prompt efficient service request - no nonsense or reasons to be given...they just aim to please. Anything that they cannot provide is done with a sympathetic 'I wish I could do it' the only set back is you need to pay for the extras which makes it one of the very pricey hotels in Cebu. But the worse is not Shangrila Mactacn but AGODA THAT CANCELED MY ROOM AND WHEN I REQUESTED TO REINSTATE THE ROOM I HAD TO DO 3 REMINDERS AND THERE WAS JUST A CURT REPLY - WE HAVE DONE IT AFTER I LEFT THE HOTEL THE NEXT DAY. THE SERVICE LEVEL BY AGODA IS ATROCIOUS AND I AM THEIR LOYAL CUSTOMER RANKING WITH 75000 POINTS TO BE KNOWN AS THEIR 'PREMIER CUSTOMER' - BUT I DONT FEEL LIKE ONE!!! AGODA FAILED - NO APOLOGY AT ALL FROM THEM!",Staff:Value for money:Food
"Great Hotel,Location, with private beach,A classic Shangri-la property whichi is located right on the beach. It has very good facilities and the staff was very helpful.",Location:Staff
"still happy the second time around! ,location, rooms, activities, pool,stayed for 3d2n for business and pleasure trip with my fiance. this is our second time staying at this hotel and we are still happy with their services. the room is very spacious and clean. the staffs were friendly and helpful. if you plan to go to the city you can take their shuttle with a minimal fee. try to book a table at Cowrie Cove. they also serve yummy buffet breakfast!",Staff:Food:Comfort & Facilities
"Great resort,Enjoyed every minute of my stay,From the moment you arrive at this hotel, you feel like you are on holidays and can relax. Every detail is thought of here at Shangri-la. From the beach, to pool, to spa, this place has everything I needed for a weekend getaway. Will stay at the Shang again next time.",Comfort & Facilities
"Great service,Superb service,From the moment you arrive at this hotel, you feel like you are on holidays and can relax. Every detail is thought of here at Shangri-la. From the beach, to pool, to spa, this place has everything I needed for a weekend getaway. Will stay at the Shang again next time.",Comfort & Facilities
"Perfect hotel for business and pleasure,Rooms and staff,Twas a marvelous stay. Me and my family enjoyed every minute of our stay at this hotel",Staff:Comfort & Facilities
"Great location but old rooms and average food,Direct access to the beach, friendly service,Returning after 2 years, we did not see much by way of the renovations that the hotel had marketed on their website. The rooms and facilities looked more dated than we would have liked and the food was quite average, with the exception of the seafood at Cowrie Cove. Service continues to be friendly but the effectiveness was average as our check in to the room was delayed by 1 hour after multiple promises that it would be ready in “5 minutes” and the initial room provided was right below the Ocean Club lounge and as such we were woken up early in the morning by noisy foot traffic. Direct access to nice beach facilities was a plus but the overall experience was average. And, at the beach, the hotel needs to find a balance between family seating and activities against couples who are looking to relax, which is certainly possible given the amount of space.",Comfort & Facilities:Food:Staff
"Nice hotel for a relaxing stay in Cebu,Snorkling, staff, activities,Great location for a relaxing moment but far from the city. Ocean wing rooms a bit old and low equipped in the bathroom but the excellent service of the staff more than compensate it. Good restaurants (the Italian and the see side one). Great beach for snorkling but the sand is not that smooth (thick) and white than in Boracay or Thailand (it looks a bit artificial). Full of activities including a golf course. Nice large garden, spa and pools.",Location:Comfort & Facilities:Food
"Amazing hotel, amazing facilities, amazing beach,Location, facilities, beach, dining options and quality of food,Shangrila Mactan is probably the BEST resort I've ever stayed at. Everything about it made for an incredible getaway. The beach, hands down, is the best in Cebu, and probably for most of the Philippines. I am curious to try out the Shangrila Boracay after this wonderful experience!",Comfort & Facilities:Location:Food
"Awesome hotel, attentive and friendly staff,Pool, beach and lounge areas are beautiful. Also Chi Spa is great.,We both enjoyed the facilities and definitely recommend it for whoever wants to have a relaxing holidays in sunny Philippines.",Comfort & Facilities:Staff:Food
"Very Nice Hotel with Friendly Staff,Well maintained grounds with a nice beach area,Everything was just fine but they still have that old TV in our room. It's Shangri-La...please replace it with a new one.",Comfort & Facilities:Staff
"Lovely place but service needs improvement,the pools are great, as well as the beach. food is ok too,First of all -- smelly towels! Then our room which was not on a smoking floor smelled heavily of cigarette smoke!",Cleanliness:Comfort & Facilities
"Lovely hotel and service with a smile,The Beach with the corals and fishes,beautifully landscaped with exotic plants and flowers. the white sand beach has crystal clear water with colorful corals and fishes. good breakfast, beautiful restaurants, very romantic good for honeymooners, friendly and helpful staff. good nightly entertainment. very quiet and relaxing. will highly recommend the hotel and will definitely stay here again.",Food:Staff:Location
"Nice Hotel for a couple,nice, beautiful,This hotel was good. At that time it was undergoing some renovations as well. But the impact was minimu. Staff was very friendly and supportive. However the hotel was on the expensive side. Being a spa hotel , it consists of very nice pool and a garden. so this will be best suited for a couple on their honeymoon or on a romantic trip. May not be very suitable for night life. The have shuttle service from/to the Cebu air port which is very useful.",Comfort & Facilities:Staff:Food
"Amazing service and staff,Staff and service,In my girlfriend's words, who is a hospitality management and PR professional with 14 years' experience; ""I have never ever experienced such consistently excellent service in my life let alone in my career"". Every single staff member we have come accross; from the receptionists, concierge and housekeeping to the dive centre staff, pool cleaners, and lobby bar staff and live band playing there made our stay very special and memorable. We are not VIP's in any way, just a tourist couple staying in a normal room. But we left feeling like royalty. Thank you to everyone at the Shangri-La Mactan. We cannot wait for another Agoda.com deal so we can go back. Best Regards, Dominic Giles and Melissa Saglam",Staff
"Very nice and clean hotel,I like the location because its near the airport. They also have very nice facilities.,We had a very enjoyable stay there. Even the kids enjoyed the beach and the facilities. We just stayed ther for 3 whole day withoput even thinking of going to the mall or other places. I just encountered one problem, when wew were checking out, our baggage were grouped together with another guest and we almost lost them. I told the bellboy that we are not with the same group but he still joined our baggage witht he other guest who was going back to Singapore. We looked for our baggage for almost 309 mins. Its a good thing that the people at the concierge were very helpful and really tried their best to locate our luggages asap. But basically everything went well.",Staff:Location:Comfort & Facilities
"Great hotel with great service,Great family facilities for kids and parents, great beach and pools.,We had an extended weekend and it was just great. Transfer is organized directly at the airport with the hotel maintaining its own transportation booth there, so no need to hassle for a taxi. We did not use the indoor facilities because we had good sunny weather, but in case it is raining, there are plenty of opportunities indoors in this case. Staff is very friendly.",Comfort & Facilities:Staff:Location
"Wellness Hotel,Daily activities such as yoga and snorkelling, superior service of the staff,The best family vacation ever. The ambiance is really great for unwinding and bonding time for the famiy. Plus it promotes ""wellness"", which is a key to survival in today's busy lifestyles. It catered to all the various needs of my family, which is really varied. We look forward to returning next year and we will allot a longer time at Shangrila Mactan.",Staff:Comfort & Facilities:Food
"Good Hotel with Great Service but overprice ,Good service, near airport, good chinese food,Shangri-la Mactan is a nice hotel with good and friendly service staff. Have a nice beach and fun activites within the hotel. Have very nice and resonably price chinese food. But the rest of the restaurant food is quite expensive. One thing I don't like is the balcony view from the my room i stayed (GardenView room), the surrounding is not well maintained.",Food:Location:Staff
"best hotel in mactan area,great service and great beach,great place for little kids. the beach is one of the best in mactan and the staff are really nice and interactive.",Staff:Comfort & Facilities:Location
"Lovey resort with beautiful beach & friendly staff,Nice room, beautiful swimming pool and sea beach, perfessional hotel staff,shangri-la resort & spa hotel is th best choice if you spend your holiday in cebu. the room is nice and clear with nice garden and sea view. we enjoyed fantastic sun rising in one morning in the room there. plenty of food to choose at breakfast. many restuarauts in the hotel for you choosing various cuisin for lunch and diiner. it was a fantastic stay in manctan shangri-la for us all.",Food:Location:Comfort & Facilities
"Great location, room & beautiful surroundings,Staff were friendly, pool & beach were lovely & food/drink was delicious and reasonable,have a lovely relaxing time by the pool & beach. buffet breakfast was superb. staff were extremely friendly. a great break.",Food:Staff:Comfort & Facilities
