Opinion,Classification
"The hotel is big with many rooms and it was quite occupied (this also gave it a feeling of being crowded). There was no personal attention.
It has a nice, big gym (free) with a friendly instructor.
There are amazingly vast options for breakfast (included in tariff).
The pool was crowded and the pool view room that I was given had a barrier, so it wasn't really a pool view room.
The rooms were small but opulently furnished.
The room service was good, too.
The location, although nice, did not really connect to the malls directly. A small stretch appeared lonely although the security was nice once inside the hotel premises.
Internet was free and when I had a few troubles with the Net, I was attended to promptly. Thus, I would consider this hotel a nice value for money.",Comfort & Facilities:Location:Food
"We finished off our island hopping vacation with two nights here and it was exactly what we were looking for. Comfortable beds, good service, clean, quiet room for a good night's sleep. The lobby is a little dated looking, but not embarrassingly so. Service was great - the breakfast buffet was very nice (albeit a bit pricey, esp after they add on 25% in service and VAT charges), and when I asked if there were mangos, the person made a special point to bring a plate over, even though they were not serving mangos that morning. It is w/in walking distance to several malls, and 2 grocery stores where you can buy dried mangos and other island specialities. Check out Floor 6 of the Shangri-la mall for several good food options (think upscale food court/family restaurants). We read a review that someone would not walk around at night in the area, but I felt very comfortable walking around, given that there were so many people there going to the malls.",Food:Location:Comfort & Facilities
"We are a U S based family who are ""regulars"" at EDSA Shangri La. The week/weekend that we stayed was extremely busy with weddings, business meetings, etc., We came in from Honolulu, where we stayed in two different hotels prior. It is so amazing to see the different Teams in action- - from bell hop to front desk (Nick B, Noel B, Jeff, Joseph and all the sweet smiling young ladies) to room attendants ( like MyrA). The brunch at HEAT was full, with a waiting line, yet- - Jude, Lawrence,. Jomar, Leo, Louis and their team mates did a splendid job under ""stress"" - What a great week/weekend for my family and our "" local"" relatives who checked in overnight to be with us for a weekend- - All of us can't say enough- - - so easy to get pampered at EDSA Shangri La . W\e highly recommend this place. Kudos! We'll b e back next week as we use this ""home"" as base when we travel out of and into parts of the Phil and S East Asia.",Staff:Comfort & Facilities
"Check in during Christmas eve, maybe I should say I expect too much for shangrila, book a superior room but upon entering, it look very old, furniture's look old and TV is so outdated, bathroom are quite small compare to Makati shangrila and Sofitel Philippines, the 110V electrical outlet at the bathroom is not working, we were inform by a customer guest relations that depending on the type of room you get some doesn't come with 110V outlet and transformer were all used by other rooms, so i guess the hotel is very very old indeed.The pool is superb.... the kids like it very much.Overall if you have a choice, i rather stay at Makati Shangrila or Sofitel Philippines the price is the same.",Comfort & Facilities:Value for money:Internet
"A 5 Star experience, not that I’m an experienced traveler. Definitely better than Doubletree, Marriot, Hilton type hotels in the U.S. Very hospitable staff, always smiling and looking to provide world class service. Hotel room itself was a little dated, no flat screen TV. Wireless/Wired Internet always available. Housekeeping respected my do not disturb sign. Can exchange dollars for local currency at front desk. Connected to Shangri-LA mall but can take 5-10 minute walk. Mega Mall is also within walking distance. Hotel arranged my transport from Airport and office for entire duration of my stay, no major issues, minor issues maybe in coordination of info as a couple times I cancelled my transport as it wasn’t required but they thought I still needed it. Located in hotel is the HEAT restaurant. I had the opportunity to visit Heat on a daily basis for their International Breakfast Buffett. Easily over 100 items of variety from traditional American style breakfast to Japanese and Chinese as well. They also had an desi breakfast station with Naan, Roti, Curried Lentils, Cauliflower, Okra, Spinach, Cabbage etc… In addition they had Keema(Ground Beef) and Curry Chicken. Verbal assurance from staff the indian food is halal. Ask staff to seat you outside for even better ambiance. Huge foyer which was decorated for Christmas season, they had live performances from musicians/singers. Pool area just beautiful. Well known location, everyone knows EDSA Shangri-La. Be aware traffic in Manila and around this hotel is a very bad, like Rush Hour Manhattan bad at certain points of the day. Seemed like more Westerners than locals that were staying at the hotel.",Food:Staff
"This hotel has a great location - with 2 big malls, a church, MRT station nearby. The lobby is inviting, with its high glass walls enabling you to see the lush garden outside. Everyone was very friendly. The concierge attended to my kids and me while my husband arranged for our check-in. Welcome drinks were served at the lobby lounge. Check-in was a breeze.
The room was quite small, but it was clean and the beds were firm. One plus for this hotel was the free broadband connectivity in every room.",Comfort & Facilities:Staff
"I stayed at this hotel for 2.5 weeks as I was in Manila on company business. I made the choice as I had heard a lot about the hotel from my colleagues in the company.

The hotel is great for the business traveler. It is located in a tony part of Manila (Ortigas, Mandaluyong city) and is convenient for those who will be working at locations in Quezon City, Ortigas or Mandaluyong City.

The hotel is flanked by the expansive SM Megamall & the classy Shangrila mall and is close to Greenhills and Starmall, which is great for those looking to catch up their shopping.

My company's deal included breakfast, which is an amazing spread featuring continental, Chinese, Filipino and Indian dishes.

Room service is good too and I was particularly delighted to see the Indian vegetarian items on the menu.

What really sets this hotel apart is the service. The cheerful hotel staff are present everywhere (a tad overstaffed) and are ever ready to address your needs. Room service is prompt and very courteous.",Staff:Location:Food
"I recently stayed at the EDSA Shangri-La for 11 nights during a business trip. This was my second stay at the property over two months, my first stay was in the Garden Wing and the second in the Tower Wing.

First off, two week business trips are long no matter where you are and usually the only thing that preserves your sanity is a good hotel. The EDSA Shangri-La did just that. For two weeks I was well taken care of and comfortable.

The rooms were very comfortable, fantastic beds, the AC worked great and the room was a nice size. I have to say that the Garden Wing rooms are much more updated then the ones in the Tower Wing. That usually drives me crazy in a hotel, make all the rooms the same please. Either way though you cannot go wrong, although in the tower wing the room will be noticeably older.

The service at the hotel is first rate, everyone is extremely friendly and helpful. The breakfast buffet was very nice as well and I had room service twice and both time it was excellent.

The fitness center is awesome, modern equipment and great locker area with sauna and whirlpool. The pool is also fantastic. The hotel is connected to a mall and across the street from another so its very convenient.",Comfort & Facilities:Location:Staff
"The rest of my conference party is in the plush new Garden wing. But I must pay the price for being a smoker and get a room in the Tower wing, which means only wired internet and slightly older rooms. But I am not complaining, for the room is quite acceptable.
It's easy to get lost in the Edsa Shangri-la, with its multiple entrances and grand lobby but the helpful staff is around always to guide you. The room is reasonably sized, the bed is comfortable and the bathroom is nice without being plush. But would someone make that irritating shower drip go away? Actually, would someone please change the bathroom fittings? They are well past their use-by date.
The breakfast spread next morning is wonderful. There are more choices than an ordinary stomach can handle, and the food is great. And when I decide to step out, the Ortigas Center next door offers some great shopping.
If you are a dog-lover, make sure you stop to meet the two (or is it three?) friendly Labradors used to sniff out explosives. They are lovely and if you don't look like threatening, the handlers will let you play with them - as I did - and make you feel less homesick!
I am returning to this hotel after nearly a decade. It looks bigger now, but a lot friendlier. Overall, it is pretty much what you would expect from a Shangri-la property.",Comfort & Facilities:Cleanliness:Food
"It was a fantatic exp to be this hotel, the room are bit small but amazing garden view and city view.Breakfast is good and lots of variety.

If you are making this as a busness tour please rememebr that hotel have 3-4 gates and whenever u make arrnagement to meet the guys down please mention the gate name or no.

The spa is fantastic but little bit costly but health is wealth.

lots of shopping is available near by the hotel as it a business district of the area,",Location:Comfort & Facilities:Food
"I stayed a s a business traveller for a week. The romm I had was very spacious and very well serviced each day. My only minor complaint was that the decor is looking very tired and the TV was small by today's standards.
The hotel services were great, the buffest breakfast was more than adequate and the buffet dinner was OK for one night. The Japanese in house restraunt was excellent. The gym was well equipt with good sauna and steam rooms. I had an afternoon free by the pool which was very peaceful and very attentive staff.",Food:Comfort & Facilities:Staff
"I stayed at the Edsa Shangri La for 2 nights. This was my 2nd stay at this hotel during the last 12 mos. It is a beautiful hotel with every amenity you could think of to include spa, health club, pool, and it's even connect to the Shangri La Shopping Plaza via a breeze way for your convenience.

If you want for anything at this hotel, it's simply because you didn't ask. They open the doors for you as you come and leave the premise. They are stationed at the elevators and press the button before you even arrive at the elevator doors. Of course, there is security both inside and outside the hotel including trained dogs. No taxi or vehicle is permitted on the premise without first being inspected.

The room is lovely. Mine had a large, comfortable king-sized bed with 4 large pillows. There are also robes and slippers in the room for use during your stay. The TV was not a flat screen, but was decent, worked well, and average sized (maybe 25""). The bathroom has a granite counter top, full-size tub, and a make-up mirror. I also love that they provide you with some complimentary fruit and water in the room. I generally arrive in the evening when I fly-in. I'm too tired to go out for dinner, but still a little hungry. A piece of fruit is just perfect. I must say, though, the only disappointment during my stay was the internet connection. It was quite aweful. It continually told me it could not display even the simplest web pages like when I clicked on an email in my account. It would not display the email and I would have to refresh or hit the back button 5 - 10 times before the email finally came up. It did the same thing with Facebook. Something that should have only taken me 5 mins. took me 25 mins., literally. I found this very frustrating. I know this is not typical because I've been to the Philippines a number of times and have stayed at 5 different hotels. I don't remember having this issue at any other hotel here before. In fact, the internet connection at the Holiday Inn that I'm staying at right now in Clark is wonderful.

As for other wonderful things at the Edsa Shangri La, the breakfast buffet is second to none! You can select from Philipino, Indian, Japanese, American, and some other nationalies' foods I'm sure I'm forgetting! Of course, they also have a chef there to cook your eggs to order. I absolutely love their breakfast! And again, their service is impeccable. For example, pushing in your chair every time you sit down and promptly taking away your empty plates.

Their health club is nice, as well. They have a nice men's (so I've been told by my colleagues) and ladies' locker room. Their weights and cardio equipment are in good condition, and cardio machines have built-in TVs for your work-out entertainment. Of course, towels and water flavored with orange slices are provided. They also provide you with a headset to plug into the TV, but bring your own from your iPod because I find them too small for my head (unadjustable) and I can't hear very well with them even at max volume. My iPod ear buds worked really well, though.

Overall, I would highly recommend the Edsa Shangri La for outstanding service and luxury.",Comfort & Facilities:Food:Internet
"I recently had a pleasure to visit Manila for first time and stayed at Shangri La (Edsa). This is a very sophisticated, clean and upscale hotel in the heart of shopping, very convenient to different places in Manila and is very well appointed. The airport pick up had me listed as a guest and i was in the car within minutes upon my 10.30 pm arrival into Manila. At arrival, I was escorted (my bags were taken care of by the bell desk) and the check in was quite simple and efficient. I was escorted to my room by the bell boy who also delivered the bags.

The room was beautiful with a great view of the pool and the Makati sky line (i was on 13th floor). Not a lot of buildings have 13th floor. The room smelled fresh and was very inviting. The bathroom was clean and had a nice large sink with the standard amenities. The staff at Edsa Shangrila goes above and beyond to make you feel Royal and treat you like king. After my first week almost everyone knew me by n ame and would greet me. The breakfast at Heat restaurant was excellent and was almost like a lunch. I could skip or take a light lunch because of the food choices available. There was food for every taste (including Vegetarians). All restaurants at this hotel had great selection of food available for vegetarians like me. In my 2 weeks, I did not run out of options. This is very important to someone like me.

The facilities (Spa, Health club, Swim Pool) were excellent and did not have any complaints. The staff at all these facilities was very professional. The conceirge desk managed by Avis had great service and I was never kept waiting. My office pick up even past mid night and at 4 am were on time and i felt safe traveling in the Avis cars. The cars were good condition and the drivers spoke perfect english and were very knowledgeable about the area. They did have good recommendations for day trips for the weekend.

The hotel was proactive on my date of departure. They called me at 7.30 pm to let me know that there was an accident on way to airport and the anticipated journey time is 2 hours. I left at 8 pm instead of planned 9.30 pm and was glad that the hotel called me. If I had left at the original planned time, I would have not made to my flight. The hotel conceirge desk deserves kudos. The staff at Heat restaurant (Jesel and others) were very courteous and professional. They went out of way to make sure that everything is in order. The wait staff (Alex and others) were phenomenal. I am glad I chose this hotel for my 2 week visit to Manila.

This is the best service at a reasonable price.",Food:Comfort & Facilities:Staff
