Opinion,Classification
"We booked a panorama view room at the ocean wing with the Oslob adventure package. The staffs forgot our welcome drinks at arrival, but we didn't mind. The panorama view was amazing! Over looking the horizon and the hotel private beach. Highly recommend it!

However the hotel facility is very old and outdated, we had problem with our lights in the room. The light would suddenly switch on at night while we were sleeping, some other night we had to get ready in the dark with our flash light, cuz it would not switch on.

For the Oslob trip, you will need to wake up around 4 am, to be ready at the lobby before 5am. We received a phone call from our guide in the dark( the lights didn't work), telling us she was already waiting for us at the lobby. We rush to the lobby but there was no one waiting for us. We asked the hotel concierge for assistance. She was with an other guest at the time so she was very annoyed by us. She only told us there is no guide rudely, and ignored us. My husband and I waited for a while, as the time went by, we decided it is safer to walk all the way to the main lobby for assistance. It took the main concierge a while to find out what happened. No one seems to know what happened!

30 mins went past, we were finally been told that the tour guide had taken the wrong guests, we had to wait for their return, in order to go on our trip. It was not how we wanted to start our day at 5am in the morning. The hotel did not do anything for their cost of the inconveniences.

Despite the issues we had, it is still worth to visit. Swimming with the whale sharks in Oslob was an amazing experience. The hotel beach was very nice and clean, the water was so clear. You can discover all kind of fish and corals.",Comfort & Facilities:Staff
I was at this hotel to attend the most happening conference Asian Carriers Conference (ACC) 2016. Although I did not go to any of the rooms but I could tell for sure about the greatness of it just by roaming around the hotel and its other facilities provided for the delegates. The beach view can take away anybody's pain from their heart and soul. I had a personal time to visit its beach view by the pools. It is so quiet and amazing. At night we had a beach party as well. It was an incredible experience to witness such beauty.,Comfort & Facilities
"We battled 3 storms from Tokyo, the flight was delayed, we got in about 5 am yet we had to wait in line to confirm our room. I was getting irritated but managed to keep a sour smile....the receptionist surprised me about a room more than what I paid for! I expected a huge family room worth 36,000php, instead I got a Shang wing corner suite with two bedrooms, two bathrooms and all L'occitane amenities! my son was happy, he was rolling and turning on his King size bed. The staff were helpful, breakfast in front of the big swimming pool facing the ocean was perfect. The fresh veggy and fruit smoothies with a full house menu prepared us for a healthy day. We spent the whole day at the beach, snorkeling, kayaking and jet skiing. The hotel only charged me for the use of jet ski, we will always stay here when we come back to Cebu.",Staff:Comfort & Facilities
"Shangrila has been in Mactan since the 1990s but it still remains as one of the premier resort hotels in Cebu. If you want peace and quiet as well as family bonding, this is a great place to stay. Though the facility is a bit old, the hotel right now is undergoing renovation works. But it does not deprive the guests of the comfort and quiet and privacy they need. Love the pool. I love their beach. Would like to visit the place again in the future.",Comfort & Facilities:Food
"The service is a true dedication to excellence and Filipino hospitality. Best for family getaway, most certainly to the worrisome parents - a very kid friendly place in every corner. And to those a little aquaphobic, you may enjoy swimming with the fish without going deep in the waters, they are visible on a less than a foot water level. Great pastries, and with various international cuisines. Definitely coming back.",Food:Staff:Location
"This is by far the best resort hotel I have ever stayed at. Impeccable service, fantastic facilities, great food and great activities. The only down side is that you will spend your entire stay in the hotel and miss out on some of the other local offerings. Great pools, great gym and a selection of accommodation to suit all budgets so long as your budget starts at php8000. For the ultimate try the garden wing overlooking the pool.",Comfort & Facilities:Food
Worth the visit! The place is a great vacation getaway! I'm sure you and your family (all ages) will enjoy stay in Shangrila Mactan. The staff are very courteous. The whole resort is clean. You'll not think of going out of the hotel because everything you need is inside the resort. Highly recommended.,Cleanliness
"I work & live in HK & had a few days off from work so decided to jump on a plane & hit the Shangri-la mactan resort..Service was great from the time we walked in until the time we left, Rooms were clean, food & beverage was good & very reasonably priced.Great beach & both pools also good. Feeling fresh & recharged!
Cheers",Food:Comfort & Facilities
"Very good I mean great place to stay my room was not ready but they help me and I get a another room up grade downtown and they take care of everything for me and great help from the staff at the pool and lifeguards
Food was outstanding would always stay here",Staff:Comfort & Facilities
"We enjoyed our stay at the Shangri-la Mactan. The kids did not run out of things to do: Adventure Zone, pool, mini golf, ping-pong, arcade, beach. We also did the snorkeling safari. 4 stars because they checked us in late. But overall a great experience.",Location
"Before going back to work we decided to stay in Shangrila Mactan Cebu for a short vacation. It was totally worth it, the kids enjoyed the swimming in the pools. The beach was also great, we were literally swimming along with a group of colorful fishes.",
"Very family oriented resort so couples and singles be warned. Lots of Koreans too if that's an issue but would say 99% of guests were of Asian descent. The staff were outstanding. How can they be so darn polite and courteous all the time?! Look into some of the packages they have online. We were on the family fun package with one child but really well worth it if you have 2. Great pool areas though they should really enforce the 2hr belongings left unattended gets removed rule. Most of the good spots around beach and pools already had towels on them by 9am. Private beach was beautiful . White Sandy beach and clear blue water! Plenty of activities and shows to keep you entertained well. Overall, a fantastic vacation.",Staff:Comfort & Facilities:Location
"We were allocated an ocean wing room on the ground floor. However the room is very quiet and the room size is big with king size bed.

From the airport pickup to check in, the whole process was very efficient. The staff are very friendly. THE whole place really reminds me of carribean islands that we have been before. Truly relaxing and calming.

Our room do have free wifi and a basket of fruits.

The breakfast is buffet breakfast with plenty to choose from. It is marvellous.

The private beach on this hotel is lovely. The sand is fine and the beach is very clean. Water is crystal clear with plenty of fishes. You do not need to swim far to see the fishes.

We did book the gazebo for one evening for romantic dinner. The setting is great. Facing the sea. Service is fabulous. The food is OK.

Spa is wonderful. My therapist was very knowledgable and gd at what she does. Would definitely recommend going there to have me time.

Even when the hotel is fully booked on the day we check out, they even try to make every effort to accommodate our request of late check out. This is great service.

The only drawback I would say is: the tour offer from the hotel is extremely expensive. We also wish when check in they will give us the resort guide then and explain a bit what is included in our package.",Food:Staff
"When we first arrived, we were welcome by the very smiling Saira. She checked us in with a very efficient manner and escorted us to a very nice room. We took our breakfast at Tides and Aqua where we met Mike, jimmel, Jessie and Guia (and other very nice one, but we forgot the names). All those people made our stay memorable and made us feel like we were part of the family. They are true stars and are a great assets to your team!
We will definitely recommend Shangri-la Mactan to our relatives!

Thank you all very much!

Camille & Jessica",Staff
"The hotel is only 15-20 minutes away from the airport with its own private sandy beach .
We stayed three ""short "" days in a panorama suite , very spacious (72 square meters ) with a balcony to the best sea view . Three great restaurants to choose from and nice breakfast. Kids have their own pool and slides . Super nice staff with smiley faces all the time . Be sure to get a room in the new wing as the old one is over 20 years old . Great hotel for families with kids . We love U all . Thanks .",Comfort & Facilities:Location:Staff
"The resort was definitely a good choice for our family reunion. There is something for everyone at the resort, especially for the little ones in our group. Check-in and check-out took a while but the staff were courteous and apologetic about rooms not being ready by the standard check-in time, or when our accounts took some time to be collated during check-out.

Staff - from the airport pick-up, front desk, housekeeping, restaurants, activity centres, and pool & beach crew – were all responsive with our questions, requests, and issues during our stay. Having an in-house clinic (just like other Shangrila hotels & resorts in the country) was also a plus.

Best to check or inquire of all resort activities at the beginning of your stay. For example, fish feeding only occurs on certain days of the week, and there may be special events happening which are open to resort guests at certain times/seasons. Beach was clean however wearing aqua socks are advisable.

The buffet breakfast spread at Tides has more variety compared to Acqua. However Acqua is great if you’re looking for a more airy and less-hectic/quiet atmosphere during breakfast.",Staff:Food
"We did a 4d3n tour of Cebu. I planned our last night to be in Shangrila Mactan, and it was perfect.
It co-incided with our anniversary and the Shangrila Mactan made it sooo special.

The place is amazing. Huge landscaped areas with 2 fantastic pools. An amazing beach front, with white grainy sand, lots of fish and coral.
4 restaurants (we were able to eat at Cowrie Cove and Tides).
The room is big, clean and comfy. The beddings soft and fluffy. The TV with great choices of channels.

We were greeted with welcome drinks and a flower arrangement by a lady in fully traditional Filipino dress and it was impressive and set the mood for the whole stay.

Everything worked out great.
From Marie Flor and the fast easy reservation over the phone. It took 5 mins to get my reservation on the phone and it was so efficient and personal. I mentioned it was our anniversary trip and to my surprise, after an hour upon arrival our door bell rang and we were given an anniversary cake with a handwritten note. She remembered what I said and they processed the cake perfectly.
We had our anniversary dinner at Cowrie Cove, and Jessica and Erwin helped make our anniversary dinner perfect. Jessica helped picked the right food, we had grilled shrimp and clams and we were stuffed from the tasty food. We were given a table beside the water and it was soo romantic. The ambiance, the food, the staff... Perfect!
The next day we went snorkeling and saw 1000's of fish.
We had breakfast at Tides and there were lots of good choices. The tables were quickly filled but we managed a table facing the pool and the view was wonderful.

Shangrila has always been special for us. We got married at the Edsa Shangrila and have spent many nights there.
It was our first time in Shangrila Mactan and it did not disappoint!
Its more expensive than other resorts in Cebu, but its not the most expensive, but boy do you get the best possible service and place for what you pay. Well worth our stay and was a great highlight to our trip.",Food:Location:Staff
"Excellent venue for a wedding--guests will be pampered Shangrila-la Cebu is a great destination wedding event!
The Events Manager Ms Dabon was very professional and friendly and efficient at the same time!",Staff
"Great service, friendly staff!! Good place with kids. Value for
Money.
Only problem I had is the airline that we took because we stayed at the manila airport for 10hours. Too bad we couldn't fully enjoy the place because my daughter got sick. But will definitely be back.",Staff
"Stayed and got married in shangri la mactan cebu in 2015. Our stay was pretty decent. Great service from staff but there were mishaps here and there. The worst part was organizing the wedding. Most of it was done via e-mails and phone calls since we are overseas. It was very slack service for a 5 star place. It was a horrible and very stressful 6 months or so experience for us trying to keep in touch with the person who was supposed to be helping us organise the wedding. At times it would take her a week or so to reply to our emails that we ended up ringing a lot just to confirm whats going on. At the end all they could say was sorry for the inconvenience. No compensation or anything! And after the wedding, I also had my wedding dress dry cleaned... but had to send it back twice as it was not cleaned properly. Eventually just had to take the dress and refund as we were tight in time and had to go.

For the hassle and amount of money we spent there, we were expecting for some sort of compensation.

So, no. I am not recommending this place to anyone I know or will we ever come back to this place again.",Staff
"Arriving at the Shangri La in Cebu at first I will admit my expectattions were set extremely high.

As Shangri La is a well known hotel group and the Shangri La in Dubai is beyond breath taking.

So arriving at first I was a little taken back by how outdated the entire ambiance of the hotel is in terms of interiors and carpet going on.
We stayed on the beach view room with views of the entire resort and view of the beach too which was nice for great views.
The bed was lovely and everything was well cleaned the only thing is that in general the hotel has a damp odour I think this is because it is an old hotel here and good do with some
remodelling.
The Staff were extremely helpful and attentive. We came to Cebu specifically for diving and we tend to enjoy renting a helicopter which we spend quite a bit to get this service only to wake up the next day to be told the helicopter could not pick us up directly from the hotel and we needed to wake up earlier to catch the helicopter at the airport if we wanted to make it in time for our dive! We paid a lot and only expected to get the service we wanted unfortunately that was not possible hopefully they can sort this out if they wish to offer a luxury service. The flight there was great safe and perfect landing.

As a whole its not worth paying that amount of money to stay here you are better off staying elsewhere if you are looking to pay for luxury but if you are looking for a laid back beach vibe then this is the place to go do not have high expectations as I did. As paying the amount we did we expected the same for what we paid so I would say not really value for money",Value for money:Location
"I Always love going back to Shangrila as often as I can and you should too. Guestroom service, cleansheets, service is par excellence. Breakfaat buffet at Tides is my all time favorite. White sand, snorkeling bu the shoreline 'coz of the abundance of the marine species that they preserved. It's home away from home. Perfect place to get sway from the city life.",Location:Food:Staff
"we had the family fun package
2 adults & 2 kids
buffet bfast and buffet dinner
when you are here, you wouldn't want to go out anymore because the beach is already there where you can swim with the fish and water was so clear
they also have lots of pools even toddlers can enjoy",Comfort & Facilities:Food
"This resort has a very relaxing feel to it. The ambiance was very nice. It has the true tropical resort feeling. The rooms were very well kept. The service was excellent. The food was very good. The beach was quite nice. I found the activities to be a little overpriced, ie scuba diving. Overall it was great and after staying at some lower end resorts it was a breath of fresh air on our way back to Manila from the southern islands.",Food:Comfort & Facilities:Location
"Being one of the first hotels in the area Shangrila was able to select a beautiful spacious setting for its 5 star structure. Even at 100% occupancy guests can find quiet
secluded areas among exotic gardens and secluded beaches .A fabulous place for children with many daily activities and safely guarded pools .
The breakfast buffet,usually included in the room rate ,features an endless selection of Korean,Chinese ,Japanese and Western food,with fresh local fruit juices and crispy pastries.
The loyal staff is friendly and helpful.",Food:Location:Staff
"Cebu is a beautiful place, however when travelling with a 7month old child, you need to think of staying in a place that is clean, baby friendly and has access to clean water for baby milk and/or baby food.
Shangrila resort in Macatan was able to accommodate all our needs. We always received extra complementary bottled water for the little one, babysitting service is also available at a reasonable rate, baby food was not available, they could prepare anything you ask for.

Most of the restaurants had breakfast buffet with both western and eastern choices.

The resort has baby swimming pool, arcades, activity indoor park for both babies and children.

It also has a medical clinic should anything happen to you or your baby.

This resort is recommended for families, as the resort is filled with kids, so it is easier to have your kids/babies play around and meet other kids/babies from around the world.

I would not recommend this place as a honeymoon destination, out of the amount of children there, but it is a good place to stay in.

Having a baby makes it difficult to move outside the resort so we stayed in. There is one shop with limited items, but it does not have any items for babies such as babyshampoo, oils, nappies or other items should you run out. The nearest supermarket is about 20-25min drive from the resort.

The choice of food and restaurants is alright, but given the size, I would accept a couple more restaurants or cafes.

Should you forget your swimwear or sandles, there are shops available for purchase.

Otherwise,reasonable sized gym, big pools, private beach.",Comfort & Facilities:Food
"This place is OK, the room and decor is a little outdated and overdone. I am here for business and the company I work with offered to put me up here for a night. This is definitely more of a family resort a-la Disney. Lots of activities, an indoor play structure, multiple pools & a nice beach area. Currently listening to some obnoxious drum music from some kind of outdoor performance. It just doesn't feel like an authentic philippines experience like the other resorts I visited while here on Cebu. (Blue Orchid Moal Boal, White Sands Cebu) Maybe it would be more desirable if I came with kids, but every pool was full of people, mostly screaming kids. Not very relaxing. I also tried their salon services, scheduled a 1:30 waxing appointment. They were 30 mins late to start, which was pretty rude since I had scheduled an appointment ahead of time to avoid having to wait. The waxing job was pretty half assed too, not impressed, and it was the same price I would pay in the states for an impeccable job. Before I was staying at White Sands Cebu, which is gorgeous, modern, understated. I wish I could have stayed another night but they were booked up.",Comfort & Facilities
"Couldn't recommend this resort to couples or families. An absolutely stunning location and couldn't be complimented better than with the Shangri La!
Travelled with 2 adults and 3 kids - had 2 rooms interconnected with balconies. Beautifully appointed with all the amenities and very clean. Staff and service was spot on all the way through, from housekeeping to concierge to front desk, beach and restaurants. Husband and I treated ourselves to the Spa, which was a wonderful experience.
Can't wait to come back to this destination and resort soon!",Staff:Location
"My family stayed in Shangri-la to celebrate Father's Day last June. The resort spells excellence from facilities to service. We stayed much of our time in one of the pools and the pool attendant was super attentive. He even went to the extent of bringing us some ice wrapped in towels to cool us off from the scorching heat of the sun. It is a great place to spend more quality time with your family, from fish feeding to aqua adventure activities. The breakfast and dinner buffets were gastronomic delights. if you want to have a night cap, then cowrie cove offers you the best cocktail deals. we plan to go back to Shangri-la once again, as a family!",Food:Comfort & Facilities:Staff
"Great stay with kids. Took our four year old here for the xmas break. Took the lounge option which I think was worthwhile to avoid the crowds elsewhere, especially at breakfast. The free cheese, drinks etc in the afternoon are also good.
The resort has good facilities for kids. The pool play areas and slides are a lot of fun, as too is the children's play room. My child enjoyed this a lot.
Beach was fine. Sand is a bit coarse and the area is a bit limited, but overall we were satisfied.
Restaurants were pretty good, though we grew a bit tired after a while. - this is normal for anywhere we stay.
Staff were good and attentive, and we were very satisfied with their level of service.
Used the gym a few times and found it pretty good in terms of the facilities - cardio, some free weights, machines.
In sum, probably one of the better places in Asia as a resort hotel with kids.",Food:Comfort & Facilities
"We stayed here during the Ironman event. The most we had to wait for a table was 15 minutes. I was very impressed with how well everything was managed. We dined and Tides and Acqua (both had gluten free options). We were also able to order from the in-room dining menu. We arrived a couple days early, so there were more in-room dining options than were available during the Ironman event.

We ordered a room for 3 adults and 1 child with the option for one rollaway bed for the 3rd adult. The extra person charge was 2450₽.

Sleeping arrangements: 3 stars One down-side was the king-sized bed. It was actually two beds pushed together and the mattress was a little too hard. When we checked in I asked the staff to make sure the bed was solid because I didn't want our toddler to sleep on a crack. They assured me that it wouldn't be an issue and that the bed was solid, but when we got to the room, there was a very noticeable crack between the mattresses and since the hotel was at capacity there were no other options.

Amenities: 5 stars. Beach access, the pool, the fun zone, and the splash pad was amazing. Our almost 2-year-old was very entertained. I read reviews on here and came prepared with a long-sleeved shirt and socks for the little one.",Comfort & Facilities:Value for money:Staff
"The resort/hotel delivered when it comes to quality and first class service and experience. The room was spacious, clean and had a balcony with lounge seats and a scenic view. The resorts amenities offer a wide array of activities, from kayaking, swimming, walking or lounging around, getting a spa treatment and many more. The breakfast buffet served a variety of yummy dishes. It was indeed an enjoyable stay for me.",Food
"When you stay in this resort, you don't really need to get out unless you're really inclined to see all the historical sites. Well, maybe you should plan a day to go see the historical sites but the resort will offer all the R&R that you will need. I booked an Ocean Club room for me and my sister. We were met at the airport since the reservation included a free airport shuttle. We had to wait a little bit for our room upon check-in but were ushered in the Club Lounge while we waited. Our room had a beautiful view of Mactan sea & the pool area. We were high enough that we didn't hear the noise from the pool. The room was spacious. The bathroom had a tub with L'Occitane products. The daily buffet breakfast was a feast! And I love the access to the Water Pavilions at the Chi Spa.I love the facilities. From the WIFI, to the gym to sea or pool activities as well as games that you can play like a mini-golf area. The grounds were great. Definitely well-maintained. I will certainly go back. Huge compliment to whoever trains the staff. The staff was top-notch & oh so professional! Kudos!",Comfort & Facilities:Food:Location
This hotel never fails to give you a warm and welcoming experience.. I particularly love to stay at the ocean wing and pay a little extra for the ocean club lounge use so i dont have to go down and find something to eat. Kudos to Jherovic of the ocean wing front desk for making our recent stay stress free.. never met a front desk as helpful and positive as her.. thank you sooo much!,Staff:Food
"It was a much needed vacation, away from the city life. I have a 5 years old and a 3 years old sons and they had a blast too. They had all sorts of activities for them, keeping them excited all day long. As for the adults, my hubby and I enjoyed our spa time which made us feel that we were the only ones in the resort. Food was amazing, loved the seafood platter by the water. The all you can eat buffet had a variety of food selections which kept our belly full and tongue satisfied. The service was great as well, staff were friendly and attentive. Last but not least the pool was spacious and the beach was clean with many water activities available.",Food:Staff:Comfort & Facilities
"We were there for 4D3N with a 5yo and 2yo. All staff are very friendly and helpful, and greeted you every time every where they see you within the hotel vicinity. Buffet breakfast has a lot of variety, so does buffet dinner, and the food is good. Service is excellent. Smiles are everywhere. It's truly a kids-paradise - from playroom/playground to PlayDoh, from board games to electronic arcade games, and swimming pools to waterslides. We even got a complimentary extra bed! Would love to go back again!",Food:Staff:Location
"Overall experience is excellent except queue time is long during check-in and out. Front-desk is very helpful always! Great services, food and water sports in private beach. Highly recommended to family staying! There's a lot to do at this resort if you are not going to visit other places. Tours to Oslob and waterfalls are overpriced and not recommended to reserve at hotel counter. Definitely will stay here again!",Food
"Couldn't have picked a better choice for our honeymoon. The staff were so helpful right from the start, as soon as we emailed them. And once they learned we were on our honeymoon, they threw in a few more small touches that we really appreciated.

They had their own area of the beach which was really good for enjoying the beach and not having to worry about venturing too far away into the water. You can go snorkeling, kayaking, and even feed the fish.

The structure is very well-maintained throughout the years. Staff are very well trained. Location was really great -- a direct flight to Cebu from Manila, without having to transfer, and there's a shuttle between the airport and hotel.

Though the resort is a bit of a distance to Cebu City, they have shuttle buses to and from SM Cebu and Ayala Center. Not that you would need, nor want, to go to the city. The resort has activities geared for all ages, and even has a play area designed for kids.

There are also golf carts available should you want to take a tour around the resort.

Breakfast was superb. There was a variety of dishes from different parts of the world. I loved breakfast, especially danggit (salted, sun-dried rabbitfish). Every single day.

There were also a lot of restaurants within the resort.

This is so far the most expensive I have spent for a resort trip, but this is well worth every penny. I would definitely go back.",Food:Location:Staff
"We stayed for 2 nights with kids in the summer of April 2016. The rooms were big and typical of any Shangri-la hotel. I especially like the activities that they offer inside the resort. They had the Adventure zone for the kids, craft activities, snorkling/kayaking, etc. Their pool area is quite big as well, with many different sections, so you don't feel as if it's crowded that much. We weren't able to go out of the resort and so we tried most of their restaurants inside. It's pricey, but not bad. Maybe the only negative comment that i have is probably the fees that they charge for a shuttle to the city. I feel it's quite expensive, and they don't have promos for families or anything like that. Overall, we had a very nice stay with the kids.",Comfort & Facilities:Value for money
"We stayed for four nights as a family of three. With an infant child of 18 months, this is a very convenient place to stay.

As we booked the Ocean Wing, a perk is airport shuttle, saving a few pesos, but whether it offsets against cost of staying in the Main Wing I'm not sure. Check in was smooth enough and our room was ready slightly earlier than the advertised time, which was good.

The room was modern enough and comfortably sized, although with the cot we requested, it reduced the size a little. There was a balcony and a sea view, but we didn't book a room with that view specifically, just luck of the building orientation and coastline. The bathroom was standard, with the usual fixtures and amenities you would expect from a hotel of this standard.

In addition to the cot, they provided a bottle steamer & tub for my child, as well as additional bottles of water to prepare milk, which was a nice gesture.

Facilities were really good for kids, my child live the Toddler Zone soft play area and the scheduled activities kept it entertained. I made use of the scheduled activities for adults as well. Having a beach as part of the resort is great as well, with clear water and lots of marine life.

We were able to breakfast at Tides or Acqua, from staying at the Ocean Wing. Going to the latter is a little quieter and preferred for us, if the food choice is lesser. Eating here isn't the best value for money but you're paying for the convenience and the food is of good standard.

A really good time was had here. Rooms and amenities could be improved upon given the price you pay, but making use of the facilities and activities makes it up for value.",Comfort & Facilities:Value for money:Food
"How i wish i have gone to this resort earlier in my life. From the time they pick you up at the airport to the time they bring you back is such an amazing experience.

When we arrived, we were immediately brought to the club lounge of the ocean wing and you could see from the facilities and the view that our 3 days will be awesome. The room was very spacious and comfortable with all the comforts you expect from a shangrila resort.

Lunching at Aqcua makes you feel like you can't wait to try their other restaurants. Seeing the view from the resto makes you want to dive in the pool fronting it. Dinner at The Cowrie with the sun setting was a perfect way to relax with family. Breakfast at The Tides will fill you up till lunchtime almost.

The Chi Spa is another world and one should not miss. Believe me it's quite the perfect ending for each day. We had the 1.5 hour massage the first night then a facial on the second. Both truly perfect!

The white sand beach and pools are very accessible and the resort provides everything to make you enjoy it every second of your stay. All the water sports, mini golf, tennis court, pool slides, kids' play area, various activities like cooking for the kids, ice cream store, gym, etc makes this resort perfect for the family, couples and everyone.

To top it all - the whole staff were just so friendly, accommodating and will go out of their way to make your stay truly perfect! Thank you and you guys are just amazing!!! Next visit, i will never leave the resort at all!!",Comfort & Facilities:Food:Location
"My husband and I love traveling to different places. We both agreed that Shangri-La's Mactan Resort was the best hotel we have ever stayed at. All of the employees were very nice - from General Manager to housekeeping, everyone was polite, warm and made us feel comfortable. As for the environment, it is excellent, neat and green. This made our tay so wonderful and we were 100% satisfied.",Staff:Comfort & Facilities
"Fantastic resort. Stayed 9 nights and my 4yr old loved it. Wonderful facilities, great room and very attentive and helpful staff. Great location, near to airport, stayed on site and had everything to hand. Highly recommended to any parents as the beach and pool / facilities are excellent as were the staff. Will return no doubt",Staff:Comfort & Facilities:Location
"great hotel for kids and very friendly staff
hotel rooms need to be upgraded for what is being charged for the rooms and the quality of the food needs to be improved
resort facilities are amazing and great landscape and very , very friendly and helpful staff.",Staff:Comfort & Facilities
"The hotel is massive. We've been to Shangrila Boracay and Sentosa, and this seems to be the biggest one. Too bad we didn't have time to explore all the restos and amenities, since we only stayed overnight.

The rooms are what you'd expect from Shangrila. We chose the Ocean Wing, and it's only now that I realise this isn't the refurbished side of the hotel. The rooms did feel a bit dated (but still comfortable), and I still liked the Ocean Wing since it was so close to the pools and beach.

The beach and hotel area were fun. The marine sanctuary (setup 2007) was a pleasant surprise. Robert was able to snorkel, and he was impressed with the fish.

The food was yummy. We had room service (bulgogi and spaghetti), and had buffet at Tides. Wish we had time to try their roast chicken and pork. Lots of reasons to go back!",Food:Comfort & Facilities:Location
"Your best asset is your people. warm sincere and very caring. from making the reservation to checking in and checking out everything was efficiently handled . our room was very clean smell very fresh, we enjoyed the marine sanctuary safari tour very much and Lourds and her partner the big guy , sorry forgot his name, was very attentive and we learn a lot from her and from the snorkling tour.",Staff:Cleanliness
The foods are overpriced. The room they gave us was avaraged. Not good. The housekeeping are too noisy. All I can hear is they are yelling outside our room. My question is. Do they really do that all the time while they doing cleaning? Me and my wife was not happy. We can't sleep. And not peaceful stay. Sorry,Staff:Comfort & Facilities
