Review ID,Review Content,Review Score,Review Time
957015088,"Such nice service! Would recommend. …………………………………… Great buffet! It was my birthday two weeks ago and she said “oh, we do birthday month.” In a sad tone it was very sweet. We went back later for breakfast. Great selection. Loved the furniture by the pool. Will buy for home later.",5,2024-06-27
956884646,"If you are looking for a hotel to stay here in Cebu, i can definitely recommend Bai Hotel. Clean, safe, and secured rooms. Great food too. The customer service is 11/10, the best!!! One of the best hotels in Cebu. Thank you Ms April Tampus for accommodating us! We will definitely come back next time.",5,2024-06-27
956805566,"The steak was good! More than the food, it was the service of the staff - Ranyl, Christian and Kieth that made a big difference. They ensure I enjoyed the meal. The restaurant has got a great wild mushroom soup! And the steak was good too. 
Fredrick",5,2024-06-26
956644059,"Archie from the Pool Bar is very courteous,  and very accomodating to our needs. 
He’s very attentive to our orders and is right on time for our food. 
If ever you drop by at Bai, look for Archie and he will surely accomodate you with a smile on his face.",5,2024-06-25
956493519,"comfortable and busog kaayo. nice assistance from miss. lolly, nice pud kaayo ang promo for graduates……
we availed the piso promo , thank you so much for making my graduation celebration extra special. God bless you more, thank you so much baii",5,2024-06-24
956282003,"Earl the concierge is so very helpful, assists us immediately and easy to ask for assistance. The hotel was ok, everything's so roomy. The buffet breakfast was a- plenty but mostly not too tasty but the busgirls were very efficient. Overall, I will still recommend your hotel!",5,2024-06-22
956280606,"Marble Bad Grain provided a delightful dining experience, highlighted by the exceptional service from our server, Sir Ranyl. He consistently kept a smile on our faces and handled our specific orders with precision. Ranyl's attentive and friendly demeanor made our dinner incredibly smooth. The food was explicitly good, enhancing the overall enjoyment of our meal. We left thoroughly satisfied and look forward to our next visit.",5,2024-06-22
956216728,"Thank you Miss LADYHAN for accommodating very nice person and the staff very accommodating.. My wife maryjean and son carlo we really enjoy very much, The ambiance, staff, very clean, the buffet we love it very delicious, Bai hotel are highly recommend❤️🙏",5,2024-06-22
956196376,"Archie at Twiligt Roofdeck as well as the other staffs is very accomodating and assisted me  with the request of my order such as the sisig I ordered when I wanted it to be less spicy and they did it not spicy and i'm happy about it . When I also asked for what their recommendation for the drinks, they recommended something that I really enjoyed. Satisfied with the service.",5,2024-06-22
956125394,"As a professional and a masters degree student, I understand the importance of finding a child-friendly hotel when traveling with my family, which have came hkne to philippines from the united states.That's why I highly recommend Bai Hotel in South for families looking for a comfortable and accommodating stay.

Bai Hotel offers a range of amenities that cater to children, such as a kids' play area, swimming pool, and special menus for young guests. The friendly staff goes above and beyond to ensure that families have everything they need for an enjoyable stay.

Not only does Bai Hotel provide a safe and welcoming environment for children, but it also offers convenient services for parents, such as babysitting options and family-friendly activities. This allows parents to relax and enjoy their vacation while their children are entertained and well taken care of.

In conclusion, Bai Hotel in South is the perfect choice for families looking for a child-friendly hotel. With its comfortable accommodations, attentive staff, and convenient amenities, it's sure to make your family vacation one to remember.",5,2024-06-21
956077896,"The drinks and foods in Twilight roofdeck was good. 
The staff was very welcoming specially Archie who is very accommodating. He helped us with all our needs and delivered with lightning speed. It was a very pleasurable experience in him serving us. Top notch In my book!
We absolutely come back for sure, and for Archie to serve us again will make our visit 10 times better!",5,2024-06-21
956047509,"I stayed at this hotel a few years ago after there was a typhoon. They have made a lot of improvements and it’s a beautiful hotel now I think it’s the highest rated hotel in all of the Cebu I stayed in the other five star rated and I believe this is the best. As far as the hotel goes, it’s excellent it may not be in the perfect place, but it is managed and run very well far superior to some of the five star hotels in Cebu",5,2024-06-21
955782944,"For their wonderful food and warm welcome, I heartily suggest Irish, Roxanne, and their manager, Sir Marnel, at Café Bai. They constantly go above and beyond to make each visitor feel appreciated and welcome, guaranteeing a fun and enjoyable stay. Every dish at Café Bai is of exceptional quality and diversity, giving a great sensory experience. You can count on the cuisine and service to surpass your expectations, whether you're coming in for an enjoyable meal or for a short break. Been here several times, and I got the same exemptional service. Highly recommended and genuine staff.",5,2024-06-19
955745716,"Good moderate priced hotel opposite Park Mall.
The staff are very friendly and professional.
Buffet dinner and breakfast was a little disappointing with many hot items served cold.
There is a good rooftop bar with live music after 8:00, but the seating was so uncomfortable that the did not stay long to enjoy the great band.
",4,2024-06-19
955593975,"Wallstreet is my go to place with friends and colleagues whenever we think about coffee and or foods esp their yummiest empanada and the taste of Vietnamese coffee which I always order most of the time. Aside from the cozy vibe, it brings comfort and home. Special thanks to their approachable staff: Billy, John, Jastine, Almar, Jaypee, and Zherd. This is my 2nd year as one their valued member, if you haven’t buy their membership, I would highly recommend. Good job Wallstreet Coffee + Bar for being one of the best coffee shops in town. See you around Wallstreet Babies and please say Hi to me if you are just the corner. ❤️

Much Love,

Ms. Jan 💫",5,2024-06-18
955582397,"Lendo our service associate is very very good in his job… Well done Lendo thank you for your exceptional service. 

Lendo our service associate is very very good in his job… Well done Lendo thank you for your exceptional service!!!

Lendo our service associate is very very good in his job… Well done Lendo thank you for your exceptional service",5,2024-06-17
955450759,"Staff and Pastries made my day perfect at WallStreet Café. Informed 
Billy (Barista) my Spanish Latte reached to me not that HOT as I expected. With no hesitation he removed my cup off the table and changed it to a new one, sizzling in heat! That is the SPIRIT of a True Hotelier. You don't have to say more, staff only need to lend his ears and execute the necessary. Sir Alfred Reyes, I commend Billy for a job exceedingly done. He had just exceeded customer's expectations. Thank you! More power to Bai Team!",5,2024-06-17
955362476,"We usually book a hotel in IT Park whenever we're in Cebu. We're so glad we did Bai Hotel this time. Rooms are so much better. Interior design is posh and luxurious.

 Staff always has a genuine smile. Thank you Meljun, Michael and everyone for making us feel home. I'm so proud of Filipino hospitality and customer service. So different from other countries. 

Anyone can tell Bai Hotel is world-class. Thank you for making our stay ""good value for money"" and luxurious. Will definitely book there again.",5,2024-06-16
955233691,It's my sister's birthday and we had fun dining at Bai Cafe. The food was delicious. We love japanese food and the beef brisket was top notch for me. The service crew were fantastic. We had much more fun dining because of Glenn. Thumbs up for Glenn. Please give him a raise. ☺️,5,2024-06-15
955172574,"It was a really great experience, me and my family had the best time. We hope to come back here one day and experience the same service that we’ve received on our stay here. I highly recommend eating at Ume Japanese Cuisine and i thank you. Stay safe everyone🫶🏻",4,2024-06-15
955161212,"I really like the desserts...Perfect, it was an awesome experience celebrating my birthday, the food was great and super yummy and delicious the staff were very polite Glenn, Apple, Arjay, Margie, Allice and they were singing and dancing",5,2024-06-15
954925536,"here everything so dope
KENT From Twilight good service 
There's a bar in town that's truly exceptional. The ambiance is warm and inviting, with dim lighting and comfortable seating that sets the perfect mood. The drink selection is extensive, featuring a wide variety of craft beers, fine wines, and expertly crafted cocktails. The bartenders are knowledgeable and friendly, always ready to recommend something new or mix up a classic favorite. Live music and themed nights add to the vibrant atmosphere, making it a great place to unwind and have a good time with friends. This bar is a must-visit for anyone looking for a fantastic night out.",5,2024-06-13
954796164,"bai hotel is home away from home. Fam and i went to cebu together for the first time last december of 2023 and decided to spend the holidays at bai. Had our late night coffee at wallstreet and the whole menu was spot on very delectable. Sir John, sir Niño and ms Jastine were the baristas at the time and they were very accommodating. Even recommended us the drink of the month which was fantastic. Overall a 5 star experience.",5,2024-06-12
954677251,"Amazed about the hotbox. Service is good and we enjoyed the service. Multiple times we conduct our cluster meeting here and we experienced the best. 
Food is great. Experienced bfast and dinner experience with different kind of cuisine. Happy to be part of meeting and had a great memory with my colleagues.

#ClusteRob
Thank you Maam Kathy ❤️",5,2024-06-11
954676858,"Great Customer Service, Jen was amazing, kudos to the people that assisted, food was great and delicious, amazing experience, the place is great, overall it was amazing, 
Kudos to everyone for making my stay a wonderful experience love it thank you.",5,2024-06-11
954666083,The staff are accomodating and kudos to Ms Jewel in the front desk. She was very patient and really let us feel welcome. Really worth a next visit. We did have some request and all has been addressed and happily provided. Bai Hotel made a lasting impression to us. Worth every penny!!!!!,5,2024-06-11
954616189,"We didn’t stay in the hotel; we only came here for the lunch buffet. The restaurant service was fantastic - all of the servers and staff were very attentive and helpful, and were always nearby and available (dare I say, hovering [but in a good way]). The food selection was also massive. There were Chinese, Korean, Mediterranean, and other international fare of. Some standout dishes were the humba, lechon, roast chicken, the shabu shabu station, and grill station. The cakes in the dessert station were also very good. Not overly sweet like in most buffet restaurants. Overall a great experience, highly recommended.",5,2024-06-11
954603737,"My overall stay is pleasant and relaxing. With Ms. Lady Hanne who is very accommodating and even surprised me with cake & flowers in connivance with my sister-in-law who is outside the country.
The staff are all very courteous.

Thank you also to their GM Alfred Reyes.😊",5,2024-06-10
954591236,"I have a great experience. Ambience was really good. The lady at the lobby named Rhoda was very accommodating and friendly. She was very attentive to attend our needs and kind enough to brief us about other facilities. Fantastic service! The hotel food was great. Overall, it was a great experience",5,2024-06-10
954495147,"Possibly the best customer service. The service provided from the moment you step on the property until you depart is exceptional. The staffs, Sherry & Blance were very attentive, amiable, always with a helpful smile and their attention to your every need didn’t miss a bit for the entire meeting at Humabon. Food served was delectable. Would absolutely return and recommend meetings to our business partners.",5,2024-06-10
954493663,"It was my first time in Philippine so I just checked in at the hotel and then there was an angel at the front name Suzanne
She explained everything kindly with a smile
So I felt very good and I'm going to use this bai hotel next time 
And I'd like to have a notice in each room to tell me what's on the floor",5,2024-06-10
954481364,"I have been staying at Bai Hotel since after pandemic, for me there will be no other hotel i will be staying but here. The management did a great job on training their staff how to deal with diverse guest treating them the filipino way. The restaurant is superb, with different varieties of food to choose from and staff that takes care of you from the reception all the way to your table. I always feel at home here and staff and management always make sure they treat you like family.  The rooms are exquisitely clean and very well organized. Housekeeping staff  always make sure nothing has been missed once cleaning and they always leave you notes of who the person cleans your room.  Little things that makes you feel  safe and you know nothing will be missing from your room. 
There really is no negative review i can say about this hotel, for being a flight attendant and being to different hotels to compare, I guarantee that once you get to stay here you will for sure be coming back for a longer stay. Also the  location' is very well accessible to any malls or places you would like to go to in Cebu City. So for me it is more than a 5 star Hotel. When you got staff that treats you well from the day you check in until you check out, that is already an excellent customer service!!!",5,2024-06-10
954467220,"Complete choices of quality foods from beef, Lechon, ice cream,grilled  tuna, cheese , sushi, maki , Indian dishes to Chinese cuisine etc . Staff Cherry May and other staff are very friendly. Ambiance is clean and Great. We will surely come back again.",5,2024-06-10
954463009,"Food was great, kudos to Chef Bebe & Ellie. Everything was fresh and piping hot; love their tempura. The Party Boat was humongous. They also served appetizers while we were waiting for our food.  Customer service was exceptional. We were assisted by Ledo & Christine, both always had a smile on their face.",5,2024-06-10
954462865,"Ume Japanese  Cuisine Bai Hitel, Mandaue City. chef Bebe and Ellie, Ledo& Christine.

Service is very good. Food you have to come back for.  Nice ambiance. 

Ume Japanese  Cuisine Bai Hitel, Mandaue City. chef Bebe and Ellie, Ledo& Christine.

Service is very good. Food you have to come back for.  Nice ambiance.",5,2024-06-10
954302454,"The rooms are clean and the AC works excellent. The sundries provided in the room are generous. Also, this trip was for my father’s funeral and they got wind of it… and sent me a nice fruit plate and a thoughtful note.

As for the breakfast buffet - the selection was great and the service topnotch! I was assisted by Angel and she was amazing. Would definitely come back!",5,2024-06-08
954299849,Relatively new property. The staff are courteous and trained well. Good to see warm and smiling staff. I could not sleep well because of loud noises above the room. The rooftop bar is nice and lively. Unable to comment on the location of the hotel since I did not have time to explore.,4,2024-06-08
954217998,Visited for an overnight stay. Was able to look through their facilities and was greeted by all staffs with smiles along the way. Was also able to experience swift service and assisted well by Ms. Roxanne during dinner and was sang a happy birthday.,5,2024-06-08
954184731,"So far so good,the staff is very friendly especially the staff named Arjay he is very kind and joyful.Really nice food. Food was fresh, good variety of food and staff all are very helpful and want to help. I am so happy with our visit today. Came for a birthday and the staff sang and danced the dancer is very good too!",5,2024-06-08
954184071,Spent the birthday of my friend and brought her to Bai Hotel to Celebrate. My go to hotel near the metro because of their amazing staff and food and accommodation..Special thanks to Arjay who is very accommodating and friendly. We will definitely go back and celebrate our future events.,5,2024-06-08
954169139,"Great hotel only 15min from the airport. Excellent buffet with friendly staff. Alicia, Jhona and Randie were fantastic. Fresh tropical fruit and local food brought to our table. I would highly recommend this hotel. Close to the North Bus Terminal.",5,2024-06-07
954093255,"Very nice experience in this hotel, the rooms are nice and the staff very friendly.
I spent the dinner time at the pool bar, nice place with a nice view, my waiter Antone was extremely friendly and suggested me nice drinks.
The food was also good.",5,2024-06-07
953978514,"This is our first time at Bai Hotel and stayed because of recommendations from family. We love our stay at this hotel. The breakfast,lunch and dinner buffet are excellent. Thanks to the wonderful staff  especially Randie from Cafe Bai (who made sure that all our needs are taken care of; so sweet 😊) and Jason from the Twilight Rooftop Bar for taking good care of us. We love the hospitality and attentiveness of the whole crew. Thank you for making our stay a memorable one. Highly recommended!",5,2024-06-06
953948922,"Great & fun...the food at cafe Bai are exceptionally yummy, with plenty of cuisines to choose from...will recommend it to my friends & colleagues...

Will come back again....kudos to the staff & crew...you all did great...keep it up...see you next time",4,2024-06-06
953947688,"Hans, issa, jaymar and rox have excellent customer service. They are very accommodating and have a pleasing personality.

Hans, issa, jaymar and rox have excellent customer service. They are very accommodating and have a pleasing personality.",5,2024-06-06
953790781,"Comfy place and friendly staff. Kudos to Billy, Jastine and to Sir Nino who made my requested drink. I will definitely recommend the cafe to my other friends! It's a must try cafe here in Cebu! The ambiance is very now and aestethic which will catch the eye of our millenials",5,2024-06-05
953726862,"Bai Hotel is an upper end experience compared to many other hotels in the area and in the Philippines. My wife and I have stayed at countless hotels all over Canada and the U.S., and Bai Hotel is definitely an easy recommendation if you just want a more high end stay. I look forward to hopefully seeing the hotel improve their elevator access to the underground parking instead of having to walk through a busy vehicle courtyard. It would also make it easier for us to return more frequently if there is a pet hotel service. Nonetheless, Bai Hotel is great and we will be back. Shout out to Chloe and Khino for their friendly and welcoming demeanor during the check-in process. With all the many amenities and benefits that Bai Hotel offers, it's the quality of service that will ensure their success. Chloe and Khino represented their organization very well, and so did all the staff we encountered and observed. We look forward to the same or even better experience in the future! Bai for now :)",4,2024-06-04
953719929,Went to Bai Hotel to check their roofdeck. Tried their cocktail and it was the best. The people is very warm and all smiles especially Archie and Maria of Twilight. Kent was really excellent and entertaining. Had a lot of fun partying with him.,5,2024-06-04
953704178,Best experience as always! This is our home away from home. My kid would call bai hotel as Balay hotel because of the comfort he feels every time we’re here! Special thanks to Butler Janray and the team of the executive lounge for the excellent service. Thank you Bai hotel! Definitely coming back again!,5,2024-06-04
953418401,"Lovely Apple Lanticse is an excellent employee. She is lively and lovely handle her customer during my visit. I recommend her. Then, the ambiance of the Twilight Lounge is very nice. I will come back here with my family. I recommend this place with my friends and family.",5,2024-06-02
953352157,"Gotta point out their service because it is superb. Thanks to our server Randie, who accommodated us well. He was quick and polite. The food was expectedly good. Our overall experience was great too. Would definitely come back! ✨🥓🍱🍜🥞🍳🤤",5,2024-06-01
953351650,"Highly commend the service and accommodation of the staff! They treated us with proper and professional care! We appreciate for being so flexible and kind towards the guests, we are looking forward to our next stay with bai once more with the family!",5,2024-06-01
953235007,"customer service was excellent specially to leslie and hans who were very attentive to attend to our needs in our workshop.... the venue was very spacious, the food was great... the whole event was value for money!  thank you bai hotel for a very meaning and fruitful venue for our workshop.",5,2024-06-01
